C3,F3,F4,F7,F8,Fp1,Fp2,O1,O2,P4,P7,P8,T7,T8,Cpz
-2.2480153347714804e-06,-8.184480066120159e-06,1.7591510186321102e-06,-2.2979989751092944e-05,1.539291338303883e-05,-2.91166543320287e-07,9.940206382452743e-06,-1.4958654901420232e-06,4.022701091344061e-06,5.0968999403266935e-06,-2.923442480096128e-06,2.3095963115338236e-06,-9.877543561742641e-06,5.386058319345466e-06,4.092976269021165e-06
-1.647636742063696e-05,-1.4319259207695723e-05,2.6491279982110427e-05,-5.8871386499959044e-05,5.018542105972301e-05,2.2250087567954324e-05,3.430555261729751e-05,-1.1804851780539138e-05,-4.415123157741618e-06,-4.664254220188013e-06,-1.3361286619328894e-05,2.2606109268963337e-06,-3.172568631271133e-05,2.254604942208971e-05,-2.400784808287426e-06
-4.786014756064105e-06,9.983355994336307e-06,2.4102937459247187e-05,-1.9900092524949287e-05,3.614107004068501e-05,2.6348831397626782e-05,3.421427254579612e-05,-1.7751553514244733e-05,-2.0715431560347497e-05,-1.6252840566721716e-05,-1.6471243270643754e-05,-1.5037413277241285e-05,-1.398051472278894e-05,3.7364052900557e-06,-9.631769216866815e-06
-1.0095982361235656e-07,-1.0021514668778764e-05,-2.161751808671397e-06,-3.454709440120496e-05,8.996428277896484e-07,-3.5385077353566885e-05,-2.1431145796668716e-05,1.8621554772835225e-05,2.058397058135597e-05,1.5802425650690566e-05,2.0070664504601154e-05,1.4008199400450394e-05,-1.643802988837706e-06,6.672138169960817e-06,8.632749995740596e-06
-8.849642881614272e-06,-9.841452083492186e-06,5.753858658863464e-06,-2.623021237013745e-05,2.2221973495106795e-05,5.360301656764932e-06,1.5002316104073543e-05,-6.842701623099856e-07,6.207865908436361e-06,-2.7828173188026994e-07,-2.5368181013618596e-06,2.080726517306175e-06,-1.0130425380339148e-05,3.218589881726075e-06,-1.2945274647790939e-06
-2.7197688723390456e-07,-1.4071884038457938e-05,-5.984030622130376e-06,-5.561578473134432e-05,2.6404585696582217e-05,-3.346648554725107e-05,-1.2909386782666843e-05,1.4032315903023118e-05,7.968488603182777e-06,1.1346844758008956e-05,1.5510447610722622e-05,1.544364977235091e-05,-2.0038060029037297e-06,2.2832742615719326e-05,1.0784280220832443e-05
-5.44564431947947e-06,-1.120359684136929e-06,1.1661982171062846e-05,-1.317834721703548e-05,1.4392780940397643e-05,5.191273430682486e-06,1.1819273140645237e-05,-2.525592378788133e-06,-1.1330773759254953e-06,-1.1166011972818524e-06,-5.810039510834031e-06,-2.2473582816928683e-06,-8.750675078772474e-06,-3.63378603651654e-07,-1.3742351256951224e-06
3.048704712682593e-06,-8.845624961395515e-06,3.268363343522651e-06,-5.831424459756818e-05,2.5909190298989415e-05,-6.337068043649197e-06,1.0783071957121138e-05,7.191998065536609e-06,4.836070957026095e-06,5.077081368654035e-06,2.4319948010997905e-06,2.5380559236509725e-06,-1.3675563735660035e-05,1.5127395727176918e-05,6.960574864933733e-06
-6.286882353379042e-06,-9.517383659840561e-06,8.839323243137187e-06,-3.780206861847546e-05,2.5469461434113327e-05,-1.4410943549592048e-05,1.906651959870942e-06,-1.2927011994179338e-07,1.0641721473803045e-05,9.407518518855795e-06,-7.808864779690339e-06,1.002680255624e-05,-1.1258227232247009e-05,1.2725637134280987e-05,8.196526323445141e-06
1.2422008467183332e-05,-2.7241421776125208e-05,4.6196119001251645e-06,-8.822629388305359e-05,4.128481032239506e-05,-0.00010994152762577869,-5.766517369920621e-05,3.130905361103942e-05,2.4996061711135553e-05,2.393902923358837e-05,2.9508080615414656e-05,3.022590681212023e-05,1.2640562317756121e-05,4.466331120056566e-05,2.7465982384455856e-05
2.630058816066594e-06,-1.5142295524128713e-06,1.9989557813460124e-06,-2.277480780321639e-05,1.8907070625573397e-05,-4.618592356564477e-06,5.876891009393148e-07,-1.4066854419070296e-06,2.6334232643421274e-06,3.88803937312332e-06,-1.990527380257845e-06,3.2378929972765036e-06,-8.450714631180745e-06,3.371869752299972e-06,3.5005587051273324e-06
4.732919478556141e-07,-6.770678176337697e-06,1.4786742667638464e-05,-5.250915228316444e-05,2.8638090952881612e-05,-1.4816418001828424e-05,3.556222509359941e-06,2.5352214834128972e-06,7.283100103450124e-06,6.011486220813822e-06,-4.332453499955591e-06,9.86740633379668e-06,-1.3196524832892464e-05,1.041943005475332e-05,8.05423769634217e-06
-4.696564815276361e-06,-1.1702616831144041e-05,8.14012514638307e-06,-5.3815417231817264e-05,4.025475537616785e-05,-1.2413068475325417e-05,1.0272776762576541e-05,9.724265225941053e-06,1.055410177741578e-05,3.1128915607414598e-06,-1.3075996321276762e-06,7.896043825894594e-06,-1.5122956483537564e-05,9.198197744808567e-06,-9.493555808148813e-08
-5.065602181275608e-06,-5.762853675150836e-06,9.196960490953643e-06,-3.1903306080494076e-05,2.025213188971975e-05,9.13477572339616e-06,1.209604579344159e-05,-3.4691769315031706e-06,-2.8330873647064436e-07,-5.949634669377701e-07,-1.980342801743973e-06,1.8921236915048212e-06,-1.1858119478347362e-05,8.062754204729572e-06,2.8288059183978476e-07
-5.6530998335802e-06,-4.1726176505108015e-06,1.522584489066503e-05,-4.293396955290518e-05,3.5330802347743884e-05,1.0283747087669326e-05,1.8363298522672267e-05,-7.106991915861727e-06,-1.186385134133161e-06,3.542906028997095e-06,-1.3853967416821433e-05,8.854116231304943e-07,-2.155980359930254e-05,9.429070814803708e-06,3.4057545690302504e-06
5.735229592573887e-06,-1.8572918065729027e-06,7.849906978663057e-06,-2.912503077823203e-05,9.59627345764602e-06,-1.3523228517442476e-05,-2.087646436166324e-06,2.2120511857792735e-06,5.9328697261662455e-06,7.953153044581995e-06,2.9939630508124537e-07,6.411422134533495e-06,-1.3127498277754057e-05,5.709778040596802e-06,8.020615609893866e-06
-7.735457984381355e-06,-8.822486961435061e-06,6.649242550338386e-06,-1.228314783929818e-05,3.388773347978713e-05,2.1592471966869198e-05,3.263679627707461e-05,-9.551414223096799e-06,-1.0124340406036936e-05,-7.78081107455364e-06,-1.115704109100335e-05,-1.0740637435446843e-05,-8.426156000496121e-06,-8.109673217404634e-07,-7.333783059948473e-06
-1.884997072920669e-05,-2.4739114451222122e-05,-4.947231218466186e-06,-5.087596218800172e-05,3.863479469146114e-05,1.0130595228474704e-05,2.08238209324918e-05,1.983247102543828e-06,8.387086495531548e-06,3.099612058576895e-06,-6.371255949488841e-07,8.896828830984305e-06,-8.793967936071567e-06,1.6771893569966778e-05,1.1548809197847731e-07
-2.703473001020029e-09,-3.555660100573732e-06,4.561677769743255e-06,-3.0387193874048535e-05,1.2397057616908569e-05,-1.4278248272603378e-06,4.3288982851663604e-06,8.634997357148677e-07,1.7660518096818123e-06,5.440321956484695e-06,-2.128486812580377e-06,2.424115336907562e-06,-7.538218596891966e-06,1.0138013294636039e-05,3.120453357041697e-06
-4.752847416966688e-06,-1.237923697772203e-06,6.663765816483647e-06,-2.384197114224662e-05,1.7519453649583738e-05,2.4263912564492784e-05,2.1448118786793202e-05,-4.042126647618716e-06,1.2318358812990482e-06,-1.888670453809027e-06,-8.0683603300713e-06,-4.433162757777609e-06,-1.634177260712022e-05,-3.6215310501575004e-06,-2.898720595112536e-06
-3.0149203666951507e-06,-1.564117675556531e-05,5.059227987658232e-07,-4.1157971281791106e-05,2.9014590381848393e-05,-3.6220748370396905e-05,-1.135304592025932e-05,9.437850621907273e-06,1.1650477517832769e-05,6.380354534485377e-06,1.1560015991562977e-05,1.3056920579401776e-05,2.7738260541809723e-06,1.9898466575796192e-05,3.109436875092797e-06
1.9419876480242237e-06,-1.4928803466318641e-05,1.1615009043453028e-05,-4.818576235265937e-05,4.020280994154746e-05,-4.4899454678670736e-05,-1.7918492176249856e-05,3.7287059058144223e-06,1.0984196705976501e-05,1.1986453955614707e-05,-8.090411824923649e-07,1.595581341007346e-05,-9.742609222485044e-06,2.6337669623899274e-05,1.373151008010609e-05
-1.8754853954305872e-06,-7.85916637369155e-06,7.239832029881654e-06,-2.9111388357705437e-05,3.8761782889196184e-05,-1.659165536693763e-05,3.2130319596035406e-06,-3.3969587036608573e-06,-1.9070921553066e-06,2.405979103059508e-06,-5.5842810979811475e-06,2.050969897027244e-06,-8.50849073685822e-06,1.5978917872416787e-05,5.184004294278566e-06
-2.9327811716939323e-06,-2.1660456695826724e-05,5.543233783100732e-06,-3.2461495720781386e-05,5.6218375902972184e-05,-3.4625923944986425e-05,-8.042686658882303e-06,-1.5946392295518308e-06,1.403464750637795e-06,4.696186252317602e-06,-3.918778247680166e-06,5.032162789575523e-06,-4.673524017562158e-06,2.7935127036471386e-05,9.08173365132825e-06
-1.5478735804208554e-07,-1.4299472695711302e-05,1.1533029464771971e-07,-3.746154652617406e-05,1.294694766329485e-05,-7.793379154463764e-06,4.934577191306744e-06,1.092526872525923e-06,8.38145388115663e-06,1.1944519656026387e-05,-1.369046003674157e-06,9.27472024159215e-06,-1.5457574136235053e-05,7.4637754607920215e-06,2.038195452769287e-05
-1.8893428659794154e-05,-1.9004061527994054e-05,1.6538544514332898e-05,-9.187260184262414e-05,7.45481884223409e-05,5.225308814260643e-05,8.045386857702397e-05,-1.3690130458599015e-05,-9.61940668275929e-06,-4.69472161057638e-06,-2.2307634935714304e-05,-6.4917666691144404e-06,-4.3066095940957894e-05,1.082561539078597e-05,-4.9794575716077816e-06
-5.535801392397843e-06,-7.198437742772512e-06,1.1218382041988662e-05,-2.9077931685606018e-05,2.6728466764325276e-05,1.0051668141386472e-05,2.28109274758026e-05,1.6568988030485343e-06,-1.904501004901249e-06,-5.59126495147666e-06,-5.079450147604803e-06,-5.593961304839468e-06,-1.1973088476224802e-05,5.171230441192165e-06,-5.68313942039822e-06
-1.5702837345088483e-05,-1.499188010711805e-05,1.0289318197465036e-06,-2.7969829716312233e-05,4.1129813325824216e-05,8.188674314624222e-06,2.353448007852421e-05,1.4951183402445167e-08,-1.3242170098237693e-06,-4.73630461783614e-06,-4.253933582276659e-06,5.853533195931959e-07,-8.3861189068557e-06,1.0510447381761878e-05,-7.627529612364015e-06
-1.862452245404711e-05,6.929299843250192e-06,4.599783005687641e-05,-4.601024556905031e-05,8.054491627262905e-05,9.930019041348714e-05,0.00010858945643121842,-4.6008950562281825e-05,-3.804328844125848e-05,-2.533739916543709e-05,-5.2226625939510996e-05,-3.3722602665875456e-05,-5.202251304581296e-05,-1.564179274282651e-05,-1.372374453012526e-05
1.338465153821744e-06,-8.955838893598411e-06,-2.155222318833694e-06,-2.402303653070703e-05,1.3716562534682453e-05,-1.0845138604054227e-05,-4.333269316703081e-07,5.3009835028206e-06,2.773370397335384e-06,5.803615749755409e-06,3.1066701922100037e-06,5.735631930292584e-06,-4.005603841505945e-06,7.327118737521232e-06,5.315750343015679e-06
-5.396933602241916e-06,-1.5950187162161455e-06,3.66450913134031e-05,-7.518085476476699e-05,0.00010563122123130597,7.951010047690943e-06,4.8815763875609264e-05,-2.151836179109523e-05,-1.8585281395644415e-05,-9.001860462376499e-06,-2.6208273993688636e-05,-1.2093512395949801e-05,-4.026841270388104e-05,1.6364318753403495e-05,-5.558896191359963e-06
-1.2203306141600478e-05,9.968999535203693e-06,2.0312533706601243e-05,-1.0966837180603761e-05,2.230990048701642e-05,6.944020424271002e-05,5.769063136540353e-05,-2.46422514464939e-05,-2.0342607513157418e-05,-9.965752610696654e-06,-3.309533894935157e-05,-1.7066913187591126e-05,-3.1818190109333955e-05,-1.386494841426611e-05,-5.756126427058916e-06
-2.709945874812547e-06,-6.2672279455000535e-06,-4.209394091958529e-06,-2.028699964284897e-05,1.786153734428808e-05,-1.0306921467417851e-06,3.094388375757262e-06,7.679509508307092e-07,4.332366188464221e-06,3.268672173817322e-06,1.6269632396870293e-07,7.367040097960853e-06,-9.752867299539503e-06,7.5166390161029994e-06,-1.1416875622671796e-07
-6.543835183947522e-06,6.711090463795699e-06,2.0024105651827995e-05,-2.410188244539313e-05,3.6348272260511294e-05,4.715432442026213e-05,4.910264817681309e-05,-2.0840605884586694e-05,-1.769670870999107e-05,-9.503851970293908e-06,-2.63073134192382e-05,-1.5896615195742925e-05,-2.9058540576443193e-05,-3.5932362152379937e-06,-5.797851713396085e-06
-1.5732758583908435e-05,-3.165352882206207e-05,6.9200464167806786e-06,-9.127415160037344e-05,7.36665151634952e-05,-3.953734506012552e-06,2.9779788746964186e-05,7.97437496657949e-06,7.816315701347776e-07,-1.6504541235917713e-06,8.392574954996235e-06,7.468843705282779e-06,-1.626535822651931e-05,2.8631184932237375e-05,-3.0849741960992105e-06
-2.884430659833015e-05,1.4046750948182307e-05,5.0348917284281924e-05,-6.959737584111281e-05,8.475793401885312e-05,0.00014576092871720903,0.00015725442426628433,-5.3260249842423946e-05,-4.4378435632097535e-05,-3.3237494790228084e-05,-6.59997731418116e-05,-4.139228258281946e-05,-7.512445336033124e-05,-1.8609965991345234e-05,-2.172461427107919e-05
2.877907490983489e-06,-1.5982227523636539e-06,1.3997911537444452e-05,-3.34543947246857e-05,3.5015097523682925e-06,-4.665695087169297e-06,2.440829121042043e-07,-1.4697525330120698e-07,6.620502972509712e-06,1.1918913742192672e-05,-7.834299140085932e-06,9.807882634049747e-06,-1.2461452570278198e-05,-2.357193807256408e-06,1.3549519735533977e-05
-2.1771847968921065e-06,-1.1141861250507645e-05,-2.8101474526920356e-05,-3.73771531485545e-05,0.00013366757411858998,7.0786254582344554e-06,-1.1452641956566367e-05,3.6407404877536464e-06,4.48358017024475e-06,5.601049167580641e-06,-3.4834476650758006e-05,-4.2050101910717785e-05,-1.363810997645487e-05,-2.7954574761679396e-06,2.9096889193169773e-05
-2.0939374508088804e-05,-2.4309829314006492e-05,-3.472771459200885e-05,-3.683642717078328e-06,0.00016158236394403502,-1.0772947121040488e-05,-1.7174706954392605e-06,4.395542282509268e-05,4.617338163370732e-06,-1.766452805895824e-05,5.809974027215503e-06,-2.3577032266075548e-05,-3.2125937650562264e-05,-1.835101102187764e-05,-2.8095608058720245e-05
-2.5869177989079617e-05,-4.751811684400309e-05,-1.0902742360485718e-05,-0.00011427064600866288,8.15511193650309e-05,-1.3531072909245268e-05,5.77514028918813e-05,4.763249307870865e-05,-9.981586117646657e-06,-3.857968931697542e-05,6.0191880038473755e-05,6.674043106613681e-06,-1.605588840902783e-05,6.761716576875187e-05,-4.470917974686017e-05
-3.635323582784622e-05,-1.9254064454798936e-05,3.422530244279187e-05,-0.00012145318942202721,0.00010194841570410063,6.774692337785382e-05,0.0001105941601053928,-2.4608707462903112e-05,-5.424255505204201e-06,-6.877221267131972e-06,-3.5267864404886495e-05,-2.621388830448268e-07,-6.376489000103902e-05,8.590392326368601e-06,-9.839634827812915e-06
-3.0234626137826126e-05,-2.7128747206006665e-05,3.791849121626001e-05,-0.00017642347665969282,0.00012651708675548434,8.144930870912503e-05,0.00012868502744822763,-3.0484046874335036e-05,-1.5891756447672378e-05,1.8092214304488152e-06,-4.289013486413751e-05,-4.176476068096235e-06,-7.889061089372262e-05,2.835963914549211e-05,1.3811040844302624e-06
5.782753760286141e-06,-7.131448271024965e-06,-1.512380549684167e-07,-2.998908530571498e-05,6.093454430811107e-06,-1.6359223081963137e-05,1.208376488648355e-06,-4.342717147665098e-06,1.2870792033936596e-05,1.1437970897532068e-05,-6.95013386575738e-06,1.3143917385605164e-05,-9.671119187260047e-06,1.3937704352429137e-05,1.0119986200152198e-05
-2.7339703592588194e-05,-8.821679784887237e-06,5.639022492687218e-05,-0.00013907873915286473,0.00011048052147089038,9.401805345987668e-05,0.0001458324713894399,-2.924129319126223e-05,-3.061645293200854e-05,-1.918091220431961e-05,-4.32447595812846e-05,-2.5791701318667037e-05,-6.843387927801814e-05,-4.313618774176575e-06,-1.0658541668817634e-05
-9.079842129722238e-06,-1.4261277556215646e-05,2.077946555800736e-05,-8.314973820233718e-05,2.3021610104478896e-05,2.5046203518286347e-05,5.590641922026407e-05,-1.6561862139496952e-06,5.083831638330594e-06,6.30018075753469e-06,-1.191526826005429e-05,5.816656994284131e-06,-3.8810805563116446e-05,7.197320087470871e-06,9.721423339215107e-06
-5.2771605624002405e-05,-2.0419522570591653e-05,7.418997120112181e-05,-0.00019048053218284622,0.00015868131231400184,0.00017816140461945906,0.00021626636225846596,-5.903264172957279e-05,-4.205454024486244e-05,-3.3366153729730286e-05,-7.311726221814752e-05,-2.773394953692332e-05,-0.00012136271470808424,1.481140645864798e-05,-2.1771538968096138e-05
1.7602572370378766e-05,-6.799704351578839e-06,1.3391294032771839e-05,-6.362543808791088e-05,3.7142089240660425e-05,-2.099565608659759e-05,1.0589762496238109e-05,-3.634469976532273e-06,-3.944891432183795e-06,9.64185187513067e-06,-5.775233830718207e-06,-2.638972546264995e-06,-1.7565314692546963e-05,1.364684612781275e-05,2.296526599820936e-05
-6.619723762923968e-06,-1.2409693113113462e-05,-8.46072543936316e-06,-9.625757400044677e-06,1.1429711321397917e-05,3.606324753491208e-06,5.38305175723508e-06,3.226588887628168e-06,7.118867870303802e-06,1.4113484212430194e-06,1.4592387742595747e-07,6.724708327965345e-06,-3.7092627280799206e-06,6.758935342077166e-06,-4.9803009005700005e-06
4.589874151861295e-07,1.1178117347299121e-05,2.0014337678730953e-05,-2.6443863930580846e-05,3.312957369416836e-05,7.894761893112445e-06,1.7026651676133042e-05,-8.610163718003605e-06,-1.1063588630122467e-05,-8.281578402602463e-06,-1.0833005944732577e-05,-1.3342793408810394e-05,-1.4615242662330274e-05,1.957382664841134e-06,1.5304242566571702e-06
4.159169748163549e-06,-2.0504729945969302e-05,1.4274260138336103e-05,-5.910942672926467e-05,3.1516834496869706e-05,-7.608345367771108e-05,-1.8620403125169105e-05,1.9466921912680846e-05,2.0488860172918066e-05,1.4177582215779694e-05,1.504387284967379e-05,1.8879451545217307e-05,-2.7425385269452818e-06,2.402074278506916e-05,1.503285830040113e-05
4.42388318333542e-06,-2.1853258658666164e-05,2.449724343023263e-05,-9.173685884888982e-05,6.666891022177879e-05,-3.103843073404278e-05,1.2004942163912347e-05,3.7641161725332495e-06,4.813680789084174e-06,3.3241868209188397e-06,-3.660505171865225e-06,9.366731546833762e-06,-2.07238790608244e-05,2.439969034639944e-05,1.5749552176202997e-05
-5.450807606166563e-06,-2.0644398318836465e-05,-2.2314488887786865e-06,-4.670815860663424e-05,3.8774049244238995e-05,1.435986632714048e-06,2.0257899450371042e-05,-3.3669120966806076e-06,3.8482778563775355e-06,7.2451703090337105e-06,-6.365833542076871e-06,6.578446573257679e-06,-1.9498362235026434e-05,1.5147401882131817e-05,1.097868653232581e-05
8.988512490759604e-06,-6.274713086895645e-07,6.676491466350853e-07,-2.2920426545169903e-05,8.640321539132856e-06,-3.614606066548731e-05,-2.3338855271504144e-05,1.0372680662840139e-05,8.880984751158394e-06,9.869790119410027e-06,7.796034878992941e-06,1.0025439223682042e-05,-4.644571504286432e-06,1.432163298886735e-05,8.11433983471943e-06
-3.0854819215164753e-06,1.0843716154340655e-05,1.7925736528923153e-05,-7.624663339811377e-06,3.2714994631533045e-05,4.287828414817341e-05,4.981101483281236e-05,-1.7377004496665904e-05,-2.4869107619451825e-05,-2.4605281396361534e-05,-1.2032693121000193e-05,-2.3412891778207268e-05,-1.6949377823038958e-05,-1.0017391559813404e-05,-1.4199853467289358e-05
-2.3282336769625545e-07,-3.6484698284766637e-07,6.906348062329926e-06,-1.8516888303565793e-05,2.6056814022012986e-05,-1.0423270396131556e-05,-1.1935438948285082e-06,2.6300467652617954e-06,-1.2496266208472662e-06,3.9750202631694265e-06,-2.919312123594864e-06,-6.791559599150787e-07,-1.3085119007882895e-05,5.800101462227758e-06,3.296259535545687e-06
1.2507199244282674e-05,-2.6184758098679595e-05,2.5018362066475675e-06,-7.388619633275084e-05,5.907973536523059e-05,-0.00016179717204067856,-7.959491995279677e-05,4.160795128882455e-05,4.0794783672026824e-05,3.3622470937189064e-05,2.6010306100943126e-05,4.4373489799909294e-05,5.643050826620311e-07,5.218647584115388e-05,2.8214494136591384e-05
-4.429819000506541e-07,2.2257772798184305e-06,2.573384199422435e-05,-4.872355566476472e-05,2.4857879907358438e-05,1.9094222807325423e-06,2.0065079297637567e-05,-9.78764182946179e-06,-5.43937312613707e-06,1.250717104994692e-06,-1.5795778381288983e-05,-7.406088116113096e-07,-1.8251792425871827e-05,1.2445314496289939e-05,1.0693702279240824e-05
-5.689693807653384e-06,-2.714384163482464e-05,1.6915030755626503e-05,-7.010219269432127e-05,7.145829113142099e-05,4.985373379895464e-06,4.597633960656822e-05,-4.572580337480758e-06,-5.1265989213789e-06,-5.589638305991684e-06,-5.9888620853598695e-06,-8.368331691599451e-06,-2.40221479543834e-05,1.656578069741954e-05,7.030740789559786e-07
-4.953923053108156e-06,-2.112827314704191e-05,1.0117866168002365e-05,-6.183663663250627e-05,5.733513717132155e-05,-4.216595880279783e-05,1.094891740649473e-05,-6.389300324372016e-07,4.629576324077789e-06,1.1359973996150075e-05,-3.6542505768011324e-06,1.4085777365835384e-05,-1.5527516097790794e-05,2.621096473376383e-05,1.5217277450574329e-05
-1.0594387731543975e-06,-3.1741255952510983e-06,4.629811883205548e-06,-2.5755292881513014e-05,5.674810381606221e-06,-2.967974796774797e-05,-1.1566541672891617e-05,1.989245902223047e-06,1.2279730981390458e-05,9.577657692716457e-06,7.045164274188664e-07,1.4984765584813431e-05,-3.957798980991356e-06,1.5250878277583979e-05,1.0101520274474751e-05
-2.641822362647872e-06,-9.788649549591355e-06,2.098054847010644e-05,-4.8533040171605535e-05,4.383997838885989e-05,-1.6890755432541482e-05,2.42816195168416e-05,-8.216088644985575e-07,-2.211913852079306e-06,2.7818077796837315e-06,-9.159092769550625e-06,2.209790181950666e-07,-1.834324939409271e-05,5.918760507483967e-06,1.0366439482822898e-05
-9.354469625577622e-06,-2.5564321731508244e-05,2.8613401809707284e-05,-7.906644532340579e-05,7.704533345531672e-05,-3.368370732914627e-05,2.2803060346632265e-05,-2.1476098481798545e-06,6.778584065614268e-06,7.127210324142652e-06,-1.2048825482224856e-05,9.116202591030742e-06,-3.170776108163409e-05,3.1808946005185135e-05,1.0280403103024582e-05
-1.9851458091579843e-05,-3.550668770913035e-05,-1.388508826494217e-05,-8.893221092876047e-05,7.864752024033805e-05,-2.3493241315009072e-05,3.679590645333519e-05,1.3057451724307612e-05,1.0734172974480316e-05,6.183541700011119e-06,1.1721462215064093e-05,1.3132234016666189e-05,-2.0579352167260367e-05,3.2843010558281094e-05,-8.672686817590147e-07
2.6608436201058794e-06,-1.2144679203629494e-05,5.629768565995619e-06,-3.1999352813727455e-05,1.2721687653538538e-05,-3.470417868811637e-05,-1.0062261935672723e-05,9.340386895928532e-06,8.924479971028632e-06,1.2699598073595553e-05,8.0049069097754e-06,1.1827389585050696e-05,-7.467537216143683e-06,1.2559915148813161e-05,1.200902966047579e-05
-7.193795568127825e-07,-2.838413456629496e-05,1.7127798855653964e-05,-6.119612589827739e-05,6.902550012455322e-05,-3.497352372505702e-05,2.8243063752597664e-05,-7.622913472005166e-06,4.254429768479895e-06,1.7681786204093441e-06,-1.4283982636698056e-05,9.316958539784537e-06,-1.7410036434739595e-05,2.677257089089835e-05,8.081590749497991e-06
-2.164589025710484e-05,-3.6757008729182417e-05,2.4239427148131654e-05,-9.915036753227469e-05,8.120339043671265e-05,-3.7739142499049194e-05,3.3257948416576255e-05,-1.5623736544512212e-06,9.425971256860066e-06,4.953060397383524e-06,1.4492729860648979e-06,1.8522075606597355e-05,-1.9270200027676765e-05,3.758036928047659e-05,5.493463959282963e-06
-2.8789600037271157e-06,-1.6970948536254582e-05,1.8843114958144724e-05,-7.568213914055377e-05,3.333119457238354e-05,2.580546606623102e-05,4.646598608815111e-05,2.672004484338686e-07,3.1943036447046325e-06,6.121787009760737e-06,-1.618290480109863e-05,2.64153504758724e-06,-3.494522570690606e-05,4.341687599662691e-06,5.64789297641255e-06
-2.025364574365085e-05,-3.0332525057019666e-05,5.5100272220443e-06,-5.0641459893085994e-05,2.997980027430458e-05,-9.64908105061113e-06,1.5211197023745626e-05,2.9701977837248705e-06,1.7666476196609437e-05,8.892922323866514e-06,2.4086946837087453e-06,1.490453314545448e-05,-9.56864096224308e-06,1.7891375819090172e-05,5.010130507798749e-06
-1.4923065918992506e-05,-7.602003734064056e-06,1.6480780686833896e-05,-4.860424223807058e-05,3.2290798117173836e-05,-1.1227131835767068e-05,1.1201034794794396e-05,-1.2336737995610747e-06,1.4083822406973923e-05,5.6123017770914885e-06,-3.4389415759505937e-06,8.592404583396274e-06,-1.772655878085061e-05,1.4449448826781008e-05,2.045025439656456e-06
-8.730821491553797e-06,-2.36414589380729e-05,2.0406293515407015e-05,-8.354325836990029e-05,5.97594516875688e-05,3.2541804102947935e-05,5.746377610194031e-05,-5.6642965091668884e-06,-4.9168747864314355e-06,-2.462053998897318e-06,-1.8108717426912335e-05,-3.049641236430034e-06,-2.7938208404520992e-05,8.96770271197056e-06,-1.0836920409929007e-06
5.566619620367419e-06,-1.880969290368739e-05,3.3204460123670287e-06,-3.505583117657807e-05,9.8919372248929e-06,-6.090943554681871e-05,-2.7946993668592768e-05,1.7703875300867367e-05,2.0659807432821253e-05,1.832949130431416e-05,8.934970537666231e-06,1.7652351743890904e-05,-2.0589413907146081e-07,2.261688950966345e-05,1.8251458641316276e-05
6.216138899617363e-06,-9.21330820347066e-06,3.5618868423625827e-06,-3.894709368523763e-05,8.848790457705036e-06,-4.711701149062719e-05,-2.4579808496127953e-05,1.3999703867284552e-05,1.3305470474733738e-05,1.3832331660523778e-05,1.1330729194014566e-05,1.7978677078644978e-05,-2.2391759557649493e-08,1.3290912193042459e-05,1.7514972114440752e-05
-2.360410235269228e-06,-7.874864422774408e-07,8.510369298164733e-08,-1.484495442127809e-05,2.0460705854929984e-05,6.827958713984117e-06,1.4487500852311541e-05,-6.091509362704528e-06,2.7083424356533214e-06,3.2913737868511816e-06,-1.1562716963453568e-05,-1.0374353109909862e-07,-1.587933275004616e-05,1.983277797990013e-06,1.785891527106287e-06
-7.152201760618482e-06,-1.5917556993372273e-05,-1.6929966477619018e-06,-2.431256189083797e-05,9.20661886993912e-06,-2.0071266135346377e-05,-6.013644323843437e-06,3.1411655072588474e-06,1.4625477774643514e-05,1.0417907333248877e-05,5.463414709083736e-06,1.7171170725305274e-05,-1.7176198525703512e-06,1.0283301435265457e-05,6.568793878614088e-06
9.434955927645206e-07,-8.549680842406815e-06,2.990730536112096e-06,-2.0496590423135785e-05,6.469105301221134e-06,-8.483463261654833e-06,-1.8714308680500835e-06,3.4714425964921247e-06,7.870415288380173e-06,9.040344593813643e-06,-5.53547522486042e-07,7.928880222607404e-06,-7.390251539618475e-06,2.0774988342964207e-06,6.553050297952723e-06
4.6525956349796616e-06,-1.6617097571725026e-05,1.1741931302822195e-06,-3.9715385355520993e-05,7.536194914337102e-06,-4.8354479076806456e-05,-2.3448526007996406e-05,1.49369199107241e-05,1.5065657407831168e-05,2.0406387193361297e-05,5.942884286014305e-06,1.878101933527887e-05,1.4482566257356666e-06,2.040918775492173e-05,1.778219211701071e-05
8.025843044379144e-06,1.1486448990183362e-05,1.4735086551809218e-05,-1.4603119552702992e-05,2.1727546481997706e-05,1.3178219887777232e-05,1.8804769808866695e-05,-1.2448332199710421e-05,-1.721747577221322e-05,-1.0503345761136984e-05,-1.1214542155357776e-05,-1.200197402795311e-05,-9.776711522135884e-06,2.0531956579361577e-06,-2.245610062345804e-06
-3.89935075872927e-06,-9.561009392200503e-06,5.159618012839928e-07,-1.7573271179571748e-05,3.003971778525738e-05,1.8129876252714894e-05,2.5867662770906463e-05,-1.1372881090210285e-05,-4.5785818656440824e-06,-2.5846611606539227e-06,-1.0486003247933695e-05,-2.4162914087355603e-06,-1.3061106983514037e-05,5.368553274820442e-06,-4.388615707284771e-06
