Fp1,F7,T7,P7,O1,F3,C3,P3,Fp2,F8,T8,P8,O2,F4,C4,P4,TP9,TP10,Cpz
-60.61097002029419,-117.68742942810059,-21.23448419570923,-21.79197406768799,-24.584940910339355,-38.512205600738525,-26.45246982574463,-28.97023868560791,36.139681816101074,135.44180297851562,65.55859851837158,17.119475841522217,-14.819431066513062,30.86430072784424,6.669929027557373,-7.628129482269287,-21.45085382461548,34.82229137420654,57.127041816711426
12.458492279052734,-36.83393049240112,-29.94556474685669,-34.4215045273304,-23.248255491256714,8.541624188423157,-6.373584747314453,-24.525216788053513,33.70164966583252,61.41634654998779,23.71222472190857,-2.8987966775894165,-16.375810384750366,28.816051483154297,12.88136339187622,-7.048832893371582,-35.087817668914795,4.55583381652832,30.67572832107544
20.6820125579834,-35.25729686021805,-21.270752489566803,-20.871662616729736,-22.201554775238037,-8.207914352416992,-31.515430450439453,-34.655821800231934,45.92264366149902,66.40695381164551,15.527451038360596,1.3485956192016602,-7.530493259429932,18.221542358398438,-0.44055938720703125,3.8620195388793945,-16.60907745361328,6.440247535705566,20.14909553527832
-9.808877944946289,-76.51262879371643,-29.009581089019775,-22.471206426620483,-19.186226844787598,-29.943596363067627,-31.356955528259277,-35.24524986743927,49.92805528640747,127.80110740661621,34.10761547088623,2.7626686096191406,-17.971421241760254,29.432000279426575,6.927424417808652,-7.5393781661987305,-22.869457244873047,9.550236225128174,41.40547055006027
-105.75295448303223,-129.39549350738525,-38.56360185146332,-28.745519638061523,-16.491523265838623,-47.795165061950684,-31.153815269470215,-31.858705520629883,-8.551240682601929,124.11718559265137,101.407958984375,45.60417938232422,-8.920373916625977,42.157291412353516,20.797452926635742,22.09558367729187,-40.71965157985687,47.713677406311035,84.05470848083496
2.7830967903137207,-37.174466609954834,-15.179775595664978,-1.7001981735229492,-0.45168495178222656,-36.60035991668701,-32.89139723777771,-15.785338401794434,35.58033323287964,67.59380149841309,23.153656482696533,3.6544331312179565,-1.280792236328125,3.372382640838623,-21.33272933959961,-5.938472867012024,-4.433509826660156,19.048904418945312,17.58211898803711
-123.37541961669922,-115.78046035766602,-29.957924842834473,-3.322376251220703,4.007611274719238,-13.205664157867432,13.889917135238647,28.098329544067383,-46.94610261917114,66.72710371017456,33.836769580841064,19.276165008544922,21.34758758544922,36.681246757507324,39.52917671203613,27.01836585998535,-12.747577250003815,9.618844032287598,45.30440711975098
-39.756446838378906,-59.6133918762207,-15.69479513168335,3.3235740661621094,3.2866387367248535,-26.9899160861969,-8.832210540771484,3.309316396713257,-9.826505661010742,36.06398582458496,23.097564697265625,18.854260087013245,12.66178035736084,0.6778416633605957,3.0677151810377836,20.628368377685547,-5.724624156951904,21.49234414100647,19.974507808685303
-23.919025421142578,-26.24834406375885,-7.7584192752838135,-0.7835988998413086,-2.3852806091308594,-8.484128952026367,-2.8571677207946777,4.384786128997803,-0.4498291015625,30.432212829589844,10.132454872131348,2.377373695373535,1.8808140754699707,8.686830759048462,2.0584845542907715,2.409801661968231,-6.447058916091919,3.993879973888397,12.97621464729309
-94.2717056274414,-104.33902359008789,-30.90422347187996,-11.398615837097168,5.085675954818726,-42.942951679229736,-24.316943168640137,-13.793429851531982,-18.325103163719177,90.96016120910645,55.20814228057861,36.916160345077515,17.88095998764038,24.249106407165527,16.859220504760742,20.627360820770264,-23.40835952758789,40.032816886901855,55.880751609802246
-17.823471784591675,-42.01638603210449,-11.953909397125244,-9.580811977386475,-1.5561413764953613,-11.644316673278809,-5.990594387054443,-8.145516395568848,12.873923301696777,35.70139789581299,18.309805393218994,5.669253349304199,-1.800302505493164,6.74278450012207,7.4366455078125,-0.8765544891357422,-7.904173851013184,13.702045440673828,18.856321334838867
7.272977828979492,-36.361361503601074,-31.086606442928314,-12.604253768920898,-1.1112620830535889,-18.472887992858887,-15.77611756324768,0.7803311347961426,22.833183646202087,35.43915843963623,9.033843994140625,9.104331366717815,12.330195665359497,8.980934739112854,0.5359244346618652,10.801265716552734,-21.94257378578186,9.228482246398926,11.014434814453125
4.998741149902344,-23.129426956176758,-0.6222457885742188,7.645849883556366,-4.224071502685547,-8.253145694732666,-3.7469711303710938,-0.5883092880249023,16.020334243774414,32.293535232543945,4.273539423942566,-5.074509620666504,-6.543682336807251,-0.3800048828125,-10.683261632919312,-9.115100860595703,-2.009584426879883,2.250800371170044,6.887516885995865
-5.335600852966309,-37.25901412963867,-16.511707067489624,-1.4112870153039694,3.2342190742492676,-20.032482624053955,-12.291820526123047,3.397805631160736,15.355613231658936,28.778682708740234,1.7092218399047852,12.6927490234375,17.66028118133545,0.5363616943359375,-4.505415916442871,15.01573395729065,-14.077600955963135,8.52788257598877,4.516377806663513
-13.273922622203827,-98.93204689025879,-66.77784538269043,-28.05986785888672,-21.888173580169678,-26.846062660217285,-22.957062244415283,-9.862521886825562,51.83455801010132,116.34896087646484,27.121115565299988,9.341231346130371,1.9322835803031921,31.268205642700195,15.06314492225647,29.858704090118408,-40.028963565826416,4.220156669616699,41.638105392456055
10.57438600063324,-16.810691721737385,-12.357717990875244,-11.916635036468506,-11.752858877182007,0.9810376167297363,-2.7790937423706055,-15.414411902427673,24.926298141479492,38.47998332977295,5.448274612426758,-3.562931776046753,-13.98133373260498,12.483218669891357,-1.872467041015625,-4.073915481567383,-5.515611797571182,-1.0642318725585938,8.20870304107666
-1.7354564666748047,-25.311702728271484,-7.981379508972168,-5.010600924491882,-5.757484436035156,-8.92328405380249,-4.107445299625397,-0.6462340354919434,16.081753730773926,32.70468997955322,4.6894970536231995,-4.384949207305908,-5.708505868911743,10.04073715209961,1.7774019241333008,-2.2805994153022766,-5.990633487701416,2.4183335304260254,10.125864505767822
-6.603382110595703,-23.016427993774414,-18.375426769256592,-19.17745304107666,-9.768033564090729,-13.962294578552246,-22.162842512130737,-29.789193153381348,14.771286249160767,44.3574161529541,21.624842166900635,11.356496810913086,-6.125028967857361,18.110576629638672,1.0324501991271973,3.453784465789795,-9.137226343154907,21.311641693115234,22.098811149597168
-29.395954132080078,-42.053876876831055,-18.54970220848918,-18.640532970428467,-5.806926727294922,-20.47764015197754,-23.687618136405945,-13.003851890563965,16.793007850646973,76.1961612701416,36.68238225579262,5.662955284118652,-3.372286096215248,10.98212718963623,0.7049555778503418,-4.678412914276123,-16.82370901107788,13.579017639160156,35.889909744262695
-44.22986549139023,-31.183073043823242,-13.036884307861328,-5.185521602630615,-1.012990951538086,-22.876478672027588,-17.413490295410156,-9.921689987182617,-11.246841430664062,41.88196563720703,27.021405696868896,16.004439562559128,6.378819465637207,7.151803970336914,5.849507808685303,7.199995636940002,-2.6996309757232666,21.760356903076172,25.558175086975098
-76.30379104614258,-112.88982963562012,-47.0643310546875,-16.615986108779907,-0.7529945373535156,-30.19246530532837,-11.090316709131002,4.509870290756226,-11.687017917633057,86.43933868408203,49.29118204116821,27.163171529769897,12.043742656707764,24.91781520843506,23.459107398986816,26.93576753139496,-24.908475875854492,30.23855686187744,46.5066556930542
-20.04209280014038,-18.887804985046387,-3.858009099960327,3.537368983030319,4.0310890674591064,-9.574164390563965,-6.77528440952301,-0.8863306045532227,-1.6272811889648438,13.137842655181885,9.309415578842163,10.656093120574951,5.306352138519287,-5.268666744232178,-5.4311277866363525,2.1634521484375,4.315845251083374,13.350200653076172,6.543102025985718
-134.55166053771973,-117.76160621643066,-27.949780464172363,8.508136510848999,15.19330358505249,-44.86638259887695,-13.193017601966858,7.3634441792964935,-33.062289237976074,91.82563877105713,39.25086688995361,29.836630821228027,22.391779899597168,22.915001392364502,20.15058422088623,28.561026573181152,2.3891862630844116,41.76962089538574,41.229514360427856
-80.31509017944336,-88.30266571044922,-20.178955078125,-3.713035762310028,9.043346881866455,-37.04952621459961,-16.79730224609375,4.766758441925049,-9.403194427490234,93.62324237823486,40.95336961746216,11.273561477661133,15.422661900520325,13.016984939575195,-8.295783042907715,13.96134638786316,-4.425336122512817,27.411101579666138,39.008514404296875
-144.5477409362793,-128.19231796264648,-12.397282838821411,23.0986407995224,28.5349702835083,-74.41961097717285,-29.206735610961914,9.865187168121338,-38.18083953857422,94.06405067443848,71.06134223937988,38.680803298950195,18.398372173309326,4.239713430404663,-6.4611005783081055,19.139195442199707,16.736058712005615,53.27672153711319,56.31056594848633
-0.49594545364379883,-61.69619369506836,-34.40090370178223,-21.408907890319824,-10.16844230890274,-13.663936614990234,-15.36101770401001,-14.192253112792969,29.57991123199463,52.76090860366821,29.865099906921387,11.062371611595154,-1.8350520133972168,21.66247808933258,4.307544708251953,6.799757719039917,-23.389240026474,7.561983108520508,33.01183605194092
-30.81755781173706,-29.44479465484619,-7.8024983406066895,10.618237853050232,5.788763046264648,-8.38644528388977,-4.349711835384369,5.231985092163086,-11.17969036102295,7.131741046905518,12.638830780982971,13.524538516998291,3.533793091773987,-0.5922994166612625,5.393988132476807,6.280940055847168,3.9101791381835938,10.589831829071045,7.930171728134155
-7.0904077887535095,-42.65151444077492,-18.872539281845093,-5.923612594604492,2.8626511096954346,-10.03551197052002,-7.622920513153076,0.7704946994781494,16.029913902282715,46.861629486083984,9.194851160049438,0.19680166244506836,-3.3953786492347717,8.610824584960938,1.3498908877372742,5.17101913690567,-10.04246997833252,3.413698196411133,11.172577857971191
-61.820268630981445,-62.02444076538086,-11.62096881866455,22.495710372924805,24.822615146636963,-22.275283336639404,-4.129489183425903,21.999342918395996,-30.085509300231934,16.95825707912445,16.683011531829834,21.667630195617676,21.908747911453247,-7.426336288452148,0.7000350952148438,13.175923347473145,7.501588821411133,22.552890792489052,8.91654360294342
-48.415422439575195,-44.09825325012207,-12.900829315185547,1.239394187927246,7.990211009979248,-21.544280529022217,-13.45140552520752,6.0622172355651855,-9.692050457000732,51.3942928314209,19.318994522094727,12.558704376220703,11.90700101852417,5.651177406311035,2.8493430614471436,1.632622241973877,-5.2963666915893555,16.99563455581665,17.79901885986328
-16.088098883628845,-25.165359497070312,-15.614956855773926,-11.69761323928833,-1.6297626495361328,-3.9106273651123047,-2.6578140258789062,-6.45805549621582,8.648311853408813,32.56394863128662,12.46381688117981,6.091566681861877,4.034154891967773,9.372385710477829,-1.1984257698059082,3.3625810742378235,-14.234520435333252,8.306255340576172,13.812214016914368
-38.95089340209961,-38.48690414428711,-4.361822128295898,-5.5009424686431885,-1.2999583426862955,-3.9789552688598633,5.934744715690613,3.913290500640869,-14.625735938549042,12.288143157958984,13.168969631195068,11.900576829910278,7.354149580001831,13.696795463562012,14.259535312652588,11.910969018936157,-7.165154457092285,8.507139086723328,11.43605661392212
-20.69025707244873,-59.912315368652344,-23.526310801506042,-2.0156311988830566,-3.0080652236938477,5.0962066650390625,9.394011497497559,6.12520694732666,6.450809001922607,62.22848296165466,12.982065200805664,-6.868098258972168,-9.8469899892807,21.760985791683197,0.1468052864074707,-8.54270315170288,-18.813660621643066,5.169818878173828,23.86963939666748
-34.733219623565674,-23.106996536254883,10.738778114318848,13.573028087615967,3.7653379440307617,-16.525304317474365,-5.59817361831665,-0.41851234436035156,-14.447335958480835,22.561159133911133,9.619075775146484,3.5453901290893555,4.0470476150512695,-2.4578915536403656,-6.145996809005737,-0.7937953472137451,15.031467914581299,12.877290725708008,8.468655586242676
-38.7986946105957,-30.62333106994629,-6.438237428665161,13.04877781867981,10.780378580093384,2.130354404449463,7.757730722427368,15.69484567642212,-19.886948585510254,4.336139678955078,3.4476399421691895,-2.3584113121032715,1.9339847564697266,10.662870645523071,11.577328443527222,3.4789977073669434,1.903167724609375,3.4035801887512207,7.949828624725342
-17.851430892944336,-19.10565447807312,-7.903873443603516,0.6037378311157227,8.3531973361969,-18.35460716485977,-21.926629304885864,-5.113842964172363,-2.4241485595703125,27.74664257466793,19.442811965942383,6.093022346496582,5.892814636230469,-0.3984975814819336,-8.987932205200195,-0.870526909828186,0.8906974792480469,18.679729461669922,15.23449095338583
-73.89089775085449,-81.446702003479,-31.217418909072876,-7.615562260150909,3.990694046020508,-15.049176216125488,-1.495591163635254,-2.606618881225586,-16.244961977005005,59.69525623321533,34.596137046813965,26.45713520050049,18.71048641204834,19.112406075000763,13.025032937526703,7.9915429055690765,-13.577229142189026,24.488216876983643,35.07724189758301
-18.839824199676514,-18.165222615003586,-1.9685883522033691,4.348049640655518,4.087480306625366,-6.671432018280029,4.175353527069092,13.967628955841064,-6.259832501411438,13.215575218200684,0.12407970428466797,1.9996765851974487,2.7775349617004395,1.5609416961669922,3.5297555923461914,6.379285216331482,-3.0903544425964355,-4.171358108520508,3.001251220703125
-4.2730865478515625,-82.95371627807617,-45.865458965301514,-23.295156002044678,-16.556232810020447,-30.893329620361328,-20.346198558807373,-12.486776947975159,41.12937259674072,97.75691890716553,37.452364921569824,3.656613349914551,-14.148191928863525,31.62741780281067,17.10105037689209,6.0284799337387085,-32.315526485443115,11.351710319519043,37.02974343299866
-17.970620155334473,-35.703250885009766,-13.077348709106445,-13.604119658470154,-4.0250935554504395,-8.619571685791016,6.379518508911133,12.213735952973366,5.285362243652344,29.68389892578125,7.617987632751465,5.074732303619385,6.550767984241247,11.115610599517822,5.655125379562378,6.544250726699829,-17.021955728530884,-1.6051063537597656,15.506074905395508
-16.018759965896606,-57.40097999572754,-25.557878494262695,-8.381998062133789,-6.947908282279968,-18.86172580718994,-3.252157211303711,9.132295846939087,18.484241008758545,65.79023361206055,16.171218395233154,4.256112098693848,-0.8471298217773438,12.139230012893677,-2.1219136714935303,-1.1045680046081543,-16.548001289367676,13.461630821228027,17.60806031525135
2.934636116027832,-81.19742584228516,-44.82230341434479,-38.87763261795044,-22.43474817276001,-31.10975408554077,-31.153582096099854,-34.710164070129395,69.51322674751282,140.80051136016846,32.20902109146118,0.7896199226379395,-17.317022800445557,39.21762704849243,16.083146572113037,-2.1852569580078125,-46.2426472902298,3.7013654708862305,44.8013800047338
-24.409892082214355,-35.10463905334473,-15.20403003692627,-3.4031505584716797,8.4958216547966,-6.593701362609863,-0.06548690795898438,-4.856375694274902,-1.648977279663086,13.210382461547852,10.542686462402344,11.53725266456604,11.747308254241943,5.718179702758789,1.010324478149414,9.389637470245361,-5.430879592895508,14.603809833526611,10.461731910705566
-50.31165027618408,-50.48430585861206,-19.835185527801514,-5.125380277633667,-14.60021162033081,-13.500487565994263,-2.8425477743148804,-5.926253914833069,-10.867472171783447,45.857455015182495,27.55656623840332,16.845300674438477,8.747592210769653,12.288405656814575,19.795295357704163,17.924202799797058,-15.599260926246643,11.577754497528076,28.50018310546875
-25.804105758666992,-47.053537130355835,-14.324580192565918,-5.887854814529419,11.730136394500732,-43.63726329803467,-19.176514148712158,-9.25720727443695,2.7782583236694336,38.1242618560791,19.443040370941162,21.48289442062378,31.223248958587646,6.929866671562195,1.665487289428711,20.615866661071777,-11.343482911586761,8.247358441352844,14.2441246509552
-22.637224555015564,-131.46946334838867,-74.87131118774414,-16.71742343902588,-1.062678337097168,-30.716644287109375,-31.756118774414062,-19.857165098190308,52.260136127471924,107.65460968017578,54.94964790344238,22.760847508907318,14.166329860687256,17.003398180007935,-4.542379558086395,10.720102310180664,-37.07304811477661,48.34651565551758,42.841861724853516
8.123298645019531,-24.07099962234497,-17.58473777770996,-24.91945219039917,-21.489745616912842,-4.352489203214645,-19.754401236772537,-24.046696662902832,28.770674228668213,47.44821834564209,22.00114345550537,10.806629657745361,-10.734512090682983,19.21078670024872,-0.0907747745513916,-3.615128666162491,-19.56886577606201,11.550180435180664,22.316869735717773
-0.12520861625671387,-33.8219575881958,-14.352440178394318,-6.587418556213379,-5.806401968002319,-0.5900382995605469,-8.558259010314941,-7.87050199508667,12.433728218078613,27.764016151428223,3.4519433975219727,3.8651466369628906,5.547602415084839,14.868344783782959,8.491521835327148,5.29391086101532,-17.18656885623932,3.2154016494750977,9.967179298400879
5.475532174110413,-19.33538246154785,-12.030615329742432,-7.325693845748901,-8.23054325580597,-19.122347831726074,-11.739619970321655,-2.012794017791748,16.980699062347412,31.808505058288574,12.472538948059082,3.3209352493286133,-6.4864161014556885,2.993414878845215,3.455916404724121,4.959106922149658,-6.896374344825745,2.240449368953705,9.472687244415283
2.3069005012512207,-68.49547958374023,-26.867450714111328,-15.602254867553711,-9.058348834514618,-17.401652812957764,-14.748170375823975,-12.030678749084473,41.85558557510376,80.68613076210022,9.312608242034912,-7.773261201335117,-11.258872032165527,26.196581035852432,13.658460140228271,-2.5427894592285156,-14.603589057922363,-4.310176372528076,30.676453590393066
-8.53459095954895,-46.37507629394531,-20.859437942504883,-2.2403388023376465,6.283567428588867,-12.028745174407959,-1.227968692779541,4.586860477924347,11.254079818725586,37.474374771118164,10.007880210876465,1.0470771789550781,6.788691997528076,2.2395377159118652,3.3048295974731445,4.423150062561035,-9.985792636871338,2.8920938968658447,10.949808120727539
-6.069336622953415,-21.3614501953125,-4.16511344909668,-3.8986616134643555,-8.09966230392456,-19.128318309783936,-9.911135196685791,-16.7532958984375,12.112213134765625,36.283735275268555,21.05126190185547,12.86915010213852,-1.8348941802978516,-4.414488315582275,-8.654257774353027,4.314885973930359,-6.137308120727539,13.054937839508057,10.741740226745605
-1.1713857650756836,-40.39332389831543,-34.35004663467407,-17.101895332336426,-2.5778815746307373,-11.71620593778789,-9.820192813873291,-16.022115230560303,22.68405532836914,49.93593788146973,25.955102920532227,3.979445457458496,-8.699561357498169,19.787481606006622,5.496788024902344,-5.841313362121582,-17.83280861377716,8.226511359214783,29.46140718460083
-14.04546070098877,-9.565650314092636,-6.928009986877441,-7.529780387878418,-5.511719807982445,7.4363813400268555,-10.191701173782349,-10.223445177078247,10.248113572597504,25.805374145507812,9.666532278060913,-1.3843984603881836,-7.5640647411346436,9.499950289726257,0.8683990240097046,-5.693276405334473,-1.0723077058792114,6.690415382385254,9.494646787643433
-17.257826328277588,-50.13720178604126,-25.912948608398438,-18.810792922973633,-16.3686862885952,-13.221067905426025,-16.265928268432617,-19.988898277282715,18.926332473754883,67.86910629272461,25.404598712921143,11.280065536499023,-6.58465051651001,24.14782977104187,13.077789783477783,-0.5839114785194397,-18.760648727416992,10.790012836456299,32.39682388305664
-26.548907995224,-29.581119537353516,-9.079956531524658,-11.139220714569092,-2.248554229736328,7.8699129819869995,2.052811622619629,3.7971720695495605,-0.5783088207244873,30.316309928894043,6.027191162109375,-4.302896499633789,-3.6756858825683594,21.584735870361328,16.26184844970703,2.4365240931510925,-14.83886468410492,-4.537511944770813,16.184523105621338
-114.56529331207275,-143.34711456298828,-48.64450931549072,-6.775674819946289,1.0904996395111084,-38.30893850326538,-15.462427377700806,-10.826636791229248,-10.45596694946289,131.3697910308838,63.143025398254395,29.005443572998047,11.909958839416504,40.489070415496826,14.177949905395508,16.82593059539795,-19.205900192260742,36.72073149681091,62.860060691833496
-19.590917110443115,-48.337228775024414,-33.644757986068726,-4.194720029830933,4.691597819328308,-12.841343402862549,-3.5653300285339355,4.369128227233887,7.912478446960449,30.955501556396484,15.092298030853271,6.503285109996796,4.49143123626709,16.52488899230957,20.73505687713623,13.041274070739746,-20.811824917793274,-0.2509883642196655,18.920171976089478
-13.800929307937622,-35.20240879058838,-26.723620414733887,-11.365034103393555,4.665359973907471,-1.4364748001098633,-0.011784553527832031,5.936301946640015,10.283812522888184,37.59663391113281,2.760392189025879,2.5898462533950806,-1.0335291139781475,14.108799457550049,13.756849765777588,4.195838928222656,-19.071957111358643,2.198988914489746,10.552913188934326
2.4651578664779663,-29.214614868164062,-14.671978950500488,-3.348508358001709,-1.480314016342163,-2.4059247970581055,-15.860735893249512,-11.20839262008667,28.400794506072998,49.69511604309082,13.372784614562988,-8.193649291992188,-7.900476098060608,14.61069667339325,-7.3710015416145325,-23.063915729522705,-5.320059776306152,8.811532735824585,12.683487176895142
-0.9760538935661316,-125.59068298339844,-63.66372871398926,-30.354500770568848,-20.925233364105225,-12.934599757194519,-21.54675054550171,-28.010583877563477,72.36807537078857,144.1344337463379,35.36620903015137,0.852043867111206,-10.409547328948975,44.032298147678375,8.968698620796204,0.30562686920166016,-41.71881151199341,8.463573105633259,41.63953685760498
-14.077045202255249,-115.93396949768066,-57.5326132774353,-25.126032829284668,-16.00222635269165,-21.550294876098633,-13.211236953735352,-11.302813529968262,47.961544036865234,127.23177337646484,37.6754469871521,3.782292604446411,-18.808589935302734,38.58313989639282,12.054418906569481,-0.5827435255050659,-27.964306831359863,8.364797592163086,46.438453674316406
-27.302929878234863,-33.55308151245117,-13.838469505310059,-2.5045762062072754,4.6957244873046875,-11.473005056381226,-15.569550514221191,-0.388797402381897,-7.3969199657440186,9.173560619354248,17.375906467437744,16.10685443878174,12.460842609405518,8.370672702789307,5.930000305175781,12.768345355987549,-6.046641051769257,16.079564094543457,15.112497329711914
-56.76552724838257,-42.654236793518066,-13.428722381591797,1.3525595664978027,15.455152988433838,-14.6728196144104,-9.271013259887695,-2.0051865577697754,-22.15623712539673,29.349059104919434,18.62043070793152,13.365775108337402,13.89146089553833,15.068682312965393,0.14230680465698242,8.722133874893188,2.1101455688476562,23.340136110782623,19.53590127825737
-81.6272201538086,-112.68917083740234,-32.44061279296875,-2.2805004119873047,-11.103564500808716,-39.61651039123535,-22.672653198242188,-5.709722891449928,2.6199188232421875,106.54437828063965,48.257062911987305,21.633005142211914,1.806317687034607,28.597124099731445,13.616867065429688,15.476049661636353,-10.381142139434814,25.367629051208496,54.60274314880371
-16.742801666259766,-25.97188949584961,-4.225526809692383,5.474941849708557,-3.2782652378082275,-26.672550201416016,-9.771524429321289,7.550332427024841,4.420686483383179,29.95973014831543,10.374290466308594,2.1691513061523438,-9.332592487335205,6.881055358797312,4.472919821739197,1.5080204010009766,2.059340000152588,10.593746185302734,10.53093433380127
