F7,T7,P7,O1,TP9,Fz,Cz,Fp2,F8,T8,P8,O2,TP10,Pz,Cpz
-7.021395140327513e-05,-3.862726953229867e-05,-1.9858996438415488e-05,-1.4405462025024462e-05,-2.320494525065442e-05,1.3227069302956806e-05,1.4713002656208118e-06,6.473911980720004e-05,0.0001003124016278889,-3.044046025024727e-06,-1.8139971871278249e-06,-3.0375831556739286e-06,-1.7438560462323949e-06,-1.1697303534674575e-06,-2.630060862429673e-06
-6.845365078333998e-05,-2.85603932752565e-05,-1.5572895335935755e-05,-1.61115071932727e-05,-1.944854921021033e-05,6.699172899971018e-06,-1.6327084267686587e-05,6.765665784769226e-05,0.00012898641216452233,1.86647866939893e-05,-1.1983499462075997e-05,-2.148366274923319e-05,5.530182988877641e-06,-1.2413110653142212e-05,-1.7182857618536218e-05
-3.888846367772203e-05,-6.583986589703272e-06,-4.890130412604776e-06,-3.052269221370807e-06,-2.3941771871704987e-06,-7.856836759856378e-06,-7.067772003210848e-07,-6.848993507446721e-06,3.606159225455485e-05,9.31698832573602e-06,-7.505387884521042e-07,2.8276919010750134e-06,2.0020139345433563e-05,6.24384938419098e-07,3.1213776310323738e-06
-0.0002508275101718027,-5.7793225550994975e-05,-6.589428039660561e-06,-5.771360065409681e-06,-1.7944895262189675e-05,2.106409738189541e-06,-1.7746164303389378e-05,4.346840432845056e-05,0.00024088981672321097,3.2935123272181954e-05,3.129737979179481e-05,6.211821528268047e-06,1.834862177929608e-05,-8.227650823755539e-06,-1.0357342034694739e-05
-3.929701597371604e-05,-2.0805091480724514e-05,2.2505537344841287e-07,7.746577807665744e-06,-3.766520535464224e-06,-5.91442221775651e-06,2.986626782330859e-06,-6.903006578795612e-06,2.0046205463586375e-05,7.347202881646808e-06,1.0399127859272994e-05,1.0424856668578286e-05,1.0162353646592237e-05,4.868844598604483e-06,2.4792088595404493e-06
-0.00010394084529252723,-2.396347883859562e-05,-7.807327563114086e-06,-4.199915110802976e-06,-1.3012621366215171e-05,9.418041372555308e-06,-2.0156175821739453e-06,4.758756949740928e-05,0.00010767006824607961,2.7509704523254186e-06,-7.115801054169424e-06,-1.2707505447906442e-06,3.901439413311891e-06,-3.4021925330307567e-06,-4.599535941451904e-06
-6.939366858205176e-05,-3.259471213823417e-05,-4.40801159129478e-06,-7.727223419351503e-06,-1.5277735656127334e-05,1.5951975001371466e-05,1.0391452633484732e-05,3.76124371541664e-05,9.104561104322784e-05,-3.346969378981157e-06,-3.2277030186378397e-06,-8.492140295857098e-06,-1.7961756213935587e-05,-2.5215797450073296e-08,7.453658099620952e-06
-5.177580351301003e-05,-3.282599300291622e-05,-2.9212587605798035e-05,-2.6877968494432025e-05,-3.436287988733966e-05,2.3280879759113304e-05,-2.474938014529471e-06,9.576075541417595e-05,0.00013142548414180055,1.5839557818253525e-05,-2.4096841571008554e-06,-4.5946570025989786e-05,-1.763281943567563e-05,-1.6714671801310033e-05,-6.072756036701321e-06
-1.4831884982413612e-05,-3.058023048652103e-05,-2.1192980057094246e-05,-1.7325420458291774e-05,-3.216456207155716e-05,5.6503077985325945e-06,-1.1744602261387627e-05,5.5344641623378266e-05,6.80155255849968e-05,1.670011670285021e-05,6.120258149167057e-06,-1.169254198885028e-05,4.8883346153161256e-06,-9.590223271516152e-06,-7.596740033477545e-06
-5.380407128541265e-05,-1.921070543176029e-05,-1.0540270864112244e-05,-6.359459575833171e-06,-1.200547785629169e-05,5.04030231240904e-06,-3.379859663255047e-07,3.629716729847132e-05,8.603401147411205e-05,3.587651917769108e-06,3.1093659345060587e-06,-5.48831212654477e-06,-8.113720014080172e-06,-9.942748647517874e-06,-8.265743645097245e-06
-8.126422108034603e-05,-3.865613598463824e-05,-9.429407327843364e-06,-4.65719055853242e-06,-2.1475978542184748e-05,1.5898864603514085e-05,1.9563820785606367e-06,2.8888620363431983e-05,6.0315094742691144e-05,1.3021582162764389e-05,9.455089866605704e-06,5.971286896055972e-06,9.926979146257509e-06,8.839901965984609e-07,9.165037226921413e-06
-5.9802099713124335e-05,-1.064017487806268e-05,-7.356186529250408e-06,-5.6634626162122e-06,-1.0721358194132335e-05,1.9152957975165918e-07,9.561409115121933e-06,-1.9509345293045044e-05,3.317610389785841e-05,1.9487830741127254e-05,1.7435332893001032e-05,2.202532414230518e-06,1.5709729495938518e-05,4.968576831743121e-06,1.0959580905023358e-05
-7.263875158969313e-05,-1.745446388667915e-05,5.849679837410804e-06,1.0613472113618627e-05,4.662379069486633e-07,5.275447620078921e-06,1.0656874565029284e-05,-3.7953541323076934e-06,4.768528015119955e-05,2.487828169250861e-06,1.5781533875269815e-06,-9.102905096369796e-08,1.6572075764997862e-06,4.148218977206852e-06,3.5611992075246235e-06
-0.0001481260005675722,-5.983728715364123e-05,-2.9270057666508364e-05,-2.4029580345086288e-05,-4.232465562381549e-05,1.568413313179917e-05,-1.12210885845343e-05,7.218217069748789e-05,0.00017230398771062028,3.444341382419225e-05,1.861343207565369e-05,-2.650094756972976e-06,2.2810400878370274e-05,-1.0266111075907247e-05,-8.312658714260124e-06
-4.001498564321082e-05,-1.1338359854562441e-05,-6.217034410838096e-06,-7.525567639277142e-06,-2.877015958802076e-06,7.926502917143807e-06,-3.77066726287012e-06,3.014497224285151e-05,6.329558482320863e-05,-6.791427267671679e-06,-5.487280759552959e-06,-6.327501523628598e-06,1.4286912346506142e-06,-6.72424152980966e-06,-5.721673915104475e-06
-6.96956121828407e-05,-1.0119137186848093e-05,3.146396920783445e-07,7.70963106333511e-06,-6.159935765026603e-06,-1.0727225628670567e-05,-6.344180746964412e-06,-2.1235680833342485e-05,3.7063239460621844e-05,2.265067308826474e-05,1.8582765051178285e-05,1.1124028787889984e-05,1.823340630835446e-05,3.7209620131761767e-06,4.882430857833242e-06
-8.39466774777975e-05,-2.7107522441838228e-05,-1.1129241556773195e-05,-1.1527345918693754e-05,-1.6370925663977687e-05,-1.5381756384158507e-06,-4.461539560907113e-06,2.1752750399173237e-05,8.291090853163041e-05,2.96327725664014e-05,1.2514553191067534e-05,-2.500883965694811e-06,1.8554634152678773e-05,-4.744528723676922e-06,-2.038779712165706e-06
-8.519769107806496e-05,-2.222405601060018e-05,6.050925094314152e-06,2.196672539866995e-06,-1.873751898529008e-06,3.1042363843880594e-06,1.5112640781467235e-05,9.69416942098178e-06,6.402394501492381e-05,6.276142812566832e-06,-4.569751126837218e-06,-3.942916009691544e-06,3.498281330394093e-06,4.02027558266127e-06,3.830889852451946e-06
-4.307244523715781e-05,-1.318467275268631e-05,-4.954966344783429e-06,-2.3382799554383382e-06,-8.199028343369719e-06,-3.8451526052085683e-07,1.511128402853501e-06,9.569512258167379e-06,4.427605199452955e-05,8.703847896640582e-06,3.5330458558746614e-06,-1.850633452704642e-06,2.59647913480876e-06,8.869892553775571e-07,2.9074876692902762e-06
-0.00016706976384739392,-5.388777117332211e-05,-2.239973491668934e-05,-1.3112108717905357e-05,-3.2565740639256546e-05,1.8879747585742734e-05,9.328139867648133e-06,4.8609552322886884e-05,0.0001710044925857801,2.3126783162297215e-05,1.0046425813925453e-05,-4.376270226202905e-06,5.610143020362557e-06,-2.754104571067728e-06,9.56020221565268e-06
-5.497517850017175e-05,-1.588541732644444e-05,-4.5946601403557e-06,-2.6757716113934293e-06,-6.060305850041914e-06,-1.2430708920874167e-05,-1.29202726384392e-05,-1.3949206731922459e-06,6.310578464763239e-05,2.1477485006471397e-05,1.3255948488222202e-05,3.5854664020007476e-06,2.7395072720537428e-05,-7.690828113027237e-06,-1.0191702003226055e-05
-0.00012927522766403854,-2.3436250103259226e-05,-6.327758057977917e-06,3.09663001729632e-06,-9.522882919554831e-06,-2.5274866857216693e-06,6.401375628684036e-06,2.5216263566107955e-05,0.00011548389375093393,1.0615671271807514e-05,6.020425189490197e-06,-1.3057451724307612e-06,2.111799403792247e-06,3.5172777188563487e-06,-6.798290996812284e-08
-5.162400339031592e-05,-1.734013312670868e-05,3.7322342905099504e-06,1.8839338054021937e-06,5.356824658520054e-06,1.3144267541065346e-06,-6.899680784044904e-06,2.154272806365043e-05,6.52301314403303e-05,-3.300894604763016e-06,-3.681439920910634e-06,-8.607080417277757e-06,5.314250302035362e-07,-3.0685155962828503e-06,-5.069939106761012e-06
-0.00013728959311265498,-3.888660648954101e-05,-1.694241746008629e-05,-7.907588667421805e-06,-2.4798921913316008e-05,2.0133931144528106e-06,1.1397059552109567e-05,1.9484322479002003e-05,0.00012827721366193146,3.189455037500011e-05,4.474070465221303e-06,-1.839863216446247e-06,8.648451512272004e-06,8.731000207262696e-06,1.2744927971652942e-05
-3.036553243873641e-05,-1.2794098211088567e-05,-6.072913038224215e-06,-4.042030468554003e-06,-6.6590723690751474e-06,3.8167381717357785e-06,2.3484733446821338e-06,1.2373252047837013e-05,3.436960150793311e-05,1.179001628770493e-05,-5.7456011290923925e-06,-5.391517404973456e-06,3.663411916932091e-06,1.3564322216552682e-06,1.352841401569549e-06
-4.801360796591325e-05,7.424769137287512e-07,-7.71123723097844e-07,-1.6282528463307244e-06,-4.595277232510853e-06,-8.391471510549309e-06,-3.261518031649757e-06,1.9387971406104043e-05,4.0464823086949764e-05,3.899929595263529e-06,-3.3710510933815385e-06,2.368076820857823e-06,3.1219269658322446e-06,-1.9161061572958715e-06,1.9631997929536738e-06
-3.4391513509035576e-05,-4.575781531457324e-06,-4.3562104110606015e-06,-1.0413033805889427e-05,-3.77435321752273e-06,3.580900965971523e-06,-6.868152013339568e-06,3.9987968193599954e-05,4.593674475472653e-05,1.6036083252402022e-06,6.172464964038227e-06,-1.2101229003746994e-05,-2.166757894883631e-06,-8.73171552484564e-06,-9.902938018058194e-06
-0.00012624747796508018,-8.745013474253938e-06,-5.730980774387717e-07,-6.695302545267623e-06,-3.0000064725754783e-06,-1.607017611604533e-05,-7.488315247883293e-06,2.7494246751302853e-05,0.000129705553263193,6.084679625928402e-06,4.61262243334204e-06,-6.189839041326195e-07,7.798261776770232e-06,1.164843865808507e-06,-7.421841132781992e-06
-9.149007200903725e-05,-4.263770915713394e-05,-3.245794232498156e-05,-2.7549071091925725e-05,-2.3847553165978752e-05,5.892392842987704e-06,-3.655458385765087e-06,1.728680308588082e-05,4.849992383526569e-05,2.2993368474999443e-05,0.00016728363061702112,-9.16034446163394e-06,-1.8291502783540636e-05,-1.3805742128170095e-05,9.392715583089739e-07
-9.911381721394719e-05,-2.15288619074272e-05,1.7952404050447512e-05,2.3404942112392746e-05,-3.53698487742804e-06,-3.749514036144319e-06,1.6532555491721723e-05,-1.8828495797151845e-05,6.163098851175164e-05,-4.014475280200713e-06,4.2829246922337916e-06,1.807538137654774e-05,-2.5502649805275723e-05,1.9641859807961737e-05,1.4753742561879335e-05
-7.339909711845394e-05,1.610384879313642e-05,2.7073560886492487e-06,-1.5894138414296322e-06,2.3936857360240538e-05,-7.48416687201825e-06,1.6291038491544896e-06,-9.931209206115454e-06,5.323950608726591e-05,7.2235967536471435e-06,-7.279558758455096e-06,-1.1896736396010965e-06,1.0586390999378636e-06,-4.081207862327574e-06,-9.44582097872626e-07
-8.378961865673773e-05,-5.3543903050012887e-05,-1.8208879282610724e-05,-1.3169180647309986e-05,-3.3425315905333264e-05,8.337035069416743e-06,-6.585984010598622e-06,7.011990783212241e-05,0.00010772451423690654,-3.9309816202148795e-07,2.569045864220243e-05,-6.638754712184891e-06,1.5821269698790275e-05,-4.100787919014692e-06,-7.837652219677693e-06
-5.619017611024901e-05,-2.1996131181367673e-05,-1.0500398275326006e-06,6.628930805163691e-06,9.245002047464368e-06,2.8885799565614434e-06,1.9134699869027827e-06,8.537723260815255e-06,5.237525692791678e-05,-4.162794084550114e-06,-5.579344360739924e-06,1.5867392448853934e-06,-1.0934563761111349e-06,1.5656760297133587e-06,5.330561180016957e-06
-4.2162556610492175e-05,-1.395729213982122e-05,1.2874139656560146e-06,2.6965332153849886e-06,1.2145220580350724e-05,-7.222051976896182e-06,1.95767806872027e-05,-2.350862541788956e-05,8.48375884743291e-06,4.885141606791876e-07,6.500085419247625e-06,4.746073500427883e-06,2.3691632122790907e-06,1.2618603705050191e-05,1.593837760083261e-05
-4.839835310121998e-05,-1.8977027139044367e-05,2.905294422816951e-07,5.827119082368881e-06,-8.861762353262748e-06,-7.253635772030975e-06,-5.4633344461763045e-06,-1.3405480785877444e-05,3.814719366346253e-05,1.7050718497557682e-05,1.9288297153252643e-05,7.329686241064337e-06,1.3377204140851973e-05,9.765708455233835e-07,7.22711774869822e-08
-2.456310176057741e-05,-1.1763555448851548e-05,8.554761734558269e-07,2.207980287494138e-08,-1.1808574527094606e-05,-3.2953339541563764e-06,-9.199881787935738e-06,-4.036306563648395e-06,2.4853663262547343e-05,1.5113373478925496e-05,9.739547749632038e-06,5.181367441764451e-06,1.4602393775930977e-05,-3.5425541682343464e-06,-2.1585929061984643e-06
-0.00015336225624196231,-4.483691827772418e-05,-1.6060842881415738e-05,-1.2922731912112795e-05,2.4089281396300066e-05,1.10152063825808e-05,2.186587698815856e-05,3.210641125406255e-06,0.00011428567813709378,1.9378584511287045e-05,5.943991709500551e-06,-1.7223660506715532e-06,3.9403752225553035e-06,4.7991381961765e-06,2.0376336578920018e-05
-3.097409808106022e-05,-2.3516703095083358e-05,-2.268079845180182e-05,-8.90217165760987e-06,1.2008349585812539e-06,3.4134063753299415e-06,-3.546619836924947e-06,1.7596707493794383e-05,3.388516370250727e-05,1.0918137832049979e-05,1.1056344533244555e-05,6.632767963310471e-06,1.1061981012971955e-05,-3.993545760749839e-06,-2.151408352801809e-06
-3.466261387075065e-05,-3.418423557377537e-05,-1.3399360909716052e-05,-6.586376684936113e-06,4.499414103520394e-06,1.414662165188929e-06,3.838785687548807e-06,1.5838936633372214e-05,3.374207608430879e-05,9.278713378080283e-06,7.888425898272544e-06,-2.0949842109985184e-06,1.2874096228188137e-05,3.633267624536529e-07,1.1891338544955943e-06
-2.5250894395867363e-05,-2.738408511504531e-06,1.9992330635432154e-07,-4.99255838803947e-06,2.606412181194173e-06,1.0078401828650385e-06,-2.906485633502598e-06,1.6894712643988896e-05,4.276105391909368e-05,3.1231575121637434e-06,-9.006564141600393e-06,-5.195986886974424e-06,-7.710045792919118e-06,-6.822325303801335e-06,-1.9698316009453265e-06
-1.670238998485729e-05,-9.832744808591087e-06,4.077530775248306e-07,2.2938868369237753e-06,-1.444087672552996e-06,2.7220073093303654e-06,3.192916210537078e-06,1.4577807178284274e-05,2.0170788957329933e-05,4.9762697926780675e-06,-7.032123903627507e-06,-3.0264400265878066e-06,-2.07554785447428e-06,-5.309135303832591e-06,-2.9189582164690364e-06
-5.7281014960608445e-05,-9.882658844162506e-06,1.4738523987034569e-05,1.2933466180697906e-05,-5.9997532275701815e-06,-1.7038372050137696e-05,3.4184777177870274e-06,-2.7281422262603883e-05,4.0559998524258845e-05,-9.760362218003138e-06,7.016776180535089e-06,1.8162886362915742e-05,1.8650898709893227e-06,1.697440211501089e-05,1.1573966276046121e-05
-7.35775056455168e-05,-7.15864916855935e-06,6.564844170497963e-06,1.268158848688472e-05,-2.0911146521029877e-06,-2.4476170779053064e-05,-2.3296997824218124e-06,-6.074478369555436e-05,4.07960023949272e-05,3.08531771224807e-05,2.149902684323024e-05,1.8607098468237382e-05,3.223868679924635e-05,4.835403387914994e-06,2.302090479133767e-06
-5.674107524100691e-05,-9.342718840343878e-06,9.552523351885611e-06,5.0389808166073635e-06,1.4440647646551952e-06,-1.970264747797046e-06,1.1081974662374705e-06,-1.296392292715609e-05,3.621070209192112e-05,1.167013579106424e-05,4.073748868904659e-06,5.101648639538325e-06,4.522909875959158e-06,4.096777502127225e-06,-1.8017090042121708e-06
-0.0001864135410869494,-4.36232189713337e-05,-1.453834056519554e-05,-3.219514837837778e-06,2.4386175482504768e-05,1.7557531464262865e-06,3.063521825197313e-05,-2.274657708767336e-05,0.0001363745759590529,2.3885335849627154e-05,8.71116208145395e-06,-2.485012373654172e-07,7.111699233064428e-06,1.2039328339596977e-05,2.589044288470177e-05
-0.00010101881889568176,-1.5450856153620407e-05,1.9026479094463866e-06,8.556730620057351e-06,-4.439249096321873e-06,-1.2894832025267533e-05,-7.256872777361423e-06,-2.082496212096885e-05,6.940506898445165e-05,3.3367477044521365e-05,1.3079650670988485e-05,7.051337661323487e-06,1.9914505173801444e-05,7.396829460049048e-06,1.2113378033973277e-06
-5.279521792544983e-05,-1.1698790331138298e-05,-9.309884717367822e-06,-9.509197298029903e-06,4.319881554692984e-06,-6.421024409064557e-06,1.1046050531149376e-05,-2.0328028313087998e-05,1.6716530808480456e-05,2.797610704874387e-05,1.653983781579882e-05,-1.3396813756116899e-06,1.4135108813206898e-05,6.4565772390778875e-06,1.4211732377589215e-05
-0.00011941403494120095,-9.297639280703152e-06,1.184170059786993e-05,2.019062299041252e-05,-8.19985712041671e-06,-3.508356530801393e-05,-9.736813808558509e-07,-6.631275755353272e-05,5.9418485761852935e-05,2.891307394747855e-05,3.0773917387705296e-05,3.187434174378723e-05,2.89340935069049e-05,1.695513947197469e-05,1.038015579979401e-05
-0.000182767202204559,-3.981182339884981e-05,-2.632498762977775e-06,5.8605127151167835e-06,-5.4471347539220005e-06,-1.3529079296858981e-06,4.359986633062363e-06,-4.704743332695216e-07,0.00015239523781929165,2.8639136644414975e-05,1.0552583717071684e-05,8.185010756278643e-06,1.5527943673987465e-05,3.653986681229071e-06,3.3076421459554695e-06
-4.690587957156822e-05,-1.6487523453179165e-06,-9.501228717567756e-06,-6.8288034071883885e-06,-2.2965216430748114e-06,4.943198291584849e-06,1.500616690464085e-06,1.4776738680666313e-05,3.610130079323426e-05,1.3780616427538916e-05,1.7638485587667674e-06,-5.101956048747525e-06,7.025650120340288e-06,-1.2332443475315813e-06,-6.375579005180043e-06
-1.7629252397455275e-05,-3.0437135137617588e-05,-2.9291755708982237e-05,-1.8119921151082963e-05,2.05006244868855e-06,-4.40909491317143e-06,-3.818674940703204e-06,5.091663524581236e-06,1.921549664984923e-05,3.304664005554514e-05,1.9114744645776227e-05,5.194539198782877e-06,2.550085662278434e-05,-3.927462103092694e-06,-1.5807107729415293e-06
-1.2830879313696641e-05,-1.1199343134649098e-05,-9.195372513204347e-06,-1.2927863053846522e-05,2.9129406016181747e-06,-2.0063016563653946e-06,-1.7076399672077969e-06,6.886828600727313e-07,1.6464637610624777e-05,1.993816749745747e-05,5.729783424612833e-06,-5.475398211274296e-06,7.320929853449343e-06,6.014161044731736e-07,1.6862379652593518e-06
-4.997758878744207e-05,-1.0389216186013073e-05,-3.792416464420967e-06,-3.380549060238991e-06,6.992445150899584e-06,3.2646139516145922e-06,2.22118069359567e-06,1.0764824764919467e-05,7.092266423569527e-05,-8.238078862632392e-06,-9.227703230862971e-06,3.5133234632667154e-07,-1.1342119023538544e-05,8.883962436811998e-07,9.422101356904022e-07
-0.00012683253214618162,-3.36890871039941e-05,-9.193613550451118e-06,-6.3288024421126465e-06,-8.978426073724677e-06,-5.551306458073668e-06,-9.060790290504883e-06,-4.819391506316606e-06,0.00010786885468405671,3.3426181289542e-05,2.3461626255993906e-05,1.447242681251737e-05,2.654917443578597e-05,-2.938758370873984e-06,1.6144495020853356e-06
-7.114220716175623e-05,-2.5462587018409977e-05,-1.807808985176962e-05,-8.755363978707464e-06,4.7471862103520834e-06,1.1847259884234518e-05,-2.204929160143365e-06,2.167925697449391e-05,4.75302276754519e-05,1.3223489077063277e-05,5.67030065212748e-06,5.143769158166833e-06,1.340330891252961e-05,2.2776066543883644e-06,1.2076668554072967e-07
-0.00017496071541245328,-3.82994830943062e-05,-1.4574487067875452e-05,-2.2476824597106315e-05,2.3270774363481905e-05,7.74091358834994e-06,1.4633373439210118e-05,-1.4605545402446296e-05,0.0001451895906683376,2.3327353574131848e-05,2.9508564693969674e-06,9.33871342567727e-06,1.7659333025221713e-05,1.3248046684566361e-05,7.558099696325371e-06
-0.00014092383935349062,-2.3123893697629683e-05,-4.807696313946508e-06,-8.029561286093667e-06,-1.8590999388834462e-06,-4.739236828754656e-06,-6.923913133505266e-06,-2.7242222131462768e-06,0.00012426069588400424,2.88284036287223e-05,1.7595604731468484e-05,3.671791546366876e-07,1.9025148020546112e-05,5.223041625868063e-07,2.5321323846583255e-06
-5.494504512171261e-05,-2.716097310440091e-05,-1.4185586906023673e-05,-6.764545815940437e-06,1.3655990301231213e-05,1.2267028523638146e-05,1.1511735408475943e-05,1.772142229583551e-05,5.2556139053194784e-05,-1.31645583678619e-06,2.6222887754556723e-06,-8.824100405036006e-06,-9.187118621412083e-06,-1.6236567716987338e-06,1.3672878594661597e-05
-7.660779920115601e-05,-2.832569248312211e-05,-6.295598836913996e-06,-6.094191178362962e-06,-6.302243491518311e-07,5.357708459996502e-06,9.576551747159101e-07,1.2393301858537598e-05,7.769489820930175e-05,1.3172045328246895e-05,4.076336949765391e-06,-2.847698624464101e-06,-3.3216794008694706e-06,2.7609871722233947e-06,7.709948704359704e-06
-3.2025145628722385e-05,-4.795424956682837e-06,-4.709397330771026e-06,-3.9738824852975085e-06,-3.3692936085572e-06,2.4899450181692373e-06,-5.716906798625132e-06,1.0669783051753257e-05,4.761740274261683e-05,6.1024811657262035e-06,-5.9295116443536244e-06,-5.837973390043771e-06,-2.092170689138584e-06,2.011322521866532e-06,-4.4122725739725865e-07
-8.810668668957078e-05,-2.103486303894897e-05,-2.179655325562635e-06,-1.3795511222269852e-06,1.805005103960866e-05,-5.025156497140415e-06,1.3498675571099739e-05,-2.2654492568108253e-05,4.7397557864314876e-05,1.1271115226918482e-05,1.0117036254086997e-05,3.8936586008730956e-06,7.91646880315966e-06,8.495090924043325e-06,1.974074504573764e-05
-7.977282439242117e-05,-3.5054675663559465e-05,-1.6454876117677486e-05,-1.0938293257822806e-05,2.7735145344820467e-06,-2.3309175958274864e-06,2.218881490989588e-06,1.968417564057745e-06,5.885351856704801e-05,3.3475256714154966e-05,1.4948087937227683e-05,-9.922423487296328e-07,1.6371270703530172e-05,4.925942448608112e-06,1.0008941671912908e-05
-5.889656540603028e-05,-9.456910447624978e-06,-4.975947518914836e-06,-1.3841196846442472e-05,2.3776919988449663e-08,7.4776646670216e-06,-1.278109266422689e-06,1.736380272632232e-05,6.252678122109501e-05,9.83207655735896e-06,6.498685252154246e-07,-1.3322794529813109e-05,3.6655164876719937e-06,-2.2440638076659525e-06,2.476099325576797e-06
-0.00010621876936056651,-2.345584744034568e-05,-1.6698381614332902e-05,-1.3963860055810073e-05,1.2908942153444514e-05,1.5554413494101027e-05,8.329060165124247e-06,1.5466883496628725e-05,0.00010022279911936494,1.1277727026026696e-05,1.8458049453329295e-06,-9.898256621454493e-06,-2.830576136148011e-06,-1.0168150765821338e-06,8.476873517793138e-06
-2.5123146770056337e-05,4.717855517810676e-06,1.0231462965748506e-05,1.0304815077688545e-05,-9.981718903873116e-06,-7.605401606269879e-06,-8.543178068975976e-06,-5.642864380206447e-07,3.084849413426127e-05,-5.866340870852582e-06,-5.062724085291848e-06,9.498908184468746e-06,-2.9415759854600765e-06,3.7011236599937547e-06,-3.614285333242151e-06
-1.781227365427185e-05,-9.579020115779713e-06,-2.2511983388540102e-06,4.306502887629904e-07,-2.44257171289064e-06,-8.204858659155434e-07,9.641225915402174e-07,2.7461837817099877e-06,2.308003740836284e-05,1.994688318518456e-06,1.637774403207004e-06,2.724323053371336e-06,2.3136524305300554e-06,1.276859620702453e-06,-4.262740731064696e-06
-2.79009182122536e-05,-2.893573469009425e-05,-1.5058543112900225e-05,-1.0008983053921838e-05,8.713653386394071e-06,1.4774383743088038e-05,6.339682840916794e-07,2.114002109010471e-05,4.39489672316995e-05,1.1469161108834669e-05,-1.321707259194227e-06,-3.907813379555591e-06,-1.7980348729906837e-06,-1.0063365152745973e-05,-1.6850590327521786e-06
-4.119089135201648e-05,-4.914993951388169e-06,-2.1832141783306724e-06,-3.895996314895456e-06,-3.2872958399821073e-06,-1.2442706065485254e-07,-4.739798896480352e-06,3.911372914444655e-06,6.073214899515733e-05,2.9821967473253608e-06,3.640689556050347e-06,-1.5212217476801015e-06,5.361899638955947e-06,-8.37048537505325e-06,-6.3999800659075845e-06
-5.9151360801479314e-05,-1.3162503364583245e-05,2.030976702371845e-06,7.5026272554623574e-06,-3.5375893503442057e-06,-1.5261280623235507e-05,4.8879564928938635e-06,-2.5451779038121458e-05,4.356182580522727e-05,1.3110507097735535e-05,8.249586244346574e-06,5.634861736325547e-06,1.1571676623134408e-05,8.72634700499475e-06,1.1288148471066961e-05
-4.1514278564136475e-05,-1.7795646726881387e-05,3.6650126276072115e-06,1.1708939382515382e-05,-1.919599299071706e-05,-1.8452215954312123e-05,-1.7217259483004455e-05,-4.8859747039387e-06,3.419728363951435e-05,1.729828909446951e-05,2.507877525204094e-05,8.988845365820453e-06,1.9905738554371055e-05,-1.820397301344201e-06,3.888271749019623e-08
-3.806572567555122e-05,-4.558861928671831e-05,-4.147918389207916e-06,1.5808522064730823e-06,6.5583744799369015e-06,2.053944854196743e-06,-2.6074276320287026e-06,1.7510064935777336e-06,3.770970852201572e-05,8.336905025885244e-06,5.141138899489306e-06,3.8665721149300225e-06,1.1741281923605129e-05,5.060484909336083e-06,6.6094180510845035e-06
-4.2464305806788616e-05,-2.6031254947156413e-05,2.907139844410267e-07,2.6013852902906365e-06,-2.5679344162199413e-06,-1.1445290510891937e-05,4.598517534759594e-06,-2.303879284681898e-06,1.0384188726675347e-05,9.129071145252965e-06,1.712075936666224e-05,7.888310392445419e-06,1.2815159379897523e-05,7.851161772265414e-06,1.2133396921854e-05
-8.24064809421543e-05,-3.191635369148571e-05,-4.345715069575817e-06,-2.338727995265799e-06,1.2704325399681693e-05,6.627668085457117e-06,4.384579170846337e-06,-1.7477350411354564e-06,5.6498889534850605e-05,2.348067209823057e-05,1.192190666188253e-06,2.273491645610193e-06,8.311952569783898e-06,6.539082050949219e-06,7.421656391670695e-07
-2.1846848540008068e-05,-1.3500406566890888e-05,-8.529558044756413e-06,-5.346982334231143e-06,3.3437740967201535e-06,4.731783846523285e-06,3.183587068633642e-06,6.017571195116034e-06,2.846777715603821e-05,3.4550857890280895e-06,-1.785635049600387e-06,-2.1407845451903995e-06,2.7017449610866606e-06,-6.518730515381321e-07,1.900760253192857e-06
-4.556026578939054e-05,-4.2798194954229984e-05,-4.228753221813264e-06,7.814874152245466e-07,2.3514533040724928e-06,-8.039895874389913e-06,4.766022925650759e-06,-8.519676782725583e-06,1.6271352251351345e-05,3.0339390377776e-05,2.1386443677329225e-05,8.137152008202975e-06,1.902024314404116e-05,2.024204150075093e-06,4.069036776854773e-06
-4.3681990064214915e-05,-4.864795209869044e-05,-1.205309854412917e-05,-2.000451786443591e-07,1.0937864317384083e-05,5.622803200822091e-07,1.3677418237989514e-05,-6.339793571896735e-06,1.6942311049206182e-05,1.6368014087220217e-05,9.927019164024387e-06,7.607901807205053e-06,1.2349601433925272e-05,1.0186227427766426e-05,1.236423861428193e-05
-0.00014981396088842303,-2.449221697986559e-05,4.2514740243859706e-06,1.0757500149338739e-05,2.4217596319431323e-06,4.4342209548631217e-07,4.3257561515019916e-06,-3.4241443245264236e-06,0.00011041465450034593,1.5333173905673902e-05,-2.052695708698593e-05,1.3254099940240849e-05,1.739584774895775e-05,1.4706027513966546e-05,4.953570851284894e-06
-0.00012935680297232466,-5.7266987823823e-05,-1.923300573025699e-05,-1.2906877600471489e-05,8.483528972647036e-07,1.3593070889328374e-05,7.11736902303528e-07,5.161571698408807e-05,0.0001325956131950079,1.3616655451187398e-05,1.1576324141060468e-05,-9.37253275878902e-06,6.732749710636199e-06,-4.878053005086258e-06,1.7240353145098197e-06
