F7,F8,Fp1,Fp2,FT10,FT9,O1,O2,P7,P8,T7,T8,TP10,TP9,Cpz
-1.1751894248845929e-05,2.9965212888782844e-05,-3.5992574680676626e-06,1.8377724614992985e-05,1.2508480949691148e-05,-1.5653844911867054e-05,-1.8097510292136576e-05,-2.4111805316806567e-06,-2.4495080651831813e-05,7.941509863940155e-06,-1.6179057865883806e-05,2.143384699593298e-05,2.3537904780823737e-06,-1.8278148104400316e-05,1.7885409761220217e-05
-2.1655357613781234e-05,2.3718530087535328e-05,2.7804222099803155e-05,5.130412182552391e-05,-2.7268404210190056e-06,-2.3335220816989022e-05,-6.086518169468036e-06,-4.348377757423805e-06,-6.178752755658934e-06,-3.0634316772193415e-06,-8.84322514593805e-06,-5.659097496391041e-06,-8.041934137281714e-06,-1.7118176401709206e-05,4.23005781158281e-06
-3.311919317638967e-05,3.923976328223944e-05,1.1969774732278893e-05,4.328076283854898e-05,1.3254458963274374e-05,-2.944433572338312e-05,-9.446840635973786e-06,-5.41318615887576e-06,-1.9134114154439885e-05,3.2435026469102013e-06,-2.6869923203776125e-05,1.1241241963944049e-05,3.93938444176456e-06,-1.1792664281529142e-05,9.05137017070956e-06
-2.633192752909963e-05,2.497300692994031e-05,1.163715666052667e-06,2.5754041871550726e-05,9.85216502158437e-06,-2.3407860680890735e-05,2.630713424878195e-09,5.273286518558962e-06,-4.2724709601316135e-06,8.831688546706573e-06,-2.64655709543149e-05,9.977901299862424e-06,4.611054237102508e-06,-5.2183231673552655e-06,-4.743335011880845e-06
-5.116182455822127e-05,4.248427865150006e-05,1.5031142538646236e-05,3.736077360372292e-05,3.701734931382816e-05,-4.695978805102641e-05,-1.5598076231526647e-05,-8.144029926882013e-06,-1.4021004972164519e-05,1.849594673331012e-05,-3.509597445372492e-05,2.9916757739556488e-05,3.382226704218283e-05,-2.784148273349274e-05,-1.5306336990761338e-05
-2.0843578340645763e-05,2.048986698355293e-05,-3.0711589431575703e-06,7.677981102460762e-06,1.0121517789229983e-05,-2.043847791810549e-05,-3.5749988001043675e-06,4.558471005111642e-06,-9.28430813473824e-06,1.16818368951499e-05,-2.216777102148626e-05,1.3109383417031495e-05,1.263208469026722e-05,-1.1306237411190523e-05,1.041538735080394e-05
-6.428976053030055e-05,7.637615271960385e-05,-2.236537966382457e-05,3.0850316761643626e-05,6.244020914891735e-05,-4.45312130068487e-05,-9.138636983152537e-06,-5.989333885736414e-06,-1.324778577327379e-05,1.1379981970094377e-06,-3.4034779218927724e-05,3.5984723808724084e-05,1.641274548092042e-05,-1.2874116691818926e-05,-1.673113820288563e-05
-4.5464364120562095e-05,4.879388870904222e-05,1.5257928779988106e-05,6.395564741978887e-05,1.3569755310527398e-05,-3.995267661593971e-05,-1.4589247257390525e-05,-1.0666468824638287e-05,-1.4012800988894014e-05,-6.552921831826097e-06,-1.0426615659753224e-05,1.5636525859008543e-05,-3.049981387448497e-06,-1.1440007256169338e-05,-1.0586586540739518e-06
-2.5731118626026728e-05,3.143743742839433e-05,8.35513674246613e-06,4.160000025876798e-05,9.600591511116363e-06,-2.1272056073939893e-05,-1.92475704352546e-06,-7.446982408509939e-06,-2.1238272438495187e-06,-6.018206931912573e-06,-1.386444637319073e-06,9.415466593054589e-07,-4.3255797663732665e-06,-5.605832484434359e-06,-1.6099906133604236e-05
-2.94295518870058e-05,4.931082561654421e-05,-9.725519703351893e-06,1.9706067632796476e-05,2.858223615476163e-05,-2.629140635690419e-05,-8.404896675529017e-06,-6.185944585013203e-06,-1.017763622712664e-05,-5.224254664426553e-07,-1.5174425243458245e-05,1.6368430351576535e-05,-1.715141024760669e-07,-1.3421030502058784e-05,5.536787739401916e-06
-1.2042878324791673e-05,2.8412831852620002e-05,8.518599770468427e-06,2.4430701159872115e-05,1.0941566841893291e-05,-1.1781873354266281e-05,-1.140670221388973e-05,-3.6400592193785997e-06,-1.3885617590858601e-05,-3.261723122705007e-07,-1.5060337744898789e-05,8.453622740489664e-06,-5.7668480053507665e-06,-1.2029086974507663e-05,5.1822521527356e-06
-4.404111126632415e-05,6.1125865613576025e-06,2.879999556171242e-06,3.673092578537762e-06,6.177951433983253e-06,1.5501909729209729e-06,-3.2118277886183932e-06,3.3008732316375244e-06,-1.8213286239188164e-06,9.847202363744145e-06,4.798084773938172e-07,6.5381113927287515e-06,7.083162699927925e-06,-3.3107216950156726e-06,4.7420107875950634e-06
-3.091193752879917e-05,2.297125138284173e-05,-5.230002898315433e-06,2.3937136575113982e-05,9.04983335203724e-06,-2.6379204541626677e-05,1.627336587262107e-06,6.291251111179008e-06,1.0431190275994595e-06,2.5024243655025202e-06,-1.0292394563293783e-05,6.075945407246763e-06,6.05948071097373e-06,-3.18446836899966e-07,-6.4257906160491984e-06
-3.383861439942848e-05,3.250485599437525e-05,-4.3046657083323225e-06,3.1056812304086634e-05,2.4024214553719503e-05,-2.860003132809652e-05,-9.032775778905489e-06,2.036567821050994e-06,-1.0537665843912691e-05,8.52176162879914e-06,-1.0789899789642732e-05,1.4070854604142369e-05,1.4817870123806642e-05,-1.4684148482047021e-05,-1.5245137774400064e-05
-5.8049817198480014e-05,8.220111340051517e-06,4.04594561587146e-06,7.112424100341741e-06,-3.518016455927864e-08,4.890545824309811e-06,6.008560831105569e-06,1.7323467318419716e-06,8.365629582840484e-06,1.387310476275161e-06,2.1618370737996884e-06,-3.4630756999831647e-06,4.1156708903145045e-06,2.2286085368250497e-06,1.1279079444648232e-05
-5.1614304538816214e-05,4.290633114578668e-06,-6.271254733292153e-06,1.992353645619005e-06,6.827637662354391e-06,-3.7851391532228718e-06,4.566019924823195e-06,8.600976343586808e-06,1.4599845599150285e-07,1.0996601304213982e-05,-5.76920001549297e-06,9.522198070044396e-06,9.897511063172715e-06,1.6901987009987351e-06,8.90976912160113e-06
-5.264330025056552e-05,9.46056883321944e-06,1.0090566775033949e-05,7.5660707352653844e-06,2.8642641609621933e-06,5.15350393470726e-06,2.0743927962030284e-06,-2.6368238650320563e-06,-2.621520707180025e-06,-8.459505806968082e-07,2.5869698561109544e-07,5.815208851345233e-06,2.7244350349064916e-06,5.475791567732813e-06,7.264095074788202e-06
-2.307850854776916e-05,2.2370985789166298e-05,-3.8659109122818336e-05,-2.5354664103360847e-05,3.2870920449568075e-05,-1.4058829037821852e-05,-5.332058208296075e-07,7.171466677391436e-06,5.603788395092124e-06,1.2211553553242993e-05,-2.5726503736223094e-06,1.9129583051835652e-05,1.3088751529721776e-05,4.335837729740888e-06,-1.2525914826255757e-05
-2.7255426402916783e-05,5.785362827737117e-05,5.331027387001086e-05,7.761998631394817e-05,-1.5772381871670405e-06,-3.568695296962687e-05,-1.8096283383783884e-05,-2.0986573872505687e-05,-1.0597403161227703e-05,-2.044683196800179e-05,-1.2638960924959974e-05,1.1217337032576324e-06,-1.4618048282954987e-05,-2.4196500362450024e-05,-3.805401320278179e-06
-5.15202293627226e-06,5.2860286814393476e-05,0.00010629397502270876,0.00012387425522319973,-3.0367426916200202e-05,-3.913617047146545e-05,-2.5329097070425632e-05,-3.3667827665340155e-05,-2.5569381705281558e-05,-2.7158814305039414e-05,-1.751941908878507e-05,-1.4622874459746527e-05,-3.879961423081113e-05,-2.930141272372566e-05,3.5955497423856286e-06
-1.2760833214997547e-05,4.727419235450725e-05,7.796975933160866e-05,0.00011520652697072364,-1.3828841474605724e-05,-3.252840781442501e-05,-3.0447928111243527e-05,-3.154933074256405e-05,-2.2787046418670798e-05,-2.1459441086335573e-05,-1.5970677850418724e-05,-6.451892659242731e-06,-2.2240074940782506e-05,-3.361198514539865e-05,3.185985974596406e-06
-3.370284434822679e-05,5.252456276139128e-05,3.376459608261939e-05,7.346397887886269e-05,6.6017221342917765e-06,-3.544310084180324e-05,-1.771607412592857e-05,-1.2396270449244184e-05,-1.4930526049283799e-05,-5.706493539037183e-06,-1.9855372556776274e-05,1.3884606858027837e-05,-1.0468093478266383e-05,-2.5190928681695368e-05,-4.8297592911694665e-06
-1.1454355444584507e-05,3.348849531903397e-05,-1.0498997653485276e-05,2.3267202777788043e-06,2.7376346679375274e-05,-1.0571379334578523e-05,-7.52737204834375e-06,-4.275556420907378e-06,-1.3459252159009338e-05,-4.2720466808532365e-07,-1.953071276261653e-05,1.9187619841432024e-05,3.973760613007471e-06,-8.341567564684738e-06,-2.665442480065394e-07
-1.4033529510015796e-05,2.917746860475745e-05,-7.808524969732389e-06,5.097701432532631e-06,2.297340688528493e-05,-8.519148423147271e-06,-9.44351268117316e-06,-1.304476973018609e-05,-4.277752736925322e-06,-7.206087502709124e-06,3.3276802469117683e-06,1.090084759880483e-05,-1.0392967340067116e-06,-1.3536884125642246e-05,7.432400877860346e-06
-2.1804064999741968e-05,2.0016543203382753e-05,1.2628330296138301e-05,2.511147840777994e-05,7.896591341705061e-06,-3.175334586558165e-05,-8.30786632377567e-07,2.3255850010173162e-06,-9.687166539151804e-06,9.651746495364932e-06,-1.3659876231031376e-05,1.3300027148943627e-05,1.7427964849048294e-06,-2.3511144718213473e-05,8.57328632264398e-06
-1.3228288480604533e-05,2.06983822863549e-05,-3.032878339581657e-06,3.715456045938481e-06,2.7026964744436555e-05,-1.1638572393390945e-05,-4.8349097596656065e-06,-1.6285068795696134e-06,-7.224915179904201e-06,4.136546067456948e-06,-1.1649992075035698e-05,1.6023650175611692e-05,6.125840400272864e-06,-1.0729677569543128e-05,-1.3759098465015995e-05
-2.2701379748468753e-05,3.7157011320232414e-05,1.1715737855411135e-05,3.752320571948076e-05,6.958536232559709e-06,-1.9348474452840492e-05,-9.075599791685818e-06,-4.432013497535081e-06,-1.3729054899158655e-05,3.0156377164303194e-06,-1.802771021175431e-05,7.141455512282846e-06,-4.431096726875694e-06,-9.23850120670977e-06,-2.5277528266087756e-06
-3.127558193227742e-05,4.7210854063450824e-05,-1.4922003174433485e-05,1.6315545053657843e-05,3.3988600080192555e-05,-2.1508916233869968e-05,-3.859728280986019e-06,-6.974072221055394e-06,-6.318819714579149e-06,-6.078635124140419e-06,-1.1026260835933499e-05,1.414607731931028e-05,3.170036507071927e-06,-2.9579030069726286e-06,-9.909191703627585e-06
-6.301766734395642e-05,4.211260056763422e-05,-5.430717283161357e-05,-1.606223850103561e-05,5.167569906916469e-05,-3.7555923881882336e-05,9.070508440345293e-06,7.544626441813307e-06,-7.435871793859405e-07,1.3082184977974975e-05,-1.0557083896856057e-05,3.362866755196592e-05,2.1943108549749013e-05,-4.789783588421415e-06,7.976061056069739e-06
-2.638655982423188e-05,3.055888464587042e-05,-1.3208464224589989e-06,2.7246159334026743e-05,1.7520742176202475e-05,-1.8306418269276037e-05,-4.320191237638937e-06,-1.0321986110284342e-06,-9.040316513164726e-06,-2.068024286927539e-06,-1.1529650237207534e-05,1.0166489232688036e-05,-1.7643965293245856e-06,-5.668383892043494e-06,-4.05528851388226e-06
-2.7266676625004038e-05,3.969424869865179e-05,-4.841657755605411e-06,2.3704795239609666e-05,2.073759469567449e-05,-1.6786831110948697e-05,-8.393100870307535e-06,-7.537581950600725e-06,-1.2043574315612204e-07,-8.082558451860677e-06,8.086539837748319e-08,6.63761511532357e-06,-2.2386377906968846e-06,-2.2593872017750982e-06,-1.3328251952771097e-05
-2.842827780114021e-05,4.0465880374540575e-05,-2.5334402579346715e-05,6.208449804034899e-06,3.434675886637706e-05,-2.0196849163767183e-05,-6.741423135281366e-06,-9.809601237975585e-07,-8.56321389619552e-06,2.9883135539421346e-06,-1.1950553894024551e-05,1.7846871969595668e-05,9.36477317736717e-06,-3.359461516083684e-06,-5.665901312568167e-06
-1.3450745370846562e-05,3.104194729530718e-05,-1.1950342013733461e-05,1.3773351383861154e-06,3.067736543016508e-05,-5.797257017547963e-06,-1.0799127721838886e-05,-5.772596978204092e-06,-9.526601843390381e-06,-1.5061789326864528e-06,-1.5715019799245056e-05,1.2521576365998044e-05,6.005208888382185e-06,-2.6812042506207945e-06,-4.424358394317096e-06
-5.661229351971997e-05,6.796438674427918e-05,-5.480933941726107e-05,1.6256568414974026e-05,6.158422547741793e-05,-3.658382956928108e-05,-1.2786937077180482e-05,-6.257780015062053e-06,-1.065445667336462e-05,1.8115514649252873e-05,-1.4577872320842289e-05,3.885108071699506e-05,2.132941358468088e-05,-1.842635401771986e-05,-1.3392325172389974e-05
-8.775795868132263e-05,8.963048094301485e-05,-6.686888627882581e-05,3.064705015276559e-05,7.089909377100412e-05,-5.61609795113327e-05,1.990879354707431e-07,3.537083216542669e-06,-1.3195186198800002e-05,1.0839088417924359e-05,-2.822245050992933e-05,3.8271965877356706e-05,1.5617049143656914e-05,-1.4728537735209102e-05,7.293099770322442e-06
-2.5975607968575787e-05,3.787721288972534e-05,-9.951334050128935e-06,1.612264350114856e-05,2.6772721867018845e-05,-2.554201455495786e-05,-2.3493043954658788e-06,-3.3327746677969117e-06,-4.822899427381344e-06,-1.8757480120257242e-06,-1.93675841728691e-05,1.1323671969876159e-05,1.932747977662075e-06,-9.626661267247982e-06,8.814932016321109e-06
-2.7000391128240153e-05,3.1756027624396665e-05,-7.701236881985096e-06,2.1100118829053827e-05,2.6443397928233026e-05,-2.5707414124553907e-05,-8.482355042360723e-06,-8.124932946884655e-06,-5.5834480008343235e-06,9.855600865193992e-06,-1.591630416442058e-05,1.9223583421990043e-05,5.149979656948744e-06,-9.002912065625424e-06,-6.009711142951346e-06
-4.764271352541982e-05,5.317685554473428e-05,1.957632002813625e-05,6.032092346686113e-05,1.9845955193886766e-05,-4.8595292355457786e-05,-2.102402277159854e-05,-8.872985745256301e-06,-2.3020855564936937e-05,1.0821466958077508e-05,-3.628526383181452e-05,2.8075793125026394e-05,8.29178765116012e-06,-2.4878602289390983e-05,1.0210633945462178e-05
-2.533790620873333e-05,1.786871325748507e-05,-2.1374663617734768e-05,-1.0606494470266625e-05,2.2841498321213294e-05,-1.1684516721288674e-05,4.152884002905921e-06,1.7201466846472613e-06,5.495834557223134e-06,2.6660591174731962e-06,5.15929059474729e-07,1.1932082998100668e-05,7.17192006050027e-06,4.636336825569742e-06,-9.997822985496896e-06
-2.838446243913495e-05,2.7735965602460055e-05,-1.7032336472766474e-05,1.182592586701503e-05,3.0233480174501892e-05,-2.0750530438817805e-05,-1.507950400991831e-06,4.131356490688631e-06,-8.071644060692051e-06,5.5142771770988475e-06,-2.2405175968742697e-05,2.3519118713011267e-05,1.3871668215870159e-05,-9.002007260505707e-06,-9.677684261077957e-06
-3.508301733745611e-05,4.133035508857574e-05,-7.748314374111942e-06,2.2287808405963005e-05,2.9840142815373838e-05,-2.126798153767595e-05,-1.6982739907689393e-06,-8.208112980412352e-06,-6.298256039372063e-06,2.3463420575353666e-06,-1.5878182693995768e-05,1.9503305111356894e-05,4.183851217476331e-06,-1.4432100329031528e-05,-8.877565278453403e-06
-1.3963695892016403e-05,3.0547696511007416e-05,6.15666158410022e-06,2.7195799702894874e-05,1.8830519820767222e-05,-1.4779021512367763e-05,-2.9087028678986826e-06,-2.093992463869654e-06,-8.995162261271616e-06,-7.115360311615859e-06,-1.6178254099941114e-05,8.036000053834869e-06,-6.234326974663418e-07,-9.275745014747372e-06,-1.4833313116469071e-05
-4.997374162485357e-06,2.514069319659029e-05,9.06994023353036e-06,3.192174608557252e-05,5.415473879111232e-06,-9.247438583770418e-06,-1.4697424603582476e-05,-1.2522586644081457e-05,-1.5424913726747036e-05,-2.6434382789375377e-06,-1.2637016425287584e-05,5.277907803247217e-06,-5.116435545460263e-06,-1.2868052067460667e-05,1.332891793026647e-05
-2.7405253604229074e-05,2.3085415705281775e-05,-1.2870801583630964e-05,-3.288278094260022e-08,1.901589212138788e-05,-1.4556835594703443e-05,4.912953954772092e-06,7.019103577476926e-06,-2.862642190848419e-06,3.611266947700642e-06,-7.1081967689679004e-06,9.057181159732863e-06,8.04225169304118e-06,-3.832104766843258e-06,-6.075351848267019e-06
-2.030955147347413e-05,4.703328977484489e-05,-2.313509685336612e-05,6.554229912580922e-06,3.6453573557082564e-05,-1.4044355339137837e-05,-1.0588302089331592e-05,-8.886938985597226e-06,-1.599595960044553e-05,1.808997694752179e-06,-1.75029153979267e-05,2.192168904002756e-05,6.700676749460399e-06,-1.1843997526739258e-05,1.834657155086461e-06
-4.5387630962068215e-05,6.875944018247537e-05,-5.567653261095984e-06,4.133727907174034e-05,4.339333190728212e-05,-5.3595924327964894e-05,-2.872703134926269e-05,-1.6547933455512975e-05,-2.6141201942664338e-05,9.98948735286831e-06,-2.5370668026880594e-05,5.439996857603546e-05,1.5439451999554876e-05,-3.456846025073901e-05,2.5875440314848674e-06
-2.6592148060444742e-05,1.5552192053291947e-05,-1.7621711776882876e-05,7.939349416119512e-06,1.0841238690773025e-05,-1.93676860362757e-05,7.250689009197231e-06,1.0907748674071627e-05,-3.0476230676868e-06,3.994666371909261e-06,-1.4151922187011223e-05,7.695402018725872e-06,8.357789624824363e-06,2.6105531105713453e-06,5.631458250832111e-06
-4.2905066948151216e-05,3.85123748856131e-05,2.7812548069050536e-06,3.690425819513621e-05,2.0721290638903156e-05,-3.929535705538001e-05,-3.872534421134333e-06,-4.318489345678245e-06,-1.0035368177341297e-05,7.694564601479215e-06,-1.6208407032536343e-05,1.5252297089318745e-05,6.5936210376094095e-06,-1.2394905752444174e-05,5.704657723981654e-07
-9.659713214205112e-06,3.969182853325037e-05,3.142486332308181e-05,6.051788113836665e-05,1.5369341781479307e-06,-1.8908737729361746e-05,-2.6771838747663423e-05,-1.5702338259870885e-05,-2.1356204399580747e-05,-8.462876621706528e-06,-1.2130194591009058e-05,1.2561266885313671e-05,-8.51953973324271e-06,-2.626987679832382e-05,2.048545638899668e-06
-3.5824981296173064e-05,4.00576554966392e-05,-1.3960905562271364e-05,8.547475545128691e-06,2.8178743150419905e-05,-2.2807596451457357e-05,-3.844695356747252e-06,-3.1810700420464855e-06,-5.572688905886025e-06,4.485600584303029e-06,-8.812553460302297e-06,2.3076690013112966e-05,6.524342552438611e-06,-8.301926527565229e-06,-8.564087920603924e-06
-3.0331154448504094e-05,3.06821966660209e-05,-4.95807034894824e-06,2.39154909422723e-05,2.8478608328441624e-05,-2.624807984830113e-05,-4.397360498842318e-06,4.051088581036311e-06,-9.29818224904011e-06,9.235688139597187e-06,-2.9435796932375524e-05,1.9226871700084303e-05,9.166638164970209e-06,-1.1247512020418071e-05,-8.840428563416936e-06
-3.3621199008848635e-05,5.5637927289353684e-05,9.188158219330944e-05,0.00011659862502710894,-6.3750932781658776e-06,-5.111296286486322e-05,-3.0440529371844605e-05,-1.6613155821687542e-05,-3.644092794274911e-05,-8.113056537695229e-06,-1.950325895450078e-05,-3.6513987993203045e-06,-1.9331906969455304e-05,-4.073239506396931e-05,1.8177361198468134e-06
-2.456396146044426e-05,7.801828178344294e-05,0.00018243706290377304,0.0002449902276566718,-2.0507978206296684e-05,-7.114558320608921e-05,-5.6314372159249615e-05,-5.7265081977675436e-05,-5.477191552927252e-05,-4.147073377680499e-05,-5.576364856096916e-05,-1.0800337349792244e-05,-3.887965431204066e-05,-5.1661857696672087e-05,-2.2300460614133044e-05
-3.5025003853661474e-05,5.826896631333511e-05,8.487620652886108e-05,0.00011540120249264874,5.6612470871186815e-06,-3.8565672184631694e-05,-4.1778821469051763e-05,-2.2130734578240663e-05,-3.336293912070687e-05,-1.8422246739646653e-05,-2.5188624022121076e-05,4.748280844069086e-07,-1.4530740372720174e-05,-3.022804730790085e-05,-5.4496140364790335e-06
-2.5756790819286834e-05,9.706123819341883e-05,0.00010698198457248509,0.00018283857934875414,1.5483677088923287e-05,-8.164388418663293e-05,-3.230520360375522e-05,-4.109519250050653e-05,-4.142216948821442e-05,-2.7338795916875824e-05,-7.838399869797286e-05,1.3843173292116262e-05,-2.5127742901531747e-05,-4.23932488047285e-05,-2.0741626258313772e-05
-3.363445830473211e-05,3.263689814048121e-05,-1.8542714315117337e-06,2.0645907170546707e-05,1.9709473235707264e-05,-3.506077882775571e-05,-7.818705398676684e-07,-7.001714720900054e-06,-1.1222434977753437e-05,1.86809975275537e-05,-2.5706912310852204e-05,2.316675181646133e-05,1.2905891708214767e-05,-3.0363423320522998e-05,1.7879940060083754e-05
-5.279501010591048e-05,7.954280408739578e-05,-5.564821549342014e-06,5.6232949646073394e-05,3.4130421227018815e-05,-5.4882216318219434e-05,-3.4495435102144256e-05,-1.7906498214870226e-05,-4.5976148157933494e-05,1.9179738956154324e-05,-5.75946133949401e-05,7.860077676014043e-05,9.797201698802382e-06,-5.270451686101296e-05,4.443537409315468e-05
-1.1819451174233109e-05,8.798419003142044e-05,9.562275135976961e-05,0.00013824877896695398,1.997092113015242e-05,-4.1415025407331996e-05,-6.611230128328316e-05,-4.984973566024564e-05,-5.745384760302841e-05,-2.3429628640769806e-05,-2.4077527996269055e-05,8.275245932054531e-06,-2.0030394352943404e-05,-5.214752138726908e-05,-3.766448571695946e-06
-4.22656667069532e-05,9.015571413328871e-05,0.00010342937002860708,0.00015705253281339537,2.3575479644932784e-05,-6.793960710638203e-05,-4.5534417949966155e-05,-3.2948898024187656e-05,-4.7794334022910334e-05,-1.4945030443413998e-05,-5.944763142906595e-05,1.3901141755923163e-05,-1.5092684407136403e-05,-4.412903763295617e-05,-1.8016927697317442e-05
-4.496536166698206e-05,6.839691093318834e-05,-1.892942873382708e-05,1.7426712929591304e-05,4.133610946155386e-05,-3.403269374757656e-05,-1.2095943588974478e-05,-3.742170306963999e-06,-1.2692004929704126e-05,3.861250206682598e-06,-1.8156371424993267e-05,2.690213568712352e-05,8.837788527671364e-06,-1.5876071756792953e-05,-6.270864105317742e-06
-7.512991578551009e-05,6.8432778789429e-05,-7.615720824105665e-05,-3.5013987371712574e-05,7.395839747914579e-05,-4.6563081923522986e-05,6.072608442764249e-06,1.876701526271063e-05,-5.406971808952221e-06,2.7372104341338854e-05,-2.1341751562431455e-05,4.783113945450168e-05,2.6725833777163643e-05,-6.611337084905244e-06,-2.9356189088503015e-06
-7.635700512764743e-06,2.42165206145728e-05,-8.912276172168276e-06,-7.47061795447479e-06,4.24194251991139e-06,-5.673934992955765e-06,-4.6561714839299384e-07,3.0262505674727436e-06,-9.840052825893508e-07,4.0034427684076945e-06,-4.856517080042977e-06,3.942260960343447e-06,3.9910414670885075e-06,-2.6414204512548167e-06,-4.78136803394591e-06
-2.79074588434014e-05,5.0682437631621724e-05,1.3963111996417865e-05,6.238660716917366e-07,2.9818138955306495e-05,-2.315524272944458e-05,-1.2669262616782362e-05,-6.006445914863434e-06,-8.285978651656478e-06,-6.677963853007896e-07,-1.1095130730609526e-05,1.1122405823016379e-05,-1.7225743249582592e-06,-9.425371558791085e-06,-5.274697286949959e-06
-0.0001862183926277794,0.001155805937742116,-0.00011270213144598529,-5.036999937146902e-05,0.0005128728953422979,-0.0002135934482794255,-0.00016941625653998926,-0.00017026236673700623,-8.742421050556004e-05,-0.00014739111429662444,-3.484997432678938e-05,-0.00010783247125800699,-0.0001826550142141059,-9.183054862660356e-05,-0.0001141329416896042
-0.000197204491996672,7.108476711437106e-05,6.797727110097185e-06,-4.1949904698412865e-05,6.730885252181906e-05,-7.435973566316534e-05,-2.0885576304863207e-05,-6.427057087421417e-06,-1.812549635360483e-05,2.268363459734246e-05,0.0001504151223343797,2.5478662792011164e-05,3.723663030541502e-05,-1.2891674487036653e-05,-9.161463822238147e-06
2.275283077324275e-05,0.0003516714641591534,5.578193668043241e-05,-2.8630760425585322e-05,-2.8818001737818122e-05,1.225831510964781e-05,8.818884816719219e-05,-6.0227241192478687e-05,7.842364721000195e-05,-8.208621147787198e-05,5.743281053582905e-05,-0.0005035426729591563,-0.00011504565190989524,6.650674731645267e-05,8.533398431609385e-05
-6.476911767094862e-05,4.5427561815358786e-05,-5.184665496926755e-05,-2.11638948712789e-05,5.368345955503173e-05,-4.036636937598814e-05,7.1429062700190116e-06,8.504388915753225e-06,5.416381100076251e-06,2.0973682694602758e-05,-1.720630007184809e-05,3.967839711549459e-05,2.2951545361138415e-05,-2.2136609914014116e-06,-6.212326070453855e-06
-2.385463722021086e-05,3.148669293295825e-05,-3.2276223919325275e-05,-1.4114943269305513e-05,3.4956515719386516e-05,-1.58259128966165e-05,1.883769073174335e-06,3.682109309011139e-06,3.211055627616588e-06,6.089505404816009e-06,-5.9763720656746955e-06,2.123008198395837e-05,9.875057514818764e-06,-1.8263406218466116e-06,-1.8540358269092394e-05
-2.7710860422303085e-05,2.2916358830116224e-05,-3.436876522755483e-05,-1.5524396985711064e-05,3.1108898838283494e-05,-1.6454643059660157e-05,5.783572333939446e-06,8.523929665216201e-06,-4.124881343159359e-06,1.3528166164178401e-05,-1.146658087236574e-05,2.1408411839729524e-05,1.3986763178763795e-05,-6.382689662132179e-06,-1.2232829362801567e-06
-2.478768874425441e-05,2.7175706691195956e-05,-2.2368669306160882e-05,-1.0487781764823012e-05,3.792979259742424e-05,-9.861647413345054e-06,-2.2908152459422126e-06,2.2707135940436274e-06,-9.280899348595995e-06,7.062428267090581e-06,-1.10440494154318e-05,2.19483345063054e-05,1.0522703632886987e-05,-7.136204203561647e-06,-9.651923619458103e-06
-1.42750018312654e-05,1.6529463209735695e-05,-1.5938010164973093e-06,7.060903271849384e-06,1.0019741694122786e-05,-1.0624461083352799e-05,-6.440450533773401e-06,1.0058088264486287e-06,-1.6940944789212153e-06,5.663372860453819e-06,-1.1136829016322736e-05,7.663062433493906e-06,1.0922926776402164e-06,-2.7326632334734313e-06,-5.373444764700253e-07
-5.1924468039032945e-05,0.00013373821366258198,5.006016817787895e-05,0.00013231032608018722,4.341624480730388e-05,-6.776823192922166e-05,-3.576175186026376e-05,-2.7943806799157755e-05,-4.5694722302869195e-05,-2.423543946861173e-05,-5.270162648685073e-05,2.2635746177002147e-05,-2.056024857211014e-05,-4.8112044083836736e-05,-7.458354275513557e-06
-7.486339382012375e-05,0.00011222499961149879,8.609486485511297e-06,6.586476774828043e-05,7.848912719055079e-05,-5.568324468185892e-05,-2.8579705485753948e-05,-1.868776519131643e-05,-4.145200364291668e-05,7.921624103346403e-07,-5.082564348413143e-05,4.87199558847351e-05,5.0746762099151965e-06,-3.5012199987249915e-05,-1.4671214103145758e-05
-1.4043270084584947e-05,3.3899190384545363e-05,8.632800927443895e-06,3.0004790602333742e-05,1.8085028841596795e-05,-1.619732029212173e-05,-1.2555994544527493e-05,-8.63359059621871e-06,-1.6355136153833882e-05,-1.9510575839376543e-06,-1.1914828064618632e-05,1.2951607232025708e-05,6.114469499607367e-07,-1.011493787927975e-05,-1.241872928403609e-05
-9.752928235684521e-06,2.0742902961501386e-05,-4.5309584493224975e-06,6.592309546249453e-06,1.2471766694943653e-05,-1.0346581802878063e-05,-4.080439339304576e-06,-5.087818863103166e-06,-6.342268989101285e-06,-4.091344521839346e-06,-4.513765816227533e-06,6.1954606280778535e-06,-2.7606336061580805e-06,-5.536945764106349e-07,6.057995051378384e-06
-9.952977507055039e-06,4.586251452565193e-05,4.151819234721188e-05,7.004099552432308e-05,5.244656904324074e-06,-2.3067217398420325e-05,-1.7517178548587253e-05,-2.2965601147006964e-05,-2.20174342757673e-05,-1.6541534932912327e-05,-2.5003711016324814e-05,6.4926609866233775e-06,-1.4210653375812399e-05,-2.073544601444155e-05,2.852733132385765e-06
-2.8106287231821625e-05,3.9764692019161885e-05,1.1163690942339599e-05,4.0273011109093204e-05,5.832240276504308e-06,-3.5423520785116125e-05,-5.227169822319411e-06,-3.637574081949424e-07,-8.232252639572835e-06,3.8128282540128566e-06,-1.930965558472053e-05,1.078281184163643e-05,-6.827779344575902e-06,-2.2364059987012297e-05,1.4225207223717007e-05
