F7,F8,Fp1,Fp2,O1,O2,P7,P8,T7,T8,Cpz
-1.7126640159403905e-05,1.1775993698392995e-05,-2.0098395907552913e-05,-1.1960219126194715e-06,-9.569301255396567e-06,1.6724516171962023e-07,-1.4074570344746462e-05,2.6205302674497943e-06,1.109777213059715e-05,2.9830507628503256e-05,6.57288092043018e-06
-2.0814686877201893e-05,4.408690236346047e-05,-5.838870720253908e-06,1.400841119902907e-05,-1.5718511349405162e-05,-1.01637197076343e-05,-1.7497509020358848e-05,1.1890884252352407e-05,-3.2353587812394835e-05,4.112577425985364e-05,-8.725087354832795e-06
-4.43131157226162e-05,3.3539076866873074e-05,-1.9336457626195624e-05,-1.3432813972258373e-06,5.710848654416623e-06,1.0753295100585092e-05,-7.73664578446187e-06,1.934867691488762e-05,-5.5038843129295856e-05,5.864881495654117e-05,-2.3237066670844797e-07
-4.0778841139399447e-05,1.4469909729086794e-05,-6.636486432398669e-06,2.286134986206889e-06,2.4350935746042524e-05,3.462618406047113e-05,-1.9958099983341526e-05,3.419287531869486e-05,-5.75567764826701e-05,2.217763085354818e-05,-7.173464837251231e-06
-2.7029374905396253e-05,3.8776537735429883e-05,-8.70032818056643e-06,7.144733899622224e-06,-3.416481376916636e-05,-1.1238496256282815e-05,1.6095971204777015e-05,-8.888455340638757e-07,-1.6739024317757867e-05,3.7811089896422345e-05,-1.0674523309717188e-06
-7.208074657683028e-05,3.6223415918357205e-05,-2.218288864241913e-05,5.965637683402747e-06,3.8787802623119205e-06,1.2822016287827864e-05,-7.09020605427213e-06,6.244707037694752e-06,-3.907559221261181e-05,6.094955915614264e-05,1.4345316230901517e-05
-5.695979029951559e-05,4.817312401428353e-05,1.7196890439663548e-05,4.4423014060157584e-05,-8.206447546399431e-06,2.862256224034354e-06,-1.7450153904974286e-05,2.060931683445233e-05,-3.0645720471511595e-05,-5.322359356796369e-06,-1.4680129538646725e-05
-7.512462070735637e-05,5.613800749415532e-05,-4.544047078525182e-05,-5.670241080224514e-06,3.106220992776798e-05,-3.994001872342778e-06,-1.2549932307592826e-05,5.276647971186321e-05,-1.7575343008502387e-05,2.138512763849576e-05,-9.97216375253629e-07
-0.00010792423108796356,0.00017320018378086388,1.1255392564635258e-05,9.079865776584484e-05,-3.059388450310507e-05,-1.8492215076548746e-05,-4.541158614301821e-05,-2.6480706651454966e-05,-6.784457582398318e-05,5.0087015551980585e-05,-2.8594061745934596e-05
-6.076636054785922e-05,1.6899934053071775e-05,-2.8960763302166015e-05,-3.9119506254792213e-05,-5.940179107710719e-06,-6.128393579274416e-05,5.07212316733785e-05,0.00012380445332382806,2.406296152912546e-05,2.906119334511459e-05,-4.847900891036261e-05
-0.00015837061073398218,6.520298779832956e-05,-0.00017177236441057175,-8.236782377935015e-06,3.789359652728308e-05,4.634181459550746e-05,4.0346903006138746e-05,6.063914656806446e-05,-8.655473038743366e-06,5.488110036822036e-05,4.1729687836777885e-05
-4.942905070492998e-05,3.5763310734182596e-05,-1.9670333131216466e-05,1.876020905910991e-05,-9.055154805537313e-06,-1.100832741940394e-05,2.6279692974640056e-05,-3.903817560058087e-05,2.5014833227032796e-05,2.040710762685194e-05,1.975899067474529e-06
-0.000181069513928378,4.904511843051296e-05,-0.00023996199888642877,-3.464920519036241e-05,-1.0791805379994912e-05,-6.46406181203929e-06,8.513013744959608e-05,0.00026305526989744976,4.867122788709821e-05,2.559694621595554e-06,2.4475132931911503e-05
-8.402507410210092e-05,7.365142664639279e-06,2.7610389224719256e-05,2.4608481908217072e-05,-9.488067007623613e-06,-3.5842649594997056e-06,-2.1845717128599063e-06,3.646495822096085e-05,-1.0321786731992688e-06,3.320307678222889e-05,-2.8937887918800698e-05
-0.0005132428450451698,4.46909834863618e-05,-3.486671812424902e-05,4.890120180789381e-06,6.978929377510212e-05,5.1870979405066464e-05,7.881166493461933e-05,0.00011301674385322258,4.3163458940398414e-05,0.0001070956695912173,3.478065355011495e-05
-0.00040425707993563265,5.462593981064856e-05,-1.927957055158913e-05,3.533888593665324e-05,5.319270712789148e-05,4.8653819249011576e-05,4.9515995669935364e-05,5.9539345784287434e-05,3.4527471143519506e-05,4.515632645052392e-05,4.298617204767652e-05
-0.00012586626144184265,1.7140591808129102e-05,-1.578162300575059e-05,1.9742023141589016e-05,1.1547345593498903e-05,1.3727145301345445e-05,1.0682560969144106e-06,6.89232001604978e-06,3.924317206838168e-05,1.648507668505772e-05,1.580195885253488e-05
-4.373722185846418e-05,1.1914609785890207e-05,5.203899490879849e-06,2.4681578906893265e-05,-1.993939804378897e-06,7.9355468187714e-06,-3.1401868909597397e-06,6.716778443660587e-06,-6.8095196184003726e-06,1.4421821106225252e-06,-2.2137210180517286e-06
-0.00012395547673804685,1.1726501270459266e-05,-2.908560742298505e-05,3.824447048828006e-06,3.893788561981637e-05,2.890704126912169e-05,2.2142226953292266e-05,1.7049926100298762e-05,1.572197788846097e-05,7.520274721173337e-06,7.210797775769606e-06
-8.488651474181097e-05,3.3156611607410014e-06,-6.088018835725961e-06,-2.5016470317495987e-06,1.2580163001985056e-05,5.781605977972504e-06,1.3257472346595023e-05,6.644747827522224e-06,2.6397191049909452e-05,1.860253541963175e-05,6.896805643918924e-06
-6.360971565300133e-05,-3.0200535920954508e-06,-1.1180159162904602e-06,1.6580437659285963e-05,1.0165036883336143e-05,1.2707839573522506e-05,1.1819137398560997e-05,1.6771915738900134e-05,-1.2513966339611216e-05,1.022626884150668e-05,1.9911190065613482e-06
-4.251332757121418e-05,4.124516181036597e-06,-1.384986717312131e-06,-1.5156583685893565e-06,2.3177549337560777e-06,9.248808510164963e-06,7.219056897156406e-06,2.6021290068456437e-05,-3.1082019177119946e-05,1.1512399851199007e-05,1.6052163118729368e-05
-3.6914927477482706e-05,1.9925571905332617e-05,1.0323078640794847e-06,1.6903960840863874e-05,-1.0252825632051099e-05,8.800233445072081e-06,-1.3172010767448228e-05,1.3928438420407474e-06,5.682886694557965e-07,2.0783823856618255e-05,-9.067266887541336e-06
-4.760607407661155e-05,7.1360536821885034e-06,-5.467807113745948e-07,-3.662034941953607e-08,2.9537491172959562e-06,1.1496497791085858e-05,-1.5417144823004492e-06,1.250374498340534e-05,-1.3963104173342344e-05,1.764702028594911e-05,1.1957228252867935e-05
-2.942845719644538e-05,1.2912810575471667e-05,-1.234633373314864e-07,7.869597311582766e-06,-3.12432530336082e-06,1.8239352357340977e-06,1.97657664102735e-06,-3.6759981867362512e-06,1.1002815654137521e-05,4.366938810562715e-06,-3.600429408834316e-06
-4.19109105678217e-05,1.4764632851438364e-05,1.1196490959264338e-05,1.86541674338514e-05,-5.302870704326779e-06,5.223703624324116e-06,-9.287733064411441e-06,6.147199201222975e-06,-1.0032200407295022e-05,2.225492244178895e-05,-1.170740165434836e-05
-3.444687581577455e-05,1.9179607079422567e-05,9.049991604115348e-06,1.4553590396815252e-05,-1.4997285688878037e-05,-1.0970261428155936e-06,-2.071414860438381e-05,5.661986051563872e-06,-2.7965311346633825e-06,4.404265564517118e-05,-1.843596237449674e-05
-3.968547480326379e-05,1.4680417507406673e-05,-3.568543434084859e-07,9.326013923782739e-06,1.2106202689210477e-06,4.331454874773044e-07,2.794658939819783e-07,7.815495791874127e-06,-1.4456911912930082e-05,2.039457467617467e-05,3.5950614574176143e-07
-3.215726337657543e-05,1.6874487386075998e-05,8.889235800779716e-06,1.8075754269375466e-05,3.964727966376813e-06,-4.54781289249695e-06,-6.4708281115599675e-06,6.8868687321810285e-06,-1.9194507331121713e-05,7.102666131686419e-06,5.766731305811845e-07
-4.018418076157104e-05,1.2380889188534638e-05,3.1827896691538626e-06,1.0904988471338584e-05,-1.1136240118503338e-05,-1.0252398396914941e-07,-1.5206687749014236e-05,1.9344481131611246e-05,5.541830432775896e-06,2.408234831818845e-05,-8.807693802737049e-06
-3.394391660549445e-05,1.6524409602425294e-05,1.0827038749994244e-05,2.178219165216433e-05,-1.2944328318553744e-05,1.9757676028575588e-07,-1.3106823189446004e-05,6.5231295138801215e-06,-1.4095304663896968e-05,2.2120309267847915e-05,-3.884285092681239e-06
-4.7775225539226085e-05,1.652015953368391e-05,-7.381942396023078e-06,2.5926565285772085e-06,1.4337565517053008e-06,1.1916435141756665e-05,-1.054352196661057e-07,2.464268618496135e-05,-1.1242694654356455e-05,1.4130515864962945e-05,-4.73091313324403e-06
-4.454831469047349e-05,8.601434501542826e-06,-8.641159183753189e-07,1.2854336546297418e-06,4.281390289406772e-06,3.6455891176956357e-06,5.995345418341458e-06,5.8291861932957545e-06,7.693338034187036e-06,4.996920495159429e-06,3.0837948088446865e-06
-3.125972671114141e-05,7.440554327331483e-06,-6.2402441471931525e-06,3.2658699637977406e-06,-2.217230417045357e-06,5.8324262681708205e-06,-4.7019562998684705e-06,6.232459782040678e-06,2.4628129722259473e-06,2.716837843763642e-05,-7.983343550677091e-06
-5.379761387303006e-05,1.930997700583248e-05,4.265581651452521e-06,9.311042049375828e-06,-2.617086124701018e-06,1.597930349817034e-05,-1.044393749793926e-05,2.0364901956781978e-05,-1.482352217863081e-05,2.2153393729240634e-05,-9.702038369141519e-06
-2.8426044082152657e-05,3.339143131597666e-05,5.845604391652159e-07,2.1519117581192404e-05,-1.3433886124403216e-05,7.202650976978475e-06,-2.319070273415491e-05,2.618225244077621e-05,-6.050452611816581e-05,3.6085564715904184e-05,5.895853973925114e-07
-8.76291833264986e-05,-2.6704640958996606e-05,-9.044769649335649e-05,-0.0001625184622753295,-1.665892341407016e-05,-1.9300039639347233e-05,-2.5115445168921724e-05,6.648673661402427e-06,-7.215073310362641e-05,0.000523457521921955,-2.9581038688775152e-05
-2.1825609110237565e-05,3.693017424666323e-05,4.92424896947341e-06,2.090383429731446e-05,-1.3366306802709005e-05,-1.3206770745455287e-05,-1.12920026822394e-05,-1.0583094990579411e-05,6.424675120797474e-07,1.4887325960444286e-05,-8.014268587430706e-06
-8.06373791419901e-05,5.997594053042121e-05,7.3381615948164836e-06,8.322826761286706e-05,-2.1829939214512706e-05,5.799564860353712e-05,-2.3039632651489228e-05,-0.00010647188173606992,2.0769879483850673e-05,1.5658666598028503e-05,-1.2987731679459102e-05
-7.457539140887093e-05,5.157240229891613e-05,-1.5750507373013534e-05,3.168069311243471e-05,8.577682137911324e-06,7.349814495682949e-06,5.26632334185706e-06,-1.6594089629506925e-05,-4.453162546269596e-06,5.28649161424255e-06,1.639743231862667e-06
-9.118152365772403e-05,8.31609054330329e-05,8.633945981273428e-06,4.6967892558313906e-05,1.974889642042399e-06,8.078211465090135e-06,-5.703397619072348e-06,-2.5817113055381924e-05,-3.6737113987328485e-05,-2.717941242735833e-06,1.3341249086806783e-05
-2.6079414965352044e-05,2.7558970032259822e-05,1.319688180956291e-05,2.4136013507813914e-05,-1.4571904102922417e-05,-1.7270504031330347e-06,-1.9160625015501864e-05,-3.6116605315328343e-06,3.6998417272116058e-06,9.300352076024865e-06,-1.2741405043925624e-05
-3.3344392250000965e-05,0.00010385221685282886,-1.170226460089907e-05,-3.180411113135051e-05,-9.147011496679625e-06,4.94382948090788e-06,1.0714618611018523e-05,-2.358712663408369e-06,-0.00014309786638477817,0.00011056770745199174,1.3759956800640794e-06
-3.941427848985768e-05,-1.1976659152423963e-05,-2.388312350376509e-05,3.7152549339225516e-06,-1.370715835946612e-06,2.253821730846539e-05,-3.0035114832571708e-05,4.897018698102329e-05,1.1119660484837368e-05,2.7715904252545442e-05,-7.379334874713095e-06
-3.8627462345175445e-05,2.6305473397769674e-05,-2.414820482954383e-05,-5.0048838602378964e-06,-5.383371899370104e-07,1.117921419790946e-05,-2.7180794859305024e-06,2.3851742298575118e-05,-2.126230174326338e-05,2.0749310351675376e-05,1.0213518180535175e-05
-0.00013498132375389105,0.00015253374476742465,-9.496334496361669e-05,2.7274433776369733e-05,2.7999268468192895e-06,2.547769690863788e-05,4.258522565692147e-06,-2.6506413632887416e-06,-2.888679773604963e-05,6.529479378514225e-05,-1.6156997901362047e-05
-6.510027924377937e-05,5.852878530276939e-05,-1.2849690392613411e-05,3.883113276970107e-05,-1.3941938959760591e-05,3.585384547477588e-06,-2.701455741771497e-05,2.4313187282132276e-05,-2.8558729411543027e-05,3.238282442907803e-05,-1.0176119701554853e-05
-5.948707439529244e-05,6.461369412136264e-05,-0.00010679183105821721,-5.3003066568635404e-05,2.1021285647293553e-05,2.3278946173377335e-05,8.076642188825645e-06,3.0479817951345467e-05,1.6408952433266677e-05,5.183471421332797e-05,3.5679186112247407e-06
-3.17144367727451e-05,3.706750885612564e-05,-6.530940027005272e-06,1.6019526810850948e-05,-8.563425581087358e-06,1.213825157719839e-06,-1.0846826285160205e-05,1.1188358143954247e-05,-1.611273364687804e-05,2.7918135856452864e-05,-1.9638988305814564e-05
-6.186240239003382e-05,6.90427750669187e-05,2.1563086193054914e-05,5.893438355997205e-05,-1.02107735528989e-05,2.3462525859940797e-05,-8.660982348374091e-05,1.0958174357256212e-05,2.1486121113412082e-06,-1.8648075638338923e-05,-8.778494702710304e-06
-1.4923336777883378e-05,2.420375267320196e-05,-2.373736492700118e-06,1.2063358440173033e-05,-2.5320539407402975e-05,5.040305950387847e-07,-1.8548767911852337e-05,1.9992979332528193e-05,-1.8756984900392126e-05,1.6280827821901767e-05,6.8784181053160864e-06
-1.4935068975319155e-05,5.972753933747299e-05,3.7441738172105943e-06,1.826214361244638e-05,-2.9285495656949934e-05,-2.227973163826391e-05,-3.2312374969478697e-05,4.772809461428551e-06,-2.6959291062667035e-05,6.350954208755866e-05,-2.424424246783019e-05
-2.053438242910488e-05,2.8324537197477184e-05,-3.7563396517725778e-06,1.4464809055425576e-05,-6.165884940401156e-06,5.4184214377528406e-06,-1.6791354482847964e-05,1.4063114235796093e-05,-3.885572550643701e-05,2.839817989297444e-05,-4.565376343634853e-06
1.3972494343761355e-06,4.7799547246540897e-05,4.224446456646547e-05,4.650143273465801e-05,-2.6815249839273747e-05,-1.041382802213775e-05,-4.0251044993055984e-05,-9.567842425894924e-06,-5.1641945447045146e-05,1.3554006727645174e-05,-1.2806791346520185e-05
-1.9404587419558084e-05,4.687371438194532e-05,1.6243225218204316e-05,3.6798334804188926e-05,-1.2505259974204819e-05,1.4046384194443817e-05,-3.9631584513699636e-05,1.6060198959166883e-05,-4.1226639950764365e-05,2.9597917091450654e-05,-4.6851704610162415e-05
-4.5871113798057195e-05,2.4709547687962186e-05,9.973122359951958e-06,2.254630089737475e-05,1.2757804825014318e-05,2.0323221406215453e-05,-1.3513205203707912e-05,2.7238261509410222e-05,-8.577324115321971e-05,2.4345979909412563e-05,3.263321559643373e-06
-1.7162873817255786e-05,3.543125876603881e-05,4.334924597060308e-08,1.564988724567229e-05,-1.1953138255194062e-05,-5.06825813317846e-06,-2.1660456695826724e-05,1.0404500926597393e-05,-2.0528522327367682e-05,4.087429351784522e-05,-2.60300421359716e-05
-3.442970978539961e-05,3.5425126952759456e-05,-2.0844624486926477e-05,2.0977338408556534e-06,-2.472916335705122e-06,5.833607247041073e-06,-1.51756399873193e-05,2.96594998872024e-05,-4.096160137123661e-05,4.412324597069528e-05,-3.2547241062275134e-06
-4.699401506513823e-05,7.042524885036983e-05,-1.8332946638111025e-05,1.7519836433166347e-05,-2.2339012275551795e-05,4.07714833272621e-06,-2.373911138420226e-05,1.209231334131644e-05,-5.441605026135221e-05,8.327694013132714e-05,-2.157035214622738e-05
-1.3997275345900562e-05,3.399418892513495e-05,-9.35977936933341e-06,5.355107077775756e-07,-1.9821695786959026e-06,1.4841780284768902e-06,-3.543341932754629e-06,2.9017694487265544e-06,-1.2818050208807108e-05,1.9932670966227306e-05,-1.714770132821286e-05
-2.131411531536287e-05,4.7184625145746395e-05,-1.3066574382492036e-05,8.356029525202757e-06,-1.9258737552263483e-05,4.5966216930537485e-06,-3.175542724420666e-05,1.8301715044799494e-05,-3.19275072797609e-05,6.78568753755826e-05,-2.8973499865969643e-05
-2.951154874608619e-05,6.400705569831189e-05,-1.6384564787585987e-05,7.052283649500168e-06,-1.3023422638980264e-05,-2.6995928124051716e-06,-3.18169313686667e-05,2.420272539893631e-05,-4.392823393573053e-05,6.526677316287532e-05,-2.316454150275149e-05
-4.580096629069885e-05,8.762574680076796e-06,-5.287474550641491e-05,-3.9636062865611166e-05,1.831241934269201e-05,3.033597477042349e-05,3.271570130891632e-05,2.0726941784232622e-05,-7.0890807819523616e-06,2.8707957426377106e-05,5.839284312969539e-06
-6.8187777287676e-05,3.145704431517515e-05,-3.706367533595767e-05,-1.0145216947421432e-05,1.3146350283932406e-05,4.8527982471568976e-05,2.5330402422696352e-05,2.0507679437287152e-05,-3.690774406095443e-05,4.937103767588269e-05,-3.603607819968602e-05
-4.979641016689129e-05,1.02704725577496e-05,-1.974301994778216e-06,-6.555474101332948e-07,1.2802460332750343e-05,1.8077450704367948e-05,-6.706587555527221e-06,2.598143237264594e-05,-1.1188340067747049e-05,-9.848844456428196e-06,1.3038214547123061e-05
-4.2805740577023244e-05,5.7029314973533474e-05,4.0819846958584094e-05,3.1578321795677766e-05,-2.4947681595222093e-05,-1.4986409951234236e-05,-3.238831050111912e-05,-1.9254348444519565e-05,-3.4488764868001454e-05,3.572602508938871e-05,3.71775240637362e-06
-0.00010130618102266453,6.412155380530749e-05,-0.00016878877067938447,-6.334762292681262e-05,6.169702646730002e-05,4.927620648231823e-05,1.532207124910201e-05,2.4050990759860724e-05,-7.249538612086326e-06,0.00011111013373010792,1.5114124835235998e-05
-0.0004347629947005771,5.410501216829289e-05,2.780836985039059e-05,5.2599862101487815e-06,6.910858792252839e-05,5.5291849093919154e-05,6.255982407310512e-05,-1.764939952408895e-05,7.543269020970911e-06,9.905410206556553e-05,7.168138654378708e-05
-0.0001297084236284718,3.262524296587799e-05,1.3199615295889089e-05,2.724341507587269e-05,4.372369403427001e-06,-8.005072231753729e-07,-3.880395524902269e-07,1.2305611562624108e-05,1.4773511793464422e-05,2.3239630536409095e-05,3.137573457934195e-06
-0.00020135033901169663,5.997110201860778e-05,4.1335644709761254e-05,8.537507164874114e-05,-2.0940226249877014e-05,-1.3256484635348897e-05,-1.12709067252581e-05,3.7913702726655174e-05,1.1822245141956955e-05,-5.7912100146495504e-06,1.619140448383405e-05
-9.018057426146697e-05,7.950087388053362e-05,1.8345781427342445e-05,8.651875396026298e-05,-2.2400501620722935e-05,-2.2629654381489672e-05,1.870839696493931e-05,-7.700604555793689e-06,-2.7605351533566136e-05,-3.573105732357362e-05,3.173938239342533e-06
-4.9173868319485337e-05,2.002253313548863e-05,-4.0377092773269396e-05,-1.2865559256169945e-05,1.4563613603968406e-05,1.4818390127402381e-05,9.478844731347635e-07,2.3354299628408626e-05,-1.1989341146545485e-05,4.030454424075458e-05,3.9459700929000974e-07
-9.313884038419928e-05,7.194027602963615e-05,4.0395436371909454e-05,0.0004884939407929778,1.0320552974008024e-05,-6.945813220227137e-05,-0.00013140834198566154,-0.0004668650435633026,5.04930540046189e-07,-5.657835572492331e-05,0.00020579355987138115
-0.00020190664145047776,0.00010923151785391383,-0.0002976956166094169,-0.00018500945589039475,0.00013584832595370244,0.00013190999300149997,0.00013943255544290878,6.0727472373400815e-05,-5.564601451624185e-05,0.00014282041593105532,2.028746712312568e-05
-0.0002072504285024479,0.00013103868695907295,-0.0003033462999155745,-0.00012926444833283313,7.629704123246484e-05,0.00010646837108652107,4.605617789366079e-05,9.507001232123002e-05,4.575567800202407e-05,0.00012727260400424711,1.1902611731784418e-05
-0.00011509832984302193,5.514034091902431e-05,-5.671818144037388e-05,3.0121562303975224e-05,3.3811465982580557e-06,2.1796362489112653e-05,-1.0593101251288317e-05,4.3145622271367756e-05,4.663025606532756e-06,2.5910609529944395e-05,-1.7490619939053431e-06
-8.111383522191318e-05,0.0002553421654738486,-3.133465179416817e-05,1.547519968880806e-05,-1.8334622836846393e-05,-4.390570757095702e-05,-1.6051796364990878e-05,-5.2221977966837585e-05,-5.684145071427338e-05,5.91465304751182e-05,-3.015986067111953e-05
-7.417615415761247e-05,0.00011139310663565993,-3.902644675690681e-05,3.650426515378058e-05,-9.619365940238822e-06,1.912877974064031e-05,-1.879090041256859e-05,-7.188158451754134e-05,7.089270457072416e-05,8.67976268636994e-06,-3.3104163776442874e-05
-7.739881766610779e-05,8.628866817161907e-05,-0.00032005303364712745,-0.00019364796753507107,9.429428973817267e-05,9.043897443916649e-05,6.968949128349777e-05,2.3663885258429218e-05,4.674936440096644e-05,0.00013971249063615687,4.026266196888173e-05
-4.270980025466997e-05,8.10641904536169e-06,-4.388076604300295e-05,-1.9928213532693917e-05,2.8448826014937367e-05,3.853629277728032e-05,6.471853339462541e-06,2.690873407118488e-05,-2.3446697923645843e-05,1.7610772829357302e-05,3.8825822912258445e-06
-2.596384729258716e-05,3.174805078742793e-05,-1.72195395862218e-05,8.491777862218441e-06,-1.0236331036139745e-05,-4.282145823708561e-06,-7.66742277846788e-06,6.149773525976343e-06,-3.699215085362084e-07,2.338508102184278e-05,-4.0354741486225976e-06
-7.34853219910292e-05,4.36607460869709e-05,-5.157262057764456e-05,8.745357263251208e-06,8.178448069884325e-06,2.4845023745001527e-05,6.870211109344382e-06,1.333366026301519e-05,-7.087069093358878e-06,3.161192489642417e-05,-5.100358976051211e-06
-4.925718894810416e-05,6.38111143871356e-05,2.2590204025618732e-05,7.488630944862962e-05,-1.8628737507242477e-05,3.874564754369203e-06,-2.1566796931438148e-05,-1.399285793013405e-06,-5.230266378930537e-05,-5.9355515986680984e-06,-1.607197100383928e-05
-0.0001655109881539829,0.00015124270066735335,-3.0571305615012534e-05,9.977922854886856e-05,-2.8106459922128124e-05,-1.6532403606106527e-05,-2.4470130938425427e-05,1.9416223949519917e-05,-4.661878301703837e-05,6.696005948469974e-05,-2.5588145945221186e-05
-6.769911124138162e-05,5.0343474867986515e-05,-4.293546226108447e-05,-4.1935469198506325e-05,1.926716140587814e-05,2.021178079303354e-05,1.0291347280144691e-05,2.890364521590527e-05,-1.899143899208866e-05,3.2125127745530335e-05,1.0418956662761047e-05
-5.31952309756889e-05,6.48611940050614e-05,4.087374691152945e-06,4.4176097617310006e-05,-1.756108304107329e-05,-8.290345249406528e-06,-2.377155806243536e-05,-1.5832190001674462e-05,1.8299269868293777e-05,9.093269909499213e-06,-2.1866793304070598e-05
-2.1741083401138894e-05,9.230166597262723e-06,-9.744613635120913e-06,7.078482667566277e-06,1.1051283308916027e-05,6.16468719272234e-06,7.196494607342174e-06,5.0094618018192705e-06,-1.1059530606871704e-05,2.614760887809098e-07,-3.4468257581465878e-06
-0.00016503279039170593,9.570182737661526e-05,-0.00016801122546894476,-3.405789902899414e-05,6.976282020332292e-05,4.35335241490975e-05,3.523202758515254e-05,5.8890691434498876e-05,1.3579483493231237e-06,3.4510972909629345e-05,2.8112168365623802e-05
-3.5064120311290026e-05,3.099833702435717e-05,-1.3377601135289297e-05,2.1599771571345627e-06,-2.3293818230740726e-05,-1.3564507753471844e-05,-2.830385710694827e-05,2.389381370448973e-05,-1.2255259207449853e-05,8.36979306768626e-05,-1.4890902093611658e-05
-3.0379423151316587e-05,1.4671959206680185e-05,-2.5292259124398697e-05,-1.2960943422513083e-05,1.3646704246639274e-05,1.76791281774058e-05,-1.990752764413628e-06,1.62971059580741e-05,-2.596616468508728e-06,1.708047420834191e-05,-6.155376013339264e-06
-3.3375078601238783e-05,1.5637143633284722e-05,-5.928372148744643e-06,6.059798579372e-06,2.9715079108427744e-06,4.616400474333204e-06,-7.377457222901285e-07,-6.636796570091974e-07,6.970835784159135e-07,5.725543815060519e-06,4.997397184069996e-06
-2.5373236780978914e-05,1.662295630922017e-05,-1.8749492255665245e-05,-5.455327368508733e-06,-7.1277063398156315e-06,-3.8300995583995245e-06,-5.753553750764695e-06,2.3771119685989106e-05,-1.4383122106664814e-05,5.320596847013803e-05,-1.2927505849802401e-05
-3.808576821029419e-06,3.452894452493638e-05,2.7161407558651263e-06,1.3050561619820655e-05,-2.402275367785478e-05,-2.1394201212387998e-05,-1.2283217301956029e-05,-4.721001346297271e-06,-2.730886080826167e-06,3.1205756386043504e-05,-1.2540765510493657e-05
-3.3181467458121006e-06,3.203696724085603e-05,7.470156106137438e-06,8.42333884065738e-06,-1.549464849404103e-05,-1.3931523199062212e-05,-5.103904186398722e-06,-7.209773229988059e-06,-6.670205721093225e-06,1.7738476117301616e-05,-1.3940736550921429e-05
-3.826185002253624e-05,2.536746478654095e-05,-5.000492819817737e-07,1.6173667646057766e-05,1.3472095133693074e-05,2.571571894804947e-05,-1.2411758604002898e-05,2.8150501748314127e-05,-7.945604920678306e-05,1.7693104382487945e-05,4.057157639181241e-06
-2.34387623549992e-05,3.7788074450872955e-05,2.1087456843815744e-05,3.175528581778053e-05,-2.1770699731860077e-05,2.7963320007984294e-05,-5.368928032112308e-05,3.755200862087804e-05,-7.282311253220541e-05,5.9387813962530345e-05,-4.381210851533979e-05
-2.3108617369871354e-05,2.1324377485143486e-05,2.148262979062565e-06,8.92591015144717e-06,4.387488388601923e-06,9.526786925562192e-06,-7.795214514771942e-06,1.0325281323275703e-05,-3.878950883517973e-05,1.4046102478459943e-05,-9.90871740214061e-07
-3.8756797948735766e-05,4.857559179072268e-05,-3.3053701372409705e-05,-1.5345098859143036e-05,-2.0133071302552707e-05,-1.0547552847128827e-05,-1.2330787285463884e-05,2.7707486424333183e-05,-3.1838580071053e-05,0.00010083529559778981,-1.5112783103177208e-05
-1.7216356354765594e-05,4.213567262922879e-05,-8.732360583962873e-06,7.567176908196416e-06,-2.6599186639941763e-05,-1.2398762123666529e-05,-2.6120254915440455e-05,1.5183937421170413e-05,-2.9022963644820265e-05,6.65347670292249e-05,-1.1331673022141331e-05
