Fp1,F7,T7,P7,O1,Fp2,F8,T8,P8,O2,Cpz
-6.282578215177637e-05,-5.646392310154624e-05,8.052722250795341e-06,1.953613627847517e-05,2.321852844033856e-05,-3.781500527111348e-05,4.2172163375653327e-05,3.7989240809110925e-05,1.930853250087239e-05,2.1146778635738883e-05,-1.4319392676043208e-05
-8.906951188691892e-05,-0.00011046070903830696,-2.6011870886577526e-05,1.4815507711318787e-05,3.2843718599906424e-05,-4.690022751674405e-05,6.369122729665833e-05,5.692797276424244e-05,4.6276289140223525e-05,4.516475928539876e-05,1.272284521292022e-05
-1.8581388303573476e-05,-3.472744811006123e-05,-1.8659678971744142e-05,-7.450425755450851e-06,-7.111588047337136e-07,5.764664138041553e-06,4.30962500104215e-05,2.219495490862755e-05,9.275597221858334e-06,8.423097682452863e-06,-8.624461315775989e-06
-7.764942711219192e-05,-7.321176144614583e-05,-9.134878382610623e-06,1.625636321023194e-05,2.6368938051746227e-05,-4.330264073360013e-05,3.882465171045624e-05,3.7000378824814106e-05,3.348130121594295e-05,3.5251074223197065e-05,1.6116002399257923e-05
-1.0893870580730436e-05,-3.741075488505885e-05,-1.836846377045731e-05,-1.0824926903296728e-05,-6.949544740564306e-06,1.7244680293515557e-05,4.274948059901362e-05,1.9866847651428543e-05,5.58879673917545e-06,1.980990418815054e-06,-2.9832317522959784e-06
-2.9570076549134683e-05,-4.837506367039168e-05,-2.1592941493508988e-05,-1.0573457529972075e-05,-4.512237865128554e-06,1.0443609426147304e-05,4.942102013671956e-05,2.785250126180472e-05,1.1130846587548149e-05,4.5018383190154054e-06,1.1273961391111698e-05
-1.9505112504702993e-05,-3.5942799513577484e-05,-1.863158558990108e-05,-4.170629154032213e-06,5.95270694248029e-06,1.6869325918378308e-06,2.6616244213073514e-05,1.2680265172093641e-05,1.3041460078966338e-05,9.148459184871172e-06,9.12406062525406e-06
-3.287397009898996e-05,-4.303189689380815e-05,-1.0548907994234469e-05,8.477531309836195e-06,9.62851208896609e-06,-1.4995309356891084e-05,1.7594883047422627e-05,1.888223778223619e-05,1.6092438386294816e-05,1.3457292425300693e-05,1.7317189133336797e-05
-4.7351695684483275e-06,-1.9695193259394728e-05,-1.8967412501069703e-05,-1.4363553873408819e-05,-8.168182944245928e-06,1.4941693279979518e-05,3.522686711221468e-05,1.2812413842766546e-05,5.910250820306828e-06,5.192923708818853e-07,-3.481005933281267e-06
-3.2752175684436224e-05,-5.3068395573063754e-05,-1.8841342580344644e-05,3.7826521293027326e-07,1.0576262866379693e-05,-1.2798336683772504e-06,4.5158847569837235e-05,2.9168169476179173e-05,1.7985565136768855e-05,1.3759181456407532e-05,-1.1084544894401915e-05
-3.954811654693913e-05,-5.855904964846559e-05,-1.5104798876564018e-05,4.079372956766747e-06,6.2474337028106675e-06,-5.388035788200796e-06,5.814467658638023e-05,1.836978208302753e-05,9.308514336225926e-06,8.730447063953761e-06,1.3719774926812534e-05
5.2533425332512707e-05,2.63269612332806e-06,-2.308796774741495e-05,-3.393122460693121e-05,-3.301530705357436e-05,7.615429058205336e-05,5.398685789259616e-05,-1.1001558959833346e-05,-2.826849595294334e-05,-3.113068305538036e-05,-2.4872033463907428e-05
-5.434055856312625e-05,-5.706048432330135e-05,-2.2033873392501846e-05,-4.085311957169324e-06,1.5616024029441178e-07,-1.5225443348754197e-05,6.750213833583985e-05,3.518223184073577e-05,1.8934596482722554e-05,1.571938264532946e-05,1.5251167496899143e-05
6.736187060596421e-06,-3.024263605766464e-05,-3.422000645514345e-05,-3.4014644370472524e-05,-2.7050237122239196e-05,5.149658727532369e-05,8.697648445377126e-05,1.946255818552345e-05,-3.288619154773187e-06,-9.608508662495296e-06,-2.6247171973636796e-05
1.2614844308700413e-05,-1.4433083379117306e-05,-2.568255331425462e-05,-2.0504285203060135e-05,-1.163011256721802e-05,2.2404376068152487e-05,3.472392199910246e-05,4.511502993409522e-06,-5.271576810628176e-07,-4.0944069041870534e-06,2.6169527700403705e-06
-7.10455969965551e-05,-0.00011346948303980753,-1.4720013041369384e-05,1.5692889519414166e-05,2.2976086256676354e-05,-2.1831827325513586e-05,4.3755265323852655e-05,4.3469355659908615e-05,3.6517005355563015e-05,3.099525565630756e-05,2.7661068088491447e-05
-1.4659112821391318e-05,-3.874451522278832e-05,-1.620918101252755e-05,-3.1222525649354793e-06,1.8180726328864694e-06,5.056364898337051e-06,3.634197173596476e-05,1.7277915048907744e-05,5.943038104305742e-06,4.042792170366738e-06,2.2549047571374103e-06
-3.2171655220736284e-05,-3.706040479301009e-05,-1.106989407162473e-05,-5.679814421455376e-06,1.968282049347181e-06,-4.736997652798891e-06,4.0158558022085344e-05,2.8283907340664882e-05,1.3363581388148305e-05,1.3029821957388776e-05,-6.0853822105855215e-06
-7.297621777979657e-07,-2.886109632527223e-05,-2.4649090846651234e-05,-1.3971742902185724e-05,-6.4482323978154454e-06,2.3448212232324295e-05,4.2865797695412766e-05,1.1613887181738392e-05,6.038480933057144e-07,-2.185962330258917e-06,-1.6858571143529844e-06
-2.3835827050788794e-05,-2.5958471496778657e-05,-5.084708547542505e-06,2.016429789364338e-06,6.542394658026751e-06,-8.283665010822006e-06,1.9524258732417366e-05,1.0967660273308866e-05,8.26450195745565e-06,1.0399540769867599e-05,5.447885087050963e-06
-1.2370196600386407e-05,-2.6067244107252918e-05,-1.3640075849252753e-05,-1.0855249911401188e-05,-1.1295857575532864e-05,4.718208401754964e-06,3.227813067496754e-05,1.6565757505304646e-05,9.768625659489771e-06,3.003931169587304e-06,7.893968358985148e-06
-0.00015462556984857656,-0.00011912152876902837,-4.618016191670904e-06,3.6679079585155705e-05,5.029646786169906e-05,-9.919996955431998e-05,6.795830631745048e-05,6.303442114585778e-05,5.486832537826558e-05,5.862551529389748e-05,4.61029704865723e-05
-7.54610009607859e-05,-5.034404603065923e-05,-7.718699635006487e-07,1.629644430067856e-05,2.9095721401972696e-05,-5.152998710400425e-05,2.5581650334061123e-05,4.291085178920184e-05,3.0198500098777004e-05,2.6845505999517627e-05,7.178232408477925e-06
-6.81862911733333e-06,-7.115970402082894e-05,-3.8389922792703146e-05,-2.517465441087552e-05,-2.0580965838234988e-05,5.4959326234893524e-05,8.676840479893144e-05,2.0023222390364026e-05,3.5736984500545077e-06,-2.530688561819261e-06,-6.700893209199421e-07
-3.83007682103198e-06,-3.652185114333406e-05,-2.4144190319930203e-05,-8.431014066445641e-06,1.4613251551054418e-06,2.726992534007877e-05,4.194979555904865e-05,1.045914336827991e-05,7.838016244932078e-07,6.848531484138221e-07,-9.681711617304245e-06
-1.697753759799525e-05,-5.087745012133382e-05,-2.5647579604992643e-05,-1.6190277619898552e-05,-1.0298721917934017e-05,3.099193327216199e-05,8.254744943769765e-05,2.328402661078144e-05,-2.6255693228449672e-06,-6.128214408818167e-06,-8.078062819549814e-06
-0.00010790529995574616,-0.00011109077604487538,-9.833272997639142e-06,2.3267243705049623e-05,3.1651348081140895e-05,-6.066301102691796e-05,7.776567508699372e-05,4.5284294174052775e-05,3.5805775951303076e-05,3.6983026802772656e-05,3.873499281326076e-05
-3.009773718076758e-05,-3.381659553269856e-05,-1.353861989628058e-05,-6.227983249118552e-06,-4.514350621320773e-06,-4.044359229737893e-06,6.662562168457953e-05,1.744447581586428e-05,3.1651889003114775e-06,2.6939160306937993e-06,2.310448508069385e-06
9.7833890322363e-06,-7.572820868517738e-05,-5.51278708371683e-05,-3.859804974126746e-05,-3.077694350395177e-05,6.701282109133899e-05,0.0001335068664047867,2.6352548047725577e-05,-7.314319191209506e-06,-1.3635582035931293e-05,-1.5474641713808523e-05
-5.1473432904458605e-05,-9.138132736552507e-05,-2.6993062874680618e-05,3.4360764402663335e-06,1.3150454833521508e-05,-3.7280333344824612e-06,5.697409505955875e-05,3.623491511461907e-05,2.688775657588849e-05,2.4076569388853386e-05,1.2815979516744846e-05
-6.275149644352496e-07,-1.6474982658110093e-05,-1.2510843589552678e-05,-1.4676152204629034e-06,-4.708599590230733e-07,1.5013210941106081e-05,3.083750561927445e-05,5.23212474945467e-06,-3.6244946386432275e-06,-2.7981768653262407e-06,-1.3108348866808228e-05
4.1945953853428364e-05,-3.7644198528141715e-05,-4.1375944874744164e-05,-4.074983587543102e-05,-3.6720477964991005e-05,8.52184061841399e-05,8.844843432598282e-05,3.880890290020034e-06,-1.3914213923271745e-05,-2.274396229040576e-05,-2.6345053811382968e-05
2.848408985300921e-05,-2.4280289153466583e-05,-3.27435955114197e-05,-4.344754097473924e-05,-4.254507939549512e-05,8.827675446809735e-05,8.980926213553175e-05,1.1798851119237952e-05,-2.1192475287534762e-05,-3.525881106725137e-05,-1.8901162718520936e-05
-2.4301210942212492e-05,-3.95959650631994e-05,-1.6954601960605942e-05,-1.4719366390636424e-05,-1.041874247675878e-05,5.0089693104382604e-06,5.7705277868080884e-05,2.1866155293537304e-05,7.66312859923346e-06,3.175620804540813e-06,1.057073484389548e-05
-3.763518179766834e-05,-4.37507733295206e-05,-1.817981592466822e-05,-1.1454064861027291e-05,1.5601926861563697e-07,-1.7796537576941773e-06,5.7860790548147634e-05,3.416691379243275e-05,1.8987677322002128e-05,9.41914004215505e-06,-7.791048176386539e-06
-6.903929534018971e-05,-6.768280763935763e-05,-1.1153224477311596e-05,1.6175647033378482e-05,2.726059847191209e-05,-3.4430926461936906e-05,2.634126394696068e-05,2.582117394922534e-05,2.8802824999729637e-05,2.9531668587878812e-05,2.837308420566842e-05
-2.2504355001728982e-07,-3.519750498526264e-05,-2.8839384413004154e-05,-2.059099369944306e-05,-1.0564351043740317e-05,2.8462489353842102e-05,4.7592107875971124e-05,1.9328768757986836e-05,3.712458124027762e-06,-1.8835644652881456e-06,-1.7949810171558056e-06
-3.3357493521180004e-05,-5.149213757249527e-05,-1.5454573713213904e-05,-6.624077173000842e-06,-1.414974576618988e-06,-2.616658093756996e-06,4.788114165421575e-05,2.6265181077178568e-05,1.34751735458849e-05,7.094023203535471e-06,1.6244398011622252e-05
-7.442041896865703e-05,-5.8582107158144936e-05,4.691040885518305e-06,1.729341647660476e-05,2.3568328288092744e-05,-5.34601913386723e-05,2.23730894504115e-05,3.253048907936318e-05,2.9256593734316994e-05,3.0148698897392023e-05,2.6601064291753573e-05
5.589360625890549e-05,-2.9737649583694292e-05,-4.245953186909901e-05,-3.61571355824708e-05,-3.3808771149779204e-05,9.461188165005296e-05,5.5834048453107243e-05,-5.605364322036621e-06,-1.838128764575231e-05,-2.9191090106905904e-05,-1.0998706784448586e-05
-4.0293629353982396e-05,-4.4724021790898405e-05,-2.0336879970273003e-05,-1.264537604583893e-05,3.0977562346379273e-06,-8.048995368881151e-06,6.263483555812854e-05,3.4794594284903724e-05,1.8805239960784093e-05,1.5098590665729716e-05,-8.382111218452337e-06
-2.633399935803027e-05,-5.4924019423197024e-05,-1.3527736427931814e-05,-9.425704547538771e-06,-6.507285434054211e-06,1.4334665479509567e-05,6.627836773986928e-05,2.41503439610824e-05,5.658711415890139e-06,1.0669818948372267e-06,-7.703251867496874e-07
-1.5215842722682282e-05,-3.1990744901122525e-05,-1.5443956272065407e-05,-6.614623650591511e-06,-1.340143171546515e-06,4.6171808207873255e-06,3.629704224294983e-05,1.9707296814885922e-05,4.451776476344094e-06,1.3199933164287359e-06,4.212027306493837e-06
-2.5570002435415518e-05,-3.7165739968259004e-05,-1.4637791991845006e-05,-1.3376568290368596e-05,-1.344805741609889e-05,8.827486453810707e-06,5.267696570854241e-05,2.8410176582838176e-05,9.431572834728286e-06,2.8018122293360648e-06,2.0501422142160663e-06
-3.451542215771042e-05,-6.164664591779001e-05,-2.7909472095188903e-05,-1.0042733549653349e-05,-3.7906684156041592e-06,9.911607776302844e-06,6.210953051777324e-05,3.610133171605412e-05,1.8069889847538434e-05,9.202400178764947e-06,2.5101871869992465e-06
-3.069508238695562e-06,-2.6682173029257683e-05,-1.4967931747378316e-05,-4.29964211434708e-06,2.0058660084032454e-06,1.6010948456823826e-05,2.7912555196962785e-05,1.0071660653920844e-05,-2.9292123144841753e-06,-2.2875965441926382e-06,-1.7649631445237901e-06
-0.00010666908929124475,-8.293750215671025e-05,-4.400001671456266e-06,2.815143420775712e-05,3.865223652610439e-05,-7.298737909877673e-05,1.9590110241551884e-05,4.96765806019539e-05,4.902533510175999e-05,4.613107921613846e-05,3.576718972908566e-05
2.590828535176115e-05,-2.995285285578575e-05,-2.5316819119325373e-05,-2.1522501072013256e-05,-2.1329749415599508e-05,6.251281411095988e-05,6.0536522141774185e-05,1.008647859634948e-05,-1.4583913753085653e-05,-2.1591968106804416e-05,-2.4746293092903215e-05
-2.8427024290067493e-05,-3.1891350033674826e-05,-6.188780389493331e-06,2.6741918190964498e-06,6.835723525000503e-06,-7.324739272007719e-06,2.7793932986241998e-05,1.2220447615618468e-05,9.62329329468048e-06,1.1800809943451895e-05,2.8834911063313484e-06
-1.741500454954803e-05,-3.9501930586993694e-05,-1.2047527775393974e-05,6.634902092628181e-06,9.08345464267768e-06,3.439090505708009e-06,2.2145150978758465e-05,6.253187166294083e-06,6.7316086642676964e-06,7.397176887025125e-06,7.2798884502844885e-06
-7.521330189774744e-05,-9.782462984730955e-05,-2.960413712571608e-05,-1.2042519301758148e-06,8.543728881704737e-06,-1.6218581549765076e-05,9.042039528139867e-05,3.773848311539041e-05,2.2154056750878226e-05,2.0899461560475174e-05,4.0308777897735126e-05
-1.4713278687850107e-05,-4.162702134635765e-05,-2.696864612516947e-05,-1.092596630769549e-05,-4.1002111856869305e-06,1.87601526704384e-05,6.413073970179539e-05,1.509778212493984e-05,9.334739843325224e-07,1.2855662134825252e-06,-1.8725918948803155e-06
-3.266707517468603e-05,-7.026191087788902e-05,-2.3796660570951644e-05,-9.028626891449676e-06,3.869758984365035e-07,8.870146302797366e-06,6.72448986733798e-05,2.471782499924302e-05,1.5574778899463126e-05,8.471963610645616e-06,1.0487686950000352e-05
-8.758715921430849e-07,-2.946140830317745e-05,-1.156265898316633e-05,-5.024739948567003e-06,-7.500839728891151e-06,3.071794253628468e-05,4.280063558326219e-05,3.993546670244541e-06,-8.943924711957152e-06,-9.774192449185648e-06,-4.368491090644966e-06
-5.2333430176076945e-06,-1.9534065359039232e-05,-7.934309905976988e-06,-1.1263061878707958e-05,-1.0550756798011207e-05,1.4606923286919482e-05,4.1123317714664154e-05,1.3800699434796115e-05,-3.6031865420227405e-06,-7.375509738949404e-06,-4.0367050360146095e-06
-6.3166771724354476e-06,-2.7286274871585192e-05,-2.5282224669354036e-06,-5.5335458455374464e-06,-1.2167267414042726e-05,1.914440144901164e-05,4.601351247401908e-05,1.7509463400955383e-05,-8.174816684913822e-06,-1.2896698535769247e-05,-7.763876965327654e-06
-5.8271023590350524e-05,-9.64589976319985e-05,-2.694492968657869e-05,2.062735802610405e-06,5.490539479069412e-06,-3.759443643502891e-06,7.678568363189697e-05,3.6463243304751813e-05,2.3994942239369266e-05,1.8306107449461706e-05,2.2331141735776328e-05
-0.0001197619567392394,-0.00011144758173031732,-1.5997970876924228e-05,2.655230514392315e-05,3.4862689972214866e-05,-6.380624154189718e-05,7.19966292308527e-05,5.707145464839414e-05,4.753169014293235e-05,4.470988096727524e-05,2.8289104193390813e-05
-2.0159641280770302e-05,-3.5880759241990745e-05,-8.05271884019021e-06,-6.959571692277677e-07,-2.23552888201084e-06,4.416486490299576e-06,4.027354589197785e-05,2.1851195924682543e-05,3.76760999643011e-06,-2.6082489057444036e-06,-6.759885735618809e-07
-3.698847285704687e-05,-7.01528369972948e-05,-2.982545720442431e-05,-7.1814056354924105e-06,4.319499566918239e-07,3.564000508049503e-06,5.3423318604473025e-05,3.121803092653863e-05,1.5169911421253346e-05,9.372148269903846e-06,3.096881027886411e-05
-9.199007763527334e-05,-5.789713759440929e-05,1.2200151104480028e-05,2.4355372488571447e-05,2.934074291260913e-05,-6.529906556806964e-05,2.3711741960141808e-05,4.106744199816603e-05,3.1713052521809004e-05,3.664233645395143e-05,1.61554453370627e-05
-0.00015818314022908453,-0.0001644360672798939,-3.4468143468302515e-05,9.226103429682553e-06,2.94797982860473e-05,-5.499924736795947e-05,0.00015162463023443706,9.536164725432172e-05,5.458373516376014e-05,4.8031633014034014e-05,2.377904820605181e-05
-8.684315253049135e-05,-8.391404480789788e-05,-1.385490395477973e-05,1.1173990060342476e-05,1.8703243881645903e-05,-3.4953591239172965e-05,7.8236073932203e-05,4.7229890697053634e-05,2.9229787287476938e-05,2.2706132028815773e-05,1.2286577430131729e-05
-2.4413443497905973e-05,-1.858560790424235e-05,-4.135707058594562e-06,-8.786820217210334e-06,-2.9368302421062253e-06,-1.0116933935933048e-05,4.3723233829950914e-05,2.0316767404437996e-05,8.993686833491665e-06,3.725522674358217e-06,-7.783871069477755e-06
-1.8118086700269487e-05,-2.2025018097338034e-05,-8.41849123389693e-06,-5.203039108891971e-06,-1.7340971680823714e-06,-1.5082605386851355e-06,3.909594124706928e-05,1.3441416285786545e-05,1.4768802429898642e-06,8.876131687429734e-07,2.1051419025752693e-06
-6.169895186758367e-05,-0.00010065860078611877,-2.5664066924946383e-05,4.710647317551775e-06,4.924091172142653e-06,7.135868827390368e-06,8.984802298073191e-05,3.671517606562702e-05,1.6590601262578275e-05,1.2085463822586462e-05,1.6011749266908737e-05
-1.3038956240052357e-05,-6.740147728123702e-05,-3.2093367735797074e-05,-1.6010942090360913e-05,-8.999096991146871e-06,4.1355220673722215e-05,6.676028715446591e-05,2.1283429305185564e-05,6.665925866400357e-06,8.07828655524645e-07,6.711479727528058e-07
8.02884460426867e-06,-3.567347812349908e-05,-2.3980173864401877e-05,-2.106943884427892e-05,-2.1655374439433217e-05,3.269540684414096e-05,4.700254612544086e-05,2.0321838746895082e-05,1.8077771528623998e-06,-3.608243787311949e-06,-3.8697080526617356e-06
1.730717440295848e-05,-6.11690466030268e-05,-3.38820236720494e-05,-2.081459331293445e-05,-1.373442319163587e-05,7.625677335454384e-05,9.624201993574388e-05,-2.4544942789361812e-06,-2.0203759504511254e-05,-1.573691088196938e-05,-2.181071727136441e-05
-2.1947158529656008e-05,-5.050242180004716e-05,-2.1036241378169507e-05,-3.916738023690414e-06,2.875718308814612e-06,1.0621355613693595e-05,4.599594831233844e-05,1.3352000678423792e-05,1.4107662536844146e-05,8.778060191616532e-06,1.671803602221189e-06
-2.5620865017117467e-05,-4.3145874315086985e-05,-1.1870084563270211e-05,8.129927664413117e-07,5.058909209765261e-06,2.677687916730065e-06,3.6475202250585426e-05,1.6888385175661824e-05,6.913375727890525e-06,7.559317509731045e-06,4.250955043971771e-06
-4.038765837321989e-06,-2.5625187845434994e-05,-1.1474226766949869e-05,-7.11146162757359e-06,-2.7610183792603493e-06,1.085476378648309e-05,2.0042445612489246e-05,9.086938916880172e-06,3.7961217458359897e-06,4.675732725445414e-06,2.554658976805513e-06
-1.2315613275859505e-05,-8.946733578341082e-05,-5.2703686378663406e-05,-3.083617957599927e-05,4.1612294808146544e-05,5.151919322088361e-05,8.851135498844087e-05,1.4045412171981297e-05,-7.473518053302541e-07,-6.473999746958725e-06,-3.144090442219749e-06
-1.0578898582025431e-05,-3.489400926781627e-05,-3.069451304327231e-05,-1.9794157196884044e-05,-1.196127175262518e-05,2.0368700916151283e-05,4.941549832437886e-05,2.3118564826063448e-05,4.8099327614181675e-06,8.348301889782306e-07,9.375324452776113e-06
-2.5496662601653952e-05,-5.0867001846199855e-05,-1.8150608411815483e-05,-1.9431890905252658e-06,-9.412360668648034e-07,1.2601596608874388e-05,6.298598782450426e-05,2.391264729340037e-05,3.009087777172681e-06,-4.37588278145995e-06,-7.347389328060672e-07
-1.153780431195628e-06,-2.734425106609706e-05,-2.2986742351349676e-05,-8.010459623619681e-06,-5.96315658185631e-07,1.4231922250473872e-05,2.769345883280039e-05,1.0495192782400409e-05,5.272496252928249e-06,2.8903805286972784e-06,-4.9190111894859e-07
-3.3872443964355625e-05,-8.108870565592952e-05,-3.114856463071192e-05,-9.411690371052828e-06,-1.8321379684493877e-06,1.6964013411779888e-05,8.308424639835721e-05,3.0710632245245506e-05,1.1375137091818033e-05,7.860593257191795e-06,7.3589176281529944e-06
-1.8715436453931034e-06,-3.356198067194782e-05,-9.041744306159671e-06,-2.5696625698401476e-06,-8.127144610625692e-07,2.0085976757400203e-05,2.619814404170029e-05,1.1100884876213968e-05,8.558872650610283e-07,-3.5607426980277523e-06,-6.822504474257585e-06
-1.3890099580748938e-05,-4.318449646234512e-05,-1.7935857457018756e-05,-1.700733332654636e-05,-1.4627532436861657e-05,2.1440117961901706e-05,6.570917003045906e-05,2.5394793738087174e-05,5.559904820984229e-07,-4.728804015030619e-06,-1.7259508240385912e-06
-1.888717815745622e-05,-6.816953919042135e-05,-3.240483965782914e-05,-1.153719449575874e-05,-6.555787877005059e-06,3.231269329262432e-05,6.874680411783629e-05,2.409905027889181e-05,9.18766363611212e-06,2.1888445189688355e-06,1.0194826245424338e-06
-2.0969961042283103e-05,-4.834231731365435e-05,-1.3489031516655814e-05,6.330393262032885e-06,4.373576302896254e-06,-3.6458550312090665e-06,3.5045519325649366e-05,1.371903408653452e-05,9.412275176146068e-06,6.302378096734174e-06,1.1263990018051118e-05
-1.899138806038536e-05,-6.791084524593316e-05,-3.040161209355574e-05,-2.5790229301492218e-05,-1.675739167694701e-05,3.286505580035737e-05,8.40798529679887e-05,4.129760964133311e-05,9.289016588809318e-06,-3.339545173730585e-08,-7.64668016017822e-06
-0.00012202310972497799,-9.377727838000283e-05,1.4737583740043192e-06,4.494282438827213e-05,5.888645500817802e-05,-9.193472942570224e-05,9.109116945182905e-07,4.6996276068966836e-05,5.59871295990888e-05,5.9082462030346505e-05,3.9455300793633796e-05
-1.9364625472917396e-05,-0.00012609788791451138,-6.80056155033526e-05,-3.751409303731634e-05,-3.32593053826713e-05,8.38353635117528e-05,0.00017706692051433492,5.68863988519297e-05,-3.262523932789918e-06,-1.4734259366377955e-05,-1.5550379885098664e-05
4.83564267597103e-05,-5.010891163692577e-05,-7.00203345331829e-05,-6.639746425207704e-05,-6.246959492273163e-05,0.00012464000974432565,0.00016914083971641958,2.0120172848692164e-05,-3.0051718624690693e-05,-4.3766674934886396e-05,-3.944275567846489e-05
-3.576717153919162e-05,-2.2494727090816014e-05,-6.23543110123137e-06,-6.7902501541539095e-06,2.656294782354962e-06,-1.8492255549062975e-05,4.041740885440959e-05,2.1647511630362715e-05,1.6143619177455548e-05,1.0566859032223874e-05,-1.6518583834113088e-06
2.249783938168548e-05,-2.141416734957602e-05,-2.1527082253669505e-05,-1.830209839681629e-05,-1.8357640328758862e-05,5.150652941665612e-05,5.2823351325059775e-05,2.705655788304284e-07,-1.2470833553379634e-05,-1.3134772416378837e-05,-2.189169072153163e-05
-4.279179665900301e-05,-5.619172952719964e-05,-2.6585163595882477e-05,-1.6162157407961786e-06,1.0708878107834607e-05,-1.1645726772258058e-05,4.624770917871501e-05,2.097868537020986e-05,2.0075040538358735e-05,2.356432014494203e-05,1.725599906876596e-05
-6.994782734182081e-05,-7.438865134190564e-05,-9.660108844400384e-06,1.2636397968890378e-05,1.4858387203275925e-05,-2.578438670752803e-05,6.042476115908357e-05,3.150221914438589e-05,1.8244450984639116e-05,1.4644067050539888e-05,2.747069447650574e-05
-3.845311584882438e-05,-8.78296068549389e-05,-3.644233765953686e-05,-6.268314791668672e-06,5.4627357712888625e-06,1.750997944327537e-05,6.766416117898189e-05,3.937019346267334e-05,2.213752941315761e-05,1.5450594219146296e-05,1.3981871234136634e-06
-0.0001051086546794977,-8.392084055230953e-05,8.92825482878834e-07,3.0692807740706485e-05,3.8534569284820464e-05,-6.970717367948964e-05,2.96102007268928e-05,5.306337516230997e-05,4.0915587760537164e-05,3.738113355211681e-05,2.7646162152450415e-05
-3.0250426789280027e-05,-4.192815777059877e-05,-1.0010514188252273e-05,7.511922376579605e-06,7.864837243687361e-06,-4.3495092540979385e-06,1.7945048966794275e-05,1.0507286333449883e-05,1.346776116406545e-05,1.1912143236258999e-05,1.73296076582119e-05
-1.5030589565867558e-05,-3.620074858190492e-05,-1.4162709703668952e-05,-1.644640178710688e-06,5.626286565529881e-06,7.011414709268138e-06,1.8950249796034768e-05,1.7201284208567813e-05,1.1034454473701771e-05,1.0612350706651341e-05,-3.3973542485910002e-06
-5.279206743580289e-05,-0.00011040019001029577,-3.818972027147538e-05,-6.88474847265752e-06,1.367003278573975e-06,1.453149252483854e-05,9.768078871275065e-05,4.248424738761969e-05,2.291412602062337e-05,1.9266653907834552e-05,1.0022414244303945e-05
-1.3420754839899018e-05,-3.299508080090163e-05,-1.5858678125368897e-05,-1.2061554571118904e-05,-1.0954946901620133e-05,1.5908482509985333e-05,5.4378469940274954e-05,2.3446259092452237e-05,4.1537732613505796e-06,-6.9169786911515985e-06,-5.6789893037034744e-06
-6.311300421657506e-05,-9.95918007902219e-05,-3.178009512794233e-05,1.4208320862962864e-05,1.9079511275776895e-05,-6.868680429761298e-06,6.163313537399517e-05,3.9098275010474026e-05,2.5790120162128005e-05,2.194575472458382e-05,1.9598463950387668e-05
-2.7359509886082378e-05,-4.4242662625038065e-05,-1.4073187685426092e-05,-5.2086179493926466e-06,-3.3361884561600164e-06,4.069743226864375e-06,5.162737215869129e-05,2.5368108254042454e-05,8.676662446305272e-06,3.5612711144494824e-06,9.170089469989762e-07
-8.194082738555153e-06,-1.6193454030144494e-05,-9.579883226251695e-06,-7.181493174357456e-06,-1.1222120065212948e-05,1.635288390389178e-05,3.228661353205098e-05,1.8019909020949854e-05,-2.8134936655987985e-06,-7.600262961204862e-06,-3.87461727768823e-06
-2.171908909076592e-05,-2.3799321752449032e-05,-9.760397460922832e-06,-7.557931439805543e-06,-1.1603272355387162e-05,1.1928627827728633e-06,4.305729817133397e-05,2.5924552915057575e-05,4.722658331957064e-06,-6.626669346587732e-07,2.053070602414664e-07
-2.016621147049591e-05,-4.898259794572368e-05,-1.4833628938504262e-05,-4.169434532741434e-06,8.032329787965864e-07,1.2485711749832262e-05,4.3229236496244994e-05,1.1327516403980553e-05,5.084940312372055e-06,2.2746989998267964e-06,1.294653247896349e-05
-3.3816594566360436e-05,-7.157994423323544e-05,-2.8521407784865005e-05,-1.6752578176237876e-05,-5.889277417736594e-06,1.7751434825186152e-05,7.683862713747658e-05,2.7784202529801405e-05,1.8033659330285445e-05,1.2585996046254877e-05,3.5658817978401203e-06
-5.294685979606584e-05,-6.021465378580615e-05,-1.8469054339220747e-05,-1.9340463950356934e-06,1.1884319860655523e-05,-1.255185270565562e-05,5.80255982640665e-05,3.55115898855729e-05,2.1743108845839743e-05,1.4989057490311097e-05,3.962791396361354e-06
9.369665349368006e-06,-2.260537803522311e-05,-1.5929856090224348e-05,-1.3052665508439532e-05,-1.3262802895042114e-05,3.01623331324663e-05,5.3157071306486614e-05,4.864559741690755e-06,-1.0129025213245768e-05,-1.230684847541852e-05,-1.0267046718581696e-05
-1.8561129948579946e-05,-6.732191855007841e-05,-2.849087786671589e-05,-1.8737327991402708e-05,-1.3805621847495786e-05,2.362754094065167e-05,8.72643395268824e-05,2.848050007742131e-05,3.9829381250910956e-06,-3.0032578592908976e-06,6.56481438454648e-06
-4.160384241913562e-05,-6.895746264490299e-05,-2.423295063636033e-05,-1.4975303656683536e-05,-6.750672355337883e-06,9.114872682403075e-06,0.00011001611710526049,3.8859900314491824e-05,3.0982118914835155e-06,8.005072231753729e-07,-5.36938068762538e-06
-2.2277701646089554e-05,-4.2085934182978235e-05,-1.6112335288198665e-05,-5.590078217210248e-06,-1.3297521945787594e-06,7.4993840826209635e-06,4.792594336322509e-05,1.7515317267680075e-05,1.0086564543598797e-05,6.469274012488313e-06,-2.100681740557775e-06
