Fp1,F7,T7,P7,O1,F3,C3,P3,FT9,Fp2,F8,T8,P8,O2,F4,C4,P4,FT10,TP9,TP10,Cpz
-4.5319049604586326e-05,-6.141072481113952e-05,-2.3163302557804855e-05,-1.1552965588634834e-06,8.944223054641043e-06,-1.1046920803892135e-05,-8.461562401862466e-07,8.830384103930555e-06,-3.333696531626629e-05,-7.47162198422302e-06,4.271975058145472e-05,1.3469044006342301e-05,6.7536741141793755e-06,1.0023381946666632e-05,1.7134340396296466e-05,1.6264463511106442e-05,8.653605277686438e-06,3.5034823667956516e-05,-4.030305490232422e-06,1.3392772871156922e-05,6.559875089351408e-06
-2.838860791598563e-05,-2.6788928607857088e-05,-1.6772778508311603e-06,-2.383182248877347e-06,1.136806417889602e-07,-2.5924446163116954e-05,-2.2748607989342418e-05,-1.136959951963945e-05,2.4329319785465486e-06,-8.667688689456554e-06,3.455058572399139e-05,4.357879879535176e-05,1.9646641703729983e-05,6.273075314311427e-06,-1.207906899480804e-05,-1.0542503332544584e-05,-1.484545236962731e-06,3.853808811982162e-05,5.452839559438871e-06,2.342014340683818e-05,-2.1952329007035587e-05
-2.5571094738552347e-05,-3.796936016442487e-05,-1.1685173149089678e-05,-4.408814675116446e-06,2.7516389309312217e-06,-1.5373949281638488e-05,-1.2513790920820611e-05,-4.882448024545738e-06,-1.7790621086533065e-05,8.628612704342231e-07,4.397914381115697e-05,1.9238481399952434e-05,6.303102054516785e-06,4.515159162110649e-07,1.0708718036767095e-05,1.5993966826499673e-06,5.169669066162896e-07,3.5969255350210005e-05,-1.149626768892631e-06,1.562604302307591e-05,-6.66224377710023e-06
-2.6407422410557047e-05,-2.887383016059175e-05,-8.07503920441377e-06,4.0242653085442726e-06,8.479266853100853e-06,-1.0425223081256263e-05,4.309169995053708e-06,1.1569487924134592e-05,-1.979778789973352e-05,-9.539883194520371e-06,1.1625492106759339e-05,1.3107379118082463e-05,8.274489118775818e-06,6.805073098803405e-06,3.3143314794870093e-06,1.0114708530295502e-05,1.1711548950188444e-05,1.7805868992581964e-06,-1.652041646593716e-06,3.322640623082407e-06,6.332785574159061e-06
-2.4811648017930565e-05,-2.3971703740244266e-05,3.6522033042274415e-07,1.979861622203316e-06,5.814826863570488e-06,-1.0832657039827609e-05,-6.73290182362507e-06,-2.150062812233955e-06,-4.5572561475637485e-06,-5.636115929519292e-06,1.4384432688530069e-05,1.2712827583527542e-05,7.80248478804424e-06,6.486443908215733e-06,4.5631572902493645e-06,1.2348095879133325e-06,3.3989924759225687e-06,1.1870195748997503e-05,5.2794764542341e-06,8.353243856618064e-06,-5.553627673293704e-06
-3.107312977590482e-05,-2.5088328641231783e-05,9.580276127962861e-07,3.5584993156589917e-06,2.434502903270186e-06,-8.26797739250651e-06,-1.2262196378287626e-06,3.5625819236884126e-06,-6.640666924795369e-06,-1.1142381367790222e-05,1.2516418792074546e-05,9.632552973926067e-06,6.653777404608263e-06,5.191896036649268e-06,4.162214736425085e-06,7.534720452895272e-06,8.282111139124027e-06,1.0007904506892373e-05,1.8367803704677499e-06,6.390621308582922e-06,7.160929271776695e-07
-8.710232759767678e-05,-7.018206997599918e-05,-1.1812525826826459e-05,4.035846359329298e-07,5.952653964413912e-06,-2.779014812404057e-05,-4.177246978542826e-06,8.167658847924031e-06,-2.0451077034522314e-05,-3.0482118745567277e-05,6.0106549426564015e-05,3.848712640319718e-05,1.5541402717644814e-05,6.968664592932328e-06,1.3462355127558112e-05,2.050639614026295e-05,1.0725383162935032e-05,5.589869306277251e-05,-3.837929398287088e-06,1.9065650576521875e-05,5.49319565834594e-07
-0.00013014422256674152,-0.00013541724410970346,-2.8470565666793846e-05,6.737110822996328e-06,3.082946022914257e-05,-7.234103577502538e-05,-3.479431143205147e-05,-1.4071690657146974e-06,-3.658161949715577e-05,-3.478184498817427e-05,9.538264293951215e-05,7.443063623213675e-05,5.378589776228182e-05,4.3309138163749594e-05,-1.1196273590030614e-05,-2.8276608645683154e-06,1.4291246770881116e-05,0.000112647607238614,1.4787816326133907e-05,7.188277413661126e-05,-3.012238539668033e-05
-1.0336564756130429e-05,-7.851513510104269e-05,-3.242396269342862e-05,-1.3941027191322064e-05,-2.599237404865562e-06,-1.5973785593814682e-05,-4.621802418114385e-06,-1.5366451862064423e-06,-6.386622953868937e-05,3.610641215345822e-05,8.058494131546468e-05,2.1850843040738255e-05,1.1036221735594154e-05,4.087745480774174e-06,1.537394564365968e-05,5.294419679557905e-06,5.458847681438783e-06,4.995185918232892e-05,-1.7688852494757157e-05,1.3885612588637741e-05,-2.127601874235552e-06
-2.215837321273284e-05,-7.723716043983586e-05,-3.4412524655635934e-05,-6.717494215990882e-06,2.926269644376589e-07,-1.9075303498539142e-05,-9.915925829773187e-06,1.7315145992569114e-06,-6.324509740807116e-05,3.8968590160948224e-05,8.947057358454913e-05,2.1049531824246515e-05,5.6991877954715164e-06,1.1452771389031113e-06,2.4827836568874773e-05,1.3132473668520106e-05,2.227567904355965e-06,4.304172307456611e-05,-1.8683425878407434e-05,1.2695034911303082e-05,-2.836629562352755e-06
-3.1726217002869816e-05,-3.4676699215197004e-05,-1.7138419934781268e-05,-8.849781806929968e-06,-5.4387037380365655e-06,-3.98949850932695e-06,4.692058155342238e-06,1.7180769873448298e-06,-2.317358121217694e-05,-5.841216079716105e-07,4.1050194113267935e-05,1.6144728078870685e-05,2.4073865461105015e-06,-1.5001705833128653e-06,1.933311114044045e-05,1.2274296295800013e-05,1.0673770418634376e-06,2.7995516575174406e-05,-1.6010591821213893e-05,5.420914931164589e-06,1.0984127015944978e-05
-8.912358771340223e-05,-0.00010957229642372113,-2.8154834126326023e-05,-4.104242293578864e-06,7.88621309766313e-06,-2.505990141798975e-05,4.949003709953104e-06,7.524999091401696e-06,-6.967328954488039e-05,-1.4374194506672211e-05,8.244388618550147e-05,4.2592591626089416e-05,1.8609929611557163e-05,1.3829095820483417e-05,2.7009732548322063e-05,3.106731946900254e-05,1.613765880392748e-05,6.040887819835916e-05,-9.825732689705546e-06,2.2619168703386094e-05,1.4809602362220176e-05
-0.00010013514292950276,-0.00011247838301642332,-2.3878060801507672e-05,-1.0347230272600427e-06,1.1130966640848783e-05,-2.6001702941869098e-05,-9.711511665955186e-07,3.977472715632757e-06,-5.3674180890084244e-05,-2.6645429898053408e-05,8.935670120990835e-05,4.442311319508008e-05,1.980483511943021e-05,1.1676349366496197e-05,2.941704497061437e-05,2.1255550564092118e-05,1.4963538887968753e-05,6.871186360513093e-05,1.6119921326662734e-06,2.0232240785844624e-05,8.257103331743565e-06
-2.862224550881365e-05,-3.182034350857066e-05,-1.8981145331053995e-05,-6.611381422771956e-06,3.208765519957524e-06,-1.1162002238052082e-05,-4.985448441630069e-06,4.777307253789331e-06,-2.035328361671418e-05,-5.811509254272096e-06,2.621979274408659e-05,2.3045371563057415e-05,1.733563931338722e-05,8.240624538302654e-06,3.524933163134847e-06,8.821515166346217e-06,1.019719729811186e-05,2.1111851538080373e-05,-9.899902124743676e-06,1.2251761290826835e-05,-4.874982550973073e-07
-5.753524965257384e-05,-4.912409440294141e-05,-4.901420197711559e-06,6.813399181737623e-06,7.702621104499485e-06,-2.2191774633029127e-05,-5.13040663463471e-06,1.780373906967725e-06,-1.0555722838034853e-05,-2.143733945558779e-05,3.150684278807603e-05,2.5005999759741826e-05,1.2963230574314366e-05,1.1885836102010217e-05,-2.196488026129373e-06,2.1566770556091797e-06,6.971516540943412e-06,4.113487921131309e-05,7.378886436981702e-06,2.138255035788461e-05,-3.610315388868912e-06
-4.174704008619301e-05,-4.023009751108475e-05,-2.3497750589740463e-06,5.73912598156312e-06,1.3100279375066748e-05,-2.287213192175841e-05,-8.271654223790392e-06,2.2196222744241823e-06,-3.2465650292579085e-06,-1.4929222970749834e-05,2.045459405053407e-05,2.0902205505990423e-05,1.2502209756348748e-05,1.5217535292322282e-05,-1.1191265983256926e-05,-9.255099939764477e-07,6.658399797743186e-06,3.120266592304688e-05,6.340686297789944e-06,1.9939401681767777e-05,-8.513467946613673e-06
3.9922839278005995e-05,-2.5608114810893312e-05,-1.7999605461227475e-05,-1.9152898858010303e-05,-2.0018413124489598e-05,-1.5150826584431343e-06,-1.183309973384894e-05,-1.644108306209091e-05,-3.7541149140452035e-05,6.633233169850428e-05,5.150909191797837e-05,1.1436866770964116e-05,6.158734322525561e-08,-9.362005130242324e-06,1.8952232494484633e-05,-1.7524771465105005e-06,-7.894558962107112e-06,1.6802101526991464e-05,-2.4485520953021478e-05,-3.323316377645824e-06,-8.089728225968429e-06
1.4781917343498208e-05,-0.00010652032506186515,-6.377886484187911e-05,-3.288310017524054e-05,-2.2015871763869654e-05,-2.1193003703956492e-05,-2.0044473629354798e-05,-1.411462108080741e-05,-0.00012260455423529493,0.00010698437108658254,0.00016296073044941295,4.642167914425954e-05,1.6822250472614542e-06,-1.520629183460187e-05,5.580454399023438e-05,1.5892435726527765e-05,-4.8304923438990954e-06,6.199544441187754e-05,-4.2239748836436775e-05,6.14956661593169e-06,-7.241558023451944e-06
-5.871687289982219e-05,-5.1431455176498275e-05,-1.555409653519746e-06,6.406705097106169e-06,2.263036094518611e-06,-2.7258994634848932e-05,-1.0599882443784736e-05,-2.430000449749059e-06,-6.017858140694443e-06,-2.2969257770455442e-05,4.351184963979904e-05,2.9333150678212405e-05,1.20070981211029e-05,7.471569915651344e-06,3.082845978497062e-08,2.9970052537464653e-06,5.406050831879838e-06,4.734758795166272e-05,8.36182607599767e-06,2.5000692176035955e-05,-9.157667818726622e-06
-2.8768202355422545e-05,-3.0037597298360197e-05,-8.67893095346517e-06,-4.20459934957762e-06,-1.0826083780557383e-06,-6.57440727991343e-06,3.325653850083654e-07,-1.935301952471491e-06,-1.4053217455511913e-05,-5.756568043580046e-06,2.794080319290515e-05,1.464077070068015e-05,5.390746196098917e-06,-1.5137106856855098e-07,4.985973276916411e-06,8.20066145479359e-06,5.311934501150972e-06,2.5660907340352423e-05,-3.3789242479542736e-06,8.101390108095075e-06,4.055976091876801e-06
-3.739174280781299e-05,-3.356915658514481e-05,-6.067555432309746e-06,-3.481127350823954e-07,-2.205682676503784e-07,-1.2363283190097718e-05,-4.1141811379930004e-07,4.6748532440687995e-06,-8.933558092394378e-06,-1.6815142316772835e-05,1.4811193445041226e-05,1.9804203475359827e-05,1.6964169617494917e-05,8.47375031298725e-06,-4.017868377559353e-06,4.988066393707413e-06,8.318126646145174e-06,2.6141848138649948e-05,4.631501724361442e-07,1.5902995528449537e-05,-4.0394888856098987e-07
-0.00016432249867648352,-0.00012771941874234471,-1.1999446996924235e-05,1.563262594572734e-05,3.6553695281327236e-05,-4.4385182263795286e-05,1.8389555407338776e-06,2.0306568330852315e-05,-2.7297684937366284e-05,-7.871395609981846e-05,6.080999628466088e-05,4.415801049617585e-05,3.403337541385554e-05,3.556512115210353e-05,1.7543842432132806e-06,2.1299531681506778e-05,2.2361838773576892e-05,8.778655410424108e-05,1.830249220802216e-05,4.667312688866332e-05,7.361906000369345e-06
-4.0154147427529097e-05,-0.00013940492499386892,-6.264629610086558e-05,-2.791755173348065e-05,-5.466683887789259e-06,-3.970724719692953e-05,-2.3163394871517085e-05,-1.1016505368388607e-05,-0.00010461190686328337,7.85397169238422e-05,0.00016377144856960513,4.68088110210374e-05,1.5065726984175853e-05,1.1349093256285414e-06,4.581092247235574e-05,1.4542037206410896e-05,-1.7695583665044978e-06,9.944859630195424e-05,-3.073135576414643e-05,3.0223518479033373e-05,-8.756115335017967e-06
-5.76476777496282e-05,-5.349945422494784e-05,-1.0133187970495783e-05,2.5277786335209385e-06,1.5130354427128623e-05,-2.8576728254847694e-05,-1.549603712192038e-05,-6.318658165582747e-07,-8.476596121909097e-06,-2.3685156520514283e-05,5.866344508831389e-05,1.800645918592636e-05,1.3084238162264228e-05,1.5924662875477225e-05,-7.950305189297069e-06,-3.6871260817861184e-06,7.982734928191348e-06,5.9921996580669656e-05,6.157609277579468e-06,2.5355431716889143e-05,-1.2970572015547077e-05
3.365174688951811e-05,-1.2597145541803911e-05,-1.913797495944891e-05,-1.2812847671739291e-05,-8.695087672094814e-06,-4.346271339272789e-06,-7.853211172914598e-06,-9.323114682047162e-06,-3.249021483497927e-05,5.340648431229056e-05,4.984420866094297e-05,6.508589422082878e-06,-8.404810841966537e-06,-1.3719140952161979e-05,1.5633860130037647e-05,-3.88024878361648e-06,-1.2214072171445878e-05,1.723621699056821e-05,-1.6177762518054806e-05,-6.540376489283517e-06,-8.088828280961025e-06
-6.858769484097138e-05,-5.113260112921125e-05,-9.067851351574063e-06,6.950762326596305e-06,1.790401256585028e-05,-1.775398413883522e-05,-7.011830348346848e-06,9.44718522077892e-06,-9.477029379922897e-06,-3.983297210652381e-05,3.100022149737924e-05,2.040756317001069e-05,1.3744469470111653e-05,1.5030100257718004e-05,1.0141957318410277e-06,8.041156888793921e-06,9.225466783391312e-06,3.566931172827026e-05,7.40500763640739e-06,2.6151876227231696e-05,8.72630607773317e-07
-1.368133962387219e-05,-3.129263495793566e-05,-1.0648000852597761e-05,3.9292353903874755e-06,8.624835572845768e-06,-3.0497358238790184e-06,-6.846951521310984e-07,1.8030650608125143e-06,-2.1485277784449863e-05,7.798142178216949e-06,2.4844099243637174e-05,6.21821527602151e-07,3.25508153764531e-08,-4.699022611021064e-07,1.2810623331915849e-05,6.874163318570936e-06,-4.4248736230656505e-07,9.283263352699578e-06,-1.3787648640573025e-06,4.566934876493178e-06,1.944103360074223e-06
-2.9693037504330277e-05,-3.929417925974121e-05,-1.4631923669128355e-05,-5.426159447097234e-06,1.4098573046794627e-06,-7.903828191047069e-06,-2.3607803996128496e-06,-2.894487010962621e-06,-2.8177502713333524e-05,5.765137075286475e-06,4.887327503411143e-05,1.6232487723755185e-05,2.2116355467005633e-06,-4.293122856324771e-06,1.897033462228137e-05,8.476391514022907e-06,-5.149092658029986e-06,3.593711926441756e-05,-7.520817689510295e-06,7.5211810326436535e-06,1.9475110093480907e-06
-1.4310497135738842e-05,-2.294978366990108e-05,-4.745482783619082e-06,-3.5238053897046484e-06,-1.013207338473876e-06,-6.104466251599661e-06,-1.9948076896980638e-06,1.5699101822974626e-06,-1.5124805031518918e-05,-5.714923645427916e-07,1.1904283837793628e-05,2.022014268732164e-05,5.920651574342628e-06,-8.585252544435207e-07,7.11108441464603e-07,7.3390870056755375e-06,1.088517365133157e-06,1.579990464506409e-05,-3.7574351381408633e-06,1.0149022500627325e-05,2.5167916817281366e-07
-3.501568426145241e-05,-6.020969033215806e-05,-1.9691369743668474e-05,-5.928005975874839e-06,-1.5538757907052059e-06,-2.2096807697380427e-05,-1.2925610462843906e-05,-2.967132331832545e-06,-3.7260410863382276e-05,1.0340641210859758e-05,7.116412871255307e-05,3.030475863852189e-05,1.2612351838470204e-05,1.8178434402216226e-06,9.879532171908068e-06,4.145970422086975e-06,-6.24461335974047e-07,5.467062510433607e-05,-4.736614300782094e-06,1.6225997569563333e-05,-8.152191185217816e-06
-8.419652658631094e-06,-2.8285662665439304e-05,-1.1421255067034508e-05,-7.478171596631e-06,-1.3208687960286625e-05,2.6528450689511374e-06,3.876485720866185e-06,-2.9204588827269617e-06,-2.3053020868246676e-05,1.4283403743320378e-05,3.817019569396507e-05,1.077280535355385e-05,-3.969579665863421e-06,-1.3791692026643432e-05,2.100516030623112e-05,5.598972393272561e-06,-2.889162487917929e-06,2.0280678654671647e-05,-7.690919574088184e-06,-1.6567619240959175e-06,8.144476055349514e-06
-1.9556546249077655e-06,-1.1667159014905337e-05,-4.249562380209682e-06,-3.5256769024272216e-06,-3.207512463632156e-06,9.971731742552947e-07,7.74689937088624e-07,-1.2033929124299902e-06,-1.1461560006864602e-05,9.005851893562067e-06,1.9355360564077273e-05,1.2986811270820908e-06,-3.4356198739260435e-06,-3.6921817070378893e-06,4.539151746030257e-06,3.187144443472789e-06,8.580002486269223e-07,7.5148245741729625e-06,-3.9063917256498826e-06,-1.7212323655257933e-06,2.4950661554612452e-06
-3.2936414640971634e-05,-6.377049885486485e-05,-2.776023484329926e-05,-1.2807549637727789e-05,-9.810137271415442e-07,-1.2477849054448598e-05,2.6581070642350824e-06,6.651844159932807e-07,-4.6241591576290375e-05,-4.194546818325762e-06,6.350285468670336e-05,2.971249156757949e-05,7.831896027710172e-06,3.769504246520228e-07,2.071573021567019e-05,1.802207475520845e-05,6.1078754924892564e-06,4.501889998209663e-05,-1.4508093727272353e-05,1.2738676105072955e-05,8.327046998601872e-06
2.2687647287966684e-05,-1.2776784998891344e-05,-1.2476468327804469e-05,-9.013650924316607e-06,-1.3522955669031944e-05,7.020184057182632e-06,4.589066691096377e-06,-2.0209645299473777e-06,-3.3547386919963174e-05,3.2136638765223324e-05,2.477137604728341e-05,5.697192364095827e-06,-6.919676479810732e-06,-1.2722918654617388e-05,1.4470917449216358e-05,2.196995978920313e-06,-8.754598411542247e-06,1.2773079106409568e-05,-1.762642841640627e-05,7.636426744284108e-07,2.2750925836589886e-06
-8.859147601469886e-05,-8.319405969814397e-05,-8.628931936982553e-06,1.0464106708241161e-05,1.600725136086112e-05,-2.4921503154473612e-05,-1.304756551689934e-06,8.154867828125134e-06,-2.8816481062676758e-05,-4.107514541829005e-05,6.476299222413218e-05,2.9475986593752168e-05,1.2664857422350906e-05,1.0011840458901133e-05,1.0915048733295407e-05,1.1228308892441419e-05,6.220173872861778e-06,6.26545152044855e-05,1.149740182881942e-05,1.7482547264080495e-05,4.992459692765294e-06
-2.319931809324771e-06,-2.0204694010317326e-05,-1.2954352314409334e-05,-8.551546216040151e-06,-8.36547906146734e-06,-3.1483814382227138e-06,1.0145506621483946e-06,-1.260526005353313e-06,-1.9354232335899724e-05,1.0656160156941041e-05,2.498109051884967e-05,1.2809241525246762e-05,-1.0690546332625672e-06,-6.779053364880383e-06,1.4031150480597887e-05,9.183927204503561e-06,2.475823293934809e-06,1.3235909136710688e-05,-1.1236529644520488e-05,4.038562110508792e-06,2.8173728878755355e-06
-5.602632973022992e-05,-0.00011771198114729486,-3.270025263191201e-05,-4.326871248849784e-06,1.5045229702081997e-05,-5.248229354037903e-05,-2.85197374978452e-05,-1.8229147826787084e-06,-5.758121551480144e-05,2.1598931766675378e-05,0.00011892986367456615,4.489112416194985e-05,2.3913855329738e-05,1.8973209080286324e-05,2.271536232001381e-06,-8.60688669490628e-06,4.811557118955534e-06,0.00010286653196089901,-1.918022007885156e-06,3.56201871909434e-05,-2.7225521989748813e-05
-1.2850039638578892e-05,-2.8863454645033926e-05,-1.7554186342749745e-05,-1.1000183803844266e-05,-5.015879651182331e-06,-2.707094608922489e-06,-3.4392932093396666e-06,-5.655217137245927e-06,-2.6430409889144357e-05,1.264119055122137e-05,4.2070775634783786e-05,1.563463683851296e-05,4.2598021536832675e-06,-1.5836849343031645e-07,1.0621125966281397e-05,4.557024112727959e-06,7.894286682130769e-07,2.878511804738082e-05,-1.0530700819799677e-05,4.721634468296543e-06,1.240936740032339e-07
-0.0001422604254912585,-0.00013076779396214988,-2.4519981252524303e-05,4.2187475628452376e-06,2.6960387913277373e-05,-5.7413268223172054e-05,-1.9929691006836947e-05,2.130409484379925e-06,-2.819403709963808e-05,-6.905548070790246e-05,7.792490987412748e-05,8.052663662283521e-05,3.9348659356619464e-05,2.8173692953714635e-05,-1.9074514057138003e-07,1.5930073686831747e-05,1.584548590471968e-05,0.00011856883702421328,8.211225576815195e-06,6.435122838865937e-05,-9.858868224910111e-06
-4.920128296248549e-05,-5.053997142567823e-05,-4.2474057408981025e-06,2.3506991055910476e-06,1.3098093404551037e-05,-2.056309926956601e-05,-3.1142184298005304e-06,7.977616547805155e-06,-9.623975529393647e-06,-2.5983169052778976e-05,2.183700507885078e-05,1.5806310329935513e-05,1.9501427800605597e-05,1.9527604308677837e-05,-9.922070319134946e-06,3.219510247731705e-06,1.0210845175606664e-05,3.509508223942248e-05,7.378129879498374e-06,1.8554046619101427e-05,-1.3611794997814286e-06
-1.8846391867555212e-05,-1.933019257194246e-05,-1.555039648337697e-05,-1.324075515185541e-05,1.2345224149612477e-06,-5.6071606309160416e-06,-5.0756534619722515e-06,-2.3399350084218895e-06,-1.3276155641506193e-05,-6.2714968862565e-06,1.128379790316103e-05,1.045822182277334e-05,1.4313375686469954e-05,1.2159190305283119e-05,7.126285709091462e-06,1.709942955585575e-05,1.936501394084189e-05,5.956738050372223e-06,-1.1015586977691783e-05,6.307540616035112e-06,5.249607305302106e-06
-7.555925685664988e-05,-5.9489211707841605e-05,-9.538212225379539e-06,5.329640316631412e-06,1.26772044950485e-05,-2.8067488528904505e-05,-1.1184615971160383e-06,1.019676665237057e-05,-1.874383110589406e-05,-3.669306988740573e-05,2.768784673889968e-05,3.953944951717858e-05,2.2991241166891996e-05,1.1064854561482207e-05,-2.2522268636748777e-06,1.34946965104632e-05,1.5931624602671945e-05,4.198369356345211e-05,1.1084935067628976e-06,2.835122541000601e-05,1.1050195780626382e-06
-3.709017710207263e-05,-3.353804459038656e-05,-3.893431198775943e-06,1.5028191228338983e-05,1.6704238078091294e-05,-2.3595259335706942e-05,-5.5080677157093305e-06,1.1965332760155434e-05,-1.2465176951081958e-05,-1.3067088730167598e-05,2.3287692783924285e-05,-3.886316335410811e-06,1.1921463737962767e-05,1.7661776837485377e-05,-1.5615971278748475e-05,-9.528611144560273e-06,1.4761139482288854e-05,2.6159633307543118e-05,1.6026690900616813e-05,1.3479435438057408e-05,-8.807447557046544e-06
-2.9499323659365473e-05,-2.7415841486799764e-05,-9.284267434850335e-06,5.7446413848083466e-08,2.045675955741899e-06,-1.8146185425393924e-05,-1.2537301358861441e-05,-2.4174755708372686e-06,-1.1182295565959066e-05,-6.913794209140178e-06,3.280829514551442e-05,2.27689642997575e-05,8.765930488152662e-06,2.212904973930563e-06,2.442439381411532e-06,1.450462150387466e-08,-2.9533584893215448e-06,3.4388029234833084e-05,3.5876128094969317e-06,2.052075683423027e-05,-9.26271923162858e-06
-1.3692622815142386e-05,-3.698994883905016e-05,-7.0704663812648505e-06,2.0295919966883957e-07,-1.5128625818761066e-07,-3.6736869333253708e-06,2.480937837390229e-07,8.80641437106533e-07,-3.0346831408678554e-05,1.5010158676886931e-05,4.797416477231309e-05,6.68934535497101e-06,-6.183084906297154e-06,-2.0661764210672118e-06,9.344763384433463e-06,3.1858394322625827e-06,8.367360351257958e-07,2.5196410092576116e-05,-5.949736078036949e-06,-6.048313480278011e-06,2.6030472781712888e-06
-3.4201432583813585e-06,-2.8997314075240865e-05,-2.0723331545013934e-05,-9.47332330270001e-06,-5.544884288610774e-06,-1.3540018699131906e-05,-1.0242962616757723e-05,-5.62350379595955e-06,-2.725129888858646e-05,1.9557437553885393e-05,3.931967876269482e-05,1.545095472010871e-05,1.1364522606527316e-05,1.997041465529037e-08,1.0959293604173581e-05,4.731779426947469e-06,1.9084660607404658e-06,2.638263686094433e-05,-1.064037996911793e-05,1.2033397752020392e-05,-6.270977337408112e-06
-4.818340016754519e-05,-0.00011498070489324164,-3.9941696741152555e-05,-1.0278122090312536e-05,-4.6354489313671365e-06,-3.6108559697822784e-05,-1.8827382518793456e-05,-5.576209332502913e-06,-8.556411739846226e-05,3.638132147898432e-05,0.00014071854820940644,4.388277739053592e-05,2.2152742531034164e-05,-1.8793425624608062e-06,2.029795223279507e-05,1.1153518471473944e-05,2.8311447408668755e-06,8.951492691267049e-05,-1.7951732843357604e-05,3.0370532954293594e-05,-1.3376741662796121e-05
-7.874480479586055e-05,-8.855375517669017e-05,-2.7080875952378847e-05,-1.032905424835917e-05,1.0914154700003564e-06,-3.3182656238750496e-05,-1.3576464766629215e-05,-4.44231199026035e-06,-4.402920376378461e-05,2.0849256543442607e-08,9.11936913325917e-05,3.7863209854549496e-05,2.9583315267700527e-05,1.4198194548953325e-05,1.5133849046833348e-05,7.5192460826656315e-06,1.2524979865702335e-05,7.195883245003643e-05,-6.865311661385931e-06,3.0331155357998796e-05,-4.614300678440486e-06
2.7623864298220724e-06,-2.8943491088284645e-05,-2.0311463231337257e-05,-3.899009243468754e-06,1.1455658750492148e-06,-3.8122786918393103e-06,-2.665720472805333e-06,-1.6036606211855542e-06,-2.406774729024619e-05,2.1472496882779524e-05,4.26594906457467e-05,5.6335184126510285e-06,-6.738568117725663e-06,-2.7944688554271124e-06,1.7034923075698316e-05,2.7488090381666552e-06,-6.548073656631459e-06,1.9781121864070883e-05,-7.365632882283535e-06,-5.188160685065668e-06,6.999666339879695e-07
-3.610241037677042e-06,-5.322161268850323e-05,-3.379680788384576e-05,-2.1230693391771638e-05,-1.3574942727245798e-05,-1.9866020238623605e-05,-1.648822080824175e-05,-1.2508801276567283e-05,-4.374903619464021e-05,4.0513265048502944e-05,7.310062665055739e-05,4.0331138734472916e-05,1.3824775805915124e-05,-6.0624920479313005e-06,2.3078627009454067e-05,6.2521901327272644e-06,-1.3522421795642003e-06,4.675810123444535e-05,-2.235830311292375e-05,1.5627519587724237e-05,-1.1666833643175778e-05
-2.0146873794146813e-05,-4.8050785267150786e-05,-1.6737393707444426e-05,-8.012731665729689e-06,-3.2303587431670167e-06,-1.562544821354095e-05,-7.5564435064734425e-06,-9.389776352008994e-07,-3.104270126641495e-05,1.3263614164316095e-05,5.242980660113972e-05,2.0763816792168655e-05,1.0044918155927007e-05,4.01600482291542e-06,1.4433242995437467e-05,1.1067879086112953e-05,-1.5171202747410462e-06,2.948706531924472e-05,-6.7094281916979526e-06,6.505839792225743e-06,-2.4439277694909833e-06
-1.3664499419974163e-05,-7.836017539375462e-05,-3.964601728512207e-05,-2.657969662323012e-05,-1.850516946433345e-05,-1.3462786228046753e-05,-2.2889968249728554e-05,-3.155236026941566e-05,-6.570751065737568e-05,5.311218137649121e-05,0.00013292208313941956,4.7349910346383695e-05,-6.233904059627093e-07,-1.5763328974571778e-05,4.543075101537397e-05,-2.261313966300804e-06,-2.6631258151610382e-05,8.555198473914061e-05,-1.9461766825656923e-05,2.0112755919399206e-05,-9.370407269670977e-06
-2.987192419823259e-05,-4.327320129959844e-05,-2.0341067283879966e-05,-5.393404990172712e-06,2.923870852100663e-07,-1.6391879398724996e-05,-1.2443699120012752e-05,-4.7822277338127606e-06,-2.7490111278893892e-05,4.180611540505197e-06,4.6832959924358875e-05,2.270187542308122e-05,9.600906651030527e-06,9.73159694694914e-06,1.258049360330915e-05,3.999987143288308e-06,5.710718141926918e-06,4.289344906283077e-05,-7.1420462290916475e-06,1.713202891551191e-05,-8.527454156137537e-06
-1.3002882042201236e-05,-3.90782552130986e-05,-2.3059453269524965e-05,-1.139392634286196e-05,-5.122147967995261e-06,-5.061567435404868e-06,-5.28053078596713e-07,3.5813127396977507e-07,-4.119000277569285e-05,1.602563816049951e-05,4.72268966404954e-05,2.120232920788112e-05,3.6440355870581698e-06,-3.6693925267172744e-06,1.8691595187192434e-05,1.4961103715904756e-05,5.358097194374523e-06,2.1494879547390155e-05,-1.7084319232196776e-05,1.4326360542327166e-08,1.0212968447831372e-05
-7.813125967004453e-05,-3.7384364532044856e-05,5.384692087773146e-06,9.690086017144495e-06,1.1832630818275902e-05,-2.2783766326028854e-05,-8.971108172772801e-06,3.8622501961071976e-06,8.544911906938069e-06,-4.328072895987134e-05,1.8294707842869684e-05,1.5227721405608463e-05,1.740578932185599e-05,1.4707213267683983e-05,-3.108748387603555e-06,5.819387411065691e-06,5.336162757885177e-06,4.0484665987605695e-05,1.6889233393158065e-05,2.5188290237565525e-05,-5.007763377307128e-06
