C3,C4,O1,O2,F3,F4,F7,F8,Fz,Fp1,Fp2,P3,P4,Pz,T7,T8,P7,P8,Cpz
-5.271179361443501e-06,6.328251856757561e-06,7.595090210088529e-07,4.049005326578481e-06,-3.4245367714902386e-06,8.958434591477271e-06,-2.2557491320185363e-05,2.019670318986755e-05,8.133300525514642e-06,-5.865791536052711e-06,1.03273632703349e-05,-5.76360048398783e-06,-4.3112231651321054e-07,1.0080900665343506e-06,-1.8657940017874353e-05,2.3661968953092583e-06,-2.9542898118961602e-06,-1.3048548908045632e-07,2.9295813135377102e-06
-5.888325404157513e-06,9.255204986402532e-06,-2.459569714119425e-06,-3.0809512736595934e-06,-1.0464934121046099e-05,1.0153301900572842e-05,-2.281047090946231e-05,2.945157393696718e-05,1.747216970215959e-06,-9.432418664800934e-06,1.158945815404877e-05,-5.728812539018691e-06,3.3463884392403997e-06,-2.969114234474546e-07,-1.7916332808454172e-05,1.1322278623993043e-05,-7.21262586012017e-06,7.185514732555021e-06,1.2404165943280532e-06
-8.381249017475056e-06,9.78163916443009e-06,-6.6936651137439185e-06,-2.09937115869252e-06,-1.0493332183614257e-05,2.2123766257209354e-05,-3.2082790767162805e-05,3.725014175870456e-05,7.3671301379363285e-06,-6.616788596147671e-06,2.1947294953861274e-05,-8.118892310449155e-06,1.4850338629912585e-06,-8.386987246922217e-07,-2.847234577529889e-05,1.3372495004659868e-05,-1.2096012142137624e-05,1.7065785868908279e-06,8.590677680331282e-07
-1.924066214087361e-05,1.5911387436062796e-05,-1.029600184665469e-05,-3.2269981602439657e-06,-2.5310280392432105e-05,3.4259454423590796e-05,-8.300324657284364e-05,9.388267790200189e-05,2.8788432473447756e-06,-2.9340299533942016e-05,3.426188914090744e-05,-1.1418418125686003e-05,6.842417406005552e-06,-8.353333214472514e-06,-4.709990571427625e-05,4.469007035368122e-05,-8.03985312813893e-06,1.1324895240250044e-05,1.2773593880410772e-06
-6.6161812810605625e-06,-6.908130671945401e-07,-6.37330231256783e-06,-5.768847131548682e-06,-9.571406508257496e-06,9.88159536063904e-06,-2.4952883904916234e-05,3.946443757740781e-05,1.2927132395645913e-06,7.0173118729144335e-06,2.7541423150978517e-05,-4.022116627311334e-06,-7.0277848180921865e-06,-6.974320285735303e-06,-6.617375220230315e-06,7.498824743379373e-06,-3.0227788556658197e-06,-5.037375103711383e-06,-6.021125727784238e-06
-3.594147642616008e-06,-1.2557320587802678e-06,-9.143864190264139e-07,-5.818828867631964e-07,-3.995458428107668e-06,5.249213700153632e-06,-8.034803613554686e-06,1.5842902939766645e-05,-1.3551915571952122e-06,1.5239202184602618e-06,1.0373677923780633e-05,3.6219717003405094e-08,-5.569395852944581e-06,-4.613628448169038e-06,-5.576695912168361e-06,3.645649485406466e-06,3.7316203815862536e-07,7.335474947467446e-07,-2.2869678559800377e-06
-1.2007870964225731e-05,1.8969275004110386e-06,-3.6766118682862725e-07,5.253905783320079e-06,-1.4158687235976686e-05,7.682627028771094e-06,-1.9609375158324838e-05,1.7602289517526515e-05,3.215369360987097e-06,-6.1207892940728925e-06,1.5490616021907044e-05,-6.466460604315216e-06,6.734486561299491e-06,-1.2703296334848346e-06,-1.6961990240815794e-05,1.3031642225769247e-05,-5.77991363570618e-06,1.3371342106438533e-05,-1.536123818368651e-06
-3.663524694275111e-05,-8.57311272284278e-06,-5.445663146019797e-05,-4.609163715940667e-05,-2.9478973146979115e-06,5.593181367657962e-05,-3.424299575272016e-05,0.00013472733280650573,2.4094466425594874e-05,0.00012020497661069385,0.00019220761532778852,-4.865490086558566e-05,-3.0193681396895045e-05,-3.190236566297244e-05,-7.808128248143476e-05,-1.9880463867139042e-05,-6.264612329687225e-05,-4.522827782693639e-05,-2.763157772278646e-05
-4.063392225361895e-06,1.5652151432732353e-06,-5.064490324002691e-06,-2.7166288418811746e-06,-2.1179000668780645e-06,6.695314823446097e-06,-1.3007572533751954e-05,2.6076890208059922e-05,3.4899395586762694e-06,2.7423793653724715e-06,1.5228302800096571e-05,-2.7112337193102576e-06,-4.723580786958337e-06,-3.7325066841731314e-06,-5.715447514376137e-06,2.828072638294543e-06,-8.987735895971127e-06,-3.7022709875600412e-06,-2.083354047499597e-06
-3.4619866369212104e-06,1.1701313269441016e-06,-7.449428267136682e-06,-3.4506874726503156e-06,-5.279825927573256e-07,1.2276925190235488e-05,-1.1075162547058426e-05,2.0804490759473993e-05,4.107111010398512e-06,5.045706984674325e-06,1.3264978406368755e-05,-3.4729764593066648e-06,-4.141682666158886e-06,-4.7704181724839145e-06,-7.752363899271586e-06,1.109629465645412e-06,-5.424384823982109e-06,-2.4552296054025646e-06,-3.796668806899106e-06
-1.0363301498728106e-05,9.025275176099967e-07,-1.777584247975028e-05,-1.3762219396085129e-05,-3.121310896858631e-06,1.9964223611168563e-05,-2.890673295041779e-05,5.161648732610047e-05,7.797082616889384e-06,2.74812979341732e-05,5.892976423638174e-05,-1.4341762152980664e-05,-7.085434617692954e-06,-6.862966074550059e-06,-2.446122607580037e-05,-2.824111334120971e-06,-1.7886787645693403e-05,-1.5190714123036742e-05,-4.108970642846543e-06
-9.914356041917927e-06,4.5426781412061246e-06,-1.3080424650979694e-05,-8.936318295127421e-06,-4.7050236844370374e-06,1.6329892105204635e-05,-3.1937036709450695e-05,4.368119152786676e-05,1.0763602112717763e-05,1.2339307886577444e-05,4.1795745346462354e-05,-1.2848117876274046e-05,-3.660447191577987e-06,-7.968991212692345e-06,-2.078313809761312e-05,4.607570645021042e-06,-1.4949936030461686e-05,-6.380207651091041e-07,-4.638179120775021e-06
-4.247330252837855e-06,-6.331393933578511e-07,-4.544242983683944e-06,-2.810711521306075e-06,-5.090168997412547e-07,4.9522495828568935e-06,-4.53350912721362e-06,1.959819383046124e-05,4.41057636635378e-07,3.6187193472869694e-06,1.3523942470783368e-05,-6.259010660869535e-06,-6.110248250479344e-06,-4.516661647357978e-06,-2.691722329473123e-06,3.481327439658344e-06,-2.9019065550528467e-06,-4.952435119776055e-07,-5.362744559533894e-06
-1.188430360343773e-06,2.682191052372218e-06,-7.164640010159928e-06,-2.781554030661937e-06,-2.4092242369988526e-06,3.849367203656584e-06,-5.1633742259582505e-06,1.250281093234662e-05,2.0683189632109134e-06,-6.129994289949536e-09,7.065453246468678e-06,-1.7571110220160335e-06,-1.5692050112647848e-06,-2.92201229967759e-06,-2.99525709124282e-06,3.768680471694097e-06,-1.8393675418337807e-06,-3.813920557149686e-07,-1.759123733791057e-06
-2.1337873477023095e-06,2.5163746499856643e-06,-6.073376880522119e-06,-2.081671826914544e-06,1.931100541696651e-07,5.8118912420468405e-06,-1.463534181311843e-05,1.7073540675482946e-05,6.829800639707173e-06,8.300357876578346e-07,8.78913670021575e-06,-2.793579596982454e-06,-1.4219067452359013e-06,-1.085465555661358e-06,-8.07889682619134e-06,2.5517692847643048e-06,-5.720856734114932e-06,-1.127488758356776e-06,5.567135303863324e-07
-1.147968305303948e-05,1.4835153365311271e-05,-7.614823516632896e-06,4.2362410113128135e-07,-1.80635634023929e-05,2.9333907150430605e-05,-7.179667591117322e-05,8.889202854334144e-05,8.984599844552577e-06,-3.293610006949166e-05,3.0460827474598773e-05,-1.946822794707259e-05,4.964344498148421e-06,4.6154264055076055e-07,-3.860505927377744e-05,2.9491078294086037e-05,-2.091457781716599e-05,1.0591205864329822e-05,2.4403989300481044e-06
-1.612997948541306e-06,2.8979229682590812e-08,2.3391366994474083e-06,1.3336103847905179e-06,-7.5572088462649845e-06,3.0085249136391212e-06,-1.8444843590259552e-05,1.7453372493037023e-05,-3.610362796280242e-06,-8.871184036252089e-06,3.369405021658167e-07,1.6828275306579599e-06,-6.421422540370259e-07,1.6349584939234774e-06,3.719924279721454e-07,7.909517080406658e-06,6.254367690416984e-09,4.654240910895169e-06,-2.161277734558098e-08
-1.1510309377626982e-05,7.986217156030762e-06,-3.598742296162527e-06,-2.1006892438890645e-06,-2.5963667383166467e-05,2.59957362231944e-05,-9.971821191356867e-05,0.00010066357026516926,6.642006155743729e-06,-1.5726930541859474e-05,4.2853751438087784e-05,3.9646624827582855e-07,1.1417211567277263e-06,-1.6643459730403265e-06,-3.7206264096312225e-05,2.0294682144594844e-05,-7.399101377814077e-06,3.1401759770233184e-07,-1.399906523147365e-06
-1.1502069355628919e-05,6.759423342828086e-06,-8.513463853887515e-06,-9.385589692101348e-07,-2.277193561894819e-05,2.19569329829028e-05,-7.25370646250667e-05,9.222493827110156e-05,-2.460427367623197e-06,-2.5733690563356504e-05,3.265417126385728e-05,-5.616641374217579e-06,5.999214323537672e-06,1.9682745460158912e-06,-2.5794794055400416e-05,2.004919906539726e-05,-8.546740218662308e-06,1.188754140457604e-06,1.6144782648552791e-06
-1.763480725003319e-06,1.7992979337577708e-06,6.256686901906505e-07,4.634298420569394e-07,-6.517467966205004e-06,8.080826773948502e-06,-2.6601660465530585e-05,2.606425505291554e-05,5.336914910003543e-08,-7.665838666071068e-06,1.2395113628826948e-05,-1.7237855445273453e-06,-1.6842659533722326e-06,-1.0320645742467605e-06,-7.192899374786066e-06,4.068615112373664e-06,2.2176136553753167e-06,-5.310484993970022e-07,-1.0556766483205138e-06
-6.365789317896997e-06,-3.376968834345462e-06,-5.655984523400548e-06,-4.945672117173672e-06,-4.4663818812296086e-06,9.124766620516311e-06,-1.2677344784606248e-05,3.80864912585821e-05,1.537926138439616e-06,3.4895449516625376e-06,2.040619438048452e-05,-6.357162646963843e-06,-7.021788860583911e-06,-1.0668238104472039e-05,-2.3559578039566986e-06,7.172892310336465e-06,-5.0101825763704255e-06,-2.54674978350522e-06,-8.369592478629784e-06
-8.900478185580596e-06,1.26062195704435e-05,-9.019123808684526e-06,-4.508224378696468e-06,-2.0058780364706763e-05,2.3335021978709847e-05,-8.370376963284798e-05,7.904881840659073e-05,9.469733015521342e-06,-1.6534138694623834e-05,3.213982699890039e-05,-5.662111561832717e-07,3.82604059723235e-06,3.2111404379975284e-06,-3.4421134500917105e-05,2.3030845795801724e-05,-1.5376441751868697e-05,2.3106740627554245e-06,4.109983478883805e-06
-8.119779522530735e-06,-2.9272582935391256e-07,1.336751756753074e-05,1.0604492672428023e-05,-2.090838006552076e-05,8.356671287401696e-06,-5.73907200305257e-05,4.5626770770468283e-05,-4.76012542094395e-06,-3.088139510509791e-05,6.310313438007142e-06,6.66399819237995e-06,5.440998393169139e-06,2.4132614271366037e-06,-1.2492426435528614e-05,1.80924624828549e-05,5.057979251432698e-06,1.4733185707882512e-05,-1.822096123760275e-06
-9.224067980539985e-07,1.6900221453397535e-06,-3.894271685567219e-06,3.647519406513311e-07,-3.915627758033224e-06,5.631231942970771e-06,-1.3892693459638394e-05,1.6549499150642077e-05,1.9921235434594564e-06,1.9744610995076073e-06,5.306793354975525e-06,-2.9494404998331447e-06,3.7935899399599293e-07,-2.2574672584596556e-06,-9.189471256831894e-06,5.340203870218829e-06,-4.9217782134292065e-06,1.6523708836757578e-06,1.0623415391819435e-06
-1.1866065221965982e-05,1.5181638445938006e-05,1.2788836556865135e-05,2.1905605322558586e-05,-3.4871416630721797e-05,1.5298041716960142e-05,-0.00010664143883332144,9.757624502526596e-05,-2.9556904337368906e-06,-7.339279227380757e-05,-1.981896411962225e-05,5.393249807639222e-06,1.4593390233130776e-05,1.038189631685782e-05,-2.5353858291055076e-05,4.4543670924213075e-05,3.987433956353925e-06,2.800121478685469e-05,5.249012872354797e-06
-1.75125536543419e-05,7.197664672276005e-06,-9.408329788129777e-06,-4.078930942341685e-06,-1.6992696600937052e-05,2.5958776859624777e-05,-7.019747289405132e-05,8.113439980661497e-05,4.075697233929532e-06,1.0775831924547674e-06,5.453414564371428e-05,-9.80269760475494e-06,2.5426290903851623e-06,-3.426772082093521e-06,-4.051611131217214e-05,1.5338016282839817e-05,-1.882188507806859e-05,3.171875960106263e-06,-4.273334070603596e-06
-5.227200063018245e-06,4.0583772431546095e-06,-1.5502419046242721e-06,1.4105451100476785e-06,-7.238160264932958e-06,8.980758138932288e-06,-2.602969470899552e-05,2.9431032999127638e-05,1.6783871963355068e-06,-4.6149380068527535e-06,1.319040256930748e-05,-5.151338740461142e-06,1.084051291400101e-06,-2.255783329019323e-07,-1.2762936194121721e-05,6.682084972453595e-06,-4.858444185629196e-06,1.7111465240304824e-06,-5.682513801730238e-07
-9.046199011208955e-06,6.3732384205650305e-06,-4.034845460409997e-06,1.2255336514499504e-06,-1.2301877404752304e-05,8.765307086378016e-06,-3.429431444601505e-05,3.80348060389224e-05,3.1171273349173134e-06,-1.091660487873014e-05,1.677168893365888e-05,-4.164506208326202e-06,1.51851236296352e-06,1.6623016563244164e-07,-1.531222187622916e-05,1.0433269380882848e-05,-1.6840472198964562e-06,5.165363290871028e-06,1.835375087466673e-07
3.429324806347722e-06,4.878001959696121e-06,7.1880867835716344e-06,5.753211269166059e-06,-5.237881850916892e-06,-3.1913796192384325e-06,-2.1057816411484964e-05,3.929111699108034e-06,-2.9943124957299005e-06,-2.522545901229023e-05,-2.0604635210474953e-05,7.3211231210734695e-06,7.3090632213279605e-06,9.636218692321563e-06,9.546183719066903e-07,8.971876013674773e-06,4.5823524033039575e-06,7.675893129999167e-06,6.682600258045568e-06
-2.0009783838759176e-06,3.535461488013425e-06,-6.6478610278863925e-06,-6.258517714741174e-06,-1.4994520824984647e-07,5.377569323172793e-06,-9.772583325684536e-06,1.9711445702341734e-05,3.974926443106597e-06,3.5400389606365934e-06,1.398142785546952e-05,-7.882171303208452e-06,2.307156819369993e-06,4.891026037512347e-07,-1.3483667316904757e-05,4.15368492667767e-06,-9.466253914069966e-06,-2.4435985324089415e-06,1.034763727147947e-06
-8.541958322894061e-06,9.355482461614884e-06,-7.469806746485119e-06,-7.79614970269904e-06,-1.6320355598509195e-05,2.3333245735557284e-05,-6.140441701063537e-05,7.6761072705267e-05,4.864239372182055e-06,-2.0231401734349674e-05,2.9150913178455085e-05,-6.93237416271586e-06,-1.7270017451664899e-06,-5.196986876399023e-07,-2.3577371848659823e-05,1.878160583146382e-05,-1.1642980894066568e-05,2.230361133115366e-06,1.6865938050614204e-06
-1.1846553434224916e-05,2.00476802092453e-05,-4.99008092447184e-06,-1.2485279512475245e-06,-2.3126935957407113e-05,3.0332495043694507e-05,-8.197488750738557e-05,0.00010488018142496003,9.579623792888015e-06,-4.164155825492344e-05,2.9895341313590507e-05,-1.1975515917583834e-05,2.4279280239625223e-06,8.067070211836835e-08,-4.146511219005333e-05,2.9734376767009962e-05,-1.8724151004789746e-05,5.341643600331736e-06,4.673382022701844e-06
-2.3616637918166816e-05,2.2561558580491692e-05,-1.4824073787167436e-05,-5.448177034850232e-06,-4.422560959937982e-05,6.589757140318397e-05,-0.0001852414061431773,0.0001913802625495009,1.4204280660123914e-05,-4.416081173985731e-05,8.841355156619102e-05,-1.742490485412418e-05,1.5204998362605693e-06,-7.641046977369115e-07,-6.97666073392611e-05,4.012401677755406e-05,-2.3095494270819472e-05,2.8237612923476263e-06,1.6423232409579214e-06
-3.655385262391064e-05,1.3126531484886073e-05,-1.0740976449596928e-05,4.568580038721848e-06,-4.364952656032983e-05,4.559121919101017e-05,-0.00011656726132969197,0.0001454768262192374,8.879976121534128e-06,-1.788378449418815e-05,8.26965251690126e-05,-1.6157508071046323e-05,6.9271400207071565e-06,-2.375498752371641e-06,-7.797005400789203e-05,3.9943005049281055e-05,-3.569712225726107e-05,1.4941745121177519e-05,-4.555967507258174e-06
8.261774837592384e-07,6.464595571742393e-06,-2.9013001494604396e-06,-1.3329809007700533e-06,1.0755193216027692e-06,4.121464826312149e-06,-9.69404766237858e-06,1.1812943284894573e-05,6.101018698245753e-06,-4.590042976815312e-06,4.568361418932909e-06,-4.7722787712700665e-06,3.120269184364588e-06,5.283507107378682e-07,-1.0827746677932737e-05,4.109161181986565e-06,-9.354214597578903e-06,-1.1561746759980451e-06,1.9009243032996892e-06
-1.1624571456536614e-06,-8.987322086539962e-08,1.7813358681451064e-06,6.729841061314801e-06,-9.546239340352258e-06,-4.362733193374879e-06,-1.2662019798881374e-05,8.67162634676788e-06,-2.7636551749310456e-06,-8.717388766399381e-06,4.539774693057552e-06,2.6060379241243936e-06,1.283492565562483e-06,3.599450906222046e-06,-3.958673460147111e-06,3.938290774385678e-06,1.7693446352495812e-06,5.095743290439714e-06,3.2481029279551876e-06
-4.084338556253897e-07,6.638075703335744e-06,-3.210724116797792e-06,-1.1617294148891233e-06,-1.279392392916634e-06,9.737978984958318e-06,-1.5503631402680185e-05,1.010576715998468e-05,6.571258381882217e-06,-3.75348736270098e-06,5.674776701880546e-06,-4.0657213844497164e-06,2.8003838128398684e-06,-8.283141141873784e-07,-9.769128837433527e-06,3.130588083877228e-06,-8.160270681401016e-06,1.508855802967446e-06,1.9731480733753415e-06
-1.0172185511692078e-05,4.061975914737559e-06,-1.1916272342205048e-06,-1.4767419997951947e-06,-1.9733978774638672e-05,1.5251301761054492e-05,-4.960545993526466e-05,5.162367051525507e-05,-8.389943104702979e-07,-4.792570507561322e-06,2.8926871550538635e-05,-4.71505404675554e-06,7.333772373385727e-06,-1.2546570360427722e-06,-1.9211458123891134e-05,1.0370251857239055e-05,-4.24900258622074e-06,1.4917173984940746e-06,-1.8178291156800697e-06
-4.512220584729221e-06,1.5546420399914496e-06,-1.928523943206528e-06,-5.298754331306554e-06,-6.5150006776093505e-06,1.026914469548501e-05,-1.8637307675817283e-05,2.8060818294761702e-05,-1.0686545692806249e-06,-7.038141120574437e-06,1.2428833542799111e-05,-4.8816241360327695e-06,-8.618690117145889e-08,-5.300134262142819e-06,-3.657421913771941e-06,7.636537020516698e-06,-5.6974386097863317e-08,1.8980406935042993e-06,-2.867068047862631e-06
-3.120625115116127e-05,1.8921181435871404e-05,-6.2450164932670305e-06,9.265644621336833e-06,-6.182671677379403e-05,6.286084317252971e-05,-0.00018522963364375755,0.00020121737907174975,-3.003604433615692e-06,-6.200488223839784e-05,7.940606519696303e-05,-1.7110283124566195e-05,1.2246636742929695e-05,-3.917500009720243e-06,-6.268445577006787e-05,5.607748789770994e-05,-1.8132348067467774e-05,1.7806510186346713e-05,-6.441048896022039e-06
-3.541161277098581e-06,5.360785564789694e-06,-7.470402124454267e-06,-4.9899999794433825e-06,-6.247511009860318e-06,1.267830521101132e-05,-3.0063441954553127e-05,3.476751589914784e-05,-2.69666088570375e-07,-1.0803486929944484e-05,1.1623265891103074e-05,-8.744684691919247e-07,1.707787305349484e-06,1.7624543033889495e-06,-8.910055839805864e-06,8.852719616925242e-06,-6.048499926691875e-06,2.3805788487152313e-06,8.528240869054571e-08
-1.0598065273370594e-05,8.643585223566674e-06,-1.866202183009591e-06,-3.4449482200216153e-06,-2.0027398022648413e-05,3.062447103729937e-05,-8.064183566602878e-05,8.233340849983506e-05,5.576208877755562e-06,-2.606746306810237e-05,3.837551412289031e-05,-1.2901174841317697e-05,-2.936135388154071e-07,-4.593336939251458e-06,-2.4660208509885706e-05,2.5382258172612637e-05,-1.2001631688463021e-05,7.764156180201098e-06,-1.6037265595514327e-06
-4.011197461295524e-06,3.7778659134346526e-06,4.786002705259307e-06,1.0556141432971344e-05,-1.5635356248822063e-05,7.850836482248269e-06,-4.695541792898439e-05,2.7056870749220252e-05,-2.6348916435381398e-06,-2.726020920817973e-05,7.620215910719708e-06,3.89118292787316e-06,1.0290598766005132e-05,3.082913735852344e-06,-1.158463055617176e-05,1.1117746907984838e-05,5.148980108060641e-06,1.058851103152847e-05,2.3138272808864713e-06
-1.7439379007555544e-07,5.843555754836416e-05,3.2846638532646466e-05,4.9328010391036514e-05,-8.138223347486928e-05,5.2874962875648635e-05,-0.00022167605493450537,0.0001694920465524774,-1.042945905282977e-05,-0.0002648852314450778,-6.641368599957787e-05,1.804951511985564e-05,4.7489264034084044e-05,3.0512159355566837e-05,-2.5438803277211264e-05,9.821940693655051e-05,1.5830549045858788e-05,6.328438757918775e-05,3.403736718610162e-05
-2.5016729523485992e-05,3.986764113506069e-06,-3.056570039916551e-05,-2.9179097509768326e-05,-1.8490187358111143e-05,5.913992390560452e-05,-8.985777640191372e-05,0.00014078121716920577,1.7310542261839146e-05,2.9955588615848683e-05,0.00010886109521379694,-2.9841753530490678e-05,-1.394555010847398e-05,-2.2401799469662365e-05,-4.616537898982642e-05,1.3007851521251723e-05,-3.177100643370068e-05,-1.6198344951590116e-05,-1.9609650735219475e-05
-9.658207318352652e-06,1.3211180998951022e-05,1.407865056535229e-06,1.080832225852646e-05,-2.580117825345951e-05,2.9609873763547512e-05,-6.56446040920855e-05,6.480031515820883e-05,-5.817864803248085e-07,-4.715301656688098e-05,1.6586702258791775e-05,-4.814090971194673e-06,9.723965376906563e-06,1.881161551864352e-06,-2.0460676751099527e-05,2.688333756850625e-05,-1.2788455933332443e-05,1.2042876278428594e-05,-5.359288479667157e-08
-4.408993845572695e-06,1.3314898467342573e-05,-1.1297947821731213e-06,5.17963599122595e-06,-1.7698484953143634e-05,1.9898638129234314e-05,-5.2419130952330306e-05,5.516440432984382e-05,2.6527834506850922e-06,-4.7834097131271847e-05,3.3257056202273816e-06,-3.9812675822759047e-07,6.933197767011734e-06,2.603399252620875e-06,-1.4624560208176263e-05,2.1232660401437897e-05,-2.8628560357901733e-06,7.471324352081865e-06,3.599390083763865e-06
-1.6231983863690402e-06,5.341054446716953e-06,-1.3334492905414663e-06,-2.576293809397612e-07,-4.266051291779149e-06,8.350580174010247e-06,-2.0529092580545694e-05,1.1957515198446345e-05,4.042252840008587e-06,-1.2202102652736357e-05,5.92940159549471e-06,2.3277272021005047e-06,3.3206060834345408e-06,7.013813956291415e-07,-9.509658639217378e-06,4.345383331383346e-06,-3.6021999960667017e-06,4.325253371462168e-06,2.682226295291912e-06
-9.468973757975618e-06,1.1389656719984487e-05,-8.184271337086102e-06,-2.8056674636900425e-06,-2.026237234531436e-05,3.077266592299566e-05,-7.410846592392772e-05,8.625130249129143e-05,2.4119223667184997e-06,-3.588647086871788e-05,3.1128161936067045e-05,-3.877173412547563e-06,-2.5945428205886856e-07,1.6496340435878665e-06,-2.899502851505531e-05,2.3710046662017703e-05,-1.24182407716944e-05,8.058850653469563e-06,8.938795872381888e-07
-4.1738542677194346e-05,3.7688612792408094e-05,-9.081752295969636e-06,9.884361134027131e-06,-9.3829796242062e-05,0.00010234008732368238,-0.00029007061675656587,0.00031041374313645065,5.557789336307906e-06,-0.00012715716002276167,0.0001220808771904558,-2.3794033950252924e-05,2.4498478524037637e-05,-7.369851800831384e-06,-9.809369657887146e-05,8.329680713359267e-05,-3.6810383789998014e-05,3.335758992761839e-05,-1.1725151125574484e-06
-2.0558327378239483e-05,2.981497709697578e-05,8.748491381993517e-06,1.715129951662675e-05,-7.941541844047606e-05,6.223265881999396e-05,-0.00022236730001168326,0.00021596175793092698,-6.6510753882198514e-06,-0.00014738559548277408,5.463707566377707e-05,-9.19641024665907e-07,2.1321643998817308e-05,5.0495129926275695e-06,-5.0031827413477004e-05,7.186729635577649e-05,-4.088000423507765e-06,4.030687114209286e-05,4.3255915898043895e-06
-2.0416959159774706e-05,1.993908608710626e-05,-3.808552264672471e-06,1.0961678071907954e-06,-5.407270691648591e-05,5.408205106505193e-05,-0.00015524961054325104,0.00016690889606252313,2.6069522505167697e-06,-8.373522177862469e-05,6.393623334588483e-05,-7.549047495558625e-06,6.529037420932582e-06,-2.18727689613174e-06,-4.836337029701099e-05,5.207202775636688e-05,-1.4436325727729127e-05,2.3493254502682248e-05,-8.446388619631762e-07
-7.385610842902679e-06,7.236163583002053e-06,4.608994686350343e-06,7.16117301635677e-06,-1.73622538568452e-05,2.0034551198477857e-05,-5.093723302707076e-05,6.457574636442587e-05,3.1126073736231774e-06,-4.6651341108372435e-05,1.2251695807208307e-05,-2.8812391974497586e-06,4.740035365102813e-06,-6.445034159696661e-07,-1.6212203263421543e-05,1.5207009710138664e-05,-3.4081913327099755e-06,6.5123613239848055e-06,4.22464836447034e-08
-5.5235813078979845e-06,9.106645848078188e-06,-3.2233444926532684e-06,-4.1896691982401535e-07,-1.9000726751983166e-05,2.4230575036199298e-05,-6.973750350880437e-05,6.746001963620074e-05,2.9271359380800277e-06,-3.418149390199687e-05,2.798768036882393e-05,1.7056513570423704e-06,5.527795508442068e-06,1.330805957877601e-06,-2.3029210751701612e-05,1.569103505971725e-05,-7.017938514763955e-06,6.539237347169546e-06,-3.738227860594634e-07
-9.297615179093555e-06,3.651452971098479e-06,3.904283403244335e-06,7.95667210695683e-06,-1.3312339433468878e-05,1.2926519048050977e-05,-4.0707447624299675e-05,3.329343599034473e-05,-9.78383468464017e-07,-7.658109097974375e-06,2.4099521397147328e-05,-2.992641384480521e-06,1.324691311310744e-06,-2.057993839343908e-06,-1.7557238606968895e-05,3.4102013160008937e-06,-2.342598236282356e-06,6.6635547568694165e-06,-3.259593768234481e-07
-1.5035717296996154e-05,1.2956876162206754e-05,-1.3132866769183238e-05,-5.1176485840187524e-06,-2.6605948278302094e-05,4.07711213483708e-05,-9.312655492976774e-05,0.00010711900176829658,1.011796871352999e-05,-3.69454992323881e-05,6.51978170935763e-05,-1.5349928162322612e-05,-7.014650691417046e-07,-1.219369221416855e-05,-3.485901743260911e-05,3.0068154956097715e-05,-1.848202964538359e-05,9.04198736861872e-06,-3.722564429153863e-06
-1.937909019034123e-06,3.911122348654317e-06,-1.868014578576549e-06,-2.864175257855095e-06,-3.273947186244186e-06,6.838141416665167e-06,-1.4677810213470366e-05,1.8430568161420524e-05,8.298270586237777e-07,-7.848993845982477e-06,7.777892164995137e-06,-3.852582551644446e-06,-1.5778550732648e-07,2.733277142397128e-07,-5.088576472189743e-06,5.150381184648722e-06,-3.293793724878924e-06,2.023398792516673e-06,-3.710715645866003e-07
-7.080435921125172e-06,4.540413954146061e-06,-1.0062088222184684e-05,-6.739847094650031e-06,-5.12653105033678e-06,1.453003505957895e-05,-1.7029843547788914e-05,3.22669606589443e-05,5.137567939073051e-06,-4.074288881383836e-06,2.2980018002272118e-05,-7.379820431197004e-06,-1.4769539120607078e-06,-4.071942441896681e-06,-1.0708913123380626e-05,1.079292269423604e-05,-1.1335847943882982e-05,-9.187351679429412e-08,-5.069531709978037e-06
-4.634069910025573e-06,1.0421162187412847e-05,-5.161330136616016e-06,5.315849662679284e-06,-2.0777713416464394e-05,2.0871186961812782e-05,-6.034384205122478e-05,6.015432154526934e-05,-1.0590737531401828e-06,-3.672060893222806e-05,1.8012009604717605e-05,-2.625939487188589e-06,5.60020043849363e-06,2.94166511594085e-07,-1.8747777176031377e-05,2.0385332391015254e-05,-4.701834939169203e-06,1.3057960586593254e-05,6.60004388919333e-07
-5.703275292034959e-06,4.059358161612181e-06,-2.3415481678057404e-06,9.692971616459545e-07,-8.326700481120497e-06,9.436670552531723e-06,-3.202762673026882e-05,3.609412578953197e-05,2.4266755644930527e-06,-1.3456919987220317e-05,2.1973253751639277e-05,-8.94700747267052e-06,4.027209797641262e-06,-1.851360764248966e-06,-1.7078984228646732e-05,1.1904719031008426e-05,-5.715159204555675e-06,5.6190392569988035e-06,-1.0617677617119625e-06
-3.3014769087458262e-06,3.868713974952698e-06,2.657885488588363e-06,7.163134796428494e-06,-1.3407101505436003e-05,5.069626695330953e-06,-1.9143732060911134e-05,2.5925925001502037e-05,-5.771526957687456e-06,-3.5721321182791144e-05,-5.374649163059075e-06,2.38671586316741e-06,6.598445907002315e-06,3.0596288524975535e-07,-9.991922524932306e-07,1.459227132727392e-05,1.3828266673954204e-06,1.1676110261760186e-05,2.091382384605822e-06
