F7,T7,P7,O1,F3,C3,P3,FT9,Fz,Cz,Fp2,F8,T8,P8,O2,F4,C4,P4,FT10,PO7,PO8,Cpz
-3.747209166249377e-05,-1.380399044137448e-05,-2.962669896078296e-06,5.51728089703829e-06,-2.026649190156604e-05,-1.0489013220649213e-05,-8.283404895337299e-08,-2.040878462139517e-05,-1.1473907761683222e-06,-3.5279435905977152e-06,-1.4541674318024889e-05,2.036048681475222e-05,1.8845027170755202e-05,1.2889800927951e-05,1.266703924329704e-05,7.017495590844192e-06,1.9973046391896787e-05,1.5153340882534394e-05,1.6670230024828925e-05,-4.422588972374797e-06,-3.9050571896126485e-06,3.936777829949278e-06
-5.77109294681577e-05,-2.453007982694544e-05,8.12401412986219e-06,1.876656855870351e-05,-3.808096698776353e-05,-3.5096480132779106e-05,-2.088085636842152e-06,-2.3719998637261597e-05,-1.1845585959235905e-05,-1.4865112007100834e-05,1.640104346734006e-05,4.3061138057964854e-05,3.379596319064149e-05,2.8353034394967835e-05,1.972566042240942e-05,8.032886398723349e-06,1.146274371421896e-05,1.6885380318854004e-05,4.228777885373347e-05,-1.2266757948964369e-05,-1.4068956488699769e-05,-1.2623262591660023e-05
-1.3847847640136024e-05,-1.0790932492454886e-05,-5.221511855779681e-06,-5.524046173377428e-06,-1.579929084982723e-05,-1.2468177374103107e-05,-1.1370589845682844e-05,-8.13497717899736e-06,-1.682144215919834e-06,-4.627127054845914e-06,-4.465490292204777e-06,2.090490170303383e-05,2.386488176853163e-05,7.4594431680452544e-06,5.236706783762202e-07,1.2722921837848844e-05,1.565197749187064e-05,5.0036906245054524e-06,1.9743009033845738e-05,-2.730339446088692e-06,-3.6205414062351338e-06,-5.5914824770297855e-06
-5.090195372758899e-05,-4.481619225771283e-05,-8.072686796367634e-06,1.090894556909916e-05,-2.641187364815778e-05,-2.2420821551349945e-05,7.272824404935818e-07,-3.446409846219467e-05,7.896755164438218e-06,4.818406523554586e-06,7.084007393132197e-06,3.130806999251945e-05,1.634014097362524e-05,8.86742213879188e-06,1.2690903076872928e-05,1.7186768218380166e-05,1.2910569694213336e-05,1.7966199266084004e-05,2.2459992123913253e-05,5.252850542092347e-06,4.783769441019103e-06,5.885548489459325e-06
-2.116574660249171e-05,-4.49181084150041e-06,-1.5603142173858942e-06,2.2920858100405894e-07,-7.88715669841622e-06,-8.232203072111588e-06,-1.1466058822406922e-05,-8.278000052541756e-06,-3.278528026839922e-06,-3.101165020780172e-06,1.3375987805375189e-05,2.618144753796514e-05,1.3792775689580594e-05,8.876532433532702e-06,2.944565039797453e-06,1.1198664253697643e-05,-2.6684610929805785e-06,-6.567117850408977e-06,1.9791828890447505e-05,-1.3643322063217056e-06,-3.6938822631782386e-06,-1.2636234487217735e-05
-2.0421129192982335e-05,-1.0631524332893605e-05,-4.1229596945413505e-06,-8.281487566819123e-07,-1.331566352291702e-06,-6.319228305073921e-06,-8.761637218412943e-06,-1.5895453088887734e-05,5.249256901151966e-06,6.163018895222194e-06,1.2603191862581298e-05,2.6742990030470537e-05,4.379287474876037e-06,-1.4356756992128794e-06,-4.595838163368171e-07,1.532167357254366e-05,-7.531006588124001e-06,-8.37994548419374e-06,1.2002118410237017e-05,5.548138005906367e-06,5.5550491424583015e-06,-7.446863492077682e-06
-3.924654174625175e-05,-1.5701856796113134e-05,-3.4048189263558015e-06,2.050797547781258e-06,-1.1606565294641769e-05,-7.85124007052218e-06,4.1101520764641464e-07,-2.559758286224678e-05,1.3478052096616011e-06,1.2069285730831325e-06,2.0411741843417985e-06,2.194202943428536e-05,1.2700155139100389e-05,8.783701332504279e-06,3.0600540412706323e-06,9.619073157551838e-06,8.231935339608754e-06,1.5602736311848275e-05,1.2592888879225939e-05,2.832722202583682e-06,-6.46850821794942e-08,1.050274931913009e-06
-4.251070822647307e-05,-1.453521144867409e-05,-3.0702158255735412e-06,4.755918325827224e-08,-1.098158509194036e-05,2.9034822546236683e-07,1.7705544905766146e-06,-2.7564572519622743e-05,-5.678867864844506e-07,-4.3639263935801864e-07,-5.8352619731749655e-06,3.322947850392666e-05,1.4650937373517081e-05,9.442070421528115e-06,2.2478302525996696e-06,9.269835487657474e-06,6.398425171028066e-06,4.8974057902384516e-06,2.1030247808084823e-05,-8.475925596940215e-07,3.991247581325297e-07,2.6756110855785664e-06
-2.7369416784495115e-05,-7.6138876465847716e-06,1.5241175788105465e-06,-1.5945988707244396e-07,-5.824947038490791e-06,-1.0385892892372794e-06,-1.8588384591566864e-06,-2.5769581043277867e-05,4.691465619544033e-06,3.0587095807277365e-06,7.965190889080986e-06,3.403004302526824e-05,8.039254680625163e-06,-5.092354513180908e-06,-6.561253485415364e-06,1.4968737559684087e-05,3.346824087202549e-06,-1.2207242434669752e-05,1.5638368495274335e-05,2.866690010705497e-06,1.584507572260918e-06,-4.218344656692352e-06
-1.2045510175084928e-05,-9.77622767095454e-06,-3.53385976836762e-06,-4.985639549204279e-06,-1.106172476283973e-05,-7.447152711392846e-06,-1.7434723531550844e-06,-1.1683688398989034e-05,-6.979257136663364e-07,3.7328504731704015e-07,1.4526386166835437e-05,2.1786811885249335e-05,7.530634093200206e-06,1.411970515619032e-06,-1.917053396027768e-06,9.644763167671044e-06,2.4880255296011455e-06,-2.2927351892576553e-06,1.0153781431654352e-05,-5.247993613011204e-07,-1.911398953780008e-06,1.7055308489943855e-06
-4.40363287452783e-05,-1.508578114339798e-05,-4.400796569825616e-06,2.0995939848944545e-06,-1.536492459308647e-05,-7.914693355814961e-06,4.340635769040091e-06,-2.3525498363596853e-05,3.926070348825306e-06,2.4372870939259883e-06,1.4566885511158034e-06,2.8964016564714257e-05,9.462719390285201e-06,5.736804951084196e-06,2.777848294499563e-06,9.304936156695476e-06,9.713088502394385e-06,6.921796057213214e-06,1.5443936263181968e-05,-2.903275344579015e-07,1.2030309335386846e-06,6.829899007243512e-06
-2.382740240136627e-05,-1.3607318578578997e-05,4.2113538256671745e-07,4.938707093060657e-06,-6.904825568199158e-06,-7.391507551801624e-06,-5.866210585736553e-06,-1.379678269586293e-05,-4.109326482648612e-06,-4.298641215427779e-06,9.158728062175214e-06,3.9095462852856144e-05,7.645613550266717e-06,2.6587395041133277e-06,7.290523171832319e-07,9.798897735890932e-06,-1.3373689853324322e-06,-1.655933147048927e-06,2.0214231881254818e-05,-2.262119778606575e-06,-2.137093360943254e-06,-7.466039676273795e-06
-1.9388690816413146e-05,-1.0050709533970803e-05,-2.8429820986275445e-06,2.9685622848774074e-06,-2.5416129574296065e-06,2.1048603571216518e-06,3.7386856490684295e-06,-1.9638058120108326e-05,-1.8606483536132146e-06,3.9316273614531383e-07,3.1234776542987674e-07,1.2502087770371872e-05,1.9761018847930245e-06,5.718845557112218e-06,4.738267080028891e-06,1.9852059836011904e-06,4.762205435326905e-06,7.880037628638092e-06,1.3672347449755762e-06,2.283175035699969e-06,1.1721762120942003e-06,2.4197469201681088e-06
-5.792346655653091e-05,-1.5435736770541553e-05,1.553034053358715e-05,2.8825103981944267e-05,-4.103097762708785e-05,-2.353087757001049e-05,1.3921913705416955e-05,-2.042344567598775e-05,-1.438965796296543e-05,-1.4631034446210833e-05,-7.284328603418544e-06,4.86015060232603e-05,2.4135467697306012e-05,1.6337269471478066e-05,1.3246673006506171e-05,2.6140696718357503e-07,1.5981049727997743e-06,1.3535428251998383e-05,4.053409065818414e-05,-1.49905463331379e-05,-1.092449474526802e-05,4.037258349853801e-06
-3.116080392828735e-05,-3.4760806784106535e-05,-2.439562013023533e-05,-8.50084688863717e-07,-2.7012529699277366e-05,-3.720367203641217e-05,-2.7383421105753314e-05,-2.979017335746903e-05,-8.399424586968962e-06,-6.821674105594866e-06,-1.2733009100429626e-06,2.5105296344918315e-05,3.8468096136057284e-05,4.432056266523432e-05,2.5459120379878186e-05,2.1653229850926436e-05,2.7021615096600726e-05,5.73118213651469e-05,2.602384120109491e-05,-6.020307409926318e-06,-8.387812158616725e-06,-2.190395571233239e-05
-1.0940492416011693e-05,-4.328830982558429e-07,8.048007657635026e-06,8.076061931205913e-06,-3.2532575005461695e-05,-2.3814380710973637e-05,3.2385451049776748e-06,4.633795469999313e-06,-1.8100643501384184e-05,-1.9709669459189172e-05,1.8061948139802553e-05,3.0574286938644946e-05,1.0030368457591976e-05,4.23800906901306e-06,7.545721018686891e-06,2.0420970031409524e-05,9.701579983811826e-07,5.685660653398372e-06,2.0400557787070284e-05,-1.561806129757315e-05,-1.4558450857293792e-05,-6.216934707481414e-06
-3.220310412643812e-05,-2.8232348995516077e-05,-3.3700598578434438e-06,1.5322450053645298e-05,-1.4192097296472639e-05,1.28819010569714e-06,1.2875828815595014e-05,-3.1018340450827964e-05,-1.0226693120785058e-05,-2.097002061418607e-05,1.4873075997456908e-06,2.5005811039591208e-05,3.976209154643584e-05,2.8218949410074856e-05,2.3161948774941266e-05,1.779423837433569e-05,3.165008092764765e-05,3.647048652055673e-05,2.8279682737775147e-05,-2.3998623873922043e-05,-0.00011071449989685789,1.3608718290925026e-05
-1.674470945545181e-05,-2.2915593945072033e-05,-2.3703429178567603e-05,-1.2347223673714325e-05,-6.44914780423278e-06,-8.380227882298641e-06,-1.4741598533873912e-05,-1.9259453438280616e-05,1.7468973965151235e-06,2.02493629331002e-06,1.1260863175266422e-05,2.6180488930549473e-05,2.6763884307001717e-05,1.820393663365394e-05,3.7414138205349445e-06,1.653986328165047e-05,1.0467956599313766e-05,6.025215043337084e-06,4.2117088014492765e-05,5.003194019082002e-06,2.610561750771012e-06,-4.8144953325390816e-05
-3.517176173772896e-05,-1.606931641617848e-05,5.551736535380769e-06,1.7027913600031752e-05,-1.3729243164561922e-05,1.0788164672703715e-07,1.3016472735216666e-06,-2.2739369057944714e-05,-4.412368070916273e-08,2.192230112996185e-06,-1.5519558473897632e-05,8.535679626220372e-06,1.2956773844052805e-05,1.1077388535341015e-05,1.7303877029917203e-05,-1.4257280440688191e-06,5.654357437379076e-06,7.180530019468279e-06,1.3370900887821335e-05,1.3789808690489735e-06,-2.320457497262396e-07,1.2912480542581761e-06
-1.9190485545550473e-05,-1.0791631439133198e-05,-2.15172815387632e-06,-1.376010416720419e-06,-1.2934981214129948e-05,-6.107716671976959e-06,-2.451323780405801e-06,-1.3244767615105957e-05,1.2785199032805394e-07,-9.445807336305734e-07,4.577836079988629e-06,2.7308673452353105e-05,1.4215865576261422e-05,9.618051990401e-07,-5.201623253014986e-06,1.5255134343306054e-05,7.0310882165358635e-06,-5.2279119699960575e-06,1.8000748241320252e-05,-2.3139418772188947e-06,-1.9516910012562505e-06,-3.590606866055168e-06
-2.3519037881669647e-05,-6.065713250791305e-06,-1.4086326700635254e-06,-2.664157364051789e-06,-1.9185188307346834e-05,-2.820511804202397e-05,-2.180544015573105e-05,-6.623640729230829e-07,-1.1239483683311846e-05,-1.1534062196005834e-05,3.0461248570645694e-05,5.990910540276673e-05,2.8932184250152204e-05,9.670710284126471e-06,4.536867436399916e-06,1.552711410113261e-05,-5.574072105218875e-06,-1.5746000372018898e-05,4.574807462631725e-05,-1.1992121926596155e-05,-9.103564451606871e-06,-2.6080349016410764e-05
-5.608265564660542e-05,-2.3076452634995803e-05,-1.612173934972816e-05,-5.967801826045616e-06,-1.4717929843754973e-05,-5.067596703156596e-06,-4.907995162284351e-06,-3.7059795431559905e-05,9.908752417686628e-06,7.72262001191848e-06,6.062831118924805e-06,4.132989579375135e-05,1.6449842860311037e-05,5.23642393090995e-06,9.308778317063116e-07,2.4926138394221198e-05,1.5103632449608995e-05,1.752467142068781e-06,1.865296678715822e-05,1.0259203918394633e-05,5.137056177773047e-06,-4.7074013309611473e-07
-5.085631892143283e-05,-1.960034205694683e-05,-9.267384029953973e-06,-3.5205084714107215e-07,-1.365181651635794e-05,-7.952202849992318e-06,-3.658636387626757e-06,-3.513242245389847e-05,2.9567861474788515e-06,-2.5564295356161892e-06,6.904883775860071e-08,4.2226109144394286e-05,2.2121829715615604e-05,1.273635956522412e-05,6.040706466592383e-06,1.0773060239444021e-05,8.660912953928346e-06,4.867460120294709e-06,2.7725657673727255e-05,2.909255272243172e-06,6.389711586507474e-07,1.301449060520099e-06
-1.779589001671411e-05,8.317766514664982e-06,1.4570555322279688e-06,-8.863880793796852e-07,-9.147689070232445e-06,1.4500146789941937e-06,-6.71086536385701e-06,-9.615721864975058e-06,-1.471523455620627e-05,-1.2785518720193068e-05,2.5057061066036113e-06,2.425380444037728e-05,1.6327581761288457e-05,1.225317464559339e-05,7.741397212157608e-06,1.0517733244341798e-06,1.3332668459042907e-05,1.5904156043689e-05,5.819285433972254e-06,-9.845485692494549e-06,-1.2522627457656199e-05,-1.6388962421842734e-05
-6.078674596210476e-05,-1.5655727565899724e-05,-6.6483629552749335e-06,1.2577590666751348e-06,-1.2724495718430262e-05,-6.912620392540703e-06,-8.907844858185854e-06,-4.039457871840568e-05,-2.1759094011031266e-06,1.1429421533648565e-06,8.024200724321418e-06,6.246838711376768e-05,2.336936267965939e-05,8.348224653786929e-06,6.977360158089141e-06,1.3907398852097685e-05,-2.6559132493275683e-07,-3.117302298960567e-06,4.3327616367605515e-05,8.697683142599999e-07,-3.4007828162430087e-06,-8.703057915226964e-06
-5.378668811317766e-05,-4.590723619912751e-06,5.172534791597627e-06,5.197007212132121e-06,-1.0884659559451393e-05,1.2862287803727668e-06,-8.390090670218342e-06,-1.0263587682857178e-05,-4.0410616293229396e-06,-2.451005229886505e-06,-1.4370509234140627e-05,4.26089100074023e-05,1.6594277667536517e-05,4.969404017174384e-06,2.0335120467507295e-06,4.210346560284961e-06,-2.556462732172804e-06,-3.1223877385855303e-06,4.3655858462443575e-05,-4.3825612010550685e-06,9.514078556094319e-07,-7.83975156082306e-06
-1.2860051356256008e-05,-6.711432433803566e-06,-6.10213555773953e-06,-5.658167424371641e-06,7.383168849628419e-07,-4.6914556151023135e-06,-7.906803830337594e-06,-2.439332820358686e-05,2.7532477204772476e-06,1.3851222320226952e-06,3.154870864818804e-05,4.7557005018461496e-05,2.435081114526838e-06,-8.066725968092214e-06,-1.0112362247127749e-05,1.6877153484529117e-05,-6.5386284404667094e-06,-1.1272561096120626e-05,1.0566574928816408e-05,1.4267991446104134e-06,5.136768095326261e-07,-1.1488030310147224e-05
-0.00013075889182800893,-1.797903678379953e-05,2.6825889335668762e-05,4.2621639295248315e-05,-6.0328935433062725e-05,-2.195878369093407e-05,8.951417839853093e-06,-3.769488102989271e-05,-2.334190230612876e-05,-2.021399575369287e-05,-3.984735940321116e-05,8.147682501657982e-05,5.036066249886062e-05,4.012705903733149e-05,3.682395981741138e-05,2.575167854956817e-06,1.1926473689527484e-05,2.1323749479051912e-05,8.30468416097574e-05,-2.285805226165394e-05,-2.3229129055835074e-05,-7.848724180803401e-06
-9.170604243990965e-05,-3.804416428465629e-05,-2.089062127197394e-05,-1.437501441614586e-05,-2.0201411643938627e-05,-5.14749319791008e-06,8.197216629923787e-07,-7.063218527036952e-05,1.0013923656515544e-05,1.0347968327550916e-05,1.8737993741524406e-05,8.794485074758995e-05,1.7953930182557087e-05,-1.177990895939729e-06,-7.765186182950856e-06,3.1442296403838554e-05,1.7262619849134353e-05,4.541336693364428e-06,3.776025550905615e-05,1.0636197913527212e-05,1.2825030921703728e-05,9.653983852331294e-06
-0.00010686575296858791,-2.3734015172749423e-05,-3.1104564186534844e-06,-2.0070829123142175e-06,-3.713693513418548e-05,-2.0613854303519474e-05,-9.413837688043714e-06,-3.3587488331932036e-05,-4.183053306405782e-06,-2.9256793823151384e-06,-1.5604071450070478e-05,8.965048255049624e-05,4.351983727701736e-05,1.935469299496617e-05,7.229204129544087e-06,1.722638307910529e-05,8.894344773580087e-06,6.8932149588363245e-06,7.935140479276015e-05,-5.4274687499855645e-06,-3.36018274538219e-07,-7.173853646236239e-06
-5.2342940762173384e-05,3.903160177287646e-06,1.1259288967835346e-05,1.2313988463574788e-05,-2.737033225841401e-05,-6.5851524482241075e-06,1.8811857955824962e-06,7.998605724424124e-06,-1.015067141452164e-05,-8.422164569310553e-06,-2.6228486149193486e-05,2.156605842174031e-05,2.3022788809612393e-05,1.4727399047842482e-05,1.1817169479400036e-05,-8.219931260100566e-06,3.0098390197963454e-06,9.366043741465546e-06,4.1744534428289626e-05,-1.0444114195706788e-05,-9.190357559418771e-06,-3.6559200680130743e-06
-2.3680149752181023e-05,-8.876628157850064e-06,2.761426003417e-07,3.653864041552879e-06,-9.622362995287403e-06,-3.32663330482319e-06,-4.416504850723868e-08,-1.7397246665495913e-05,-1.1187430573045276e-06,-1.7612455849302933e-06,-2.565502654761076e-06,2.123575541190803e-05,5.762607543147169e-06,4.066969268023968e-06,7.34552122594323e-06,1.9752662865357706e-06,3.0400633477256633e-06,7.763462690490996e-06,1.367596269119531e-05,-1.289376086788252e-06,2.4338060029549524e-06,-1.547370629850775e-06
-4.8896294174483046e-05,-2.1015058791817864e-05,-1.5058592907735147e-05,-1.2641827197512612e-05,-9.39666097110603e-06,-4.311735480655443e-06,-7.414496394630987e-06,-3.352713065396529e-05,3.552337147993967e-06,1.942230483109597e-06,2.0241259335307404e-05,6.618872362196271e-05,1.45578137562552e-05,-2.9216935217846185e-06,-6.118259989307262e-06,1.8759790691547096e-05,3.85875523534196e-06,-6.337475497275591e-06,3.1528803106084524e-05,2.9387520044110715e-06,5.625228368444368e-06,-1.5544630969088757e-06
-6.637154297095549e-05,-1.4828243877218483e-06,1.1090223324572435e-05,6.341265930132067e-06,-3.5053450687883014e-05,5.81157291890122e-06,1.7661687024883577e-05,-5.9256180975353345e-06,-1.3254092777970072e-05,-1.652714871624994e-05,-4.84827487525763e-05,3.463303801254369e-05,2.944201946775138e-05,1.8734525838226546e-05,9.176004368782742e-06,-9.186224133372889e-06,1.1391546422601095e-05,2.316379232070176e-05,4.6299333007482346e-05,-1.5748127225378994e-05,-1.188987516798079e-05,1.017664328628598e-05
-0.0001179719190531614,-4.4957308546145214e-05,-2.216429356849403e-05,-1.6014451375667704e-05,-3.540854800121451e-05,-1.1824235116364434e-05,-1.069488357074988e-05,-8.470797615700576e-05,3.5923706036555814e-06,3.7214284702713485e-06,2.1836640996752976e-05,0.00012110071975257597,4.2544519374132506e-05,1.4864295508232317e-05,-2.8135330012446502e-06,3.745006711142196e-05,2.570343713159673e-05,8.643628746085597e-06,6.398448681466107e-05,6.452586603700183e-06,3.804968855547486e-07,-3.7175291254243348e-06
-1.621113915462047e-05,-7.478674888261594e-06,-7.625831131008454e-06,-7.422741816753842e-06,-1.7631318769417703e-06,-3.492601990728872e-06,-7.329134405154036e-06,-1.0558556823525578e-05,3.442491163241357e-07,2.3133076183512458e-06,7.6187343438505195e-06,3.4611868613865227e-05,5.70606607652735e-06,-3.396677584532881e-06,-6.464206137479778e-06,1.3864007996744476e-05,2.986878826050088e-06,-7.364394605247071e-06,1.5440735296579078e-05,-9.697390623841784e-08,1.1124139511764497e-06,-4.794199753632711e-06
-2.8379829018376768e-05,-1.700902976153884e-05,-1.0474727105247439e-05,-5.622439630315057e-06,-8.139566716636182e-06,-4.748724450109876e-06,-4.059874072481762e-06,-2.236927275589551e-05,-3.455998012213968e-07,-8.8746396809114e-07,6.042041604814585e-06,3.98538450099295e-05,1.4241084045352181e-05,4.619164144514798e-06,4.5435103857016657e-07,1.133878004111466e-05,5.0615067266335245e-06,2.9791103202114755e-06,2.1409276996564586e-05,-2.3472205157304415e-06,1.4921397450962104e-08,-1.6303317806887208e-06
-3.7190156035649125e-05,-1.0205956641584635e-05,-1.2634436643566005e-06,7.958981029787537e-07,-7.840909574952093e-06,-7.651246960449498e-07,9.089691275221412e-07,-2.7111357212561416e-05,-1.8975390503328526e-07,2.665905185494921e-07,1.0390141142124776e-05,4.278622850506508e-05,6.717363021380152e-06,1.15141665446572e-06,2.9702459869440645e-07,4.586484465107787e-06,-1.7004464893943805e-06,4.851916060033545e-06,1.8863347577280365e-05,-4.388279080558277e-06,-3.0516571882799326e-06,2.0917030667533254e-06
-1.623558063101882e-05,-1.1281665138085373e-05,-4.717336196335964e-06,-6.082382242311724e-08,-1.1297648825348006e-05,-1.4611890037485864e-05,-9.931538443197496e-06,-7.424647037623799e-06,-4.537491804512683e-08,4.826256372325588e-07,1.02517647633249e-05,2.6268364308634773e-05,8.574800631322432e-06,3.2568023016210645e-06,3.370056447238312e-06,1.0303094086339115e-05,6.016836550770677e-06,6.309749096544692e-07,1.758311691446579e-05,-1.3149292499292642e-07,-6.048578597983578e-07,-1.039558082993608e-05
-7.356398418778554e-05,-1.952662523763138e-05,-8.498042689097929e-06,-6.856555046397261e-06,-1.1406051726225996e-05,3.4354468176900355e-06,-2.0455843241506955e-06,-5.106188382342225e-05,3.7014753608843876e-06,6.2164616565496544e-06,1.3184196347992838e-05,6.718445365549996e-05,1.4016078182521596e-05,-1.091661886221118e-06,-7.931732739052677e-06,2.1580025077128084e-05,6.272533710216521e-06,-5.03682588259835e-06,3.623513930506306e-05,4.120031022125659e-06,6.366360935317061e-06,4.7067445620996295e-06
-5.9207415688433684e-05,-2.891632630053209e-05,-1.101585257856641e-05,-1.8603207081469009e-06,-1.9324264030728955e-05,-1.0268280220770976e-05,-5.3527187446889e-06,-5.147967749508098e-05,-5.314193458616501e-06,-2.9568541926039416e-06,3.306962571514305e-05,8.011153840925545e-05,2.600696825538762e-05,1.191990577353863e-06,-5.056060643937599e-06,2.7009825316781644e-05,8.069639989116695e-06,-4.040433054797177e-06,3.87783602491254e-05,-2.8519915815650165e-06,-1.389332737744553e-06,-5.204225544730434e-06
-2.643807965796441e-05,-1.206293745781295e-06,3.278433723608032e-06,5.261349542706739e-06,-9.358814622828504e-06,-1.1380907380953431e-06,-4.89641138301522e-07,-9.05510205484461e-06,-3.139567979815183e-06,-4.1100875023403205e-06,-6.989188477746211e-06,2.1704960090573877e-05,9.630212389311055e-06,6.0819530744993244e-06,5.976129841656075e-06,-8.533315849490464e-07,1.331846434027284e-06,1.896120636502019e-06,1.877479189715814e-05,-4.3459403968881816e-06,-5.6547705753473565e-06,-1.156886725084405e-06
-3.248420216550585e-05,-1.248507663831333e-05,-6.443117172238999e-06,-2.881822581457527e-06,-9.87636053650931e-06,-6.937012130947551e-06,-1.0497175935597625e-05,-7.597116564284079e-06,-6.400387064786628e-08,-2.470619619998615e-07,-8.359449566341937e-06,3.366492001077859e-05,2.3624025288881967e-05,4.4082034946768545e-06,-2.61785544353188e-06,9.550935374136316e-06,6.817419404114844e-06,-3.2439302231068723e-06,3.2948686566669494e-05,-3.7809377317898907e-07,-2.2553376766154543e-07,-6.676378802694671e-06
-1.1532540156622417e-05,-2.073974928862299e-05,-2.8819732506235596e-05,-2.087291295538307e-05,3.856050398098887e-06,-7.062765547516392e-06,-1.3206605217419565e-05,-3.5104046673950506e-05,9.69675664919123e-06,1.1651584031824314e-05,2.7417016099207103e-05,3.225080672564218e-05,8.958663570979297e-06,-3.351453528921411e-06,-1.2252188298589317e-05,2.6054226282212767e-05,1.0663879891126271e-05,4.523531970335171e-06,1.4253181461754139e-06,1.1339743423377513e-05,1.1558302958292188e-05,-6.453888545365771e-06
-3.0889741651662916e-05,-2.122983050867333e-05,-2.4555148229410406e-05,-1.9738561377380393e-05,3.7062494016026903e-06,4.612755674315849e-06,-6.725739240209805e-06,-3.101970477814575e-05,1.6414203400927363e-05,1.9399946268094936e-05,3.3014435189215874e-05,5.0126772293879185e-05,-3.391715836187359e-06,-1.6555278307350818e-05,-1.734401507746952e-05,2.566857278907264e-05,-6.240815196179028e-06,-2.1107740394654684e-05,1.4475219359155744e-05,1.3482200301950797e-05,1.3157425655663246e-05,4.74051103083184e-06
-0.00015435797013196861,-6.55429057587753e-05,-2.445763539071777e-05,-5.914799885431421e-07,-4.8647778100985306e-05,-3.636210476543056e-05,-1.8882496078731492e-05,-0.00011398186234146124,-7.535693953286682e-06,-8.502736449145232e-06,4.798290774488123e-05,0.00017492756251158426,6.548586770804832e-05,2.6005872769019334e-05,1.8022788481175667e-05,4.293471602068166e-05,2.459384995745495e-05,1.065900642061024e-05,9.655203484726371e-05,-5.586851074212973e-06,-6.023954028933076e-06,-1.66911336236808e-05
-7.23402781659388e-05,-2.0605647023330675e-05,-2.3497501615565852e-06,7.117003406165168e-06,-3.226095850550337e-05,-1.8178808772972843e-05,-1.757472205099475e-06,-2.6835758490051376e-05,-5.390258934312442e-06,-3.0083724595897365e-06,-4.937607627653051e-06,5.700234032701701e-05,2.5601837478461675e-05,1.7640852092881687e-05,1.5716064808657393e-05,7.764893240391757e-06,7.009375622146763e-06,1.732636064843973e-05,4.677529545915604e-05,-6.434382271436334e-06,-6.785911409679102e-06,-1.068814185600786e-06
-5.9310572851245524e-05,-1.851455567702942e-05,-3.812982413364807e-06,6.364059856878157e-07,-2.129250992766174e-05,-7.957507818900922e-06,-1.3763938113697805e-06,-4.0719558455748484e-05,-1.362363263979205e-06,-1.4529425698128762e-06,1.9426693143032026e-06,5.0800395456462866e-05,1.682843634398523e-05,7.533107009294326e-06,7.3574915404606145e-06,1.8787542558129644e-05,1.862128056018264e-05,6.297708523561596e-06,2.4077459556792746e-05,3.0880443659953016e-06,1.4134218417893862e-06,-1.5845718053242308e-06
-2.0608139493560884e-05,-1.6538005183974747e-05,2.9972788979648612e-06,3.0543646971636917e-06,-2.7480662993184524e-05,-5.211942152527627e-06,1.0689240980354953e-05,-1.1972822733241628e-05,-9.730441206556861e-06,-1.2246514415892307e-05,-8.431995752289367e-06,1.7256453702430008e-05,2.6292415441275807e-05,1.2250018698978238e-05,5.2461200539255515e-06,4.783977516353843e-07,1.9148247133671248e-05,1.0593478691589553e-05,1.6543082892894745e-05,-1.0854071888388717e-05,-1.0003150237025693e-05,8.528647697403358e-06
-6.295624370977748e-05,-5.1493198952812236e-05,-2.8789667567252764e-05,5.200836312724277e-07,-2.8926622917424538e-05,-2.7319927539792843e-05,-2.8258183419893612e-06,-5.400446571002249e-05,-1.979424268938601e-07,3.3912328945007175e-06,-2.402863174211234e-06,4.257171372046287e-05,4.929221813654294e-05,4.1475458374407026e-05,4.069144779350609e-06,2.869083232326375e-05,2.9716483368247282e-05,3.720745007740334e-05,3.335830206196988e-05,1.7622151062823832e-06,-5.436373612610623e-06,-7.702018365307595e-06
-1.631927602829819e-05,-4.259215529600624e-05,-3.55591168954561e-05,-2.148605835827766e-05,-1.7091808331315406e-05,-1.6636834743621876e-05,-2.1220349253781023e-05,-2.6730275749287102e-05,-2.7938758648815565e-06,-5.967110610072268e-06,8.546655635655043e-06,3.753295948172308e-05,4.708059486802085e-05,2.349494297959609e-05,6.21614753981703e-06,1.8932044270059123e-05,2.084392781398492e-05,2.836017210938735e-05,4.1292572291240504e-05,-4.984929432794161e-06,-3.934846290576388e-06,-1.6983382920443546e-05
-1.9342027371749282e-05,-3.465564259386156e-05,-3.914543776772916e-05,-3.366517194081098e-05,-1.2481434850997175e-05,-1.9792841385424254e-05,-3.3859891573229106e-05,-2.9716060453210957e-05,3.7939596211344906e-06,4.605824869940989e-06,7.4397207754373085e-06,4.602241824613884e-05,5.416343446995597e-05,1.1296975571895018e-05,-7.814602213329636e-06,3.047459540539421e-05,3.57383314621984e-05,1.6558745528527652e-05,3.766827740037115e-05,6.548878900503041e-06,1.0155138454592816e-06,-2.4853566401361604e-05
