Fp1,F7,T7,P7,O1,F3,C3,P3,Fp2,F8,T8,P8,O2,F4,P4,Cpz
2.034979479503818e-05,-2.1067059606139082e-05,-1.0479403044882929e-05,-4.749125764647033e-06,-4.6438244680757634e-06,-4.8598149078316055e-06,-8.262885103249573e-06,-4.599037993102684e-06,1.9554978507585474e-05,3.241501553929993e-05,8.60897489474155e-06,-4.7958678806026e-06,-6.771146217943169e-06,-6.491950443887617e-07,-5.037762321080663e-06,-5.013643658458022e-06
-7.851989721530117e-06,-2.1393391364199488e-05,-4.859465207118774e-06,1.4944516806281172e-06,1.7677371033641975e-06,-7.573111474812322e-06,-4.793744437847636e-06,8.003080438356847e-07,-3.7347454053815454e-06,1.5565971807518508e-05,7.137024624626065e-06,6.008913260302506e-06,5.078513822809327e-06,6.239552931219805e-06,2.236627324236906e-06,3.877345534419874e-06
1.0277943147229962e-05,-2.8712674975395203e-05,-2.1025327214374556e-05,-3.939170255762292e-06,3.3029969017661642e-06,-1.1554472393981996e-05,-1.9106019180981093e-05,-1.3446382126858225e-05,1.3108397070027422e-05,3.851323708659038e-05,1.6267094906652346e-05,8.337302006111713e-06,2.707226485654246e-06,2.2415551939047873e-06,9.95378428569893e-08,2.9287539291544817e-06
-1.883308323158417e-05,-7.563328472315334e-05,-1.3841528073044174e-05,-2.2852755137137137e-06,8.064262146945111e-07,-9.282342944061384e-06,-1.5179721231106669e-06,3.829082899642344e-06,4.473136868909933e-06,4.1696555854287e-05,1.9946038264606614e-05,1.1269001333857886e-05,5.051192601968069e-06,2.4447292844342883e-05,8.655058536533033e-06,1.2196987881907262e-06
2.08858541554946e-05,-2.983683589263819e-05,-1.5565605281153694e-05,-9.044241551237064e-06,-7.633644258930872e-06,-3.158534127578605e-06,-1.4071659279579762e-05,-1.276633884117473e-05,3.0594959753216244e-05,4.0301098124473356e-05,1.1189136785105802e-05,2.696151568670757e-07,-8.641566921596677e-06,9.913187568599824e-06,-5.931107807555236e-06,-6.504315877009503e-06
-2.1459389245137572e-05,-2.1117482447152724e-05,2.9893953978898935e-06,2.7536273137229728e-06,7.4804082146329165e-06,-7.4105178100580815e-06,2.173729626520071e-06,6.586631570826285e-06,-1.3365164704737253e-05,1.6306062207149807e-05,5.281789526634384e-06,2.740810487011913e-06,3.961949005315546e-06,4.1152261474053375e-06,2.8450690479076e-06,6.117857310528052e-06
2.3370741018879926e-05,-1.9747757050936343e-05,-1.243394717675983e-05,-1.3833017277420367e-05,-1.294192543355166e-05,7.008839020272717e-06,-3.682271767502243e-06,-1.0376422778790584e-05,3.3087184419855475e-05,3.1791556466487236e-05,3.963308927268372e-06,-7.558168817922706e-06,-1.3276832760311663e-05,1.5078840078786016e-05,-8.273036428363412e-06,-1.217708813783247e-05
7.104554924808326e-06,-2.640754144067614e-05,-1.1807052146650676e-05,-5.966635853837943e-06,1.0206326805928256e-06,-5.241832070623786e-06,-7.53591757529648e-06,-3.31437286149594e-06,1.0616763574944343e-05,2.528711047489196e-05,6.051895070413593e-06,3.0683477234560996e-06,3.2214393286267295e-06,2.577270606707316e-06,1.1457176753992826e-06,1.796197466319427e-07
5.867440563633863e-06,-1.733967656036839e-05,-1.1365845580257883e-05,-9.445774651339889e-06,-2.4792494173198065e-06,2.7274264198240417e-06,-1.5888231814642495e-06,-2.031005237768113e-06,1.308902824348479e-05,1.956040614459198e-05,1.238792719959747e-06,-3.135574161206023e-06,-2.0691550020046634e-06,9.148195658781333e-06,-7.992930477485061e-07,-1.3768903954769485e-06
-5.129786495672306e-05,-4.739398445963161e-05,-4.422171969054034e-06,5.220952914442023e-06,1.1076298733314616e-05,-1.9174583087533392e-05,-3.3040291782526765e-06,5.731452915824775e-06,-3.7904228520346805e-05,3.618360005930299e-05,2.870563503165613e-05,2.554868933657417e-05,1.4925342838978395e-05,6.3189927459461614e-06,1.5757141909489292e-05,1.4028755231265677e-05
3.731246761162765e-05,-3.421249721213826e-05,-2.096679418173153e-05,-1.48792597656211e-05,-1.367429456422542e-05,2.9091243050061166e-06,-8.76493118084909e-06,-9.594969924364705e-06,4.0028422517934814e-05,4.210214046906913e-05,3.6103847378399223e-06,-7.012681180640357e-06,-1.0262530565796624e-05,1.064103641112979e-05,-5.191488980926806e-06,-1.2044125014654128e-05
-1.2495267583290115e-05,-1.77491001522867e-05,5.147192950971657e-06,9.00830718819634e-06,6.577845852007158e-06,-1.0754752565844683e-05,4.5822980609955266e-07,5.929946837568423e-06,-1.2516748029156588e-05,1.1969791557930876e-05,3.766112513403641e-06,3.7523677747230977e-06,5.022969162382651e-06,-6.0397086372177e-06,2.724857949942816e-06,5.197955033509061e-06
-1.6196182514249813e-05,-2.459879078742233e-05,3.509943098833901e-06,1.207330524266581e-05,5.993249260427547e-06,-1.1524720093802898e-05,-5.414997076513828e-06,-7.885160044907025e-07,-1.5760293308630935e-05,2.1644293724421004e-05,9.310558880315511e-06,5.850893330716644e-06,6.414391549469656e-06,8.96574420039542e-07,9.600394150766078e-07,7.63025082051172e-06
-1.3232737728685606e-05,-1.5999573861336103e-05,-5.017965577280847e-06,6.528653102577664e-07,1.9156651660523494e-06,-4.193375531258425e-06,-1.4586564134333457e-06,2.760777078947285e-06,-8.512058229825925e-06,6.133461056379019e-06,1.0980820547956682e-05,7.822111911082175e-06,6.1676653331232956e-06,4.360076673037838e-06,4.6209460720092466e-06,2.9999786210765933e-06
-3.971267688029911e-06,-1.505238742538495e-05,1.8265060361954966e-06,7.242541826713023e-06,4.859355406949817e-06,-5.464199261950853e-06,-8.415684078499908e-07,1.6207447401939135e-06,-1.142585460911505e-06,8.625404007034376e-06,1.9741382857318968e-06,-8.648871698824223e-07,3.4612062336236704e-06,-4.633132448361721e-06,-9.040238637680886e-07,3.264156248405925e-06
-4.023946985398652e-05,-9.573949319019448e-05,-1.4812638482908369e-05,3.6478904803516343e-06,5.682362825609744e-06,-2.0925312583131017e-05,-5.988779832932778e-06,7.991254278749693e-06,-2.9588472898467444e-05,8.648568882563268e-05,3.858208492601989e-05,1.7426694512323593e-05,1.0705702607083367e-05,1.772495807017549e-05,1.0122538469659048e-05,8.924990197556326e-06
4.599298335961066e-06,-1.897328911582008e-05,-2.0342234847703367e-05,-5.788061230305175e-06,-1.1566891231495902e-06,5.020741809858009e-06,-2.6972556952387094e-06,-3.6593951620034204e-06,7.144106348278001e-06,1.6274454537779093e-05,3.3342366805300117e-06,2.266013325424865e-06,-7.813532647560351e-07,1.8349349602431175e-05,3.501349965517875e-07,-3.940054853046604e-06
-2.992459258166491e-06,-2.0629311620723456e-05,-2.7811520340037532e-06,1.6368239812436514e-06,4.314543502914603e-06,-8.24367754148625e-06,-5.305399099597707e-06,-1.0530675353948027e-07,-1.1980955605395138e-06,1.2553337001008913e-05,7.862857273721602e-06,6.0060151270135975e-06,5.554308017963194e-06,-3.6804776755161583e-06,2.9450924330376438e-06,4.062902348778152e-06
9.582980965205934e-06,-1.5198262190097012e-05,-8.581771908211522e-06,-5.376810349844163e-06,-1.0456315067131072e-06,8.152477448675199e-07,-2.940673311968567e-06,-3.0376190807146486e-06,1.2234699170221575e-05,1.4467841538134962e-05,1.6238700482062995e-06,-1.7187423964060144e-06,-7.883954822318628e-07,1.4217253010428976e-06,2.9748844099231064e-07,-1.7559450498083606e-06
2.953746479761321e-05,-3.44660129485419e-05,-1.981666537176352e-05,-1.0025357369158883e-05,-4.943872227158863e-06,-5.274979926639389e-06,-2.1325753323253593e-05,-1.2349946700851433e-05,3.429696789680747e-05,4.5587157728732564e-05,1.5082519894349389e-05,-1.0762855708890129e-06,-7.905342954472871e-06,9.682517884357367e-06,-9.248544415640936e-06,-7.753869795124047e-06
-2.427729396003997e-05,-2.6225014153169468e-05,-3.0638593671028502e-06,2.0094184947083704e-06,6.143011432868661e-06,-5.741697179928451e-06,-1.647689487072057e-06,3.461077767497045e-06,-1.6350363239325816e-05,1.162777334684506e-05,1.4296110748546198e-05,1.1671806078084046e-05,7.455250397470081e-06,3.8081188904470764e-06,8.415181241616665e-06,8.418168590651476e-06
-7.5532511800702196e-06,-0.000117291912829387,-3.509247466126908e-05,-1.0078119885292836e-05,-2.4899682102841325e-06,-1.9161918316967785e-05,-1.7925533938978333e-05,-4.268328211765038e-06,4.550438461592421e-07,0.00011496249953779625,4.06085823669855e-05,1.3745821433985839e-05,5.885247219339362e-06,3.032355016330257e-05,5.007443405702361e-06,2.873319658647233e-06
1.6613027582934592e-05,-1.5317758879973553e-05,-4.863817594014108e-06,-5.683077233697986e-06,-5.881257038709009e-06,-3.5781473570750677e-06,-4.531964123088983e-06,-4.942628493154189e-06,8.428045475739054e-06,2.228681114502251e-05,4.70149325337843e-06,2.6947650439979043e-06,-2.923221018136246e-06,-1.116623025154695e-06,-1.408510343026137e-06,-4.477134552871576e-06
-6.562106455021421e-05,-2.3991654870769707e-05,1.3051044788880972e-05,2.0228085759299574e-05,2.0006357772217598e-05,-2.253997377010819e-05,1.8228997760161292e-06,1.3190242498239968e-05,-7.006822534094681e-05,1.6114992831717245e-05,2.5839249246928375e-05,2.164125311310272e-05,2.1807312123200973e-05,-5.032479975852766e-06,1.4895540573434118e-05,1.8656420081697433e-05
-5.144358965480933e-07,-1.2811537146717455e-05,-1.428166115147178e-05,-7.5960540470987326e-06,2.595118075987557e-08,-1.8829525743058184e-06,-4.606847028298944e-06,-1.2711430201761686e-06,1.2088439689250663e-06,1.1876272765221074e-05,6.83191046846332e-06,5.444122052722378e-06,3.7984304981364403e-06,7.819754728188855e-06,3.6413712507510354e-06,2.3179740082923672e-06
-3.9989081415114924e-06,-5.23504913871875e-05,-1.8229348370368825e-05,-1.1257331607339438e-05,-3.0109568740499526e-06,-6.687218501610914e-06,-1.0293804962202557e-05,-4.056888656123192e-06,7.156488436521613e-06,5.151081859366968e-05,2.4039946310949745e-05,7.375903351203306e-06,-1.0708618845001183e-06,1.7571006992511684e-05,4.416924241468223e-06,-1.1152770582611993e-06
5.4344582167686895e-06,-1.7240396118722856e-05,-4.807231562153902e-06,-6.782879381717066e-06,-4.139131306146737e-06,-3.5038474379689433e-06,-4.9849201104734675e-06,-2.0658706034737406e-06,3.5750181268667802e-06,3.1134954042499885e-05,6.095795470173471e-06,-2.851129465852864e-07,-3.1535901143797673e-06,3.6481578717939556e-06,-4.6353488869499415e-07,-2.4618757379357703e-06
-1.4208126231096685e-07,-3.697751526487991e-05,-1.0022215747085284e-05,-4.599231033353135e-06,2.8144240786787122e-06,-8.401871127716731e-06,-5.932600458891102e-06,2.6228440219711047e-06,1.0843332347576506e-05,2.8356642928883957e-05,8.4377643361222e-07,1.9000553947989829e-06,3.2135012588696554e-06,4.7777392637726734e-06,6.245516033231979e-06,4.457682734937407e-06
9.811405107029714e-05,-7.225416993605904e-06,-2.889417919504922e-05,-3.323920645925682e-05,-3.5702305467566475e-05,2.4512836716894526e-05,-1.2294252883293666e-05,-2.514001016606926e-05,9.706931086839177e-05,4.7184204959194176e-05,-2.1844671664439375e-05,-2.9505989004974253e-05,-3.3119430554506835e-05,1.6964255507900816e-05,-2.511282673367532e-05,-3.1766368010721635e-05
-1.7902738363773096e-05,-8.691116636327934e-05,-3.160308415317559e-05,-6.016001862008125e-06,2.1094710973557085e-06,-1.3246293747215532e-05,-7.143507673390559e-06,3.796648798015667e-06,6.3459883676841855e-06,6.929774076525064e-05,2.1456174636114156e-05,1.3847139143763343e-05,6.93524725647876e-06,2.105506473526475e-05,1.1032331940441509e-05,6.946987014089245e-06
-1.4551011759067478e-05,-3.601674507081043e-05,-6.955139724595938e-06,1.2506611710705329e-06,2.2087224351707846e-06,-1.1107884802186163e-05,-2.347361260035541e-06,2.363382918701973e-06,-5.590261935140006e-06,2.9625804017996415e-05,1.852095806498255e-05,7.214408469735645e-06,4.673691933021473e-06,5.719643922930118e-06,1.579021386532986e-06,3.4121121643693186e-06
7.252271734614624e-05,-2.783552736218553e-05,-3.8067476452852134e-05,-2.727124774537515e-05,-2.0284160200390033e-05,7.064183591865003e-06,-2.3954579773999285e-05,-2.1768352780782152e-05,9.076497644855408e-05,4.247767628839938e-05,7.914604793768376e-07,-1.4320658920041751e-05,-1.718729737376634e-05,1.0762474175862735e-05,-1.5522720332228346e-05,-1.817147040128475e-05
-4.730702244160057e-06,-2.1404782728495775e-05,-1.2829875686293235e-06,8.168331078195479e-08,5.717465683119372e-07,-6.738890306223766e-06,-7.517759740949259e-06,-7.975863809406292e-06,1.8944456314784475e-06,3.341587580507621e-05,1.4135631317913067e-05,6.708258069920703e-06,-1.5052829098749498e-06,-1.3802761600345548e-07,-3.123675469396403e-06,-2.389668225077912e-06
-9.367999155074358e-06,-1.680163222772535e-05,-1.3783379472442903e-05,-1.522646016383078e-06,5.797473022539634e-06,-4.083750013705867e-06,-1.151528977061389e-06,1.371629423374543e-06,-2.57506690104492e-06,1.0104198736371472e-05,5.011644134356175e-06,4.189943751953251e-06,6.080982075218344e-06,7.321540579141583e-06,4.2272778841834224e-06,5.181315827940125e-06
-6.860263965791091e-06,-2.8460925477702403e-05,-5.653557309415191e-06,4.429605269251624e-06,3.478109647403471e-06,-2.0468914954108186e-06,-1.091595777324983e-06,1.4005747743794927e-06,6.354566721711308e-07,6.245010467864631e-06,7.353917538921451e-06,3.797422323259525e-06,2.941169896075735e-06,7.737909982097335e-06,2.6329914817324607e-06,3.4610661714395974e-06
-1.2572605555760674e-05,-2.95603895210661e-05,-7.528658215960604e-06,1.1846369488921482e-05,1.138224274654931e-05,-1.3542823580792174e-05,-7.333879807447374e-06,2.9016518396929314e-06,-8.19947035779478e-06,1.3028170997131383e-05,1.2042489515806665e-05,1.089149373001419e-05,8.195902864827076e-06,-6.939483910173294e-06,5.4781648373136704e-06,9.910824701364618e-06
2.022399985435186e-05,-2.1943300453131087e-05,-1.2976357993466081e-05,-3.972952981712297e-06,-2.619746283016866e-06,9.184263944916893e-07,-1.1300528285573819e-05,-8.665555697007221e-06,2.2058578906580806e-05,2.6585039819337908e-05,2.885295941723598e-06,-2.6311117835575715e-06,-3.7857739698665682e-06,2.983661943289917e-06,-5.432738817034988e-06,-2.3269358280231245e-06
-6.281635432969779e-05,-7.524984721385408e-05,-1.6675178812874947e-05,1.9684167455125134e-05,2.3246993350767298e-05,-2.4766939532128163e-05,-6.3058232626644894e-06,1.4312658549897606e-05,-3.390567871974781e-05,3.250882673455635e-05,2.9588189818241517e-05,2.6367451710029854e-05,2.6884656449510658e-05,2.9157383494293754e-06,1.9203415149604552e-05,2.5007722342706984e-05
5.382742529036477e-06,-2.2187163040143787e-05,-1.1788960364356171e-05,-1.060143465991814e-05,-4.159732839070784e-06,2.1584916680694732e-06,-1.9640451682789717e-06,-4.054255953178654e-06,1.1870245543832425e-05,2.9285665732459165e-05,3.926717113245104e-06,-2.9531373115787574e-06,-3.528749857650837e-06,1.146057456935523e-05,4.044727575092111e-07,-3.2514310568387828e-06
-1.9393819457036443e-05,-3.5565690268413164e-05,-6.386240784195252e-06,4.078823621966876e-06,7.224406090244884e-06,-8.919152151065646e-06,2.213671450590482e-06,7.0413834691862576e-06,-1.2074775440851226e-05,1.2109319868613966e-05,1.2149656125615138e-05,6.973941253818339e-06,1.0508710147405509e-05,2.2283684302237816e-06,8.951572226578719e-06,8.859824902174296e-06
4.455323505681008e-06,-3.933863354177447e-05,-2.0259719121895614e-05,-6.6077282099286094e-06,-5.351703293854371e-07,-4.268689281161642e-06,-5.856380766999791e-06,-2.3519169189967215e-06,2.1335512428777292e-05,2.3234668333316222e-05,7.384876198557322e-06,1.1305501175229438e-06,2.3925786081235856e-06,1.1772131983889267e-05,6.3306597439805046e-06,1.1819329301943071e-06
-1.3778414086118573e-05,-1.3558335922425613e-05,-9.783030577636964e-06,1.2674133813561639e-06,-5.737455808230152e-07,-4.94590821631391e-06,-2.3150605557020754e-06,-3.4259019230375998e-06,-6.815506139901117e-06,1.9909729417122435e-05,2.0884491277683992e-05,8.546601520720287e-06,-2.580337536528532e-06,4.159841864748159e-06,2.0896180785712204e-06,9.185448561765952e-07
-3.899130774698278e-06,-2.005262558668619e-05,-4.410820423572659e-06,4.565679319057381e-07,4.492902291985956e-06,-3.842458454528241e-06,-3.391212771930441e-06,2.2497872578242095e-06,2.2892131710250396e-06,9.256608791474719e-06,6.818004521846888e-06,3.0428121817749343e-06,1.682766551880377e-06,-5.839101504534483e-07,4.055111844536441e-06,1.8363865024184634e-06
6.693506293231621e-06,-1.0835670082087745e-05,-6.642210792051628e-06,-3.9069736885721795e-06,-4.625234396371525e-06,-1.0381945969584194e-06,-6.256760215705981e-06,-6.676054226772976e-06,1.2500488992372993e-05,2.905091429283857e-05,5.414295628725085e-06,-2.7209939617023338e-06,-6.014843165758066e-06,4.313633212404966e-06,-3.885475791776116e-06,-5.3704260380982305e-06
8.497895578329917e-06,-2.0617313111870317e-05,-2.512781202312908e-05,-1.8468114831193816e-05,-1.3193455970395007e-05,7.378483530828817e-07,-8.543293461116264e-06,-8.839345412070543e-06,2.227613003924489e-05,3.618653340708988e-05,2.2727001123712398e-05,4.098302269994747e-06,-8.277436336356914e-06,1.8274075955559965e-05,-7.236258170451038e-08,-9.658651833888143e-06
-2.5635217753006145e-06,-3.289886353741167e-05,-1.42535077429784e-05,-6.664825789925999e-06,6.000719281473721e-07,-2.466170030857029e-06,-1.7884603584761294e-06,8.438382792519405e-07,8.30567728371534e-06,1.7920606751431478e-05,8.885868737706915e-06,2.2887652448844165e-06,3.0377856319319108e-06,1.0677765658329008e-05,7.1620099788560765e-06,9.129594218393322e-07
2.8738942091877107e-05,-3.981174995715264e-05,-2.654996933415532e-05,-1.563824298500549e-05,-1.240647254974192e-05,3.958912202506326e-07,-1.0982471849274589e-05,-1.0521466840884841e-05,2.8009043518295584e-05,5.6437223065586295e-05,1.2981402960576816e-05,7.903463483671658e-08,-9.00019676919328e-06,1.4988382645242382e-05,-4.8467508122485015e-06,-1.1872596033413174e-05
8.323479232785758e-05,-7.111419836292043e-05,-4.5787179260514677e-05,-3.452417877269909e-05,-2.9864548196201213e-05,1.3291027244122233e-05,-1.57511576617253e-05,-2.200779499617056e-05,8.327842442668043e-05,9.791824413696304e-05,5.892931085327291e-06,-2.0859755295532523e-05,-2.532935059207375e-05,2.2251571408560267e-05,-1.490979184382013e-05,-2.5719038603710942e-05
3.6495002859737724e-06,-3.6253009056963492e-06,-2.1808732526551466e-06,3.346206540300045e-06,8.221027201216202e-07,3.168720468238462e-07,-7.186926040958497e-07,1.027410007736762e-06,1.1098491086158901e-06,5.794996695840382e-06,-1.4346558145916788e-06,-3.0746712127438514e-06,-1.976246721824282e-06,1.4597935660276562e-06,-2.8019030651194043e-06,-1.7143893273896538e-06
1.4109627954894677e-05,-3.746099309864803e-05,-2.1181235752010252e-05,-3.5501725506037474e-06,2.899114406318404e-07,-7.204551820905181e-06,-1.3941747283752193e-05,-8.07188462204067e-06,2.5621189706726e-05,3.68642135981645e-05,1.1845323115267092e-05,-3.5805078368866816e-07,-2.338509148103185e-06,9.689327725936892e-06,-2.409807621006621e-06,-1.902641997730825e-06
8.431168680544943e-06,-4.144963531871326e-05,-1.9474837245070376e-05,-1.4401301996258553e-05,-8.405366315855645e-06,2.723716988839442e-06,-2.8972408472327515e-06,-5.250027243164368e-06,2.4476812541252002e-05,3.780830047617201e-05,7.875307233007334e-06,-1.6074054656201042e-06,-1.813872586353682e-06,2.2040485642804697e-05,-2.672080427146284e-06,-5.384027645050082e-06
1.0457992175361142e-05,-1.4832923625363037e-05,-1.1263183750997996e-05,-4.3145526547050395e-06,-4.222742518322775e-06,-1.2030023981424165e-06,-2.0297374021538417e-06,-1.4605584510718472e-06,1.9662775230244733e-05,1.7215638763445895e-05,-1.1932795587199507e-06,-1.9030404700970394e-06,-1.7199063222506084e-06,1.900663846754469e-06,-2.5016635163410683e-06,-2.592482360341819e-06
-8.01418354967609e-05,-3.522346196405124e-05,1.6619486814306583e-05,2.1213405489106663e-05,2.4520262741134502e-05,-2.7183294605492847e-05,2.2357176021614578e-07,1.2308502846281044e-05,-7.177269708336098e-05,2.330313145648688e-05,3.220540293114027e-05,2.5546501092321705e-05,2.4055877020146e-05,-2.438257070025429e-06,1.3883905012335163e-05,2.2879502921568928e-05
-1.3545613910537213e-06,-4.4329455704428256e-05,-1.838793446040654e-05,-8.935684945754474e-06,-5.876001978322165e-06,-6.309969649009872e-06,-9.57996235229075e-06,-7.626392459769704e-06,6.070311428629793e-06,6.344614348563482e-05,1.7174445019918494e-05,3.6311876101535745e-06,-2.334619239263702e-06,1.680745577914422e-05,4.158473529969342e-07,-2.8108051992603578e-06
9.015082468977198e-06,-2.344653694308363e-05,-1.247233421963756e-05,-1.8183563952334225e-06,-3.161023187203682e-06,1.7218435459653847e-06,-2.446290352509095e-06,-1.9515382518875413e-06,1.3416701222013216e-05,1.9405204511713237e-05,3.307443876110483e-06,-4.719636308436748e-06,-3.6656583688454702e-06,1.1370700349289109e-05,-4.5642946133739315e-07,-4.099175612282124e-06
-6.509667400678154e-06,-3.15641791530652e-05,-5.0183002713311e-06,7.927250635475502e-06,9.205144124280196e-06,-1.084066411749518e-05,-7.97595572521459e-06,1.2971433989150682e-06,-1.6526421404705616e-06,1.2419408449204639e-05,9.807517926674336e-06,6.643003416684223e-06,5.2798071976667416e-06,-2.3260054149432108e-07,3.976180167342136e-06,7.23855487194669e-06
-7.482077535314602e-06,-2.5817631012614584e-05,-1.3630251032736851e-05,-7.910077783890301e-07,1.0581688627553376e-06,-1.1145153564484644e-06,-3.326945318349317e-06,-1.0509938874747604e-07,4.553973326437699e-06,1.5230746157612884e-05,7.583129900012864e-06,3.855511749861762e-06,1.4449854006670648e-06,1.0017027307185344e-05,4.759004923471366e-06,3.7649796524874546e-06
3.1739659505092277e-06,-7.790736162860412e-06,-2.3328790348386974e-06,4.701109901361633e-08,-2.039399589648383e-06,-2.591893064618489e-06,-1.8752119785858667e-06,-3.1157730973063735e-06,4.154409680268145e-06,1.2483668342611054e-05,3.18862785775309e-06,1.1719245094354847e-06,5.386749535318813e-07,-1.1834989663839224e-06,-6.994994237174978e-07,-3.1293913025365327e-06
4.4907051233167294e-06,-1.2658486639338662e-05,-3.125215775412471e-05,-1.0861208920687204e-05,-6.4104901866812725e-06,5.875350325368345e-06,-1.5879672901064623e-06,-4.314100237934326e-06,8.670181671277533e-06,1.8475348497304367e-05,1.1342867082930752e-05,1.6855540252436185e-06,-2.203254172883362e-06,1.9418614556343528e-05,3.960112849199504e-06,-4.6310682080275e-06
2.1726520245124448e-06,-1.4058055967325345e-05,-6.334771114779869e-06,-1.626259290787857e-06,-1.4268141512729926e-06,-7.920098141767085e-07,-2.42369179659363e-06,-1.0105713954544626e-07,4.749630988953868e-06,1.7727365957398433e-05,3.1363588277599774e-06,1.5095654930519231e-06,-2.501170399682451e-06,3.587350875022821e-06,-8.985671229311265e-07,-2.7205305741517805e-06
2.8725279662467074e-05,-3.347143183418666e-05,-2.7968990252702497e-05,-2.044962820946239e-05,-1.0439081052027177e-05,3.574241418391466e-06,-6.716712277921033e-06,-6.218464477569796e-06,3.284822105342755e-05,4.368617737782188e-05,-1.8694927348406054e-06,-7.575827112304978e-06,-5.231805516814347e-06,1.7480496580901672e-05,-3.103914423263632e-07,-6.0625920923484955e-06
-1.6167630178642867e-05,-3.658056630229112e-05,-1.1612502930802293e-05,-2.11837331676179e-06,3.3884864478750387e-06,-8.618311994723626e-06,-6.1579225985042285e-06,9.334235642199928e-07,-5.500516635947861e-06,2.5866053874779027e-05,2.1023574845457915e-05,1.0080321430905315e-05,6.569162337655143e-06,8.17189970803156e-06,5.836103809997439e-06,4.886799388259533e-06
-5.346624857338611e-05,-5.3486996876017656e-05,-5.600137228611857e-06,8.850794074533042e-06,1.1963145709614764e-05,-1.9341131519468036e-05,1.9921765215258347e-06,1.2988743037567474e-05,-4.64127086274857e-05,1.862295721366536e-05,2.4563592887716368e-05,2.6428840101289097e-05,2.3031184184674203e-05,6.8791290459557786e-06,2.622801639518002e-05,1.6758643823777675e-05
3.035764802916674e-05,-3.2138439564732835e-05,-2.3900629457784817e-05,-7.347771543209092e-06,-1.0608167713144212e-06,-4.992873982700985e-06,-1.1668213119264692e-05,-7.3876987016774365e-06,3.2995153560477775e-05,3.291763277957216e-05,-5.917326689086622e-06,-3.011771241290262e-06,-3.087080813202192e-06,1.1942607216042234e-05,-5.435214461613214e-06,-2.2652014024515665e-06
3.1685398425906897e-05,-4.667567918659188e-05,-3.4861250014728284e-05,-2.201841220994538e-05,-1.0287395070918137e-05,7.452981662936509e-07,-1.3844010936736595e-05,-9.806010893953498e-06,4.619215542334132e-05,4.9488325203128625e-05,5.003976184525527e-06,-3.2017142075346783e-06,-6.687896529911086e-06,2.016905909840716e-05,-9.267851055483334e-07,-4.975057890987955e-06
0.0001222043101734016,-3.381444184924476e-05,-6.133419810794294e-05,-5.1566295041993726e-05,-3.79068405891303e-05,2.1348195730297448e-05,-2.0833881990256486e-05,-3.089153324253857e-05,0.00011412561434553936,5.934832142884261e-05,-1.3511080396710895e-05,-2.2157411422085715e-05,-2.6922145025309874e-05,3.037138640138437e-05,-1.576984845996776e-05,-3.269015178375412e-05
1.6515894458279945e-05,-1.3109359542795573e-05,-1.1646236998785753e-05,-1.0194205970037729e-05,-4.848309799854178e-06,-1.0451312846271321e-06,-1.3166478055381958e-05,-1.2339287195572979e-05,2.198484980908688e-05,2.8376334739732556e-05,7.159087317631929e-06,-1.6468811736558564e-06,-2.819095698214369e-06,5.396472261054441e-06,-3.6490873753791675e-06,-4.9685659178067e-06
2.1160121832508594e-07,-4.967226345797826e-05,-2.8707002911687596e-05,-9.059495823748875e-06,4.778098627866711e-07,-3.273734364483971e-06,-3.7878583043493563e-06,1.5404809801111696e-06,2.501061317161657e-06,2.747618236753624e-05,1.3728306839766447e-05,9.457870760343212e-06,5.8991782907469315e-06,1.7134038898802828e-05,1.0237839816795713e-05,5.835981482960051e-06
0.00021155439026188105,-8.681938925292343e-05,-7.957321486173896e-05,-3.663867198611115e-05,-2.740158538472315e-05,-8.676237484905869e-06,-4.2365354602225125e-06,-1.2461890946724452e-05,5.372543091652915e-05,7.117842051229673e-05,4.39245741290506e-06,-2.4215572921093553e-05,-2.0528045752143953e-05,-2.073917130474001e-06,-1.5266346392150965e-05,-2.295929971296573e-05
-0.00021628123067785054,-5.4763053412898444e-05,2.796375338220969e-05,5.09350466018077e-05,3.892333552357741e-05,-1.0363171895733103e-05,9.823192243629819e-06,2.2338439521263354e-05,-7.909297710284591e-05,6.389946975104976e-05,3.183686931151897e-05,3.0251747375587e-05,2.389052497164812e-05,1.5385673577839043e-05,2.207702891610097e-05,2.3175343812908977e-05
-5.983322625979781e-05,-4.162310142419301e-05,-1.9940419178965385e-05,1.9028921087738127e-05,1.715744292596355e-05,-1.58020447997842e-05,2.6859608624363318e-05,-1.1178672139067203e-06,-2.628944639582187e-05,2.8477910291258013e-05,2.1079478756291792e-05,-3.514542186167091e-06,8.23569280328229e-06,1.887986763904337e-05,2.828467495419318e-05,1.1705560609698296e-07
-8.609239375800826e-05,-4.8588448407826945e-05,-1.995986167457886e-06,1.2123910664740833e-05,2.5919825020537246e-05,-2.6074758352478966e-05,9.332278864349064e-06,3.217192352167331e-05,-6.178049261507113e-05,-2.2227486624615267e-05,5.8441855799173936e-05,2.9299198104126845e-05,2.087209713863558e-05,6.027388735674322e-06,2.1699766421079403e-05,3.0871316582192776e-05
