Fp1,F7,T7,P7,O1,C3,Fp2,F8,T8,P8,O2,C4,P4,Cpz
4.405304935062304e-06,-4.977742901246529e-05,-3.0583592888433486e-05,-1.2619968856597552e-05,-2.155682523152791e-06,-9.881889582175063e-06,1.4353394362842664e-05,3.4595021134009585e-05,1.5033248473628191e-05,9.176383400699706e-06,2.7693913580151275e-06,1.2296642580622574e-05,6.704927955070161e-06,5.684253210347379e-06
2.6498396437091287e-06,-1.9625311324489303e-05,-1.784992764441995e-05,-1.3141765634827607e-05,-6.984077344895923e-06,-7.939253464428475e-06,9.530972079119238e-06,2.311590469616931e-05,1.6249171039817156e-05,6.907297503744303e-06,-2.9338370950426906e-06,7.259249912294763e-06,4.526983616415237e-06,-1.7652428141445853e-06
1.257878466276452e-05,-3.075454242207343e-05,-1.7624943666305626e-05,-9.491237960901344e-06,-6.581500997526746e-06,-5.18840261065634e-06,1.9557956875360105e-05,2.4303899408550933e-05,8.27935809866176e-06,-4.085339355697215e-08,8.713652732694754e-07,4.994403866476205e-06,1.338374943316012e-06,-2.242665345875139e-06
1.7805218362809683e-05,-9.234277058567386e-06,-6.648334590408922e-06,-9.006711849224303e-06,-1.2219877589814132e-05,-3.624815803959791e-06,2.3287091607926413e-05,2.1170786567381583e-05,6.734963733379118e-06,-4.147219442529604e-06,-1.0991397289217275e-05,-2.0839199805777753e-06,-4.7780627028259914e-06,-6.263443538045976e-06
-5.891578257433139e-05,-0.00012174141920695547,-5.976902593829436e-05,-2.5517848996514658e-05,-9.47608413071066e-07,-3.4201434573333245e-05,-2.918320387834683e-05,0.00016061369387898594,6.842406764917541e-05,3.559796095942147e-05,7.186013363025268e-06,3.302922550574294e-05,2.5973152332881e-05,-5.477895683725365e-07
5.992282967781648e-05,-7.292244481504895e-05,-4.955294070896343e-05,-2.8964833404643286e-05,-1.856241334508013e-05,-2.3836983018554747e-05,6.848807242931798e-05,8.002855247468688e-05,1.5644836821593344e-05,-3.728433966898592e-06,-1.4533553894580109e-05,5.372703526518308e-06,-6.295626235441887e-06,-1.1059763892262708e-05
-1.8761318642646074e-05,-7.075931716826744e-05,-3.528956040099729e-05,-1.6442924220427813e-05,-3.9308297345996834e-06,-1.3020819892517466e-05,3.3787855500122532e-06,7.35091780370567e-05,2.716939889069181e-05,1.2848438700530096e-05,5.585543476627208e-06,1.94609983736882e-05,6.6673827223695525e-06,9.585041198079125e-06
-3.0522939937327465e-05,-2.6731744583230466e-05,-8.06221942184493e-06,8.540519047528505e-07,2.607645768648581e-06,1.2937089195474982e-06,-1.9366154447197914e-05,1.9603812688728794e-05,1.630184760870179e-05,1.2130832828916027e-05,6.902318773427396e-06,8.823310054140165e-06,1.05765648754641e-05,5.588960448221769e-06
-5.659761245624395e-05,-5.1429880841169506e-05,-4.242948065780183e-06,1.1085947562605725e-05,1.3027583406710619e-05,-3.2490572721144417e-06,-3.6662381262431154e-05,4.725809230876621e-05,1.9616278223111294e-05,1.3363934158405755e-05,1.4674037174700061e-05,1.2108217333661742e-05,1.1280583635198127e-05,9.767206393007655e-06
9.939038136508316e-06,-2.7976431738352403e-05,-2.519473127904348e-05,-1.7093573660531547e-05,-1.1344916856614873e-05,-1.3158774891053326e-05,2.4880337150534615e-05,5.876351860933937e-05,1.4602876035496593e-05,7.653306965949014e-08,-4.2305837268941104e-06,3.7113643998054613e-06,-3.6447627280722372e-06,-9.329889508080669e-06
-1.871409585874062e-05,-2.6317626179661602e-05,-1.2720020095002837e-05,-9.96483322524e-06,-4.940191502100788e-06,-4.724712198367342e-06,-8.398103091167286e-06,4.7306308260886e-05,2.1356331899369252e-05,5.4006168284104206e-06,-1.8312885003979318e-06,1.1459388815637794e-05,2.0449791691135033e-06,4.3241470848442987e-08
-4.014493060822133e-05,-3.239385887354729e-05,-4.834479113924317e-06,-2.853095793398097e-06,1.4778479453525506e-06,-3.555352122930344e-06,-2.056658013316337e-05,6.490159648819827e-05,1.964757348105195e-05,4.057704927618033e-06,2.680307261471171e-06,8.592929816586548e-06,3.68413111573318e-06,-6.937953003216535e-07
-2.425882576062577e-05,-3.044129152840469e-05,-1.4005178968545806e-05,-1.0820380339282565e-05,-6.679416514998593e-06,-7.131480060706963e-06,-6.495368097603205e-06,5.550227615458425e-05,2.2168780560605228e-05,8.355833337247986e-06,-3.7976476789935987e-06,1.2689911727647996e-05,3.7179238461249042e-06,1.194861511066847e-06
-3.520164318615571e-05,-3.096360615018057e-05,-8.872721991792787e-06,1.674207339874556e-06,9.61432908752613e-06,-3.3936660202016355e-06,-2.4382915398746263e-05,2.3666467768634902e-05,1.4820784940638987e-05,1.3451474160319776e-05,9.129227237281157e-06,9.616890565666836e-06,1.2770937701134244e-05,8.07023201332413e-06
2.421076942482614e-06,-1.2887101092928788e-05,-5.728912583435886e-06,-4.7548278416797984e-06,-5.827528866575449e-06,-7.602855930599617e-06,1.147567274983885e-05,3.285298225819133e-05,6.024032870755036e-06,1.2290652193769347e-06,-6.314059191936394e-06,-2.627941739774542e-06,-2.5773439347176463e-06,-5.682260280082119e-06
-3.8387387576221954e-05,-7.183884736150503e-05,-2.2234266452869633e-05,-6.068997208785731e-06,-5.9995343235641485e-06,-1.301334395975573e-05,-7.6143764999869745e-06,9.956698886526283e-05,3.5235863833804615e-05,1.2518004950834438e-05,-1.3672442946699448e-06,1.832192538131494e-05,5.507193463927251e-06,-4.6259883674792945e-06
2.2538137272931635e-05,-9.53086419031024e-05,-4.562039248412475e-05,-1.1092070053564385e-05,-1.2959385458088946e-06,-2.786532240861561e-05,3.799769638135331e-05,6.512699474114925e-05,2.3574455553898588e-05,1.2172024071332999e-05,6.775015663151862e-06,8.344490197487175e-06,8.556599823350552e-06,-3.9030246625770815e-06
3.625583588018344e-05,-0.00023386746761389077,-0.00011944981815759093,-6.654741264355835e-05,-4.0954108044388704e-05,-7.163691407185979e-05,0.00011414052278269082,0.0002760096831480041,9.115391367231496e-05,1.3662393939739559e-05,-2.0525066815935133e-05,4.149096457695123e-05,-4.693720256909728e-08,-1.9685598090291023e-05
-2.8219119485584088e-05,-2.6654488465283066e-05,-7.722053851466626e-06,3.406663381610997e-06,6.259913220674207e-06,2.630416929605417e-06,-1.6702971151971724e-05,1.155712379841134e-05,1.019713090499863e-05,8.771934517426416e-06,6.329146344796754e-06,1.1698532034642994e-05,1.0086214388138615e-05,8.3615600487974e-06
-6.630243115068879e-05,-0.0001319660441367887,-4.147201616433449e-05,-1.4455973996518878e-05,-2.850342582405574e-06,-2.1733505491283722e-05,-2.208696423622314e-05,0.0001458723891119007,6.65954539726954e-05,2.1986512365401722e-05,7.261006430780981e-06,3.643863237812184e-05,1.3844249906469486e-05,8.869038083503256e-06
-6.96298957336694e-06,-6.486803249572404e-05,-2.7206164304516278e-05,-7.326214472413994e-06,5.735933314099384e-06,-4.582841938827187e-06,5.878537194803357e-07,2.5901135813910514e-05,1.2174506991868839e-05,1.2366434930299874e-05,9.150786922873522e-06,1.4488198303297395e-05,1.652765217841079e-05,1.4013735835760599e-05
-1.652238051974564e-05,-3.142322748317383e-05,-1.490035265305778e-05,-1.2389027688186616e-06,5.768249593529617e-06,-5.35956826297479e-06,-9.545702596369665e-06,1.4352888456414803e-05,1.334267631136754e-05,1.2756540400005179e-05,7.360667812150723e-06,1.1774871879310922e-05,1.1352123465258046e-05,2.282116099650011e-06
3.3328900371998316e-05,-3.316913716844283e-05,-2.8067560890576715e-05,-2.1814002820974565e-05,-2.242620331571743e-05,-1.3541469343181234e-05,4.396001463646826e-05,5.7338670558237936e-05,1.977149213416851e-05,-6.6367804265610175e-06,-1.2894621818304586e-05,3.874095909850439e-06,-7.3324320055689896e-06,-1.239096104654891e-05
7.73154624766903e-06,-1.7473296793468762e-05,-9.10212747839978e-06,-9.282898872697842e-06,-1.4796714822296053e-06,-7.668351145184715e-06,1.2972149306733627e-05,2.0750961084559094e-05,4.327216629462782e-06,-8.370734576601535e-07,2.441970536892768e-07,-2.4296355149999727e-07,6.568288881680928e-07,-5.965167702015606e-07
1.918831912917085e-06,-4.869038275501225e-05,-2.8967805974389194e-05,-1.6880436760402517e-05,-1.2577641427924391e-05,-1.0341775123379193e-05,1.7977239622268826e-05,5.9618525483529083e-05,2.540120931371348e-05,4.306509254092816e-06,-4.095085159860901e-06,1.222212813445367e-05,4.2940792468471045e-06,-4.185396846878575e-06
-4.3748909774876665e-05,-7.740231558273081e-05,-3.791080541759584e-05,-1.2822246162613737e-05,-8.271307706309017e-06,-1.979129274332081e-05,-9.884412975225132e-06,0.0001121448740377673,4.460738796296937e-05,1.986769711948e-05,-1.4826518963673152e-06,2.2606173843087163e-05,1.0987647783622378e-05,1.1001588973158505e-06
-6.100763084759819e-05,-7.49278042349033e-05,-2.6288567823939957e-05,-2.2968637267695158e-06,7.207680255305604e-06,-8.053634019233868e-06,-3.1792048503120895e-05,7.239095793920569e-05,3.9167420254671015e-05,2.427479307698377e-05,1.5704001953054103e-05,2.1021010070398916e-05,1.624401534172648e-05,8.356671514775371e-06
8.124126907205209e-06,-2.0830089852097444e-05,-1.1925586477445904e-05,-1.2255245565029327e-05,-7.825019681106937e-06,-9.049729442267562e-06,1.9270149550720816e-05,4.223508904033224e-05,1.0787468227135832e-05,-1.6116447909553244e-06,-9.087098760574008e-06,1.4924589777365327e-06,-3.295512556178437e-06,-6.0293641581665725e-06
-1.1772224041806112e-05,-1.4714728422404733e-05,-4.8431795107717335e-06,-4.1978319131885655e-07,4.317958882893436e-06,-1.9642016013676766e-06,-9.711867051009904e-06,8.972907380666584e-06,6.258820121729514e-06,6.652938736806391e-06,7.198405000963248e-06,1.9073504518019035e-06,5.904310029336557e-06,2.2132931007945444e-06
-5.296336894389242e-05,-0.00012605790652742144,-5.562525802815799e-05,-1.733354952193622e-05,-2.685654635570245e-06,-2.0102345388295362e-05,-1.2796053852071054e-05,0.00015435224850079976,5.635393699776614e-05,1.5229282780637732e-05,6.872298854432302e-07,3.38864883815404e-05,1.6252869045274565e-05,1.080208744497213e-05
5.6520927955716616e-06,-5.254189818515442e-05,-2.026144284172915e-05,-3.799068508669734e-06,3.311430816665961e-06,-1.5327684195654e-05,1.3771188605460338e-05,2.457022128510289e-05,1.3956898328615353e-05,1.3655543682489224e-05,8.232115760620218e-06,5.43493570148712e-06,7.33745969228039e-06,-3.991787536961056e-06
2.868328715521784e-05,-0.00014964142587814422,-7.796040040375374e-05,-3.485059642116539e-05,-1.771042479958851e-05,-3.889717527272296e-05,7.21010418374135e-05,0.00015091155728441663,4.438831177822067e-05,4.71023940917803e-06,-9.080434665520443e-06,2.5701308061343298e-05,7.065146974127856e-06,-5.42042687357025e-06
-5.3170127557677915e-05,-6.590222983504646e-05,-2.3375515866064234e-05,-2.099579432979226e-06,5.2421905820665415e-06,-6.609825959458249e-06,-3.0047170184843708e-05,7.764903239149135e-05,3.586879029171541e-05,1.2611139936780091e-05,7.737833584542386e-06,2.0221167233103188e-05,1.3187117019697325e-05,8.687173476573662e-06
1.6263487850665115e-05,-7.836389340809546e-05,-3.8537120417458937e-05,-1.238445884155226e-05,-5.050299705544603e-06,-2.4942776690295432e-05,3.7230867746984586e-05,8.738395627005957e-05,2.8450303943827748e-05,5.672207407769747e-06,-7.029515472822823e-06,6.378453690558672e-06,-1.6354706531274132e-06,-1.343574760426236e-05
2.9187264317442896e-05,-7.227837977552554e-05,-3.927778197976295e-05,-2.646814709805767e-05,-2.2043173999009014e-05,-2.3176403828983894e-05,5.711315225198632e-05,9.803943976294249e-05,2.716768631216837e-05,-2.032166321441764e-06,-1.769239952409407e-05,1.126678216678556e-05,-7.813527279409982e-06,-1.1992341342192958e-05
2.207128227382782e-05,-2.6579132963888696e-05,-1.6964243513939437e-05,-1.82738247076486e-05,-1.3274914635985624e-05,-1.0102510714204982e-05,2.844115101652278e-05,3.7645701013389044e-05,9.80109484771674e-06,-2.4639343791932333e-06,-9.228701181029919e-06,6.131494956207462e-06,-2.8719750844174996e-06,-4.331488298703334e-06
8.964812877820805e-06,-1.626054563530488e-05,-1.4279342735790124e-05,-7.542515504610492e-06,-4.36528443970019e-06,-1.0356300890634884e-05,1.86941306310473e-05,2.1043669676146237e-05,3.7277543469826924e-06,-9.940970358002232e-08,-2.9363491194089875e-07,1.8872960936278105e-06,-1.2962118489667773e-08,-1.1076672308263369e-06
-1.085129986222455e-05,-4.378794710646616e-05,-1.2717280696961097e-05,9.504969966656063e-07,3.592733719415264e-06,-1.0915894563368056e-05,-3.778994141612202e-06,3.4759083064273e-05,1.571110306031187e-05,1.0293633863511786e-05,1.0174216185987461e-05,3.0624250939581543e-06,7.493870270991465e-06,-3.9861462255430524e-06
5.5596847232664e-06,-1.6452091017526982e-05,-1.3355378655433015e-05,-1.1345342500135303e-05,-2.8357108021737076e-06,-7.016408289928222e-06,7.897893738118e-06,2.211542050645221e-05,8.319187600136502e-06,2.3552092898171395e-06,-9.984823918784969e-07,3.3104837484643213e-06,1.4085453585721552e-06,1.0369899428042118e-06
3.3708502087392844e-06,-7.157991603889968e-06,-7.71028317103628e-06,-5.28809982824896e-06,-4.098044200873119e-06,-4.873187606335705e-06,6.636305045049085e-06,1.7687245417619124e-05,1.0306850953156754e-05,1.8073624232783914e-06,-3.144451056869002e-06,-2.1168489183764905e-07,-1.0071044016513042e-06,-6.31776583759347e-06
-3.12682368530659e-05,-2.5621479835535865e-05,-9.176473668048857e-06,5.302019189912244e-06,5.634856165670499e-06,2.5051353986782487e-06,-2.117579151672544e-05,1.2296128488742397e-05,1.326139499724377e-05,8.455969776832717e-06,8.474664014102018e-06,1.1746069958462613e-05,1.0492869023437379e-05,9.072876537175034e-06
-7.29296043573413e-05,-0.0001723204622976482,-7.676911263843067e-05,-2.6401507966511417e-05,-2.6525917746766936e-06,-3.250340387239703e-05,-1.0909648722190468e-05,0.00018601569536258467,8.179953692888375e-05,3.7914626773272175e-05,6.897073490108596e-06,4.8807469283929095e-05,2.4177511477319058e-05,8.874419108906295e-06
-0.00010232874046778306,-0.00014957746725485777,-5.908653383812634e-05,-2.2809625988884363e-05,1.7385614228260238e-06,-2.5543245811832094e-05,-5.776870239060372e-05,0.00018694381606110255,8.420304584433325e-05,4.195539713691687e-05,1.5681936929468066e-05,4.4168688873469364e-05,3.1176480206340784e-05,1.1246380836382741e-05
4.185039870208129e-06,-6.436243711505085e-05,-2.504436270100996e-05,-7.363951226579957e-06,8.349582003575051e-07,-1.2875963875558227e-05,2.0431259599718032e-05,4.348055517766625e-05,1.4968511095503345e-05,6.911770469741896e-06,2.457297853197815e-06,1.0479083357495256e-05,5.616949238174129e-06,2.812968205034849e-07
3.961414404329844e-05,-3.135009319521487e-05,-2.5362136511830613e-05,-1.867783794295974e-05,-1.4123309483693447e-05,-1.4877422472636681e-05,5.088488615001552e-05,4.7169759454845916e-05,4.020092774226214e-06,-4.700887643593887e-06,-1.2828455055569066e-05,1.749458533595316e-08,-7.495426075365685e-06,-1.229080771736335e-05
3.084767195105087e-05,-7.444208949891618e-05,-4.862963260165998e-05,-2.4363067495869473e-05,-1.0582218237686902e-05,-2.6296297164662974e-05,4.915575482300483e-05,6.357829806802329e-05,2.324398485598067e-05,6.829870812907757e-06,-3.6650926631409675e-06,1.276890952794929e-05,3.977335154559114e-06,-2.423425939923618e-06
1.7480942915426567e-06,-4.3289998302498134e-05,-1.5298573089239653e-05,-5.7693820281201624e-06,-1.3539611245505512e-06,-9.274217973143095e-06,7.751396424282575e-06,3.761648076761048e-05,1.7981606106332038e-05,8.03918146630167e-06,-1.5287243968487019e-06,3.7590884858218487e-06,1.4978991202951875e-06,-1.8788855129514559e-06
2.0344905351521447e-06,-2.7135418122270494e-05,-1.5517790870944737e-05,-1.997693686917046e-06,1.8234541130368598e-06,-1.2214568414492533e-05,7.590218501718482e-06,1.7099629985750653e-05,6.853289050923195e-06,7.5239363468426745e-06,2.685228992049815e-06,6.878827207401628e-06,5.24592303463578e-06,-8.695255928614642e-07
2.0775134544237517e-05,-3.5582163036451675e-05,-1.722818933558301e-05,-7.213363005575957e-06,-1.3619414858112577e-06,-9.794452694222855e-06,2.3734326077828882e-05,2.5397604076715652e-05,1.4241122698877007e-06,1.0089809023838825e-06,-2.059755843220046e-06,3.1113982856822986e-06,-3.271079549449496e-07,-1.8845820477508823e-06
1.0016820169767016e-05,-2.43525914811471e-05,-1.5598384379700292e-05,-6.676080374745652e-06,-3.0591290851589292e-06,-9.316330761066638e-06,1.6184119147055753e-05,2.025094293856e-05,8.752112989895977e-06,4.700003728430602e-06,5.550332140558112e-07,7.267615274031414e-07,1.22207075037295e-06,-3.405349161766935e-06
3.353059491928434e-05,-0.000118331436169683,-6.0630876760114916e-05,-3.680818736029323e-05,-2.509443538656342e-05,-3.5279298572277185e-05,6.961516010051128e-05,0.0001383742692269152,4.684002487920225e-05,5.214610780512885e-06,-1.643614871227328e-05,1.4002410807734122e-05,-2.7204234527289373e-06,-1.227627490152372e-05
-2.5144459868897684e-05,-7.975691255523998e-05,-3.447489325481001e-05,-1.3103487617627252e-05,-2.1341675164876506e-06,-1.517297641839832e-05,8.674687705934048e-07,8.100909712993598e-05,3.8415685139625566e-05,1.284718109673122e-05,5.11499911226565e-06,1.9741257347050123e-05,1.0714884865592467e-05,1.0763205864350311e-06
-5.410765879787505e-06,-8.093471842585132e-05,-4.3310466935508884e-05,-2.9983865715621505e-05,-5.316190481607919e-06,-1.892795535241021e-05,1.92712242323978e-05,8.59011743159499e-05,3.292236760898959e-05,9.750663707563945e-06,-8.313406283377844e-07,2.7018517357646488e-05,4.963133960700361e-06,4.8882247938308865e-06
-2.5662050802566228e-05,-3.263424332544673e-05,-1.1529737093951553e-05,-1.3465281654134742e-06,1.561171075081802e-06,-3.105940777459182e-06,-1.368452211636395e-05,3.2480922527611256e-05,1.526627329440089e-05,6.325083177216584e-06,4.415803232404869e-06,1.2915500519738998e-05,8.780996608948044e-06,6.217275767994579e-06
1.0237790547762415e-05,-3.134077905997401e-05,-1.748797285472392e-05,-1.1230659765715245e-05,-6.364017735904781e-06,-1.0166399988520425e-05,2.07517151693537e-05,3.936940265703015e-05,8.918884645936487e-06,1.1354762818882591e-07,-4.7271076724086925e-06,6.216845349626965e-06,-1.6667559066263493e-06,-2.6244917989970418e-06
7.725639534328366e-06,-6.720173951180186e-05,-3.8510295780724846e-05,-1.788484917142341e-05,-7.721733247478824e-06,-2.0014948404423194e-05,2.9969163620080508e-05,7.254835509229451e-05,2.1534975530812517e-05,9.741952354147543e-06,-3.6242468013369944e-06,1.0915761777141597e-05,5.21671722708561e-06,-2.6947550395561848e-06
-1.07375508378027e-05,-2.8095881134504452e-05,-1.1678989721986e-05,-5.522025958271115e-06,-1.4705886997035122e-06,-5.402403985499404e-06,2.12486156669911e-06,2.5073786673601717e-05,1.4729320355399977e-05,4.9662983201415045e-06,-3.035816007468384e-07,8.594962082497659e-06,2.669125223064839e-06,5.0526632549008355e-06
-1.7979808490053983e-05,-5.4901562180020846e-05,-2.9840249908374972e-05,-1.2747838695759128e-05,-2.0512518403847935e-06,-1.4715004112986207e-05,3.0819655876257457e-06,6.850627187304781e-05,2.5481393095105886e-05,1.2202514540149423e-05,1.739599042593909e-08,1.6102852214316954e-05,5.777606475021457e-06,1.065715366621589e-06
1.553737411086331e-05,-5.160700902706594e-05,-2.9625964259594184e-05,-1.9305146452097688e-05,-1.3755001418758184e-05,-1.9395380149944685e-05,2.8468293749028817e-05,7.143815855670255e-05,2.6627889383235015e-05,4.087894467375008e-06,-1.1198183244687243e-05,1.2663500797316374e-05,-3.6599949453375302e-06,-1.0276432931277668e-05
-2.894241697504185e-05,-5.3425586884259246e-05,-1.5091444765857887e-05,-4.5000888349022716e-08,3.64241986972047e-06,-1.0967356615765311e-05,-1.4375689715961926e-05,4.942852001477149e-05,2.4995861167553812e-05,1.6145126210176386e-05,3.5863221228282782e-06,1.269931976821681e-05,9.845977729128208e-06,2.503952146071242e-06
-5.808124114992097e-06,-5.176010381546803e-05,-1.9759855604206678e-05,-1.3085823411529418e-06,3.3541027733008377e-07,-8.13925146303518e-06,4.507077392190695e-06,3.2699379516998306e-05,1.2486450032156426e-05,9.180986978662986e-06,5.825774337608891e-06,1.0227873417534283e-05,7.856288718244286e-06,3.6566725754028084e-06
2.4120379748637788e-05,-7.426772617691313e-05,-3.510197984724073e-05,-2.0552848923216516e-05,-1.312621174065498e-05,-2.879185285564745e-05,5.1936041927547194e-05,8.659112791065127e-05,2.5685768378025386e-05,5.09778828927665e-07,-6.906453904775844e-06,5.639333721774165e-06,-2.168864284612937e-06,-1.3566495454142569e-05
-1.4845691566733876e-05,-5.8355826695333235e-05,-2.9877656743337866e-05,-5.969070116407238e-06,3.2207268247930187e-06,-1.8100335182680283e-05,7.579557632197975e-06,5.6582106481073424e-05,2.6187675757682882e-05,1.3193746553952224e-05,1.4527786902363005e-06,1.1672334039758425e-05,7.963762039153721e-06,-7.041044227662496e-07
6.8877938872446975e-06,-1.9274346414022148e-05,-1.3016535376664251e-05,-1.113554390030913e-05,-4.693399205280002e-06,-1.482512743677944e-06,1.1814499885076657e-05,1.8494349205866456e-05,3.4539843909442425e-06,-1.3530293472285848e-06,-1.926936647578259e-06,8.066549980867421e-06,1.0820544957823586e-06,3.083085175603628e-06
9.57665777150396e-05,-8.197827469302865e-05,-6.0128220638944185e-05,-3.811750286786264e-05,-2.6981234668710385e-05,-3.5084830955156576e-05,0.00011237792834606353,9.370822590426542e-05,4.573151272779796e-06,-8.309219992952421e-06,-2.384007711953018e-05,3.837790245597716e-06,-1.4250605431698204e-05,-2.1573705453192815e-05
-1.6796531781437807e-05,-2.6529076421866193e-05,-1.0521958756726235e-05,-4.58600879937876e-06,2.8675910925812786e-06,-4.2533974919933826e-06,-6.481424861703999e-06,2.307264003320597e-05,1.1356036338838749e-05,7.223521834021085e-06,5.828788090411763e-06,9.792480796022573e-06,6.449814975439949e-06,2.5775285621421062e-06
-9.020719789987197e-05,-0.00017568287512403913,-7.599013633807772e-05,-1.5903921848803293e-05,3.94398853131861e-06,-3.8024821492399496e-05,-4.888449802820105e-05,0.00020970652803953271,8.885877820574706e-05,4.2217454904402985e-05,1.6997304555843584e-05,4.857295380134019e-05,2.753561739154975e-05,6.860819439680199e-06
-3.424236410864978e-06,-3.364476106071379e-05,-2.0560693428706145e-05,-6.1147211454226635e-06,3.568293237776743e-06,-5.5103596849903624e-06,3.9899167632029275e-06,1.875242060123128e-05,5.068238806416048e-06,6.9172759822322405e-06,9.908094000365963e-06,8.19253057215974e-06,1.0918891803157749e-05,1.9391094951970445e-06
-1.071890825699029e-05,-5.3468625992536545e-05,-2.473845790973428e-05,-7.471925130175805e-06,3.845095307042357e-06,-8.990481774162618e-06,1.0566118362476118e-06,4.763676588481758e-05,1.6665372868374106e-05,7.180332204370643e-06,4.755397412736784e-06,1.2192914709885372e-05,7.653780585314962e-06,4.402128070069011e-06
2.8813120479753707e-05,-2.8653743356699124e-05,-1.901993528008461e-05,-1.4143442285785568e-05,-1.0740552625065902e-05,-1.3433966159936972e-05,3.5067194062321505e-05,3.794390067923814e-05,8.21483899926534e-06,-2.018055056396406e-06,-6.91160607857455e-06,2.2827402972325217e-06,-6.294666945905192e-06,-1.110582070396049e-05
1.3177426808397286e-05,-2.4271985338941704e-05,-1.4561121588485548e-05,-9.838549054563828e-06,-7.23901393939741e-07,-6.26651808488532e-06,1.1662329598038923e-05,1.8076762898999732e-05,3.3729247661540285e-07,2.3999907625693595e-06,1.1109596016467549e-06,3.578684300009627e-06,2.5644912966527045e-06,2.7541395866137464e-06
-5.436203537101392e-06,-1.9433865531937045e-05,-4.868705218541436e-06,-1.2656332728511188e-06,-2.0757825041073374e-06,-7.683755029574968e-06,2.5827985155046917e-06,2.8921366265421966e-05,1.2156774289451278e-05,2.284417405462591e-06,-2.4312744244525675e-06,5.260154750885704e-06,-6.136746719676012e-07,-7.396614222443532e-06
2.340271748835221e-06,-3.143501453450881e-05,-5.737822448281804e-06,4.3540574097278295e-06,4.3452719182823785e-06,-7.550232567155035e-06,8.603323294664733e-06,2.338647209398914e-05,5.030267857364379e-06,1.4226661733118817e-06,1.0785615813801996e-06,-1.0744442988652736e-06,-8.780307325650938e-07,-3.885347268806072e-06
-5.1978979627165245e-06,-1.0910603350566817e-05,-8.943700322561199e-06,-6.611418257307378e-06,-4.393834700522348e-06,-1.6490712368977256e-06,-1.6891963241505437e-06,1.2777557913068449e-05,9.984998541767709e-06,2.663244231371209e-06,4.6965988076408394e-07,8.472292620353983e-06,2.6521126983425347e-06,2.3758575480314903e-06
5.894760761293583e-06,-4.390477738525078e-05,-1.678816124695004e-05,-5.385347947139962e-06,-4.4474631977209356e-08,-1.8975403691001702e-05,1.582699769642204e-05,4.278638516552746e-05,1.5722194063982897e-05,5.918986971664708e-06,-9.322136520495405e-07,3.7285468579284498e-06,1.8769362668535905e-06,-5.724427410314092e-06
-3.6025767258252017e-06,-2.5712674869282637e-05,-8.976958156381443e-06,3.2679777177690994e-06,4.626758823178534e-06,-2.2446117782237707e-06,1.288418388867285e-06,1.0787302016979083e-05,6.622458158744848e-06,5.0336664827455024e-06,1.263339754586923e-06,3.457038474152796e-06,3.4879433314927155e-06,7.019170880084857e-07
-5.37698963398725e-06,-3.9665286749368533e-05,-1.2163208339188714e-05,-2.1458165520016337e-06,1.2702676031040028e-06,-1.88880403584335e-06,5.250243532373133e-06,1.1848658687085845e-05,9.724951269163284e-06,8.9448039943818e-06,4.61529543827055e-06,7.125223646653467e-06,7.3465558898533345e-06,5.114105803727398e-06
1.7042385934473714e-05,-6.98410403856542e-05,-3.6656620068242773e-05,-1.8574879504740238e-05,-6.895910928506055e-06,-2.216387201769976e-05,4.149167216382921e-05,6.878399472043384e-05,1.8288865817339683e-05,5.261717433313606e-06,-1.5336108845076524e-06,8.244861419370864e-06,2.538218268455239e-06,-5.985781399431289e-06
2.002106566578732e-05,-3.028682476724498e-05,-2.321610736544244e-05,-1.7953067526832456e-05,-1.127766790887108e-05,-7.1862277764012106e-06,2.8378990464261733e-05,3.5600696719484404e-05,6.3465049606747925e-06,-1.6345716176147107e-06,-3.151543864987616e-06,4.095398253411986e-06,3.2250090953311883e-07,-5.914125722483732e-08
1.4191518857842311e-06,-9.263116226065904e-05,-3.6993722915212857e-05,-1.4219046079233522e-05,-8.708616405783687e-07,-1.6575667132201488e-05,1.8323948030030124e-05,6.098931589804124e-05,3.162659209010599e-05,1.3382846532294934e-05,4.733025889436249e-06,1.5821857346054458e-05,1.2030747484459425e-05,2.962976509479631e-06
1.5931364032439888e-05,-3.806903441727627e-05,-2.3026380404189695e-05,-8.652499673189595e-06,-7.137761581788027e-06,-7.248308520502178e-06,2.2024868485459592e-05,2.9881955924793147e-05,1.2703863603746868e-05,2.1156264722321794e-06,-4.135443305131048e-06,8.428350838585175e-06,9.024375913213589e-07,-3.7190374087003875e-06
-2.766030047496315e-05,-3.2401793760072906e-05,-7.35232333681779e-06,1.5409714251291007e-06,9.429900273971725e-06,-2.944938387372531e-06,-1.5911511582089588e-05,1.7658545402809978e-05,1.2547390957351467e-05,8.247261803262518e-06,6.0843457276860136e-06,1.1488140444271266e-05,8.96145233042489e-06,1.0312858648831025e-05
5.6901084462879226e-05,-6.895674596307799e-05,-4.659705336962361e-05,-3.231973823858425e-05,-2.0636271074181423e-05,-2.2880367851030314e-05,7.583258411614224e-05,7.681104807488737e-05,2.1667833607352804e-05,-6.46863645670237e-06,-1.8907916910393396e-05,4.866570634476375e-06,-7.78194521444675e-06,-1.1530444680829532e-05
