Fp1,F7,T7,P7,O1,F3,C3,P3,Fp2,F8,T8,P8,O2,F4,C4,P4,Cpz
3.3951218938454986e-06,-4.936371624353342e-05,-2.367049819440581e-05,-1.4464522791968193e-05,-1.2397646059980616e-05,-3.5804041544906795e-06,-3.2482296319358284e-06,-8.187098501366563e-06,3.5979006497655064e-05,4.7854036893113516e-05,9.998904715757817e-06,-3.655677573988214e-07,-6.938424121472053e-06,2.402159498160472e-05,9.118444722844288e-06,-4.254015948390588e-07,-7.725601790298242e-06
-9.169482746074209e-05,-3.3498843549750745e-05,1.1009022273356095e-05,1.772492305462947e-05,2.093624652843573e-05,-1.0130931514140684e-05,6.293150818237336e-06,1.5483097740798257e-05,-7.953221575007774e-05,8.69967698235996e-06,2.3092631636245642e-05,2.4787256279523717e-05,2.3488021270168247e-05,9.365247933601495e-06,1.7995053894992452e-05,2.0588784082065104e-05,1.539370487080305e-05
-1.0801530152093619e-05,-6.419106284738518e-05,-1.9747884721255105e-05,-9.028969543578569e-06,3.511810973577667e-06,-2.060483893728815e-05,-1.0328787993785227e-05,-7.133876351872459e-07,3.557982017809991e-05,4.883172005065717e-05,1.3619466699310578e-05,5.486036570800934e-06,6.884096364956349e-06,8.353816156159155e-06,5.1260885811643675e-06,3.3581854950170964e-06,4.665427695726976e-06
-1.882888682303019e-05,-5.265403160592541e-05,-2.040590396745756e-05,-1.1621384800264423e-05,2.126683497749582e-06,-1.822363174142083e-05,-1.1444985830166843e-05,-5.409524291621892e-06,2.9587792596430518e-05,5.296250674291514e-05,1.7737032976583578e-05,6.433594990085112e-06,5.632699867419433e-06,1.4353600818139967e-05,6.971035872993525e-06,2.212642357335426e-06,5.707602213078644e-07
-3.0742558010388166e-06,-6.059659426682629e-05,-2.5681764554974507e-05,-1.570023630392825e-05,-3.4118852454412263e-06,-1.1076630471507087e-05,-3.7076179069117643e-06,-1.0290009413438383e-06,4.657664794649463e-05,4.250932761351578e-05,6.205755198607221e-06,2.6721531867224257e-06,1.7377744825353147e-06,1.248614444193663e-05,5.50618210581888e-06,2.6809881319422857e-06,3.90302125197195e-06
-2.9427698791550938e-05,-7.092651867424138e-05,-2.4080871071419097e-05,-1.3716367902816273e-05,1.6620206224615686e-06,-2.3197866376278853e-05,-1.5698054568247244e-05,-3.629921025094518e-06,4.180273572274018e-05,6.356093217618763e-05,1.8178766367782373e-05,9.391063827024482e-06,1.1680205318498338e-05,1.89695022925207e-05,8.226224281315808e-06,6.2243339371548245e-06,9.81512890518843e-07
-1.5253584933816455e-05,-1.6901105482247658e-05,-2.5448571818742494e-06,-1.3365970517043024e-06,-3.0455339583568275e-08,-7.544453183072619e-06,-7.216691301437095e-06,-3.2975276553770527e-06,5.8520245147519745e-06,2.7256590328761376e-05,1.355936046820716e-05,3.0681048883707263e-06,-1.241460267920047e-08,6.472152335845749e-06,1.1267534318903927e-06,-3.64896550308913e-07,-2.8324018330749823e-06
-2.621435487526469e-05,-4.283950511307921e-05,-1.236182060893043e-05,-1.4214447219274007e-06,3.5165312510798685e-06,-1.3700611361855408e-05,-2.3713598693575477e-06,2.282630703120958e-06,1.8137143342755735e-06,3.164610097883269e-05,1.129767406382598e-05,7.1948634285945445e-06,7.3095516199828126e-06,1.125779908761615e-05,1.0623729281178385e-05,7.235787052195519e-06,4.730713953904342e-06
-0.0001073858129529981,-0.00014417246711673215,-3.3664528928056825e-05,-2.839760554707027e-06,1.581908634307183e-05,-4.245679338055197e-05,-1.3338124517758843e-05,1.0180153424244054e-05,4.3878080759895965e-06,0.00011865189298987389,4.771088424604386e-05,2.622218789838371e-05,1.928687717622779e-05,3.958143315685447e-05,2.5962124709622003e-05,2.1520845621125773e-05,1.4534196111526398e-05
-2.421447425149381e-05,-4.4631924538407475e-05,-1.313572033723176e-05,-5.132365231474978e-06,1.5119121599127539e-06,-8.756429451750591e-06,-5.810266543448961e-06,-1.1382226148271002e-06,1.4080294931773096e-05,3.959630339522846e-05,1.1538397302501835e-05,5.2360546760610305e-06,4.513939074968221e-06,1.4730145267094485e-05,7.1074036895879544e-06,2.0585957827279344e-06,2.4463579393341206e-06
-5.767473339801654e-06,-2.2343261662172154e-05,-6.423127842936083e-06,-3.1061451863934053e-06,-2.7444266379461624e-06,7.576491043437272e-07,1.9237584183429135e-06,-1.2127343325119e-06,1.5696208720328286e-05,2.6695341148297302e-05,8.203205652534962e-07,-4.678569894167595e-06,-5.1055935728072654e-06,9.147356649918947e-06,-4.960161277267616e-07,-9.529003364150412e-07,-2.2103840819909237e-06
-1.5782959962962195e-05,-2.7188276362721808e-05,-8.45935574034229e-06,-1.870109599622083e-06,1.7893637505039806e-07,-5.6441203923895955e-06,-2.739996261880151e-06,3.3052065191441216e-06,7.0610707325613475e-06,2.0537250748020597e-05,6.677375495200977e-06,2.904664142988622e-06,-6.935761120985262e-08,9.717841749079525e-06,4.8517244977119844e-06,2.387262611591723e-06,4.132843287152355e-06
-3.8431433495134115e-05,-8.573463856009766e-05,-2.4691244561836356e-05,-1.1398489732528105e-05,-3.870299224217888e-06,-1.9165766389050987e-05,-7.464341706509003e-06,7.809599935626466e-07,4.7347337613246054e-05,8.157258525898214e-05,2.2028377770766383e-05,1.6091316865640692e-06,-4.350756171334069e-06,2.364536408094864e-05,1.2365009752102196e-05,4.412596808833769e-06,1.3456037777359597e-06
9.670040981291095e-06,-5.714742019335972e-05,-3.3033438739948906e-05,-2.9559819267888088e-05,-1.9442990378593095e-05,-1.0285747443106175e-05,-1.3166926237317966e-05,-1.1159225778101245e-05,9.024798055179417e-05,5.695744039257988e-05,9.847396398754427e-06,-3.4671188586798962e-06,-8.734944572097447e-06,1.7183249838126358e-05,6.166153298181598e-06,-8.360184438060969e-07,-3.2386082011726103e-06
-1.3754657629760914e-05,-1.8845494196284562e-05,-1.1542615538928658e-05,-7.667680165468482e-06,-5.4107385949464515e-06,-7.948463462525979e-06,-6.585671144421212e-06,-2.6997737450074055e-06,8.53239544085227e-06,1.9500854250509292e-05,1.7922975530382246e-05,5.527233383872954e-06,2.691796964882087e-06,1.0374042176408693e-05,7.390347946056863e-06,3.108255839379126e-06,-5.927990400778071e-07
-1.696557706054591e-05,-5.931770647293888e-05,-1.8334804508413072e-05,-1.1159304676766624e-05,-2.5760730295587564e-06,-2.374941891503113e-05,-1.8274189301337174e-05,-1.0341066627006512e-05,5.4592352171312086e-05,7.818084122845903e-05,2.132951976818731e-05,2.792808572849026e-06,3.1976710488379467e-06,1.0482995548954932e-05,-1.1936740520468447e-06,-3.1082690838957205e-06,-5.556104952120222e-06
-4.5178079744800925e-05,-7.153019760153256e-05,-2.4669908157193277e-05,-1.0375385954830563e-05,1.2201489880681038e-06,-2.0689089069492184e-05,-1.0314496421415242e-05,-1.441842869098764e-06,1.9524217350408435e-05,8.13661872598459e-05,2.4529241272830404e-05,6.122576451161876e-06,5.740160759160062e-06,2.3569922461774695e-05,1.0842638857866405e-05,7.353034561674576e-06,3.930871571355965e-06
-9.15887430892326e-05,-0.00022367527708411217,-7.219319741125219e-05,-2.9611080663016764e-05,-6.685480457235826e-06,-6.494346962426789e-05,-3.5641095564642455e-05,-8.425370765507978e-06,0.00013875878903490957,0.00021950624068267643,5.866397077625152e-05,1.486210686607592e-05,2.8774793463526294e-06,5.900396536162589e-05,2.8983509764657356e-05,8.651341431686888e-06,1.4563092918251641e-06
-7.609750900883228e-05,-0.0002213121078966651,-8.919620631786529e-05,-4.159073614573572e-05,-1.3207155575400975e-05,-7.284304138011066e-05,-4.717759566119639e-05,-1.7098919215641217e-05,0.00017831428704084828,0.0002526210118958261,6.352458581204701e-05,1.2934355709148804e-05,-2.7370933821657673e-06,5.796852565254085e-05,1.98465423864036e-05,3.8522612157976255e-06,-7.801215190283983e-06
-3.927461875719018e-05,-0.00012291678285691887,-4.907028596790042e-05,-2.3731420242256718e-05,-1.058989414559619e-05,-3.87444506486645e-05,-2.1156998627702706e-05,-6.377369345500483e-06,7.756296690786257e-05,0.0001343109252047725,3.514479431032669e-05,8.916700608097017e-06,-9.023492566484492e-07,3.3757816709112376e-05,1.6537593580778776e-05,5.988821385471965e-06,5.445579063234618e-07
5.721828347304836e-05,-4.68726793769747e-05,-3.5775946571448e-05,-2.9776013434457127e-05,-2.5791632197069703e-05,-1.3167384167900309e-05,-1.4781309801037423e-05,-1.4854362234473228e-05,0.00012317548134888057,6.269905134104192e-05,-4.88645673613064e-06,-1.8386303963779937e-05,-2.2004888407423095e-05,1.1489088137750514e-05,-7.5398297667561565e-06,-1.2038205170483707e-05,-8.706898029231525e-06
-5.28270065842662e-05,-7.379105863947188e-05,-2.1800208173772262e-05,-6.173464043968124e-06,9.872758937490289e-06,-2.3253647782439657e-05,-3.36725179295172e-06,1.1399975193171485e-05,-8.69796349434182e-06,5.4508062476088526e-05,2.5921928681782447e-05,1.4133287095319247e-05,1.090310674101147e-05,1.818098155581538e-05,1.7739337408784195e-05,1.506020345232173e-05,1.219096429849742e-05
-0.00022398415603674948,-0.0001628179852559697,1.0456969903316349e-06,3.4185377444373444e-05,5.6593125918880105e-05,-5.9566231357166544e-05,-7.464959708158858e-06,2.7935932848777156e-05,-0.00014306332741398364,0.00011233441196623062,8.107582289085258e-05,6.580036642844789e-05,6.041122048827674e-05,3.481199837551685e-05,4.149461801716825e-05,4.5413783936965046e-05,3.579428766897763e-05
-0.0001102790774893947,-0.0002491063278284855,-6.749699605279602e-05,-2.293247462148429e-05,1.4312936400528997e-06,-7.338229261222295e-05,-4.018558106366754e-05,-9.639696145313792e-06,0.00010142961764358915,0.0002529195917304605,7.997073589649517e-05,2.5997263037425e-05,1.1533038389188732e-05,6.069334631320089e-05,2.6350606731284643e-05,1.3285032309795497e-05,-5.880638127564453e-07
-9.37952681852039e-05,-0.00024873176153050736,-7.415389336529188e-05,-2.3625916583114304e-05,3.3421520981846697e-06,-8.237417205236852e-05,-4.4932870878255926e-05,-1.1242455457249889e-05,0.0001490140457462985,0.00024089761427603662,7.104478572728112e-05,1.988141457331949e-05,9.97408483272011e-06,5.168229836272076e-05,2.2270704448601464e-05,7.495056934203603e-06,3.2541902328375727e-06
-0.00022104761592345312,-0.0001268553260160843,1.0678068065317348e-05,3.508933696139138e-05,6.424937146221055e-05,-4.5872621740272734e-05,4.544605872069951e-06,3.712775765052356e-05,-0.00018497832206776366,6.875498092995258e-05,6.658104575762991e-05,6.37622651993297e-05,7.00868149579037e-05,2.2115354340712656e-05,4.149655251239892e-05,4.8441641411045566e-05,4.582608562486712e-05
-1.907868863781914e-05,-0.00016599171522102552,-6.280807792791165e-05,-3.0483815407933434e-05,-5.279882316244766e-06,-4.302177012505126e-05,-2.47721391133382e-05,-8.564576091885101e-06,0.0001173284313296108,0.00014224623555492144,2.8178950742585585e-05,6.587350071640685e-06,6.695827323710546e-06,3.42464388722874e-05,1.5795763829373755e-05,7.00501368555706e-06,1.916648216138128e-06
1.5928975699353032e-05,-5.886446888325736e-05,-2.6462415007699747e-05,-1.5099666143214563e-05,-7.901960771050653e-06,-1.8267534869664814e-05,-1.32375562316156e-05,-7.541181730630342e-06,7.94418083387427e-05,6.077497891965322e-05,8.752070243644994e-06,-5.660336569235369e-06,-6.9294216693549515e-06,1.1412631010898622e-05,-2.4645755729579832e-06,-7.4316478730906965e-06,-6.449694865295896e-06
-1.6650725228828378e-05,-0.00012511335307863192,-4.7693982651253464e-05,-2.6562376660876907e-05,-8.729015007702401e-06,-4.4098220314481296e-05,-3.0881414659234e-05,-1.4086143437452847e-05,0.0001431092714483384,0.00013224934809841216,2.648428016982507e-05,5.308499567036051e-06,-5.850177331012674e-06,2.5200795334967552e-05,2.7398485258345318e-06,-4.523701591097051e-06,-1.0902933809120441e-05
-1.2903299648314714e-05,-2.63035180978477e-05,-1.2203540791233536e-05,-4.607248683896614e-06,1.1322794307488948e-05,-1.505280852143187e-05,-8.35971184187656e-06,2.608030627015978e-07,8.685305147082545e-06,1.3788070646114647e-05,6.8006920628249645e-06,1.222013270307798e-05,1.5089773114596028e-05,-1.4549932529916987e-06,1.1792790246545337e-06,6.329491952783428e-06,5.20877892995486e-06
-1.689365308266133e-05,-2.7071830118075013e-05,-1.1439066156526678e-05,-1.268883374905272e-05,-9.893873539112974e-06,-1.1479777640488464e-05,-7.184768207935122e-06,-6.63121318211779e-06,2.2834485207567923e-05,4.2153957110713236e-05,1.8391668163530994e-05,4.3683867261279374e-06,-1.4878587535349652e-06,1.2372878245514585e-05,5.350390892999712e-06,3.193072188878432e-06,-3.893963366863318e-06
-2.6858068849833217e-05,-4.804684067494236e-05,-1.88067824637983e-05,-9.7607662610244e-06,8.14878148958087e-07,-1.7098914213420358e-05,-6.512095751531888e-06,3.2580601327936165e-06,1.8813319911714643e-05,4.322899621911347e-05,1.5403656107082497e-05,5.8291349489536515e-06,3.839072633127216e-06,1.5412702396133682e-05,9.96879509784776e-06,6.6735915424942505e-06,3.841256329906173e-06
-1.6101746950880624e-05,-6.50309375487268e-05,-3.1093930374481715e-05,-1.304582656302955e-05,3.465009285719134e-06,-1.996462742681615e-05,-1.1088601240771823e-05,2.29481520364061e-06,4.1416722524445504e-05,5.62366985832341e-05,7.5269485932949465e-06,2.262159796373453e-06,3.876567916449858e-06,1.5639208186257747e-05,8.21778144199925e-06,7.302154699573293e-06,8.087609785434324e-06
-3.403038681426551e-05,-0.00025400590311619453,-8.489490573992953e-05,-3.6182884286972694e-05,-7.659836455786717e-06,-7.005413317529019e-05,-4.61396139144199e-05,-1.7732023479766212e-05,0.00018541065946919844,0.00023736262664897367,5.500082625076175e-05,1.2967883321834961e-05,2.531265636207536e-06,5.1144037570338696e-05,1.4813937013968825e-05,2.1161308723094407e-06,-1.064767855041282e-05
6.294805643847212e-06,-2.340482024010271e-05,-1.3947777915745974e-05,-1.0080970241688192e-05,-6.9291668296500575e-06,-8.902363333618268e-06,-1.02678568509873e-05,-8.5401570686372e-06,4.631638148566708e-05,4.27126360591501e-05,4.988603905076161e-06,-4.691715957960696e-06,-5.9662443163688295e-06,6.503809345304035e-06,-3.361702965776203e-06,-4.929221915972448e-06,-5.794236130896024e-06
-2.442245431666379e-06,-3.180650674039498e-05,-1.7524173017591238e-05,-1.0343539543100633e-05,-1.0471349014551379e-06,-1.200861152028665e-05,-6.901869710418396e-06,-4.718700438388623e-06,3.063214535359293e-05,2.6658068236429244e-05,8.999280908028595e-06,3.010253692536935e-06,1.809570676414296e-06,6.513637345051393e-06,4.631212618733116e-06,3.864684913423844e-06,6.739301170455292e-07
6.763749013316556e-06,-1.9989776774309576e-05,-8.780209100223146e-06,-5.80463461119507e-06,-3.508088639136986e-06,-4.171895852778107e-06,-4.834714673052076e-06,-3.253031536587514e-06,2.9505225029424764e-05,2.3428365238942206e-05,2.6071229513036087e-06,-2.7618988269750844e-06,-5.156461782007682e-06,1.5265428601196618e-06,6.580769422726007e-07,-3.5053735700785182e-06,-2.7229925763094798e-06
2.3592126126459334e-05,-5.164689719094895e-05,-3.436724000493996e-05,-2.6610537929627753e-05,-1.6435983297924395e-05,-6.300512723100837e-06,-7.27254337107297e-06,-1.1095604349975474e-05,9.105385834118351e-05,5.471605254570022e-05,2.869433501473395e-06,-9.32714806367585e-06,-1.310858681335958e-05,1.8120306776836514e-05,-1.8846394596039318e-06,-5.232567218627082e-06,-7.06952232576441e-06
7.543050742242485e-06,-4.4206112761457916e-05,-2.2106100914243143e-05,-1.4631460999225965e-05,-7.136439307942055e-06,-1.444964482288924e-05,-1.2139767022745218e-05,-5.415506166173145e-06,5.727209645556286e-05,4.352190262579825e-05,6.842001539553166e-06,6.445934559451416e-07,-1.6296139619953465e-06,1.0000389352171624e-05,1.6702167613402708e-06,-1.5726893707324052e-06,-4.206915036775172e-06
-2.8303134968155064e-05,-5.162363459021435e-05,-1.0725831089075655e-05,-2.1199002731009386e-06,2.6782572604133748e-06,-1.9609346509241732e-05,-5.321569460647879e-06,9.255843451683177e-07,6.382178980857134e-06,3.3249900297960266e-05,1.9185383280273527e-05,1.2603841184954945e-05,9.398861038789619e-06,7.123224690985808e-06,1.0172590009460691e-05,8.121657060655707e-06,7.861934136599302e-06
-1.5056545635161456e-05,-2.493433248673682e-05,-1.141088614531327e-05,-1.3340327313926537e-06,8.089303605629539e-06,-1.568098213056146e-05,-9.043647651196807e-06,5.248739398666658e-07,7.826154615031555e-06,2.3712340862402925e-05,1.122446269619104e-05,8.554989790354739e-06,7.397712494139341e-06,-9.843935231401701e-07,1.5827067727514077e-06,3.9221638417075155e-06,5.610114840237657e-06
-1.388253542700113e-05,-2.8527872927952558e-05,-1.2668601812038105e-05,-8.684794011060148e-06,3.7393479033198673e-06,-1.2951437383890152e-05,-8.658452998133725e-06,-2.1157250102987746e-06,1.5339479432441294e-05,2.876740472856909e-05,9.343396413896699e-06,7.172024453439008e-06,6.736779823768302e-06,6.6135194174421486e-06,1.665460274580255e-06,3.76415755454218e-06,4.347852154751308e-06
-5.385831173043698e-06,-2.2565480321645737e-05,-1.2178847100585699e-05,-1.121864806918893e-05,-6.1820346672902815e-06,-4.0871491364669055e-06,-3.3054420782718807e-06,-3.928804289898835e-06,3.01406835205853e-05,2.9293216357473284e-05,3.5999692045152187e-06,-2.0989359654777218e-06,-3.899725925293751e-06,8.233049811678939e-06,4.957308988196019e-06,-3.0061619327170774e-07,-1.0727135304477997e-06
-1.3399294402915984e-06,-2.79578080153442e-05,-1.0950557225442026e-05,-5.208659786148928e-06,2.1861524146515876e-08,-5.442967449198477e-06,-3.862755875161383e-06,-2.2902113414602354e-06,3.5426342947175726e-05,2.9318307497305796e-05,4.4622057657761616e-06,-4.907505626761122e-06,-5.547609816858312e-06,6.879432817186171e-06,-1.8835107766790316e-06,-4.452213033800945e-06,-2.264418981212657e-06
-1.342131508863531e-05,-5.444498674478382e-05,-2.172311178583186e-05,-1.0964482498820871e-05,-5.302218937686121e-06,-1.5813271602382883e-05,-1.0421052138553932e-05,-3.550272822394618e-06,3.685293995658867e-05,5.881427205167711e-05,1.5581699699396268e-05,4.455856924323598e-06,-3.380443217793072e-06,1.7425640180590563e-05,6.219062015588861e-06,8.271376827906352e-07,-1.1554460570550873e-06
-5.5933805015229154e-05,-0.00014695596837555058,-4.5579339712276123e-05,-1.893060084512399e-05,7.393601265448524e-06,-5.396207779995166e-05,-2.952420436486136e-05,-6.009570881815307e-06,7.193372402980458e-05,0.00015313374933612067,4.3398793422966264e-05,2.134716669388581e-05,1.1135080058011226e-05,2.7782154290889594e-05,1.4107866718404694e-05,6.514576853078324e-06,1.488650696046534e-07
-7.197353261290118e-05,-7.67351702961605e-05,-2.1989357890106476e-05,-8.560848982597236e-06,6.861919246148318e-07,-2.2978789274930023e-05,-1.0500876896912814e-05,-2.456630681990646e-06,-5.063775461167097e-07,0.00010839291462616529,3.605709025578108e-05,1.3882368875783868e-05,5.597275958280079e-06,3.162183020322118e-05,1.3869930626242422e-05,5.298767064232379e-06,2.9521106625907123e-07
-2.3823435185477138e-05,-0.00022813513896835502,-8.682351472089067e-05,-3.964018014812609e-05,-3.396593456272967e-06,-6.687206996502937e-05,-4.4068281567888334e-05,-1.3361528544919565e-05,0.00015648165572201833,0.00020985803712392226,4.926242218061816e-05,1.5952380636008456e-05,4.822957635042258e-06,4.769099200530036e-05,1.650545254960889e-05,7.63369826017879e-06,-2.0868528736173175e-06
2.3702072212472558e-05,-5.953072104603052e-05,-2.671677088983415e-05,-1.6899975889828056e-05,-2.383117680437863e-05,-1.4597966583096422e-05,-1.9146102204103954e-05,-1.9040555343963206e-05,8.654369958094321e-05,8.397103920287918e-05,1.624357173568569e-05,-7.636279406142421e-06,-1.625484583200887e-05,2.105668590957066e-05,-6.161608325783163e-07,-1.011963831842877e-05,-1.7126891179941595e-05
6.584882430615835e-05,-0.0001076682165148668,-6.504204156954074e-05,-4.189756600680994e-05,-2.4953243610070786e-05,-2.0396111722220667e-05,-2.3538018695035134e-05,-1.996454466279829e-05,0.00016981790759018622,0.00010446304440847598,5.4304327932186425e-06,-1.5339694982685614e-05,-2.036289697571192e-05,2.4419513920292957e-05,-8.808274287730455e-07,-1.3415044577413937e-05,-1.6521509451195016e-05
1.1536382771737408e-05,-2.402946847723797e-05,-1.4280432878877036e-05,-1.2607776625372935e-05,-1.4642512724094559e-05,-9.182367648463696e-07,-7.316830306081101e-07,-4.49576873506885e-06,3.942921102861874e-05,2.577620034571737e-05,4.66880010208115e-06,-5.8980094763683155e-06,-1.3749511253990931e-05,1.1835107216029428e-05,4.630388502846472e-06,-3.7560506598310894e-06,-2.7666370954193553e-06
-5.5103586419136263e-05,-0.0002679651115613524,-9.350605432700831e-05,-4.6422136620094534e-05,-1.720738646326936e-05,-7.72232269810047e-05,-4.86209621612943e-05,-1.682824836279906e-05,0.0001697220686764922,0.00028407518402673304,6.85611285007326e-05,1.3089751121242443e-05,-3.473640390438959e-06,6.81751580486889e-05,2.482508989487542e-05,5.609208471923921e-06,-7.70722544984892e-06
-6.662582927674521e-05,-0.0002775636676233262,-9.682880408945493e-05,-4.529999387159478e-05,-1.0665097249784594e-05,-8.227016951423138e-05,-4.950521542923525e-05,-1.7943593320524087e-05,0.00016788519133115187,0.00029175398231018335,7.228715912788175e-05,1.2701290074801364e-05,1.025781784846913e-06,7.171731704147533e-05,2.581646458565956e-05,6.716125213301893e-06,-3.200922947144136e-06
4.172755507170223e-05,-0.0001249922079296084,-6.061005842639133e-05,-4.156069007876795e-05,-2.7569979465624783e-05,-3.079313682974316e-05,-3.0187589800334536e-05,-2.4912706976465415e-05,0.00018321938841836527,0.00014014050293553737,1.7364169252687134e-05,-1.413530435456778e-05,-2.3082781581251766e-05,3.4457877973181894e-05,-1.4360366549226455e-06,-1.6963878351816675e-05,-2.0665121610363713e-05
6.369840593833942e-05,-0.00013244159686109924,-7.141403239074862e-05,-5.056324243923882e-05,-2.9984493039592053e-05,-3.4098626656486886e-05,-3.1412239877681714e-05,-2.0985886294511147e-05,0.00019646292275865562,0.00012639325541385915,9.418352419743314e-06,-1.3660372587764869e-05,-1.800428321985237e-05,2.747961889326689e-05,1.771832558006281e-06,-9.015400792122819e-06,-1.3644213140651118e-05
4.4331152821541764e-05,-1.953664468601346e-05,-2.2705004084855318e-05,-1.6520993085578084e-05,-1.7395109352946747e-05,-3.2800962799228728e-06,-1.3085802493151277e-05,-1.7304870880252565e-05,9.319954551756382e-05,4.003330832347274e-05,-2.9273251129779965e-06,-1.4230964552552905e-05,-1.477554224038613e-05,3.88265289075207e-06,-8.772874480200699e-06,-1.398179256284493e-05,-1.6929651792452205e-05
-4.769375664182007e-06,-8.232436084654182e-05,-2.674783445399953e-05,-1.3826489407620102e-05,-1.1738847661035834e-05,-2.6949279344989918e-05,-1.685927281869226e-05,-7.289893574125017e-06,7.767021270410623e-05,7.872008791309781e-05,1.678431408436154e-05,5.533195690077264e-06,-3.654691340670979e-06,1.5340797062890488e-05,5.702452654077206e-06,4.226235432724934e-07,-6.013642632751726e-06
2.1112187823746353e-05,-4.581850589602254e-05,-3.224031843274133e-05,-2.4850620548022562e-05,-1.7964121980185155e-05,-1.3001885236008093e-05,-1.5706351405242458e-05,-1.5986564221748267e-05,8.245001299655996e-05,6.46757434878964e-05,1.0758325515780598e-05,-6.843958544777706e-06,-1.5486749362025876e-05,2.4862541977199726e-05,1.8687405827222392e-06,-5.525225788005628e-06,-1.2303251423873007e-05
-2.2836829884909093e-05,-4.765567700815154e-05,-1.9818390001091757e-05,-1.0338807442167308e-05,6.788959581172094e-07,-1.8937232425741968e-05,-1.4674094927613623e-05,-4.329012881498784e-06,1.1576652468647808e-05,5.726004565076437e-05,2.723696024986566e-05,1.2649021300603636e-05,4.453606379684061e-06,1.4815977692705928e-05,7.544685104221571e-06,3.448871211730875e-06,-1.0746734915301204e-06
0.00010221357388218166,-3.586616185202729e-05,-4.304014055378502e-05,-3.838293923763558e-05,-3.833103801298421e-05,-3.963488325098297e-06,-2.1860538282680864e-05,-2.5736203497217502e-05,0.00016868802049430087,6.748830946889939e-05,-1.127082396124024e-05,-3.333421591378283e-05,-3.742361968761543e-05,1.2383301509544253e-05,-1.3726095403399086e-05,-2.56070834439015e-05,-2.2230854938243283e-05
-2.3667016648687422e-06,-1.2970747775398195e-05,-3.3975011319853365e-06,1.8931787053588778e-06,8.174538379535079e-07,-3.0968494684202597e-06,-1.5886635083006695e-06,2.4312694222317077e-06,7.571412425022572e-06,1.4913748600520194e-05,-8.620777407486457e-07,2.5134522729786113e-07,-7.462476787623018e-07,1.809057721402496e-07,-1.8968476069858298e-06,-1.0393587217549793e-06,-9.431460057385266e-08
3.136835766781587e-05,-7.443638651238871e-06,-7.922885743028019e-06,-9.738388143887278e-06,-1.2599175533978269e-05,-6.148718171061773e-06,-1.0579343438621436e-05,-1.3145083357812837e-05,5.944580334471539e-05,3.27867883243016e-05,-5.011770554119721e-09,-8.702586910658283e-06,-1.0775803048090893e-05,-8.380279723496642e-07,-1.104192426737427e-05,-1.1755021660064813e-05,-1.2905340099678142e-05
-1.5071233974595089e-05,-1.708019391344351e-05,-2.3309894459089264e-07,4.083927251485875e-06,1.4767738321097568e-07,-3.7100844778592545e-06,2.029923962254543e-06,2.2871865965612415e-06,-6.8545195972546935e-06,1.0713624533309485e-05,7.456209459633101e-06,3.1586789646098623e-06,1.8283863028045744e-06,4.526099360191438e-06,3.2875416380306888e-06,1.1338784133840818e-06,2.295998143608813e-06
-8.19528395368252e-07,-1.6982365195872262e-05,-6.9253924266377e-06,-5.781749678135384e-06,-6.6902493927045725e-06,-2.4221873360374957e-06,-3.808212909461872e-06,-2.965532644338964e-06,1.9422901459620334e-05,2.0312255173848826e-05,5.088338298264716e-06,-1.7804483150030137e-06,-3.3616096288824338e-06,9.498563940724125e-06,3.289866754130344e-06,-1.6057610991992988e-06,-4.468889073905302e-06
-0.0001376612672174815,-6.623828994634096e-05,2.8252043193788268e-06,2.33476214930306e-05,3.6907637877447996e-05,-2.339383604521572e-05,5.283200152916834e-06,2.6614613943820586e-05,-0.00013043038870819146,2.9040534172963817e-05,4.0449398511555046e-05,3.81299405489699e-05,3.8071385461080354e-05,1.922120645758696e-05,3.0452973533101613e-05,3.501358241919661e-05,3.236648217352922e-05
-5.4329316299117636e-05,-4.8429709863739845e-05,-8.556195211895101e-06,2.822990722961549e-06,1.1454910804786778e-05,-2.1803549316246063e-05,-1.0325354992346547e-05,3.317028131277766e-06,-3.274058872193564e-05,4.567883843265008e-05,2.798892091959715e-05,2.1802939954795875e-05,2.0650237274821848e-05,1.1159022847095912e-05,1.2233476809342392e-05,1.272587451239815e-05,6.350477633532137e-06
8.36019535199739e-06,-3.274891196269891e-05,-1.588624718351639e-05,-1.1039405308110872e-05,-1.0957380709442077e-05,-6.685092102998169e-06,-7.25730501471844e-06,-7.211330967038521e-06,4.400596026243875e-05,4.187922240816988e-05,6.915115591255017e-06,-3.6216961234458722e-06,-6.490156238214695e-06,1.0190946113652899e-05,9.231311537405418e-07,-3.6920030197507003e-06,-6.685043558718462e-06
-4.08083531056036e-06,-4.871675992035307e-05,-2.1595445105049293e-05,-7.124699095584219e-06,-2.503588802937884e-07,-2.3476662136090454e-05,-2.125531591445906e-05,-1.1851142971863737e-05,5.574103124672547e-05,7.738096246612258e-05,2.0028758626722265e-05,2.6904422156803776e-07,-3.2467659139001626e-06,8.516694833815563e-06,-2.6096304281963967e-06,-7.2807978881428426e-06,-1.0448076636748738e-05
