C3,C4,F3,F4,F7,F8,Fp1,Fp2,FT10,FT9,O1,O2,P3,P4,P7,P8,Pz,T7,T8,Cpz
-4.7186575102386996e-05,1.5636906937288586e-05,-2.9289240046637133e-05,3.465839745331323e-05,-3.3470654670963995e-05,5.959051532045123e-05,-2.5352470629513846e-06,3.0507490919262636e-05,5.689429326594109e-05,-1.9100003470384763e-05,-1.3589829904958606e-05,3.5640296118799597e-06,-3.91484336432768e-05,-7.445642040693201e-07,-3.081597060372587e-05,3.340138209750876e-05,-2.2753597477276344e-05,-4.913292832497973e-05,7.268787067005178e-05,-1.917384724947624e-05
-2.380802106927149e-05,1.4170432223181706e-06,-3.2335256719306926e-05,-8.437737051281147e-07,-2.763304519248777e-05,3.127251511614304e-05,-1.2735688187603955e-05,2.4890587155823596e-06,4.6747705710004084e-05,-2.1350040697143413e-05,5.074753062217496e-07,1.1940819604205899e-05,-1.1785472906922223e-05,9.131451406574342e-06,-1.2585569493239745e-05,2.8810371020426828e-05,-4.5119531932868995e-06,-2.689651614673494e-05,5.097164284961764e-05,-8.802747402114619e-06
-3.3033993531716987e-06,1.9707838646354503e-05,-9.017319371196209e-06,2.3452112714039686e-05,-4.00816124965786e-05,4.063358619532664e-05,-3.7964558714520535e-06,2.5784491299418733e-05,9.812373718887102e-06,-4.634135802916717e-05,-1.1092087390807137e-05,-4.827693430797808e-06,-1.36260700855928e-06,1.2133733662267332e-05,-1.3887202840123791e-05,3.1550075618724804e-06,7.636632254559572e-06,-3.0034603469175636e-05,6.823797207289317e-06,1.4604762895942258e-05
-1.0232746717520058e-05,2.887334119350271e-06,-2.016840153373778e-05,1.1193232239747886e-05,-3.0398987291846424e-05,2.724905061768368e-05,-9.965129720512778e-06,8.074242941802368e-06,2.5440793251618743e-05,-1.3304917956702411e-05,3.98555556557767e-06,7.21457536201342e-06,-7.582608304801397e-06,1.314233486482408e-07,1.9301342035760172e-07,1.3244581168692093e-05,-5.5304592478933046e-06,-1.4441438906942494e-05,1.828088534239214e-05,-6.270004178077215e-06
-2.3451906599802896e-05,-1.588881241332274e-05,1.909113780129701e-05,-1.1256880128485136e-05,-2.6408575649838895e-05,5.630140549328644e-05,-1.352769322693348e-05,-0.0001502554769103881,3.154434671159834e-05,0.00016856964793987572,-4.0926403478636075e-05,-1.7304642824456096e-05,-2.0160250414846814e-05,-1.720736145216506e-05,-2.4766451360846986e-06,1.4235269190976396e-05,-2.045682504103752e-05,1.006762613542378e-05,7.888547588663641e-05,-1.937342972269107e-05
-2.0278949705243576e-05,-6.433951966755558e-06,2.130828215740621e-05,1.1829908544314094e-05,-3.176894642820116e-05,0.00039358148933388293,-0.00010169063898501918,2.687540472834371e-05,-0.0006567304517375305,0.0001851069064287003,2.5935943995136768e-05,3.61589318345068e-05,-3.6795881896978244e-06,9.541648978483863e-06,6.26640030532144e-07,2.2902200726093724e-05,-2.481550836819224e-06,1.591148611623794e-05,7.683419698878424e-05,-3.5489674701238982e-06
-1.0494400157767814e-05,1.9440240066614933e-05,-2.0165167370578274e-05,1.3202075024310034e-05,-5.117069827065279e-05,6.039065101504093e-05,-1.974727274500765e-05,8.466444342047907e-06,7.859343349991832e-05,-5.463803609018214e-05,-2.2897481358086225e-05,1.4680244930787012e-07,-1.7971564147956087e-05,-2.2207677830010653e-06,-2.7455423150968272e-05,3.519965093801147e-05,-2.2665289179713e-05,-4.748957053379854e-05,9.475113620283082e-05,-1.3274765933601884e-05
3.340455805300735e-05,3.9095626561902463e-05,-2.818816210492514e-05,0.00011292258818684786,-1.1490404020264577e-05,9.69552411334007e-05,1.5794441878824728e-05,1.4175828255247325e-05,8.000011075637303e-05,1.4111805285210721e-05,-0.00024280256729980465,-0.0001032725594996009,7.176003009590204e-07,-1.4085833754506893e-05,-2.4201732230721973e-05,2.4906319595174864e-05,2.4699989808141254e-05,-0.0001107704229070805,2.5640254534664564e-05,5.23873241036199e-05
5.117832188261673e-06,-4.294657173886662e-06,2.6877751224674284e-05,3.532655682647601e-05,3.52428833139129e-06,0.00011045728024328128,0.00010238035974907689,0.00011947658504141145,-4.0689337765797973e-07,-4.628543683793396e-05,-4.706506888396689e-05,-4.471426564123249e-05,-3.685070214487496e-05,-2.145915641449392e-05,-5.219905915510026e-05,-6.217386908247136e-05,-1.3654498616233468e-05,-3.60155379439675e-05,-2.8693360945908353e-05,-9.348133971798234e-06
-3.415729042899329e-05,-6.538809066114482e-05,-3.148488212900702e-05,7.789696610416286e-05,-0.00013812878023600206,0.00027645553200272843,7.710673344263341e-05,0.0002166420454159379,0.0001396653642586898,-0.00017270319222006947,-5.239598067419138e-06,-4.710265602625441e-05,-7.104253174361475e-05,-4.119298500881996e-05,-3.3813712434493937e-05,-8.654269186081365e-05,-7.386813194898423e-06,-6.572275765392988e-05,3.0650178359792335e-05,-1.8510820495976077e-05
-1.4013486634212313e-05,-2.369884168729186e-05,-1.0399300663266331e-05,1.0001822374761105e-06,-3.705021873656733e-05,9.726150892674923e-05,9.073460751096718e-05,0.00024794928594928933,3.2293712138198316e-05,-5.268726476970187e-05,-4.7984602133510634e-05,-3.118513632216491e-05,-3.98688614495768e-05,-3.045005814783508e-05,-6.00206658418756e-05,-4.492951939027989e-05,-2.4071537154668476e-05,-2.9058999643893912e-05,3.8805828808108345e-06,-2.7701403269020375e-05
-3.032136919500772e-05,1.1080388503614813e-05,-4.083496787643526e-05,8.229296327044722e-05,-0.00010363702313043177,0.00017647579807089642,-0.00029208101477706805,0.0002711483248276636,6.047119677532464e-05,-4.082151826878544e-05,-6.683693663944723e-05,2.42295500356704e-05,-1.5611251001246274e-05,-3.424719579925295e-06,-4.882187568000518e-06,-4.173609704594128e-05,-1.7537567146064248e-05,2.928805770352483e-06,3.0000619517522864e-05,-9.029913599079009e-07
-1.0720516456785845e-05,-6.166027560539078e-06,-1.7955499060917646e-06,8.590614015702158e-07,-5.79499578634568e-06,3.756888463612995e-05,-1.0286894394084811e-05,8.623261237517e-06,3.3167329092975706e-05,-1.4996559912106022e-05,1.2473734386730939e-05,-2.5323970476165414e-08,-2.8895168725284748e-05,-9.047661478689406e-06,-8.179045835277066e-06,8.704078936716542e-06,-2.248907276225509e-05,2.629359732964076e-05,6.316848157439381e-06,-1.5609978618158493e-05
-4.361429546406725e-06,1.159735802502837e-05,7.201779226306826e-07,8.52441371534951e-06,-3.6673168096967856e-05,7.745087350485846e-05,3.112805279670283e-05,3.65788146154955e-05,5.523477602764615e-05,-1.5642963262507692e-05,-4.553513463179115e-06,-1.3574013451034261e-05,-1.0712892162700882e-05,8.053423243836733e-06,-1.9683243408508133e-05,-0.00012514638365246356,-2.1443174205160176e-06,-5.5382136451953556e-05,6.090209080866771e-05,-2.3159319653132115e-06
-1.8591184925753623e-05,-4.81653114547953e-06,-2.572921084720292e-05,-8.75426921993494e-05,1.1504186659294646e-05,0.00016431393305538222,1.3705877790926024e-05,-8.487235754728317e-05,3.18388865707675e-05,-5.109246558276936e-06,-2.0291579858167097e-05,-2.914457581937313e-06,-1.92502120626159e-05,8.617691491963342e-06,-1.5310670278267935e-05,5.234504169493448e-05,-1.0282146831741557e-05,-3.957306034862995e-06,2.2167252495819412e-05,-5.8252771850675344e-06
-2.6689872356655542e-05,3.301299784652656e-05,-9.20725756259344e-06,2.0112682250328362e-05,-2.3150771085056476e-05,3.137090607197024e-05,5.336232788977213e-06,1.3225431928276521e-05,4.149579945078585e-05,-3.271074092481285e-05,-2.7124706321046688e-05,-4.288395757612307e-06,-2.593585713839275e-05,6.9395082391565666e-06,-4.006356630270602e-05,3.277863925177371e-05,-9.632397450332064e-06,-5.007673566614912e-05,6.73840731906239e-05,-2.775966095214244e-06
-1.2503828202170553e-05,3.194898363290122e-05,-1.1673750577756437e-05,3.297482271591434e-05,-3.22751848216285e-05,2.843744368874468e-05,-4.899407771929987e-06,1.6284910998365376e-05,2.1729577383666765e-05,-3.1899956411507446e-05,-2.690284122763842e-05,-2.62043067777995e-06,-1.5637494925613282e-05,1.4807989373366581e-05,-3.4035363569273613e-05,2.0386379674164345e-05,2.3981254173577327e-06,-4.230378726788331e-05,3.3772958886402193e-05,1.201085342472652e-05
-2.725596550590126e-05,3.6380795791046694e-05,-3.7723003515566234e-05,9.58133955464291e-06,-3.4504754694353323e-05,3.432915764278732e-05,-1.7725886777952837e-05,1.665238869463792e-06,4.392381788420607e-05,-3.03949736917275e-05,-7.772926437610295e-06,6.011138793837745e-06,-1.3213960755820153e-05,1.8353961650063866e-05,-2.5452926820435096e-05,3.0364657959580654e-05,-1.5718451322754845e-06,-5.376892295316793e-05,6.236770786927082e-05,6.4073460634972434e-06
2.4188364477595314e-05,-9.38856101129204e-06,3.243108949391171e-05,0.00011325123341521248,-4.744542820844799e-06,8.92942953214515e-05,1.4614979590987787e-05,-0.00020568992476910353,-0.00022348565835272893,-2.2337040718412027e-05,2.4561385089327814e-05,1.433935176464729e-05,9.897998097585514e-06,1.731027805362828e-05,-1.5600980987073854e-06,-6.246336852200329e-07,2.9325129617063794e-05,-5.140173016116023e-06,7.219301869554329e-05,3.156354796374217e-05
-1.2138526471972e-05,1.1891219067194925e-05,-1.2729431887237297e-05,2.5300988454546314e-05,-2.8539259801618755e-05,4.573450132738799e-05,-7.568549676761904e-06,1.1762183930841275e-05,5.827304266858846e-05,-2.7089215109299403e-05,-2.4603547785773117e-05,-1.452187069617139e-05,-2.3561125544802053e-05,-8.566658067366006e-06,-2.746592326730024e-05,1.616269901205669e-05,-2.200203425672953e-05,-2.072452389256796e-05,7.110964725143276e-05,-1.0723620107455645e-05
-1.938559194059053e-05,1.9233197235735133e-05,-1.4444952284975443e-05,1.7551615542288346e-05,-2.509618025214877e-05,3.289052256150171e-05,-1.0210452273895498e-05,9.60972101893276e-06,4.3536052913850654e-05,-1.5667782918171724e-05,-1.5002349755377509e-05,-1.4755893516849028e-05,-1.3410782685241429e-05,-3.5655475585372187e-06,-1.4307523542811396e-05,1.2017920653306646e-05,-1.558605868012819e-05,-1.336664831796952e-05,4.783571614552784e-05,-7.874984021327691e-06
-1.5717243201152087e-05,1.0651456989307917e-05,-2.2945183445699513e-05,7.669102160434704e-06,-2.3109406356525142e-05,1.68534438671486e-05,-9.89690153119227e-06,2.029370079981163e-06,2.1458928131323773e-05,-9.79353080765577e-06,-7.259286576299928e-06,9.789511750568636e-06,-1.0622327522469277e-05,7.926976877570269e-06,-3.960290086979512e-06,2.00713683682352e-05,-2.9315579013200477e-06,-1.6793590930319624e-05,2.9436418117256835e-05,-2.8572558221640065e-06
-2.624907938297838e-05,1.871615720006048e-05,-1.2796444934792817e-05,2.602760105219204e-05,-1.2235266694915481e-05,3.900601404893678e-05,-1.0388706414232729e-05,8.128289209707873e-06,5.3338001407610136e-05,-1.7477354504080722e-05,-2.0003702502435772e-05,-7.768405566821457e-06,-2.2517884644912556e-05,-1.8181204382017313e-06,-3.4501276786613744e-05,1.4950901459087618e-05,-2.3298235646507237e-05,-2.2777637241233606e-05,6.236088665900752e-05,-1.0695737728383392e-05
-1.3202554555391544e-05,6.415010830096435e-06,-2.002713176807447e-05,-5.994243110762909e-07,-2.81255241816325e-05,5.000794772058725e-06,-3.548861059243791e-06,-2.211260834883433e-06,1.0932128134300001e-05,-2.0241027556267e-05,2.1224266646413525e-05,2.0824149032705463e-05,2.315645588168991e-06,1.3344531453185482e-05,-7.540047590737231e-07,9.698665508039994e-06,8.215837738134724e-06,-2.8558751523632964e-05,1.1599997378652915e-05,7.697514149640483e-06
-1.1082064418133086e-05,3.0926930776331574e-06,-1.2359065294731408e-05,1.0664248236480489e-05,-2.185907942475751e-05,2.027717073360691e-05,-1.8516454019845696e-05,3.864675818476826e-06,2.9272579013195354e-05,-1.9602095107984496e-05,-1.0560513146629091e-05,-2.882434728235239e-06,-5.848453838552814e-06,6.802386906201718e-06,-1.3926708106737351e-05,1.307788807025645e-05,-4.357059879112057e-06,-1.4928730365681986e-05,5.1037623052252457e-05,-2.1666069187631365e-06
-1.0465016202942934e-05,1.296794175686955e-05,-3.179223199367698e-06,2.8207596301399462e-05,-1.952382535819197e-05,3.3750951843103394e-05,-2.5013559934450313e-07,1.5749774320283905e-05,3.462805489107268e-05,-1.863501802290557e-05,-1.55077423187322e-05,-1.1978680504398653e-05,-1.7948676486412296e-05,-5.022623554395977e-06,-2.3010165932646487e-05,2.144222548849939e-06,-1.4703277884109411e-05,-2.4039749860094162e-05,4.350792619334243e-05,-6.692333045066334e-06
-3.2319197089236695e-05,1.39214753289707e-05,-2.9229989195300732e-05,9.431976650375873e-06,-2.7044129637943115e-05,4.1330135900352616e-05,-9.271868293581065e-06,1.510617448730045e-05,6.401210612239083e-05,-1.1017354836440063e-05,-1.605486795597244e-05,-4.8708175199863035e-06,-2.7429114311416924e-05,-2.0335933861304056e-06,-1.6935095118242316e-05,1.6369896002288442e-05,-1.948250132954854e-05,-2.1140029957678053e-05,7.119690144463675e-05,-1.4540111692440405e-05
-1.946721113199601e-05,3.0385998684323567e-05,-7.889142580097541e-06,2.4022618163144216e-05,-2.2810309474152746e-05,4.106153573957272e-05,-4.488173999561695e-06,1.4739598555024713e-05,4.491216759561212e-05,-2.8558283474922064e-05,-2.935123302449938e-05,-1.9617270027083578e-05,-2.25200610657339e-05,4.004342372354586e-06,-3.540709008120757e-05,1.9099583369097672e-05,-1.6844622109601914e-05,-3.393553788555437e-05,6.57390423839388e-05,-3.0759498486077064e-06
-2.1044205823272932e-05,4.0907067159423605e-05,-1.950790147020598e-05,3.2579265052845585e-05,-3.32270374201471e-05,4.109518340555951e-05,-1.8554727716946218e-05,1.535314368084073e-06,4.4758166040992364e-05,-3.2839912819326855e-05,-1.4629331417381763e-05,-3.1542385841021314e-06,-2.0457218852243386e-05,1.149232866737293e-05,-3.556532635684562e-05,1.308760420215549e-05,-6.769321771571413e-06,-4.450013875612058e-05,5.7372552873857785e-05,7.421873306157067e-06
-2.0165743308098172e-05,2.007545890592155e-05,-1.0616534837026848e-05,2.5178980649798177e-05,-2.933985979325371e-05,4.824067582376301e-05,-2.5893009478750173e-06,1.2671083823079243e-05,5.303633224684745e-05,-2.902540700233658e-05,-3.208442831237335e-05,-1.088903127310914e-05,-1.7100757617072304e-05,6.986965672695078e-07,-2.8147631383035332e-05,1.2075897245722444e-05,-7.556307764389203e-06,-3.899014882335905e-05,5.7037790611502714e-05,-2.509764726710273e-06
-7.0854323439561995e-06,2.0822978967771633e-05,-3.3099577194661833e-06,2.3579496883030515e-05,-2.2576090856318842e-05,3.129472315777093e-05,-9.124905773205683e-07,1.5469468053197488e-05,3.364500571478857e-05,-3.459322306298418e-05,-1.815821997297462e-05,-7.09528467268683e-06,-1.145771693700226e-05,6.599222615477629e-06,-3.0358834237631527e-05,8.499369869241491e-06,-1.2358432286418974e-06,-4.234953576087719e-05,3.2439595997857396e-05,6.7827641032636166e-06
-3.1431990464625414e-05,2.3790481009200448e-05,-2.4130017663992476e-05,4.764572440763004e-05,-4.317905222706031e-05,6.538357229146641e-05,-1.1188141797902063e-05,3.206076189599116e-05,7.112963612598833e-05,-4.1196142774424516e-05,-1.7318575373792555e-05,-5.95088067711913e-06,-2.4485150333930505e-05,-4.3613727029878646e-07,-4.101901868125424e-05,1.3001102161069866e-05,-1.3269805549498415e-05,-5.892110493732616e-05,6.263278282858664e-05,-3.118047970929183e-06
-1.53461774061725e-05,4.543125214695465e-06,-1.3381981716520386e-05,2.9190024179115426e-05,-2.4504212433384964e-05,4.352367727733508e-05,-8.014189006644301e-06,1.4976069451222429e-05,4.283648229375103e-05,-1.03111783573695e-05,-1.558673125146015e-05,-9.0908774836862e-06,-1.7136037058662623e-05,-8.633050128992181e-06,-1.3236211771072703e-05,-5.144579517946113e-07,-1.541354731671163e-05,-1.6775650692579802e-05,4.459353476704564e-05,-1.1718606401700526e-05
-1.4973943507357035e-05,1.1919014468730893e-05,-1.8701331782722264e-05,1.2663518646149896e-05,-2.0879276803498215e-05,2.5570795969542814e-05,-9.964892342395615e-06,4.999869815947022e-06,3.1171494811133016e-05,-1.2288528978388058e-05,-6.715015615554876e-06,2.850897544703912e-07,-1.304989928030409e-05,4.895180154562695e-07,-9.758845635587932e-06,1.1435190117481397e-05,-7.740529781585792e-06,-1.3010846259930986e-05,3.109783710897318e-05,-2.5492217901046388e-06
-1.2314356808929006e-05,7.730958145657496e-06,-2.5497085516690277e-05,1.9207588593417313e-05,-4.7992174586397596e-05,4.1388155295862816e-05,-2.287436291226186e-05,2.0234356270520948e-05,3.597201794036664e-05,-2.639274225657573e-05,2.874148776754737e-06,9.448696573599591e-06,-1.017736531139235e-05,1.2538590908661718e-05,-1.610270669516467e-05,1.588297482157941e-05,1.002739736577496e-06,-3.6158327475277474e-05,2.8297044991631992e-05,2.931848939624615e-06
-6.998302978900028e-06,6.550287253048737e-06,-2.4839988498115417e-05,6.164228580018971e-06,-4.3611172259261366e-05,3.125096372968983e-05,-2.131485626932772e-05,1.0032116733782459e-05,3.226698845537612e-05,-2.1950443624518812e-05,-1.9360686565050855e-07,4.001221896032803e-06,1.3732019397139084e-06,5.6524780802647e-06,1.875766429293435e-06,9.769461712494376e-06,2.480474449839676e-06,-1.3904559637012426e-05,1.7999221199715976e-05,3.396522060938878e-06
-5.3927387853036635e-05,5.032301305618603e-05,-5.953233721811557e-05,6.324965033854824e-05,-0.00013549455616157502,0.00013912515896663535,-4.0810286009218544e-05,6.122161357779987e-05,0.00013385598140303046,-0.00010160045712837018,-2.8119516173319425e-05,-1.1994870874332264e-06,-3.797253157244995e-05,1.5878498743404634e-05,-5.408573633758351e-05,4.019972220703494e-05,-1.5076904674060643e-05,-9.306657193519641e-05,0.00011571668073884211,1.3154523230696213e-06
-2.0571528693835717e-05,9.55984341999283e-06,-1.6819794836919755e-05,2.0050847524544224e-05,-3.080455644521862e-05,5.189467628952116e-05,-1.6048925317591056e-05,1.7401966033503413e-05,5.3458505135495216e-05,-2.2821306629339233e-05,-8.544677257305011e-06,-5.6650483202247415e-06,-1.6398908883275e-05,1.3222185941685893e-06,-1.675321709626587e-05,1.501309270679485e-06,-1.0145022315555252e-05,-2.4368797312490642e-05,3.892643144354224e-05,-5.174016678211046e-06
-1.4350915535032982e-05,1.2092249107809039e-05,-3.784037517107208e-05,2.883981323975604e-05,-0.00011040685876650969,9.10404642127105e-05,-1.277475134031647e-05,6.434762235585367e-05,5.647248758577916e-05,-7.59074073357624e-05,3.935931033538509e-06,4.237885633529004e-06,-5.809628646602505e-06,1.1133200075619243e-05,-9.098392183659598e-06,1.3693817436433164e-05,-9.540917744743638e-07,-4.394375446281629e-05,2.1904860204813303e-05,3.3878413887578063e-06
-1.725187598822231e-05,4.925026928503939e-06,-1.7841512999439146e-05,1.685582947175135e-05,-1.547500460219453e-05,4.1577438423701096e-05,-7.1562681114301085e-06,1.2964969755557831e-05,4.800601163879037e-05,-1.4445567330767517e-05,-1.5839462832900608e-05,-7.1143649620353244e-06,-1.692890509730205e-05,-4.367335463939526e-06,-2.125367298333458e-05,7.2780476330081e-06,-1.3110004516647678e-05,-2.0279642967580003e-05,5.098425754113123e-05,-1.1527963948765318e-05
-3.0194987630238757e-06,1.5496500964218285e-05,-9.164901712210849e-06,3.007470786542399e-05,-4.719621210824698e-05,4.200118564767763e-05,-5.351312211132608e-06,3.4112574667233275e-05,1.835224247770384e-05,-3.894198016496375e-05,-3.2057006933428056e-06,-9.818657645155326e-06,1.9900289771612734e-07,-2.894163571909303e-06,-3.491171270297855e-06,-6.698257493553683e-06,1.9807594071608037e-06,-2.0069309357495513e-05,9.425966709386557e-07,6.6915972638526e-06
-3.526806722220499e-06,1.0496489721845137e-07,-4.134865775995422e-06,5.56297550247109e-08,-1.6376659687011852e-05,2.007302737183636e-05,-8.335919119417667e-06,8.070601325016469e-06,1.370339305140078e-05,-9.958652753994102e-06,1.5864525266806595e-06,7.84842086432036e-07,8.072211130638607e-07,-1.4269064649852226e-06,3.4602937830641167e-06,1.0612884580041282e-06,2.656556148394884e-07,-7.2378647928417195e-06,2.0312256765464554e-06,-1.0069193194794934e-06
-7.748846655886155e-06,8.51268316637288e-06,-1.5579340583826706e-05,7.416353128064657e-06,-3.8063004467403516e-05,1.9775719920289703e-05,-2.118849806720391e-05,2.171707365050679e-07,1.46988086271449e-05,-1.81027294274827e-05,1.2349916687526274e-05,1.0936260878224857e-05,3.832724473795679e-06,1.1287645747870556e-05,2.104376434886035e-06,1.1010172784153838e-05,3.317927053103631e-06,-1.3106357982906047e-05,6.0224285789445275e-06,2.3065869072524947e-06
1.909758111651172e-06,8.317273341162945e-06,-7.8679609032406e-06,5.030699867347721e-06,-3.023529950496595e-05,7.304320206458215e-06,-1.965514093171805e-05,-1.4752777133253403e-06,6.603105248359498e-06,-1.695693026704248e-05,3.566265377230593e-06,7.081690682753106e-06,8.469208637507109e-06,7.624139016115805e-06,1.1004976840922609e-07,6.461411885538837e-06,9.481304772407384e-06,-8.632170647615567e-06,5.41120721209154e-06,7.452347503544843e-06
-7.577499218314188e-06,3.573874067797078e-06,-3.4782406714839453e-06,1.0367006780143129e-05,-2.4145349925674964e-05,1.4571834753951407e-05,-2.9018701752647758e-06,6.407351975212805e-06,1.2393978067848366e-05,-1.5575629277009284e-05,-7.286819965202085e-07,1.1645500421764154e-06,-7.754928219583235e-07,8.153963335644221e-07,-1.465914465370588e-07,4.823872416181985e-06,1.1714617471625388e-06,-1.0643005225574598e-05,8.6794024127812e-06,2.003632424418811e-06
-2.8799518986488692e-05,1.3492879588739015e-05,-1.0685600727811106e-05,3.3713693937897915e-05,-2.636326098581776e-05,5.6482140280422755e-05,2.510769263608381e-07,2.0250744455552194e-05,5.552423499466386e-05,-3.128577645838959e-05,-1.4400870099962049e-05,-1.2138683928242244e-05,-2.2438509404310025e-05,-8.294010058307322e-06,-2.9290681595739443e-05,9.582067832525354e-06,-1.5288041026906285e-05,-3.916573950846214e-05,5.750987838837318e-05,-8.656019872432807e-06
-3.7576915019599255e-06,1.3345288607524708e-07,-1.2812687145924428e-05,1.1345189250278054e-05,-3.1402662443724694e-05,2.9224490845081164e-05,-2.0533264432742726e-05,1.561657131787797e-05,2.301958943462523e-05,-8.312442560054478e-06,2.4825453692756128e-06,2.3768327537254663e-06,-4.577873568223367e-06,-2.1011095441281213e-06,-2.9241878110042308e-06,3.573516949018085e-06,-1.964848365787475e-06,-5.291047273203731e-06,8.116873914332245e-06,-2.2112481943281637e-06
1.9911054778276593e-06,8.502684067934752e-07,2.564256647019647e-07,2.1715343336836668e-05,-3.06222800645628e-05,3.746763275103149e-05,-1.414122471032897e-05,1.981943023565691e-05,2.879960936752468e-05,-1.9728980987565592e-05,-3.7813942981301807e-06,-9.332932677352801e-06,-6.2241183513833676e-06,-1.214367739521549e-05,-5.809156391478609e-06,-1.5250667502186843e-06,-6.701346592308255e-06,-7.890925189713016e-06,1.1916092717001447e-05,-4.9148047764902e-06
-1.1928528238058789e-05,-3.842172873191885e-06,-1.420326088918955e-05,1.8892076241172617e-05,-8.711517011761316e-06,4.1583676193113206e-05,3.4467257137293927e-06,2.4508789920218987e-05,3.1425870929524535e-05,-6.2643700857734075e-06,-1.3310515896591824e-05,-9.16450400723079e-06,-2.1289238247845788e-05,-1.353449829366582e-05,-1.4383379493665416e-05,3.938070676667849e-06,-1.8248542801302392e-05,-1.2969349427294219e-05,3.6436253139982e-05,-1.2381588476273464e-05
-2.0735180441988632e-05,3.9234200812643394e-05,-1.5102518773346674e-05,0.00011525245281518437,-7.737277701380663e-05,0.0003664639516500756,-3.691911865644215e-05,-0.0005196221172809601,0.00016408180817961693,-8.22978290671017e-05,-3.2847171794969654e-05,3.0947318009566516e-05,-3.73263479787056e-05,1.7584950455784565e-05,-3.1506322557106614e-05,-1.1606784937612247e-06,-3.5267930797999725e-06,-3.578299219952896e-05,0.00013878213667339878,2.1852993995707948e-05
-5.792067440779647e-06,2.0655410366998694e-05,-7.471159733540844e-06,1.682362972132978e-05,-2.1305507516444777e-05,2.184203776778304e-05,-8.068997885857243e-06,1.4441648090723902e-06,1.7828779164119624e-05,-2.6370793420937844e-05,-7.62416323141224e-06,2.5874305720208213e-06,-1.363026603939943e-05,1.3895905340177706e-05,-2.0873660218967416e-05,1.3812313682137756e-05,4.428669171829824e-06,-4.2509787817834876e-05,3.112211743427906e-05,9.205943570123054e-06
-1.9605768031283333e-05,3.20869685310754e-05,-1.657824873291247e-05,2.8016276246489724e-05,-3.701760351759731e-05,3.653242310974747e-05,7.636426289536757e-06,1.4596017081203172e-05,2.6985172745241925e-05,-3.592020038922783e-05,-1.5369521861430258e-05,6.902882887516171e-06,-1.6867901649675332e-05,2.1991790390529786e-05,-3.655498130683554e-05,2.3450909253597274e-05,1.1776263136198395e-05,-6.406479315046454e-05,1.6376324708744505e-05,1.5627566426701378e-05
-8.682847692398354e-06,5.799903647130122e-06,-1.3151339544492657e-05,1.4436141100304667e-05,-4.696044766205887e-05,5.079829747955955e-05,-2.6068079023389146e-05,5.552952643483877e-06,2.812603815982584e-05,-3.2274931072606705e-05,3.281385488662636e-06,5.695283903150994e-06,-1.4203185489947145e-06,2.9676568260583736e-06,-5.834650437464006e-06,1.3104119489071309e-05,3.3302595738859964e-06,-1.716872338874964e-05,1.627030769668636e-05,2.1989935135025007e-06
-6.728815151291201e-06,-2.1029145500506274e-06,-1.3764706963570461e-05,1.5862090094742598e-05,-3.095179454248864e-05,5.452065215649782e-05,-1.063833562398031e-05,1.629194343877316e-05,1.929006521095289e-05,-1.866956336016301e-05,-2.7078813218395226e-06,-1.997689196286956e-06,-3.1574018066748977e-06,-2.551910029069404e-06,-5.502437488758005e-06,-3.1492445486946963e-06,-2.5083943455683766e-06,-3.678578877952532e-06,7.418752375087934e-06,-5.2738360523107986e-06
-2.1404909603006672e-05,2.723086072364822e-05,-4.765821358887479e-06,4.5836431127099786e-05,-2.43334816332208e-05,5.458705936689512e-05,5.382988092605956e-06,1.5190231351880357e-05,3.889699382852996e-05,-3.325228908579447e-05,-2.5679848477011546e-05,-2.212916933785891e-05,-2.4739794753259048e-05,-4.77842604595935e-06,-2.2098831323091872e-05,5.867880645382684e-06,-2.205130203947192e-05,-3.561890116543509e-05,5.942839959516277e-05,-1.156807138613658e-05
-1.6104031601571478e-06,8.251655117419432e-06,-6.422033038688824e-08,1.7091689642256824e-05,-2.2836245534563204e-05,3.473301694612019e-05,-2.5769873900571838e-05,-6.584165589629265e-06,1.2424750821082853e-05,-2.2289027896249536e-05,-2.137115075129259e-06,4.0585799752079765e-06,-2.607521423669823e-06,6.882912657601992e-06,-9.4603987292885e-06,5.135744572726253e-06,6.17004923242348e-06,-1.766563536875765e-05,9.505834896117449e-06,6.770373715880851e-06
-8.636072379886173e-06,8.928257557272445e-06,-1.4029057638254017e-05,7.6294379312003e-06,-2.6023725695267785e-05,4.373799447421334e-05,-3.1908465643937234e-05,-2.7283158487989567e-07,2.38497323152842e-05,-1.30488278955454e-05,-4.563753464026377e-06,7.920915756187696e-06,-3.6327146517578512e-06,1.8083069335261825e-06,-2.3216002773551736e-06,8.508453674949124e-06,-2.8883241611765698e-06,-8.767317467572866e-06,1.4262097579376132e-05,-5.525071173906326e-07
-2.320138491995749e-05,2.1934526557743084e-05,-2.9828230765360786e-05,3.233998995710863e-05,-8.357618389709387e-05,8.7141426774906e-05,-1.672865437285509e-05,3.5243861020717304e-05,4.3793235647626716e-05,-5.915893962082919e-05,2.219001999037573e-06,7.735718554613413e-06,-1.5452658528758434e-05,7.92488458500884e-06,-1.4025368727743626e-05,1.9565719412639737e-05,-1.743777602314367e-06,-4.8477550080860965e-05,2.9471833386196522e-05,4.8225529667433875e-06
