,freqs,gc_R1-R2->F7,gctr_R1-R2->F7,gc_F7->R1-R2,gctr_F7->R1-R2,gc_R1-R2->F8,gctr_R1-R2->F8,gc_F8->R1-R2,gctr_F8->R1-R2,gc_R1-R2->T7,gctr_R1-R2->T7,gc_T7->R1-R2,gctr_T7->R1-R2,gc_R1-R2->P7,gctr_R1-R2->P7,gc_P7->R1-R2,gctr_P7->R1-R2,gc_R1-R2->T8,gctr_R1-R2->T8,gc_T8->R1-R2,gctr_T8->R1-R2,gc_R1-R2->P8,gctr_R1-R2->P8,gc_P8->R1-R2,gctr_P8->R1-R2,gc_R1-R2->O1,gctr_R1-R2->O1,gc_O1->R1-R2,gctr_O1->R1-R2,gc_R1-R2->O2,gctr_R1-R2->O2,gc_O2->R1-R2,gctr_O2->R1-R2
30,38.0,0.005916621629923466,0.006467667835243544,0.005160525793144283,0.004858800483404724,0.00544079900903031,0.00683009756792358,0.005132481417013489,0.004860835023919248,0.0060513253729221365,0.0056352085151836605,0.005057830947980027,0.005449300362293235,0.005821725808678567,0.006055414894578333,0.004962690010824689,0.004735727266365355,0.006296008831844059,0.005247390807684648,0.004888860691802045,0.004928467426811886,0.005662088444665206,0.006070696119970154,0.004726907446106562,0.004613033734982963,0.005166334974413347,0.005381112965549488,0.004343437785765845,0.004287304435285712,0.005767637717559788,0.0062855147035122,0.005028907855078736,0.004769788040445325
31,39.0,0.005832472848649499,0.006489886097268299,0.005302965367839221,0.004851286409969018,0.005419571172251325,0.006835541892097818,0.005183486461329178,0.004927556292207148,0.0060035458280730345,0.005646286501542745,0.005182901201155919,0.0055267052099190845,0.005793830683445067,0.005977142221384955,0.0049858179518959,0.004784028719686175,0.006247376884996174,0.005188695544232213,0.0049467245857392405,0.005006917297132113,0.005618269026932504,0.0060411551065344725,0.004785751450540729,0.00460803102851894,0.0051199189867903215,0.005284240944615632,0.00433234140206982,0.004272561207399287,0.005748369040687322,0.0062728451029337,0.005097412703032904,0.004809456352049576
32,40.0,0.005768780150125734,0.006494646704829366,0.005390357428104014,0.004796309681437868,0.005353758927335098,0.006842168565742281,0.005202805557973199,0.004928213938972961,0.00588246856345361,0.005628941143355593,0.005239290197025481,0.005478811270101218,0.005758581439616945,0.005872262017816657,0.004900930190712363,0.004718864806186392,0.006190540578510245,0.0050600092826694025,0.004915030248487792,0.004978309927874878,0.005556586174932339,0.005968433878342054,0.004707585497272473,0.004525806562524485,0.005084363486877955,0.005209169573373597,0.00422812091367494,0.004180772618568811,0.0057504132773724195,0.0062355287355016975,0.0050460608500340325,0.004806702049904514
33,41.0,0.005797582062936337,0.006591983454906843,0.005573908584702786,0.004904052011525171,0.005452723364573247,0.006950002121170694,0.005338072779126324,0.005124612754714574,0.005955836524620782,0.005760938967882596,0.00547332785398096,0.005648460232844489,0.005815368364844444,0.0059057389085524015,0.005026162783622357,0.004854260706403184,0.006216927692352235,0.005096555713581642,0.005023754725155621,0.005140886108085867,0.005573925988642061,0.006035553106253262,0.004830939475804846,0.004627312913212833,0.005144023042285966,0.0051893239095974686,0.004273983482022024,0.004238083321347483,0.005841365141983701,0.006298430807832744,0.005183411368930785,0.0049423641057462775
34,42.0,0.005941117552695256,0.006753321113294232,0.00579974245796607,0.00505783902827655,0.005575965739396575,0.007143236145524238,0.0055319658039066156,0.005356574632545982,0.006047695509117861,0.005921657267326279,0.005688381678212764,0.005755687889656195,0.00595254455909878,0.005973890968646371,0.0051369036520805544,0.00496795243782675,0.006356584527941362,0.00508325256964163,0.005106746250578887,0.00525168512584684,0.005636609319188166,0.006123475560871472,0.004881654524966292,0.004713738470329582,0.0052593249878244725,0.005257422025050676,0.004323270356818322,0.004286960462889371,0.006028398611077447,0.006427310924164774,0.005286749270530456,0.005122580235637868
35,43.0,0.006194121142826516,0.007002287487658552,0.006115989776553508,0.005379754981633411,0.005874898917935564,0.007382743579662774,0.00583065082074842,0.005760235577722763,0.0064008650994844705,0.006254294818630552,0.0061089374996906465,0.00613479395114123,0.006204703089238105,0.006185093872695657,0.005443362122870749,0.005299989866575151,0.00652952911356746,0.005247627620054658,0.005330930151337101,0.005538571914144196,0.005821379458193942,0.0063774870151058136,0.005173175832886593,0.005008372385179022,0.005448002821583431,0.005382885604206464,0.004518073778949001,0.004485291045180659,0.006318568063559916,0.006685681385797477,0.005609778565968347,0.00545123027909633
36,44.0,0.0068693268994295745,0.00768198245840722,0.006831016729572718,0.006050297457452061,0.006472224418028129,0.008115735083283471,0.0065278239312476435,0.006531428571525603,0.007087470261560848,0.006928189853797038,0.006809650480565534,0.0067632043697035335,0.006854592857362244,0.006730233416403056,0.006052189909511993,0.005903311875302148,0.0071623887697695055,0.005565817621210983,0.005813826862035533,0.006029825282597625,0.006300426252626544,0.006929285116585488,0.0056446939426941616,0.005531149195618007,0.005946722049996475,0.005851294285531618,0.00498427045902115,0.004922399775500526,0.007031687000984448,0.007339267415826214,0.006216282245887715,0.006146009313210498
37,45.0,0.007647028144041322,0.008458958383878973,0.0076281105101691,0.006881063906252254,0.00732495481334942,0.00875847054648577,0.007309909164725497,0.0074609535706216925,0.007980395480612985,0.007698581692068613,0.007692984861084682,0.0075802377721060545,0.007632523964569794,0.007470969812574479,0.0068679706624294725,0.006775708687727773,0.007637005924208372,0.006175035534002878,0.0064468227090576135,0.006717316154320372,0.007026120588354038,0.007752520452945283,0.006474768298299038,0.006358042397322474,0.006515428675072622,0.006412268789622068,0.005603422707072825,0.005540255409887631,0.007891211969060766,0.008189630806292756,0.007113836444220599,0.007029908856878748
38,46.0,0.011267575667392537,0.012239605171165846,0.011287283601709249,0.010460806806124259,0.011158413360309183,0.012218457633435915,0.011040543883308721,0.01147266503748956,0.011713290532605695,0.011041449277473735,0.011369599257683589,0.01083925044642545,0.011297354656733078,0.011158632399266743,0.010517384914349566,0.010469089944921604,0.010172005967315437,0.009092398624824196,0.009438420544303373,0.009719291379434654,0.01044783562719333,0.011515994626122723,0.009965264938577079,0.009892437488770953,0.009459289358991659,0.009476783098801896,0.008588539529090652,0.008465724850077431,0.011965190753510635,0.012358597387857289,0.011095771506076551,0.011114448448172875
39,47.0,0.018184063809735175,0.019546488651630608,0.01773216997811947,0.01804304006966418,0.028709320649977457,0.020280102964287283,0.019914078245677144,0.023191696364680332,0.024297841894662452,0.017043049216523925,0.023316602966289065,0.019464273608726258,0.018898677449021413,0.026886778099354244,0.021301490160264436,0.02378975796865357,0.012209986658294302,0.01808302185572886,0.01467951931896008,0.015934034085645414,0.01859787511315889,0.02308922190346287,0.018709716735912745,0.02039490442518629,0.017643402217933896,0.01921929211206569,0.023383902221191393,0.03217178206527246,0.026578086069808507,0.03440700243341908,0.03149939560226096,0.040627177218930804
