,freqs,gc_L1-L2->Fp1,gctr_L1-L2->Fp1,gc_Fp1->L1-L2,gctr_Fp1->L1-L2,gc_L1-L2->Fp2,gctr_L1-L2->Fp2,gc_Fp2->L1-L2,gctr_Fp2->L1-L2,gc_L1-L2->F7,gctr_L1-L2->F7,gc_F7->L1-L2,gctr_F7->L1-L2,gc_L1-L2->F8,gctr_L1-L2->F8,gc_F8->L1-L2,gctr_F8->L1-L2,gc_L1-L2->T7,gctr_L1-L2->T7,gc_T7->L1-L2,gctr_T7->L1-L2,gc_L1-L2->P7,gctr_L1-L2->P7,gc_P7->L1-L2,gctr_P7->L1-L2,gc_L1-L2->T8,gctr_L1-L2->T8,gc_T8->L1-L2,gctr_T8->L1-L2,gc_L1-L2->P8,gctr_L1-L2->P8,gc_P8->L1-L2,gctr_P8->L1-L2,gc_L1-L2->O1,gctr_L1-L2->O1,gc_O1->L1-L2,gctr_O1->L1-L2,gc_L1-L2->O2,gctr_L1-L2->O2,gc_O2->L1-L2,gctr_O2->L1-L2,gc_L2-L3->Fp1,gctr_L2-L3->Fp1,gc_Fp1->L2-L3,gctr_Fp1->L2-L3,gc_L2-L3->Fp2,gctr_L2-L3->Fp2,gc_Fp2->L2-L3,gctr_Fp2->L2-L3,gc_L2-L3->F7,gctr_L2-L3->F7,gc_F7->L2-L3,gctr_F7->L2-L3,gc_L2-L3->F8,gctr_L2-L3->F8,gc_F8->L2-L3,gctr_F8->L2-L3,gc_L2-L3->T7,gctr_L2-L3->T7,gc_T7->L2-L3,gctr_T7->L2-L3,gc_L2-L3->P7,gctr_L2-L3->P7,gc_P7->L2-L3,gctr_P7->L2-L3,gc_L2-L3->T8,gctr_L2-L3->T8,gc_T8->L2-L3,gctr_T8->L2-L3,gc_L2-L3->P8,gctr_L2-L3->P8,gc_P8->L2-L3,gctr_P8->L2-L3,gc_L2-L3->O1,gctr_L2-L3->O1,gc_O1->L2-L3,gctr_O1->L2-L3,gc_L2-L3->O2,gctr_L2-L3->O2,gc_O2->L2-L3,gctr_O2->L2-L3,gc_L3-L4->Fp1,gctr_L3-L4->Fp1,gc_Fp1->L3-L4,gctr_Fp1->L3-L4,gc_L3-L4->Fp2,gctr_L3-L4->Fp2,gc_Fp2->L3-L4,gctr_Fp2->L3-L4,gc_L3-L4->F7,gctr_L3-L4->F7,gc_F7->L3-L4,gctr_F7->L3-L4,gc_L3-L4->F8,gctr_L3-L4->F8,gc_F8->L3-L4,gctr_F8->L3-L4,gc_L3-L4->T7,gctr_L3-L4->T7,gc_T7->L3-L4,gctr_T7->L3-L4,gc_L3-L4->P7,gctr_L3-L4->P7,gc_P7->L3-L4,gctr_P7->L3-L4,gc_L3-L4->T8,gctr_L3-L4->T8,gc_T8->L3-L4,gctr_T8->L3-L4,gc_L3-L4->P8,gctr_L3-L4->P8,gc_P8->L3-L4,gctr_P8->L3-L4,gc_L3-L4->O1,gctr_L3-L4->O1,gc_O1->L3-L4,gctr_O1->L3-L4,gc_L3-L4->O2,gctr_L3-L4->O2,gc_O2->L3-L4,gctr_O2->L3-L4
21,29.0,0.004041799563876225,0.008881627353619592,0.007331424249813523,0.0039264126530461855,0.0017127973999578217,0.003720110119774489,0.0032212143248543158,0.0013580840995437882,0.004788484121674941,0.0077744807995955515,0.0076490574834544136,0.004509030497177946,0.001780798983286047,0.003221993772702092,0.003076427929433123,0.001749421258055861,0.004092994982231346,0.0031420423464240343,0.002245668194815664,0.003665919442673271,0.0026058136108233045,0.005136480893791174,0.0037657734642266407,0.003371842263430125,0.005762794142937367,0.008609404980267498,0.009317252175502232,0.005378636350582866,0.009784997914851346,0.0047293053282921,0.005345572314452341,0.008268700143076301,0.004157614951073185,0.0024234223646921295,0.0023061062363197494,0.0035920174440072115,0.009779021183391735,0.007907178666967241,0.006782514060988376,0.008621388788110095,0.0024528901868222873,0.003581978194360147,0.003599631431452366,0.002418387424658874,0.00270620426044772,0.0034589460257400616,0.0026701448466916133,0.0023932271025259412,0.0019031990081820993,0.006436234061205681,0.0057930057029949465,0.001514877033356754,0.004152269281028254,0.003651653855624204,0.0031905378686936103,0.0032449361035332912,0.002859759349352231,0.0026525736874681628,0.004096677735930143,0.0034834886513586127,0.012608229247875613,0.009770283422700032,0.009981276188671728,0.009987650732511354,0.0040896096892169,0.00863284158623614,0.00793730723979138,0.0033683738433317955,0.004843253405729086,0.006710058601819923,0.00592074881382203,0.0045766634290068,0.010039373720036337,0.008249258002721405,0.010505819439561036,0.008812751538523855,0.008012636731778855,0.005482492982919496,0.006221261364091646,0.0075453318453661215,0.005562042493699693,0.007010765074317504,0.008503277717900205,0.006123547410172847,0.004423737236728442,0.00660789510120523,0.007071633146517087,0.006276471475656109,0.005064843663550533,0.009406735466718174,0.01130640435031154,0.004653880266840815,0.005167644545321082,0.0036892984206339462,0.004303807112430747,0.005848981865952396,0.0064186478072691955,0.006676846040284801,0.006241534383545399,0.007064678412028513,0.005520947503148221,0.00674986259022532,0.006615049176343746,0.004709501633110591,0.007760647065916259,0.0032513815821950233,0.0036550601892194833,0.0066037016830357235,0.008897532194469449,0.002157366312145115,0.001978824291479242,0.007453888430779187,0.007910276420785322,0.009167158258176045,0.008560552267691434,0.006805348212087381,0.008455632447856942,0.004438378151024125,0.003465840846896384,0.007580696245543805
22,30.0,0.003589987729136368,0.008324219803565569,0.007411032129303408,0.0034996617033577595,0.0021515629679406344,0.003484543508890425,0.003039390617914961,0.0018516344081760394,0.005137946957301409,0.007517623960294628,0.00759694887063489,0.004863577547365594,0.0020460414923491044,0.00275719108065573,0.002745589698439943,0.0018558425335605476,0.004217311515967737,0.003256433486394883,0.002180706846322522,0.003933719693527138,0.002540924817444079,0.005509134404729821,0.004104771923186234,0.0031991165809841958,0.006748041438549279,0.007215664943230138,0.008328671193977755,0.006388479384483503,0.010408466834970653,0.00478205629682904,0.005420323502051616,0.008783647232903747,0.004557877497597218,0.002571805184138043,0.0022971294346348257,0.003807173064320324,0.008971012347444685,0.007501555844646646,0.006224351447067988,0.007702834738488917,0.0024289296320574747,0.003409140892810569,0.003389517799258357,0.0024667638673378177,0.0024652464352179493,0.0032716208162916873,0.002565807223122363,0.0021686099415532565,0.0026136381509004993,0.005270767164357437,0.004765318243426009,0.0022006833853950524,0.00456292854381104,0.0034284383378292206,0.0030958724608801448,0.003449084455981222,0.0021525514707512626,0.002201892979615394,0.004163985206816534,0.0035825640261563764,0.012440655106634325,0.010481244603795403,0.009501049886468849,0.010384960755356332,0.0038336130413703985,0.009308169178627423,0.008322214027910491,0.003372971908189015,0.00414442529179766,0.00826756287353092,0.0070697283705506205,0.0039560403816082616,0.008015000408622085,0.007774914592572202,0.009485120507619627,0.007250262315120892,0.0073485095270463315,0.0065875952203533926,0.007134850901208268,0.007098040702235409,0.005198232296410055,0.006363075463769974,0.007757332147215123,0.005856795379305879,0.00444937791935871,0.007785527970801098,0.008119844843308499,0.006624995545823254,0.005315897532234004,0.00836299315882343,0.010064372085207652,0.004913419729295754,0.005704517663303932,0.004507822973454268,0.0049567250621720405,0.00666088861677494,0.006722790702279724,0.005764003826639908,0.006379357038813538,0.008587520847967055,0.005184636220401728,0.006340712275297022,0.006173467206379968,0.004698833065496189,0.008440372676423636,0.0027036142544126563,0.0033345339827477007,0.0075327908931946295,0.007717743472199601,0.002756014079186997,0.002482007853878798,0.0063593398253239284,0.0074068321718620215,0.008749691745585153,0.008455987914129538,0.006580527218800114,0.007830185654825073,0.0050629886629877776,0.003988468017617208,0.006854393735540043
23,31.0,0.0028135599581680993,0.007667577360421518,0.007324136323293118,0.0028046298532096612,0.002080944978929722,0.002873030072359484,0.0026327846719873095,0.0020259612303853204,0.004787988877106386,0.007793099652343471,0.007907900437076166,0.004565916189622499,0.0020790852902543124,0.002332618208662751,0.0024596309384726568,0.001933316644382188,0.004449980601929582,0.0039010515446889827,0.0028436123718798,0.004242203486005991,0.0027428820584262325,0.005193215171322407,0.004011227745625945,0.0032228730437104504,0.007579068234134212,0.005878809546196351,0.007061840725621238,0.007393716531011308,0.010465838947357753,0.004600181330574315,0.0051602865284642975,0.009016593541765872,0.004695650853965105,0.0028606051493135,0.0024076282927275373,0.003924410451506333,0.008474893856475063,0.006709750895453226,0.005529467569724033,0.0073099814004478954,0.002352197379026677,0.0039663138600914746,0.0037628442393511817,0.0024291042538671093,0.0024038341331824144,0.0032042734328697974,0.002558379449186532,0.002120395094689087,0.003198515001933089,0.004817974798758229,0.004289955891990616,0.0027243045449850457,0.0047870562819021245,0.0032068499599837708,0.00302542468324134,0.003612221705169105,0.001950952857458077,0.001970232909194891,0.004158567300735427,0.003689995729128981,0.011784839998998108,0.010415245025775021,0.008586537015535356,0.010279299360156102,0.0034053962306373363,0.009325782640912906,0.008153819001346818,0.0031817079937894732,0.003598183649987874,0.00971006250719526,0.008114735500449655,0.0033678917382424347,0.007503911886347936,0.007047301301576425,0.00824151567817708,0.007026276506216078,0.006681027750194346,0.008094713706513091,0.008371092958423532,0.006545458026783279,0.004821803059086705,0.006170864168710466,0.007455801714671395,0.005358068177693553,0.004200997656583638,0.008820956995884189,0.008895862204155235,0.006633188531187528,0.006000313069664287,0.007247826488279685,0.008855955948302352,0.005496459913942431,0.005682185118092065,0.00568718402406958,0.005703032703183198,0.007225315231088558,0.005947335601833003,0.004232709057874473,0.005592023737472118,0.008481008962896653,0.004421126045732393,0.006319273030177186,0.005898040470664512,0.004209513304404311,0.009644328303962623,0.0027934609217211913,0.003494181464012769,0.009062599965432128,0.00676732713039172,0.004210133185814158,0.003922592357166366,0.005593244110508521,0.006786319524935891,0.007857448431348502,0.007940357617420091,0.0063556858409256735,0.007602269586329413,0.005488051012909523,0.004624025002187437,0.0067957152971885645
24,32.0,0.002679695630516221,0.0069855664738256,0.007026240714719023,0.0027672531363563736,0.0020721876511046846,0.0027287353656895164,0.0026002373168928727,0.0022003163074288067,0.0043351505011365535,0.006733731312235846,0.006923032525166661,0.004331014159725299,0.0019474356727968711,0.002191314600229077,0.00234874492238788,0.0018977246939357428,0.004172963989700662,0.0040550670132972755,0.003654799241834894,0.004315108109583576,0.002882465065100348,0.0049000953542730485,0.003955123725670973,0.0032126696490252017,0.0077593090555950536,0.005210046832225856,0.006385845575724147,0.008025085883387106,0.00963127356313862,0.004848378184416191,0.005265366392121251,0.008731727843073855,0.0044141256044497364,0.0028083352817091624,0.0024766970524439103,0.003850111093397146,0.007544152050778763,0.00575929490723297,0.004794622170788898,0.006734748332305429,0.0022037521385982473,0.004138571293956517,0.0038226427186124567,0.0023514172144466273,0.002478184141024542,0.00334541088275202,0.002589498218506492,0.0021754764224951374,0.003716738587930024,0.005262632270634527,0.004568270162708643,0.003205133726081044,0.004585280461726881,0.0035878062555475764,0.003238054248008382,0.0035483558130621875,0.0019517695293700399,0.001911770047232153,0.003739177786667369,0.00362176733403885,0.010522850448478494,0.009693906311815681,0.00767636949308752,0.009833820808518823,0.0029982585065269516,0.008715247114213297,0.007508930349266763,0.003050744756436785,0.003309763049574599,0.010075448307967605,0.008212087012265102,0.0031107712551317946,0.006723920609601919,0.006919831159863321,0.007862229245183271,0.0066456542137565576,0.006198156786591369,0.008909147799212747,0.008755910047405991,0.0061481099079749415,0.005116127489523592,0.005451443135058298,0.0064537703625198615,0.005531271762332324,0.003897162607087523,0.00892700317013464,0.008672373389057242,0.006264749665578506,0.006401449938280024,0.006370565368634828,0.00789136682437146,0.0060520358706064314,0.005416388592988852,0.006614622641590273,0.006192917995099379,0.00732185099539393,0.0052663499540344105,0.002998710940708804,0.004671591120491314,0.008161577328829139,0.0042957958002226345,0.005864395959125801,0.0053768573946683775,0.00430549394534907,0.009547008691603054,0.0034673330128292433,0.003861963949329095,0.009320685184851385,0.0056883768993508,0.005538087371011358,0.005209105130980873,0.00481190423566531,0.00587146309030615,0.007129007467856496,0.00747577881519419,0.005943909689317195,0.006972935264660407,0.005793570593353082,0.005071676362523902,0.006263717881572717
25,33.0,0.002021611692642722,0.006201159087561336,0.006527263574215425,0.00216596950372292,0.0018710052903379904,0.0025718656348161064,0.002540479806791751,0.002163610240965852,0.003012859401420087,0.006116761810739035,0.006320724491504848,0.0030811914368179317,0.0017925863053214642,0.002265788905132382,0.0024717199241131027,0.001914396581324951,0.004116202771984235,0.004418162709660578,0.004824339724638094,0.004344464897842926,0.0029873837140705463,0.004366960371655182,0.003726889401256983,0.0032064253870096593,0.007642646468209335,0.004885118690177848,0.005837883450251979,0.008347301657385486,0.008338965204400495,0.005136037026883855,0.005364599109203993,0.007945840155020534,0.0037708530933876715,0.0026794507027744887,0.0025061145329836167,0.003442777784881912,0.006764323162209962,0.005160923979128995,0.004538178664156334,0.006359103606956751,0.00205237156372462,0.00433608461407573,0.004006885593871345,0.0022336511947791847,0.002699773238909131,0.003304869079987327,0.0025829665149416313,0.002468703716364473,0.0036346264928319274,0.005700632146687923,0.004944998649955323,0.003196741345321641,0.004240027937193247,0.0037957892419150595,0.00336697242789441,0.0035116873785476345,0.0021483443990135244,0.0018055155916997024,0.0032543997597414887,0.0034485597146911573,0.009458195101672829,0.008395867001205204,0.006540455311900217,0.009759922737885063,0.0027511702293217867,0.007773626190606819,0.006734128832968622,0.003063288336483083,0.003457898783410229,0.009703897632457626,0.00803676865729983,0.00325000422374373,0.0072833651041129596,0.006456901749442778,0.007277761841928765,0.007547450778131548,0.005881416217645352,0.009122932633498948,0.008958942035231843,0.005798305216825383,0.005906405097672973,0.005021782542804942,0.005900801484096263,0.006161224511826902,0.003973715366803532,0.008578464982880974,0.008279814051257972,0.006102575451405556,0.0067794535739416515,0.005497731244167881,0.006986385386749561,0.006338892677203489,0.005135151215102951,0.0070266928950495355,0.0066214104214964205,0.007217424467605582,0.004243145200667442,0.0019518276428080127,0.0035042418984460254,0.0068518843217511005,0.0037386852385282053,0.005734077413500671,0.005201746152997089,0.0040057137283092455,0.009477282796797937,0.004879842352183061,0.005024979303930621,0.009546536286715224,0.005026418614913553,0.007352076474142421,0.007016471679406777,0.004531459256945425,0.005224564464170101,0.0066695148687351494,0.007188773954201366,0.005651193530928822,0.006954429253050165,0.006039531769082629,0.005509579861848124,0.006566523621622622
26,34.0,0.002001143950050732,0.004960928188589975,0.00525325705344386,0.002156865003046704,0.0015998858580317688,0.0024795509368523484,0.002301740499223115,0.0018823097552356672,0.002668864641911739,0.004425492899276406,0.004596612024732849,0.002791644886116984,0.0014736731689104943,0.0023193989860750717,0.0024935117763995153,0.0016421574387521787,0.004038607050327414,0.004235795288543898,0.005479763813172412,0.0044324324738823865,0.003151864576861385,0.004044862524696669,0.003585897699993268,0.003292553934802811,0.006726739413273464,0.005003494364782313,0.005748475736582037,0.007813992562802241,0.006904052997600019,0.005808758996460028,0.005844423880804328,0.007013414088648062,0.0031831321786363275,0.0022990803962748886,0.0022702661958888372,0.0031137506935962735,0.00584957066934706,0.004765963607604107,0.0044091560608173095,0.005857479046325409,0.0018485150041492205,0.004265717575358252,0.004038714844914182,0.0020236718492469665,0.00311300340778331,0.003199177020528765,0.0025388115212955143,0.0028866946926783045,0.0033414631529105066,0.006343017215282032,0.005668349196659506,0.0030354655439580823,0.003692074953814739,0.004074684762180425,0.0036190134573658383,0.0032883238599254127,0.00225460921434788,0.0018325751020725535,0.002809551853084713,0.0031180517803285567,0.0075480034282882965,0.007278211022298109,0.005767353612873194,0.008796904178635856,0.0026112963733275762,0.006833730823242945,0.006011892734350255,0.0031249805067247393,0.003611706333973075,0.008447641623492074,0.007117928700574083,0.003467641308416347,0.007125424854590534,0.006424777785627356,0.007190554074426103,0.007792817957314213,0.005640770076819024,0.008657220434472635,0.00849466618784902,0.005589992689924372,0.00705936979569941,0.004507518109175379,0.0052233844076234,0.0073846589738622015,0.0040487216539446536,0.007862928060662711,0.007617605376886161,0.0057202017987172836,0.0068364214624729415,0.0047944825664160366,0.006152485017135945,0.006539451617138781,0.004802813564856479,0.006891164122033189,0.006642024747721109,0.006610395046735107,0.0033231786483490567,0.0014450939527193896,0.002695782208073183,0.005771376133333917,0.0032400218906779798,0.005247495588222506,0.004833792845704466,0.003609077198501609,0.00786378612486871,0.006153253995802998,0.005992123372106306,0.008103712167142873,0.004488670953700336,0.008336394577532501,0.00796611842384678,0.0043671990940460145,0.0043853361314162955,0.0065059107156436365,0.007169614920413636,0.005043242988467256,0.0065574818370215835,0.0060315970051327385,0.005566199459591558,0.006432120027454857
27,35.0,0.0018084022885567208,0.004380854150129209,0.004601339537336458,0.001873922217590973,0.0014898374040285488,0.002491702253889372,0.0021638660792582696,0.0017324682206677267,0.002013371362114924,0.004129732428437905,0.0042844020337177826,0.002006791308743772,0.0014409788996601947,0.0024974929008479306,0.002637740864363991,0.0015955025904780483,0.004167031732684734,0.00427806418384975,0.00600645627681331,0.004641372998835181,0.0031738248682628978,0.003531265931723482,0.0032079734129027314,0.0032236091315724024,0.005674712288186612,0.005106683440491366,0.005549120833319421,0.006700275452789839,0.005618121407349008,0.006517192509757308,0.0063649751293183955,0.0058481576447171335,0.0023856520299133876,0.0020931728526406347,0.0020224198988728404,0.0024630163824163275,0.005130285389746803,0.00494327689465166,0.0047927067494356376,0.00542513009886818,0.001656939702975535,0.00426111368576656,0.004208248621826982,0.001846211790476815,0.0034634437591485323,0.002848649901375211,0.002470891948457421,0.00338801918038385,0.0028013708800010305,0.006149307814926175,0.005790515143362285,0.0026750607767709765,0.003341550730397813,0.003973338298661133,0.0038358926931110204,0.0032776194557037285,0.0024076941342393355,0.0017588646438291278,0.0025797008078541237,0.00297851310066406,0.006477015957020882,0.005952145647671614,0.0047019299929971226,0.008323567303902024,0.002803382623689998,0.006082622883250366,0.005462484284826275,0.003447898148809969,0.0037778275853611377,0.006967555977015394,0.006089220669480966,0.003760928061459623,0.007705943627428979,0.005924070132257953,0.006594063552092422,0.00877943954778857,0.005543829498433439,0.0075272578159420785,0.007553214164517641,0.005594282043300325,0.008538274646150512,0.004416973495853682,0.005084529210807176,0.009044312371293727,0.004524292312822098,0.006961175044720136,0.0069907281721427236,0.005791153559108864,0.0067230350418959976,0.004029636381147839,0.005286415900117447,0.006476854263529929,0.0046881031574564245,0.006407284588045315,0.006439661665929464,0.0060930555205118255,0.00282138059006769,0.001088015086511973,0.0020568906200111314,0.004903166566409567,0.0029230011191963,0.005008308503284553,0.004655797663164663,0.0032885633123683534,0.006604107492589151,0.0076526086853370145,0.007431176312496035,0.0069786226131157035,0.004199299043678906,0.009118947547399614,0.008769401654607378,0.004415629436809354,0.003900591355861849,0.006683109092404748,0.007422011899518566,0.004495575095217674,0.0064517366611710255,0.006099471299617676,0.00574151416241051,0.006830419580312252
28,36.0,0.0021113978264324373,0.0038399621227256375,0.0038344465303019604,0.0020845661690437113,0.0012796735282812222,0.0026191586453727213,0.0020554203940328364,0.001449005983477747,0.002458831764705849,0.0037078230250543243,0.0037847985020974307,0.0023362967628997922,0.0012090946371856148,0.0026010454990100127,0.0026513875738288562,0.001287311083141418,0.004114185299071949,0.0039511468721073585,0.005867726732608958,0.004842088970467983,0.0033436086268849863,0.003194440795636666,0.0029607164162491983,0.0033650889788411575,0.00442924187081104,0.00518894384900861,0.005379742484573314,0.005347429040968877,0.004887363147811641,0.0073806244181390925,0.0070184256742003015,0.005120408675975341,0.001898471000728108,0.001883100698300666,0.0018239929111835806,0.0020878568172882695,0.004585107527726962,0.005178062890006885,0.005070328501642507,0.00508885831935828,0.0014991695059137556,0.004360231981630847,0.004432065823828424,0.0017125097564985481,0.003873919649849711,0.0028778773741265696,0.002714516441354675,0.003838578257565217,0.0022015556493954593,0.006167229913299366,0.006130360022738301,0.0022438753057720364,0.0029849561118460597,0.004233290207727692,0.00434112217682312,0.0030960630117967012,0.0026633594673739934,0.0019663229389330185,0.0026261638628092498,0.003016669711863784,0.004977221795233788,0.005337103186484171,0.004226980874303621,0.0068321240276581815,0.0029140984091696963,0.005765232816327881,0.005254136739250725,0.0036028593807863273,0.0037112137612375306,0.005419615022904623,0.004767985801132113,0.0038388158553324557,0.0075587328921429275,0.00586462672060577,0.006306669131259923,0.009006037092429153,0.005343389623484995,0.006418720354063367,0.006348007722100845,0.005652214643958331,0.009418968678091489,0.0043939148913345605,0.0049637655929124945,0.010426518770979243,0.004784427520387169,0.006314646430836746,0.0063998408414150275,0.005741897788406192,0.006452328294895437,0.0033985354797245295,0.004421038785810083,0.006520731645716182,0.004539116061632598,0.005757086768671371,0.005909136513496805,0.0055165040115497275,0.0023528268913999284,0.0009473934625916058,0.0017484936561764641,0.004563042396374328,0.0025995724938731256,0.004602780486403901,0.00435731915701183,0.0028112603645176646,0.004802097927100846,0.008638032692327612,0.008306897443839034,0.005291992858518313,0.00383771355498439,0.00883879938667107,0.008534936526020687,0.004198251143952803,0.0033583099269812065,0.006970323300019743,0.0076459039791366475,0.003764471357216337,0.005961488300867046,0.005687902647979826,0.005417587488833675,0.006583596594597907
29,37.0,0.002531712331280289,0.004249881846660486,0.00416233139687563,0.002346640776075759,0.0014241332170932708,0.0030699449319278927,0.0023556637814373003,0.0015404458850440505,0.0026870181527982595,0.004437025255906235,0.00457236616761989,0.0024598432793432323,0.001400608172093598,0.0028854448814207958,0.002803597301524263,0.0014323614418771057,0.004261538133409459,0.0038350758810267393,0.005702945993150621,0.005206294334660555,0.003266410008289711,0.0027380844042390606,0.002599549348097696,0.0032296184556585674,0.003397320313954566,0.005115575513616477,0.005002891485079886,0.004147806124309738,0.004527220763161921,0.008086924286075003,0.007583838448579882,0.0046092291065463085,0.00143808109822956,0.0017980840599285842,0.0017359465043789157,0.001603179725651671,0.004358917361882675,0.0055391268141193,0.0054147312407323515,0.00492098876996252,0.0012245366947034597,0.004681234202395501,0.004813268368854295,0.0014833057517876114,0.0038606998909379796,0.0030527716014930205,0.0030693851614756796,0.003949246592547695,0.0017547409847402662,0.0055536582019854565,0.005766496065906068,0.0019273729884446312,0.0030046112458450127,0.0045983022365781775,0.004908812016583397,0.0031836938544977044,0.0029812087637971275,0.0019827155246872506,0.002618672545374068,0.0032007309833822716,0.0044457363595668655,0.004461341926710105,0.003492482037239597,0.0061113529378467035,0.0032957952836895287,0.005671898928137154,0.005254544155806684,0.003991494530821882,0.003372444384314832,0.00419947369202589,0.0037356243830600987,0.003612688155994448,0.007803506734209975,0.005143710806016344,0.005404684112822622,0.009740376388660366,0.005288342289671277,0.005024599036331523,0.004885810889111752,0.005884669596989767,0.009881093933293528,0.004490434499864193,0.00506584956591567,0.011414819328624048,0.004784028568806065,0.005666362082978793,0.005702895150454879,0.0055961098602743675,0.0061240718970694275,0.0027437963072856064,0.0035528261525023196,0.006490629483752741,0.004395443213662986,0.005085522965103451,0.00521640630968676,0.005017031248561921,0.0021745144569841556,0.0009412843109934954,0.0016874535478621055,0.004225909920678106,0.002637521868570758,0.004307369881530576,0.0041153851202025745,0.0027421502448433444,0.003821198555196759,0.009398460990540513,0.009109849114911838,0.004418247638120221,0.003748209558256832,0.00824278615635734,0.008010890234682932,0.004189356218116558,0.0031010653742569614,0.007719138278527993,0.008173855153312815,0.00322448982849437,0.005729845946589052,0.005352003357496216,0.005154036743370938,0.006621538177618192
30,38.0,0.003166150023318437,0.00472703574493778,0.004523587592621681,0.0028487690859662963,0.0015252350310980488,0.0036959057156906285,0.002828596378991932,0.0015736278080872522,0.0034557172904541742,0.0047816583987781765,0.005086287728543226,0.003199571022501857,0.0013619512191162641,0.0030202284921536206,0.002776587091259586,0.0013431150165288841,0.003952404119285546,0.003514600338595386,0.005209118074029106,0.005155785432886262,0.003224697232659679,0.0024884174372999724,0.0024462123218768283,0.003183040938370141,0.002841732624018789,0.0048618968652874624,0.00449996682338849,0.003623432255561454,0.0045247416177716104,0.008736054339042454,0.008046226161489044,0.004462026762467275,0.0013015880568850945,0.001832682930297125,0.0019424474616066335,0.001424883200634497,0.004284887362093315,0.005685968494530869,0.005420189815799859,0.0047290055413412805,0.001164300729062262,0.005167702075573999,0.005221596870394052,0.0014245262124028101,0.003804310947404588,0.003906423498720102,0.0039052805060563857,0.003911303614939498,0.0014088695193073876,0.005557330704804286,0.005897432123247626,0.0016602417767344947,0.0031982295232204196,0.005631940392945012,0.005770870609516976,0.003198487009331785,0.003373194649639544,0.0022990686497585955,0.002679642105658786,0.003353533803474562,0.003580917264083894,0.004141890735164822,0.003353287166360275,0.004803912280020484,0.0033813862669489934,0.005786144271012717,0.005418822534603862,0.003942273105519689,0.0030036277872532934,0.0031668007557072997,0.002753218061671703,0.0032962093658191805,0.007331577299424907,0.0049220009174284485,0.0049719552105266015,0.00967888943265507,0.005008686735421009,0.004176615368992031,0.003814737153140868,0.005788451519428861,0.009625841530002077,0.004405589504140295,0.0049804535326330775,0.011509939818459002,0.004564157850619211,0.00517633308682548,0.004967975160972316,0.005262120935789483,0.006145954564966871,0.002221383718401171,0.0027407077774448396,0.006847794597760526,0.004313347269965106,0.004484435360568284,0.0044158561036461205,0.004611522295482473,0.002062051741665982,0.0010510013350419456,0.0017795436917829477,0.004353871524326536,0.002464592537272381,0.00391959634401573,0.0038181801985629703,0.0024911134225632735,0.0029497318041471488,0.009619123073506586,0.009235373464841956,0.00356979831413895,0.0034811931158664324,0.007255165928205543,0.007063649929445148,0.003795891829398812,0.002749812361455639,0.008001815747257269,0.008191720241279654,0.0027111491727012547,0.005182124055326654,0.004527545897989427,0.004384775465245383,0.005957737530981433
31,39.0,0.003831029081023729,0.005702177460704405,0.005498759846374668,0.0033292264073502055,0.0020213723121408123,0.004669324384183682,0.003783173741811652,0.0020058852080182986,0.0038404722063610564,0.005299865238556833,0.005972708452032549,0.00367337858777077,0.001765037098218869,0.0033873256303742494,0.0030169554852577107,0.0017500195963350506,0.003913770968318886,0.003277932769201186,0.0047935688677320345,0.005256558553715251,0.0029085697865603778,0.002256674585250096,0.0023407226960742377,0.002820767317215456,0.002621897331733436,0.004634352270044673,0.00408208178123246,0.0033841390039185625,0.004890945077507069,0.009122152223493173,0.008361039136541848,0.004651509030354361,0.0012449262798334359,0.0019945031796055447,0.0022503446393130843,0.0012845272308865674,0.0046663728010777564,0.005695031447906018,0.0053690267026915706,0.004876017550498801,0.0008959458451684554,0.005608872158617118,0.0055523784449079015,0.0011087004299469073,0.0031968367370893702,0.00472913052190691,0.004601951413416572,0.00336979964992139,0.001267589650939982,0.005150775873256919,0.005535906125506784,0.0015296199997457904,0.0035957639460022506,0.0067232606161219625,0.00650721800855294,0.003390706499628493,0.0037241843051319277,0.0022021770276744236,0.002361497052358175,0.0034500243810015262,0.0032860592072822214,0.0033741076718179384,0.0028556302391834266,0.00425345424931507,0.003523337077847799,0.0057409756394527275,0.005422004735832075,0.003986290347050669,0.0023796045758999185,0.0024618957913183693,0.0021219781488703406,0.002700527226112115,0.006971516088986362,0.004116635585089767,0.00412745537495951,0.009612868388754947,0.004867859225519311,0.0033449697958104706,0.0029366565082163732,0.005676604257838136,0.008887373392689569,0.0042097891999624435,0.004873060708712984,0.010827426302185472,0.003925807306714546,0.004704691736841937,0.004283229019787882,0.004468778082540581,0.006088563402708047,0.0017969002420116452,0.002147286517968894,0.006988379485223817,0.004005053298392625,0.00396881364547923,0.0036721911095547455,0.003996780037425651,0.001851765884188694,0.0013896094089474787,0.0020969255033406855,0.0039410169760728305,0.0024054493096294038,0.0035926238346917216,0.0035001669419223447,0.0024964671611385826,0.002758083052194138,0.00922565666966122,0.008807278862849443,0.0033358100590078267,0.0037646524726845597,0.006130075291737569,0.005957601956225744,0.003965403448509619,0.0026188839462903957,0.008419782620646288,0.008377901746155913,0.0025727216698470555,0.005020426004618628,0.003838844476990744,0.003645132453404187,0.0057136470268993374
