,freqs,gc_R1-R2->Fp1,gctr_R1-R2->Fp1,gc_Fp1->R1-R2,gctr_Fp1->R1-R2,gc_R1-R2->Fp2,gctr_R1-R2->Fp2,gc_Fp2->R1-R2,gctr_Fp2->R1-R2,gc_R1-R2->F7,gctr_R1-R2->F7,gc_F7->R1-R2,gctr_F7->R1-R2,gc_R1-R2->F8,gctr_R1-R2->F8,gc_F8->R1-R2,gctr_F8->R1-R2,gc_R1-R2->T7,gctr_R1-R2->T7,gc_T7->R1-R2,gctr_T7->R1-R2,gc_R1-R2->P7,gctr_R1-R2->P7,gc_P7->R1-R2,gctr_P7->R1-R2,gc_R1-R2->T8,gctr_R1-R2->T8,gc_T8->R1-R2,gctr_T8->R1-R2,gc_R1-R2->P8,gctr_R1-R2->P8,gc_P8->R1-R2,gctr_P8->R1-R2,gc_R1-R2->O1,gctr_R1-R2->O1,gc_O1->R1-R2,gctr_O1->R1-R2,gc_R1-R2->O2,gctr_R1-R2->O2,gc_O2->R1-R2,gctr_O2->R1-R2,gc_R2-R3->Fp1,gctr_R2-R3->Fp1,gc_Fp1->R2-R3,gctr_Fp1->R2-R3,gc_R2-R3->Fp2,gctr_R2-R3->Fp2,gc_Fp2->R2-R3,gctr_Fp2->R2-R3,gc_R2-R3->F7,gctr_R2-R3->F7,gc_F7->R2-R3,gctr_F7->R2-R3,gc_R2-R3->F8,gctr_R2-R3->F8,gc_F8->R2-R3,gctr_F8->R2-R3,gc_R2-R3->T7,gctr_R2-R3->T7,gc_T7->R2-R3,gctr_T7->R2-R3,gc_R2-R3->P7,gctr_R2-R3->P7,gc_P7->R2-R3,gctr_P7->R2-R3,gc_R2-R3->T8,gctr_R2-R3->T8,gc_T8->R2-R3,gctr_T8->R2-R3,gc_R2-R3->P8,gctr_R2-R3->P8,gc_P8->R2-R3,gctr_P8->R2-R3,gc_R2-R3->O1,gctr_R2-R3->O1,gc_O1->R2-R3,gctr_O1->R2-R3,gc_R2-R3->O2,gctr_R2-R3->O2,gc_O2->R2-R3,gctr_O2->R2-R3,gc_R3-R4->Fp1,gctr_R3-R4->Fp1,gc_Fp1->R3-R4,gctr_Fp1->R3-R4,gc_R3-R4->Fp2,gctr_R3-R4->Fp2,gc_Fp2->R3-R4,gctr_Fp2->R3-R4,gc_R3-R4->F7,gctr_R3-R4->F7,gc_F7->R3-R4,gctr_F7->R3-R4,gc_R3-R4->F8,gctr_R3-R4->F8,gc_F8->R3-R4,gctr_F8->R3-R4,gc_R3-R4->T7,gctr_R3-R4->T7,gc_T7->R3-R4,gctr_T7->R3-R4,gc_R3-R4->P7,gctr_R3-R4->P7,gc_P7->R3-R4,gctr_P7->R3-R4,gc_R3-R4->T8,gctr_R3-R4->T8,gc_T8->R3-R4,gctr_T8->R3-R4,gc_R3-R4->P8,gctr_R3-R4->P8,gc_P8->R3-R4,gctr_P8->R3-R4,gc_R3-R4->O1,gctr_R3-R4->O1,gc_O1->R3-R4,gctr_O1->R3-R4,gc_R3-R4->O2,gctr_R3-R4->O2,gc_O2->R3-R4,gctr_O2->R3-R4
21,29.0,0.007706651351659844,0.005110525211283345,0.004811169869569909,0.0073729827827833105,0.004548625283342034,0.0028292748657470666,0.0027065715905735034,0.004179968748358931,0.005562190346203977,0.0036866740749076144,0.0027374265097435567,0.004956847922087349,0.004566451918171311,0.004546316269511408,0.004709432891184662,0.003762873243103826,0.008349390343985874,0.0037510825537218294,0.0040694042012148655,0.00737111689761818,0.008948053368190757,0.008607887109246093,0.007848683537206113,0.010341794198157572,0.00797976065542585,0.0028182145742121634,0.00419692930733504,0.007209099356236237,0.010799969568731171,0.006900681858055435,0.005369615072115863,0.01067781194790598,0.00814679536877989,0.010851643772837604,0.004867115022343427,0.007357393133946744,0.006143408785133886,0.010685085344151446,0.007067961345044438,0.005314366643994361,0.006587884618856066,0.004260126837293399,0.002963252145620032,0.006078695354533892,0.005630752848393428,0.012801462900157646,0.011938100055847656,0.006569092996709003,0.00810134195373351,0.00633802453689043,0.005613472105544304,0.008714825577774832,0.009192399147259066,0.009685556329476697,0.008346870555231334,0.009360716701684878,0.006013207887760075,0.006313241985419893,0.00770687221027373,0.004347471151631766,0.006839474574096727,0.005740047523487846,0.006090633604254947,0.004471398242954195,0.005460737094752944,0.006837715100241582,0.006762113716887086,0.005194798511750776,0.005336843556775506,0.0027265737692779624,0.003023833930242148,0.0051396328823763325,0.0068299658051294895,0.005473052793869471,0.004533602901286571,0.005575123298007867,0.0066806255012281214,0.003713059794838358,0.003495780006917215,0.004535982634223501,0.007882243775873122,0.007915162033420131,0.00475601572116986,0.0062555163302867815,0.0068334682752620775,0.004852738992607186,0.0044602814226131215,0.006104312631982367,0.009302053773318164,0.007100577931569774,0.0062861483529388805,0.007248578991451637,0.004177593413479741,0.006961911496864559,0.006432180234101992,0.0045740820168639115,0.007400464672910801,0.008089495499800137,0.006275128159364129,0.00687108974935029,0.006666875175801579,0.007857475429609906,0.007911030999656532,0.006126685102793061,0.010260400296773043,0.008079192724535033,0.0055928244946741755,0.009485082729530348,0.013301996726234222,0.008684392515923633,0.006752428873239324,0.012875943965452307,0.01252150068254707,0.006075237255874555,0.0029571943701633074,0.009143272630753785,0.010872655935578023,0.009529461566216924,0.005502227562823947,0.009138204712167664
22,30.0,0.006871463505876108,0.005327083424006673,0.004942623161441872,0.00644444483869151,0.003505824807154312,0.003117653277553245,0.002937199430831328,0.0032858339542158888,0.0047222111938310714,0.003596875618166706,0.0023867709912750003,0.004586733115503705,0.004296078697102956,0.0038349450270942498,0.004027531168420495,0.003704874787701584,0.00719589809367136,0.004671288084816183,0.004869204640917957,0.006490066247548753,0.008195187409256732,0.00942861783940856,0.008323695174486546,0.009944546590081416,0.007285657480230867,0.0033613913634624737,0.004332635535237728,0.006226845910280332,0.01121059488297078,0.007090044059876987,0.005246645518861471,0.00959790771677831,0.006699278317481116,0.0110188933521016,0.005840551778581471,0.005872607870612967,0.006659775308317961,0.010632913213945017,0.006950904303781158,0.005296872764190397,0.006529810589932339,0.003969479782642083,0.003005124058927322,0.006080018196516335,0.005305992013364147,0.011194400394965952,0.01074869578948423,0.006388034737773296,0.007936897664552588,0.005048844371386707,0.00441137811123653,0.008753090276425724,0.00863237474396641,0.008524764831442155,0.006958681391813571,0.008822731094375058,0.005322496638127205,0.005868415686777695,0.007331232525781673,0.004445555557115455,0.006073040469938462,0.004675066602679578,0.005219923582697561,0.0038128997667421062,0.006566177353607827,0.007430536107326446,0.006659386602275674,0.006242420433636653,0.005903699506919935,0.003869199601462725,0.003926705460453661,0.005352682633552064,0.005518733314821134,0.004937041806489617,0.0043587619122099856,0.004937508379249778,0.005652845079317359,0.00442088939478964,0.004054540663463513,0.0035365218504992413,0.007756784149213302,0.007775644004459537,0.004473569227229035,0.006334015349106892,0.006765748688526685,0.004202260397386226,0.003463888071674859,0.006047549525559503,0.006137354847093235,0.006321441069469103,0.005654478093627091,0.004739878035408651,0.0038640293948617455,0.007482917882865081,0.00620316657666038,0.004147864537294765,0.0066791445437949905,0.008878665483378257,0.007055756557060988,0.0062592398192251155,0.006373683916416439,0.008678852170407226,0.00911015981483274,0.005806909486306466,0.0113410559696284,0.008088633239857045,0.005582105234512369,0.010103824526128591,0.014604521540604053,0.010708581858538225,0.007521825243794212,0.012971479427395849,0.011235760945653085,0.004940517002948041,0.0025452557324186385,0.008326178214771574,0.011029493413834501,0.009847364393162649,0.005742882557476037,0.008339264881795571
23,31.0,0.0063416009598498135,0.005277038169830916,0.0049318554914023595,0.005969482705204143,0.0034051849135224186,0.0036104196257873864,0.0033272038106602507,0.003158912976977746,0.004381027825536421,0.003445767453803228,0.0023518686305010307,0.004620714306977902,0.005047286322286482,0.0035725946523569975,0.0034856388890283085,0.004321823377808442,0.0066797290946183805,0.0052914789573002,0.005504199498832208,0.006438409695012836,0.007368967044188679,0.00963932899982467,0.008968418489337182,0.009578509440657256,0.007232065059825743,0.003991351063065451,0.004332141833609171,0.00614829650954789,0.010233548710917261,0.0072084250702637576,0.0052054354775805224,0.008229792405411019,0.00578972996515077,0.0101727063675078,0.006788429235064797,0.005075735610293464,0.006635268128840721,0.010445116276756039,0.006810552498545519,0.005220719257027185,0.005962904879802266,0.004015140957942265,0.0033525948886385494,0.0057249806155653,0.004839518773098917,0.009171112269052628,0.009147808955989944,0.006235824970866588,0.007339727970803267,0.004503906555914483,0.003996419626663794,0.00827496435983548,0.007703091793746353,0.006960871904868782,0.005824862420733013,0.008208413570075379,0.0048022741969028,0.005102746608182685,0.006683459627763,0.004559892258550491,0.005344106029361484,0.004073876212464,0.004823428853685386,0.003598793710453663,0.007172684587580136,0.007969872904220665,0.007071146325960597,0.007026552464420632,0.006211301894321508,0.005068384865455045,0.005083529819466292,0.005621278708857602,0.004684201473325799,0.004567250953165569,0.004726865217423182,0.004850578782526327,0.004249884625654232,0.005320731224134079,0.005019435469011313,0.002594855593206802,0.007952930031576244,0.008493600294947612,0.0055633602560014594,0.007027252016142427,0.006300187254260692,0.0038610910629387264,0.002869160636658563,0.005818556618846315,0.004259292648782065,0.005972671030557564,0.005515924656249638,0.0035336719870215916,0.0036010222416493322,0.007997722610659253,0.006254782230271161,0.003927628932883209,0.005973488961478779,0.008412214959473373,0.006998812540557964,0.005599257375499889,0.005729467907372765,0.009448970072376994,0.010354179729289825,0.005650335848437038,0.011899444980878115,0.008100482067599302,0.005787320320195022,0.010387555338042632,0.014436606419261722,0.012864787517064968,0.008619438976356263,0.011910790222445655,0.009116546899639389,0.004408519827995861,0.0021894841753578474,0.006881066099615652,0.0106752165812388,0.009885446099440998,0.006061137651536796,0.007181827164479415
24,32.0,0.005212938756250907,0.00465451968669015,0.00433117910764409,0.004987561369457438,0.003102987960892989,0.004059282400157826,0.0037757906076990367,0.0029462062938883093,0.003976979761568344,0.002989079932932981,0.002245632911400719,0.004424119244229275,0.005265308410132263,0.003728031763962747,0.0034540007983984823,0.004850783822997329,0.005602386321132968,0.0055205640462205,0.0058182340209370405,0.005850287606237003,0.006515125025117641,0.009141309829691835,0.00908779460811573,0.00870570318328916,0.006883335768323206,0.004241162668055409,0.004176828036738555,0.005766567646036691,0.009312393599647351,0.006989004684851352,0.005073603062945864,0.007070301461973827,0.004583371465339781,0.008519530305434841,0.007228632610792119,0.00394253313990447,0.007616731260220888,0.009937827001373023,0.006559178642390862,0.005646739605875695,0.005049765986862553,0.004131950218816627,0.003893922527746696,0.005156487931600395,0.003992733694613548,0.006968837345969092,0.007214004137593833,0.00546498098946131,0.007084164725587527,0.004046937249162852,0.00385261570889881,0.008344373335312127,0.006445782145767964,0.004879486353028284,0.004369523462767688,0.007105530614370537,0.004473427183067003,0.0044404223189687285,0.006172136387051807,0.005184725010522584,0.004113151876995147,0.0037035687702918095,0.004507783967287793,0.0031269739123139574,0.007918896846798163,0.007721791355891128,0.007142405257522455,0.007845282229608586,0.006497498155871284,0.006006657414695837,0.00597530756608009,0.005945062601261953,0.004611940280891957,0.00392727874082226,0.004696146409586532,0.005395419498783127,0.003367726668041371,0.005825931073930946,0.0056437502285241695,0.0021200180349218558,0.007271960381465448,0.008397420679855116,0.006737498668211117,0.006946115356223715,0.005554337322728031,0.0038960572488051072,0.0031964122366382242,0.005338227024830644,0.003352286560214424,0.005367986165310867,0.0052370958310824275,0.00304210845256776,0.003090177049644183,0.007819999803935218,0.006483303638470517,0.0035204038424119233,0.0056082049549488035,0.007323032705515686,0.006664739525276531,0.005333747433869007,0.004933435440539568,0.009890069235856913,0.011122591080882671,0.005271558061694037,0.011444709435309619,0.007216951593979104,0.00536356154270976,0.00990667404276735,0.013694608779209005,0.013353077492641318,0.00872861062629724,0.010697994687096469,0.007341800746625183,0.0042859576020049415,0.002256808635963381,0.0058214655588237465,0.010317657118680757,0.009066833736411439,0.006006719895201939,0.006361798087390724
25,33.0,0.004755777335405753,0.004190651239608911,0.003986908659329202,0.004664757543891796,0.00352413712687607,0.004057773079271243,0.003852050913276628,0.003208710902966061,0.003995330160459077,0.0028034998570888093,0.0025950537605979205,0.004502679899442796,0.0063215848145063095,0.0036141990096815848,0.0033511268236019022,0.005783426700750738,0.005418503920812156,0.005648803080744358,0.0060750820005978316,0.006215307242773349,0.005981113017507056,0.008122168750586667,0.008937520509051921,0.008029104491323125,0.0069843958615088296,0.004600419542272504,0.0041424510073575505,0.005922540679486587,0.0077861628601048945,0.007086620695084633,0.005300311203380659,0.005853767791114706,0.004022881565850156,0.006893374055488266,0.007635973236627081,0.00351715006439548,0.0075342155286620026,0.009549008142091964,0.006699224406210647,0.005435682295815525,0.004391872554024445,0.004016960113918344,0.004046701378468498,0.004785602378336052,0.0033226548221300333,0.004789902144420921,0.004986706858769452,0.00492117413438038,0.00673905085366755,0.003895496772161522,0.0038671028761385175,0.008306620644885498,0.005288322471109552,0.0032872494037192723,0.003294322434152974,0.0062555806808383355,0.003935358260078204,0.0038924649409274536,0.0056357361041690975,0.005222133210082802,0.0028879280570876633,0.004052682874222313,0.004800370513432739,0.002564778771068177,0.007884084796317836,0.007440681649958947,0.0073880266997022655,0.008020149286620893,0.006469130280283508,0.006351687377986082,0.006436313658907266,0.006005480997610846,0.004786862449164176,0.003843578785602375,0.0049331912058718785,0.0059298036297825265,0.0027267282523482095,0.005980838970005209,0.006080036668077327,0.0019174429779837965,0.006746964791699383,0.008293378903276504,0.007876889383502571,0.007030570100163658,0.004804947456226216,0.004028768642108815,0.003820881990780833,0.00470890132633599,0.003020336583956862,0.0050020844294635936,0.005046535178284728,0.0029581220334833347,0.002588637163938046,0.007254034299551649,0.006904496033396867,0.002959619940593683,0.005073722143929871,0.00596801063169039,0.006060209368502001,0.004943305721072022,0.004427319840761612,0.009984137895908417,0.011625865010334736,0.005262596325660951,0.010255219168341512,0.006605228242488437,0.0053150825578043735,0.009055507614500868,0.011438421609489779,0.013519956946623779,0.009130213842335876,0.008726030334754853,0.005977910972679012,0.004590683070562563,0.002433118723228489,0.0048040403166965005,0.008444405985068215,0.008056192691172725,0.005870628554573898,0.004981260782957975
26,34.0,0.004025121421490497,0.0036337460204251214,0.003504052184753448,0.004014650246789131,0.003321730097029274,0.004073471218158176,0.004047003433680629,0.002945262036628549,0.003964274196817286,0.002694650965896983,0.002859630336156016,0.004373638572435112,0.006454969610524585,0.003725769942404611,0.0037202937611802156,0.005940694135235703,0.004753799245596468,0.005629558913842203,0.006210136315765169,0.005847567581803048,0.00556953067823116,0.006835646635452974,0.008176130908429969,0.007093833141539108,0.006952511900015423,0.0049365393696504615,0.004207424522140712,0.005749179254062398,0.007088856977944857,0.006777810483563229,0.005322397576607329,0.005349247200516771,0.0030869174008088863,0.0053433313320645935,0.007533863430319343,0.0027212905261741584,0.007997415679189856,0.008690074698807847,0.006584024410398825,0.005593444734163455,0.003927005349085988,0.004041430384516787,0.004304238887371525,0.004515238349156903,0.0026021095875385925,0.0032986686252215237,0.0035399390317500945,0.003980832265833812,0.006793719836017687,0.003991661996168716,0.004078421263469778,0.008696792937190879,0.0039050500235568108,0.002088472053159052,0.0025750628157922505,0.004899374326340933,0.0035010010004782543,0.003506590349321925,0.005117930977095142,0.00521649612973647,0.0020598547024206935,0.004808750725192113,0.005339085121043752,0.00210695668698051,0.00815057706963671,0.00697386456737803,0.007418378362706335,0.008281693329008277,0.006666547391081678,0.006431229430785379,0.006429575532045107,0.006266760387720183,0.005310635451495927,0.0038188282722984466,0.004699791900284111,0.006488178125411537,0.002778799163466061,0.005721686366479873,0.006022074315371384,0.002087224480637673,0.005607925774478417,0.007807254360316307,0.008688635162784664,0.006157871687281613,0.004274800728990158,0.004636269692378648,0.005043176818228546,0.00418621485225259,0.003025607672274333,0.004631607258369285,0.004803583911009923,0.002992368484222396,0.0022658607041414315,0.0064490401803752205,0.007131925278289231,0.0024688674158618086,0.005238431503475738,0.004913777250698104,0.005433081383034022,0.005293380591285058,0.004083487406329312,0.009468690393935475,0.011243353282737446,0.0051101906930789195,0.008915031924605188,0.005572740123152187,0.00456885829865925,0.007909243495083018,0.009380657285891658,0.012412143542272247,0.00860330457272127,0.007305167407461255,0.0053780291598926055,0.004889983433537281,0.0027377186242716787,0.004427035543601221,0.006592558184889441,0.007003639425136754,0.0054506606246363274,0.003906692782295096
27,35.0,0.003992214295895735,0.003465668703175595,0.003437145150978438,0.003992205698362739,0.003632562856039101,0.0036466766662591964,0.0037569226807235624,0.003113418915430799,0.0040567982245669045,0.0030148706904604694,0.003340458524211698,0.004250658429253917,0.0073300753765444425,0.003284455817626508,0.0035505390033222285,0.006459718080690635,0.004799542905588794,0.00569063340341387,0.006291525937304953,0.005918655004028039,0.0051877347537114815,0.0054974789460800364,0.007110798403510188,0.0061950535444076135,0.006890524751774052,0.005567879465382219,0.004371403149403363,0.005639681838638921,0.0060288559482515325,0.006797156266010518,0.005604220267025539,0.004640401962951302,0.0024995231110743533,0.004287618936040616,0.007229442791142304,0.002288298137735012,0.007207330663113964,0.00797556814411351,0.006660144253064715,0.004971029541536609,0.00404596350103219,0.0037833789324515977,0.004053293331254082,0.0046868161204145055,0.002397639283055497,0.0023456888849992196,0.002672909953677305,0.0036294496484984506,0.006956638855174902,0.004060752736183559,0.004065702004240279,0.009034514677048123,0.0031059502696635377,0.0018077406136022488,0.0026966987942984135,0.004256503641351372,0.0028582886001814246,0.0032422325246230345,0.004531885316900031,0.0043735704686113765,0.0016438883613844268,0.0056004065983195515,0.005900586767165095,0.001801498739188645,0.007707025578826432,0.006772656821843981,0.0074570556994117965,0.00782292731904235,0.006541946440831481,0.005934019021169234,0.005909863868001253,0.006258881157713603,0.0055549966294208275,0.003917922011427777,0.004425117292237957,0.006462349866617245,0.0030641515864346046,0.005134661601613999,0.0055960772417527945,0.0024032784252156604,0.0050029694846301705,0.007286442938951154,0.00880352600213996,0.005663044342091439,0.0037831271295097222,0.0051039332134678265,0.005786329196349982,0.0036522325360238026,0.0029342469376146597,0.004397605962929418,0.00463221578154247,0.0028822481703819846,0.002058634297157624,0.00584807357143049,0.007194674578666849,0.001967949749617048,0.005139707861766851,0.0042241319896106685,0.004884728109853853,0.00534223911542,0.004397719693619706,0.008734265332066827,0.010574406745450914,0.005578284529438093,0.007949717270161472,0.00528631684834977,0.004417401888198213,0.007095370227422393,0.007170724083886882,0.011500954838867728,0.008249935716922608,0.005756178618239715,0.005390279308059576,0.005315023964294596,0.0029401465620487953,0.004375439279489512,0.004528965466022328,0.006362059353613603,0.004968801866740336,0.002842623362914054
28,36.0,0.003924084885356649,0.003273113059773891,0.0032409511590152816,0.003897022909082182,0.003174704356398195,0.0036188877879936854,0.0038399306584615545,0.002697233698517465,0.004326418866702398,0.00319362720994647,0.003447610728942152,0.004334497190627218,0.006837591696263701,0.0032410358180932517,0.003797260931959556,0.005765792216231347,0.004435804886702499,0.00559862287796804,0.0061550529273894485,0.005321291265894956,0.00479217482717118,0.0043182804835907975,0.005806497621701823,0.005283765296935172,0.006751615535827682,0.006054633509400986,0.004496152270598941,0.005391907441169508,0.005930035020407587,0.006549825615470439,0.005659233636756511,0.00467018157237078,0.0016658503718815609,0.0033607784124100705,0.006376288375864192,0.0016213816556174265,0.007282086283704814,0.007086525725659954,0.006390454294195535,0.004952434401565143,0.00411481433291101,0.0036656628097951225,0.0040134158423533964,0.0047053110406395145,0.0022445339945804223,0.001903802162712509,0.0024137849251332,0.0030449441593304984,0.006984220010580344,0.0044100723718941024,0.004288366722229142,0.009011060856187214,0.00232007484707637,0.0017094551053496332,0.002824533165246379,0.0032782370826097917,0.002441019894066443,0.003097971509107822,0.003966433305128447,0.003791075450918413,0.0017413392899129575,0.006482064834914069,0.006424039715419383,0.0018159046262816504,0.007745217532461624,0.006610617280499298,0.007300325730215463,0.007517122991023228,0.006715687143229588,0.005405780829810425,0.00522871365188351,0.006516883472716018,0.00591377361621852,0.004084561233056405,0.004187961258502781,0.006439694788389261,0.0038866771145812606,0.004689984373355572,0.005123723782035938,0.00306644745421778,0.00415291452896085,0.007018473741855047,0.008911823189281165,0.004724250487105763,0.0034676245616815037,0.006001643792622957,0.006699763244300527,0.0033107260920715474,0.0028015096708685406,0.004303785291958207,0.004668296983701481,0.002706040687042588,0.002141068335946983,0.00538638087490142,0.006913424677551206,0.0018484473236526355,0.005458563638741509,0.0038844374739504415,0.0044567163436781245,0.005842212244525058,0.004777692193886907,0.007710359504660147,0.009323146584905118,0.005982057240701266,0.007326026487915272,0.004799890454584954,0.003880228738884739,0.006495234478220624,0.005790595776495877,0.01000145955475915,0.007313814405962659,0.004828131404403991,0.005884919300083169,0.005485447291905388,0.0029983542670329656,0.004719852662656621,0.0031149460848098444,0.0056956872719901245,0.004157135149668534,0.0020726029832466965
29,37.0,0.004499481887015833,0.0033734538995148,0.003341298272417248,0.004390708300219615,0.0033033638492270256,0.0033832786374958347,0.003537993264408357,0.0028416230012418,0.004775702773197566,0.003544493399504489,0.00371566551864575,0.0045960837932945255,0.007130281060805999,0.0027347863919423786,0.0033623900068796785,0.00576071013405226,0.004390648368612205,0.00547116059338606,0.005843396696447911,0.00494375726998868,0.004187200770695653,0.003388568984262008,0.004741043714816584,0.004263654536789119,0.00620196095717418,0.0068510175600629,0.004717000221398848,0.004991819042514578,0.0056039985466277645,0.006853527385322878,0.006117749007530193,0.0046429807993263236,0.001335234014693043,0.002749798894989652,0.005545371559351508,0.0014348216442371608,0.006616243524328524,0.006695625876444922,0.006484061933842611,0.004532532291094071,0.004238543692258645,0.0034427922141674117,0.0038225327621695727,0.004809101216537215,0.0024134797155845435,0.0021111363810035755,0.002675081764387954,0.0029839600807541446,0.006843587054922296,0.004462862040494997,0.004138169859944441,0.008626401801432593,0.0022338770454098265,0.002350435362851755,0.003452183980209611,0.003134057817671021,0.0020352620944912303,0.0030275291008386774,0.003423708122267044,0.00306885698447914,0.001875896301017832,0.006921675136607774,0.006623792795654282,0.001900509850923271,0.00691207892093999,0.006585593012518131,0.007060981254590359,0.006450818640914946,0.006569584121108818,0.004525591924697636,0.004330511048047469,0.006437612272941351,0.005693345578873732,0.004162606666754698,0.004126903696135287,0.005806890431960454,0.004572728486974142,0.004121959875394055,0.0044479732116620594,0.003629940186499425,0.0036989809696976296,0.006664446636926158,0.00844930681548206,0.004277338194476954,0.0031680882538559275,0.00614155369643683,0.006650411331214912,0.003001545737326694,0.002430147691080009,0.004074111683834758,0.004542413866732886,0.0023218999813593654,0.002415239519063306,0.00496245270602671,0.006235273967642741,0.0019148327243591722,0.005423682804966035,0.0035850840203664803,0.004060115528614716,0.005857933639168778,0.00541728273445159,0.007028295737634948,0.008300833756314319,0.006614858126675216,0.007068619325688275,0.004806925898105163,0.0038445929476374372,0.006355208547098812,0.004597205926724968,0.008610195919949604,0.006477507177279307,0.003951926512863935,0.006522405282409949,0.005693240180988823,0.0029964619429144078,0.005073039048671291,0.0021203427207950654,0.0051916482437547986,0.0034492154179439185,0.0016826994956474551
30,38.0,0.0051560932379516086,0.0033404634968213997,0.0033068393237535077,0.004997160573752523,0.00295603017129622,0.0036689030817484538,0.0037058194283162036,0.0026492781561451295,0.005662675396180106,0.003497782603553645,0.0036126052513466788,0.005424623598423039,0.006090789034748667,0.002808863997880451,0.0034032939093044945,0.004820690588032051,0.004035248718110296,0.005151642451132687,0.005301033453012138,0.004223762733385428,0.003988255836429033,0.00279193847314545,0.003961441096554807,0.0036936754654256277,0.005730086590092753,0.006973033074466173,0.004573024971717387,0.004702647365093071,0.006357463833690957,0.006865954389130735,0.006396907897286752,0.005322245580501317,0.0011728352787294227,0.0021200054304166827,0.004506903112678628,0.0013541396302883869,0.007134477799169758,0.006308230877257159,0.00647220838635647,0.004827169532821784,0.003989587227364666,0.003329573510634276,0.003830679897694722,0.004454956890244688,0.00244069506415272,0.0022542583619951984,0.002881722344513804,0.002579301763167052,0.00627747601541131,0.004633782280383514,0.004097246529942566,0.007596716841394624,0.0022514247792095434,0.0027120534225971936,0.0036201353956705875,0.0027450045996594953,0.0020094897437786586,0.002987678483284384,0.0029908844349627373,0.003072455012815567,0.002106615832443737,0.007301899108333743,0.006664691356013464,0.002029197728747789,0.006619671233220004,0.006377290200567387,0.00663490350302709,0.005746463211285402,0.006600499596707721,0.0037526944626279147,0.0035040545483347786,0.006479396092170475,0.005510611543237331,0.0043841281915959485,0.004378741462975455,0.005332162670271856,0.005400386286123648,0.0039722202312042045,0.004056370951851562,0.00425741071661534,0.0029358221805608764,0.006541239182085689,0.008265078780278401,0.003464370837424724,0.003002671653039357,0.006428380326239847,0.006829357152906823,0.0027970875846804687,0.0020377033031380165,0.003996930505251584,0.004550378689673807,0.001902481419882207,0.0027428327122017036,0.004602625914297676,0.005486329133984213,0.0022225719277692234,0.005516931143500159,0.0034910876934986846,0.003845333779096194,0.0060031592850485534,0.005969170062866169,0.0066129076152158465,0.007318336458370567,0.007040159272310831,0.006814782000055431,0.004511953100451649,0.003532238411703048,0.006148995649396483,0.004149612703538708,0.007031981218189998,0.005517529287310197,0.003634974908996469,0.00717031333809146,0.005545886666404698,0.002815586005184656,0.005544763805407626,0.0016132691927580821,0.0043780368414978454,0.0025633893206745027,0.0014211219616491633
31,39.0,0.006170873880272154,0.003485392810820542,0.00350682099523425,0.005943115295480084,0.003143825347517293,0.003817505192447612,0.0036208278772114967,0.0028776219021224847,0.006740214158810431,0.0035398826915141513,0.003722881980105797,0.006477576554033959,0.0059290065564020725,0.002625751308642066,0.002940406750143154,0.004691240679279218,0.0037908575330320104,0.00488412838160599,0.00474269386343309,0.0036640695858444873,0.0035825133384918217,0.002479806691628994,0.0037095308932279638,0.003103440335487306,0.005018696844200576,0.007477193639026325,0.0046522797226579374,0.004223730486584998,0.00702200675547573,0.007336138975447426,0.007122203248660952,0.005966169416485201,0.0014619946985391153,0.0017736695867903052,0.003823987654554628,0.0016829158442604353,0.007087743792104817,0.0064497930108984745,0.007025309707317717,0.004761666464936809,0.0038538906376452075,0.00309107626878955,0.003664541655379594,0.004233418569997127,0.0025628008717539785,0.0027098261110573675,0.003358204166093515,0.0025470107122814055,0.005583163457475138,0.004441098088046403,0.003728213938782687,0.006348296482821781,0.0027156706695727452,0.0032470967676182737,0.0039542801260068925,0.003062904999809746,0.0019971789874219325,0.003017518976832179,0.002736089815155651,0.0030133692772217557,0.0021223457322541604,0.00725074844917657,0.006549016001007146,0.00206284018727132,0.005612615889724282,0.006091845650459504,0.006199227050723977,0.004655481727553479,0.006195284050185279,0.002856171358885007,0.0026945040140866185,0.006121419072497502,0.0047815845621606455,0.004476011089207787,0.004685950073001521,0.004434287281905114,0.005634220149502767,0.0037133091470082035,0.003584033558399824,0.004450446437942191,0.0024640104648817386,0.006291304324398084,0.0078006254607004165,0.0030459697415615495,0.002775298673530102,0.005986747355751021,0.006390684354980891,0.0025796937112744444,0.001607828334100958,0.003651031299532548,0.004141976421343685,0.0014393956168888167,0.003017816507669835,0.004219508042787368,0.0047493012700662975,0.0025269904723344895,0.005384528168067249,0.0031841938785468924,0.0034670186951856865,0.005783184186794443,0.006320680104992959,0.0067331027242410356,0.006829628658105946,0.007151244251173949,0.006709497286882993,0.004414937156829524,0.0034426251446127766,0.006138798382187361,0.003787050336266873,0.005453745837937873,0.004556552654518953,0.0033749668168852054,0.0074945921361738495,0.005580968338994552,0.0028416997187775904,0.005706952742281146,0.0015690961447845098,0.0038122115615479403,0.002059674686017843,0.0015356496642958462
