,freqs,psd_p03,psd_p05,psd_p09,psd_p14,psd_p16,psd_p18,psd_p20,psd_p21,psd_p22,psd_p30,psd_pthal101,psd_pthal103,psd_pthal104,psd_pthal106
20,0.08203125,0.26487345799659545,0.024106687383473366,0.04524924671998418,0.05013031918480894,0.12639389943838006,0.14371400078810986,0.0017766827551245032,0.1731982120622248,0.21672473285964958,0.030892775490548557,0.019990337030300082,0.03374173820330648,0.04995695615932902,0.014782581984047668
21,0.0859375,0.20217286214201177,0.020720926726693303,0.04730802030293754,0.03432725607362837,0.11780090313021835,0.11911829961413711,0.0018412042114310198,0.2796145396618272,0.1939683484813955,0.027330860681581852,0.016375451527257646,0.03749332554588718,0.056229066191548535,0.01379444393182751
22,0.08984375,0.1120262653478736,0.023854858909601796,0.04967431136770558,0.031237069408001677,0.09763806183511659,0.10618602490391622,0.001713515196342161,0.16476697323276213,0.17029308106531832,0.027211122092391016,0.008675534150720485,0.03505085647714068,0.036227832568332126,0.016854172364331888
23,0.09375,0.14162319791144226,0.019872279570706867,0.04646878983594163,0.05433813348272721,0.11665263233568834,0.08826856144330444,0.0016895626197579354,0.23303204416998458,0.14457278551729233,0.03265036339962672,0.019190597108917094,0.05468162452349037,0.03788700482268463,0.022919626439132007
24,0.09765625,0.2052892157685338,0.02549375232926896,0.04363964838449094,0.06706555227938049,0.11378829841990039,0.13354557100915715,0.0018248617585352588,0.1118568031554823,0.1382093107805441,0.03547686675268448,0.014682028508869979,0.05821465501413507,0.03373943254213222,0.01721772215666704
25,0.1015625,0.15801876853917937,0.027312897715955242,0.034742933581846984,0.07959856095563168,0.09984462534644072,0.07957978404141815,0.0018058275951578122,0.12126185330069948,0.13316732943152224,0.0336087542903573,0.006522103739104282,0.042059066090488255,0.05249726245393036,0.01338195590486404
26,0.10546875,0.1095997307691858,0.017472007129437705,0.03225859398524964,0.05411033649890166,0.09108969644142602,0.12903508210322726,0.0016765759200885982,0.14949462288722362,0.12254199581956855,0.04514570964544053,0.003745022362813111,0.025915274785740156,0.07163000334457185,0.020407377424322963
27,0.109375,0.11677944620232007,0.03145473178089622,0.043075538248552224,0.03361945938897313,0.10775759518261255,0.06964846190916503,0.0017366754457146184,0.1829606566974974,0.1058958753754391,0.04053053514125179,0.017885464173894618,0.031166932451017808,0.05012653737707831,0.02552766857203129
28,0.11328125,0.10823701207004228,0.04006134577989544,0.04106352225170439,0.04606541445751402,0.10963396098576605,0.05013123413597004,0.0018468325226714411,0.27430815815001053,0.12286215197242832,0.05653021747651894,0.022705669631566703,0.051997977924380316,0.050929748389025614,0.024659831250919206
29,0.1171875,0.13276846257851313,0.025547013749717323,0.04074842481362331,0.04594027871713098,0.09871193983629452,0.02522502131255751,0.0017517342996045283,0.38074293284130223,0.12478162561807521,0.03448666805769637,0.01287041677216481,0.06275943656467932,0.04804726848063877,0.02208365081574182
