,freqs,L1-L2_wake,L1-L2_REM,L1-L2_NREM,L2-L3_wake,L2-L3_REM,L2-L3_NREM,L3-L4_wake,L3-L4_REM,L3-L4_NREM,R1-R2_wake,R1-R2_REM,R1-R2_NREM,R2-R3_wake,R2-R3_REM,R2-R3_NREM,R3-R4_wake,R3-R4_REM,R3-R4_NREM,F7_wake,F7_REM,F7_NREM,F8_wake,F8_REM,F8_NREM,T7_wake,T7_REM,T7_NREM,P7_wake,P7_REM,P7_NREM,T8_wake,T8_REM,T8_NREM,P8_wake,P8_REM,P8_NREM,O1_wake,O1_REM,O1_NREM,O2_wake,O2_REM,O2_NREM
49,20.8,5.185211570853063e-13,1.1844672810564695e-13,5.150183598159182e-14,8.945329641850683e-13,3.0162868104947564e-13,6.390605321437116e-14,1.9501448751309046e-12,1.3084090176775652e-13,6.819884130406737e-14,1.2316833327274126e-13,7.305380177577445e-14,7.62307534892738e-14,1.4181629874004182e-13,8.327124492387777e-14,1.0717420834423973e-13,1.419245410147265e-13,7.844915506177735e-14,1.1027827452769245e-13,6.396667282545895e-13,4.732405873455704e-13,2.8267245068610673e-13,9.210636411667028e-13,5.109683812257767e-13,3.2353688906116227e-13,8.943439400787015e-13,3.978459309817608e-13,3.911122716585793e-13,4.998573813008538e-13,2.2601370344704153e-13,2.3557719163341656e-13,1.0021379465618024e-12,3.2030644409597747e-13,3.2818592539819867e-13,4.973760482440637e-13,1.8469079527032156e-13,1.992476861205749e-13,4.134269300643089e-13,3.108195515616496e-12,1.88021632789182e-13,3.6938043501230266e-13,1.364486215349057e-13,1.4896368077512586e-13
50,21.200000000000003,4.0946316874451893e-13,1.2058515012779998e-13,5.39570274345424e-14,9.424976859326074e-13,3.793042343079709e-13,7.209185461110008e-14,1.6404216885002665e-12,4.2158675156511873e-13,6.215337995304229e-14,1.174349579985531e-13,6.928396749748611e-14,7.322602564474587e-14,1.3515850064454042e-13,8.37732449902851e-14,1.0686325352201171e-13,1.3421203628635666e-13,7.57082239779746e-14,1.0625355412179887e-13,6.329478143745598e-13,4.4685615421452215e-13,2.6391044762300875e-13,8.84225545803305e-13,4.743453528814628e-13,3.0031611070343783e-13,8.811646362661301e-13,3.8137406291279795e-13,3.6968156884988003e-13,4.638247647289592e-13,2.05720210961307e-13,2.20608588022425e-13,9.384104879972282e-13,3.071929068678681e-13,3.07080226228898e-13,4.700599051071045e-13,1.8103435831527933e-13,1.88969304861028e-13,3.9023716654117906e-13,5.8924163217922355e-12,1.7453853907008164e-13,3.542649369672878e-13,1.3157747105168875e-13,1.3981649450678552e-13
51,21.6,5.866192838839991e-13,1.1868234214974923e-13,4.8485909184453143e-14,1.3478560100907805e-12,6.749116858106301e-13,6.218535331698342e-14,1.6509779756179285e-12,2.2226246909663095e-13,5.185924933655132e-14,1.0947461139606207e-13,6.621756795607614e-14,6.96821837201592e-14,1.300610630122746e-13,8.025322398186786e-14,1.0134972325818019e-13,1.2744579763881166e-13,7.299804482244613e-14,1.0055880020140292e-13,6.284264101479676e-13,4.2127723068230547e-13,2.4616405959216425e-13,7.931292657395296e-13,4.425255919142165e-13,2.8236257991428385e-13,8.54127365081229e-13,3.6724895038368516e-13,3.51003383888628e-13,4.366685890772578e-13,1.9455442063108926e-13,2.0532496032149211e-13,8.428778935386998e-13,2.816591899491237e-13,2.884101331578374e-13,4.547009781610832e-13,1.676152583972593e-13,1.7937621007082222e-13,3.693227767336346e-13,1.8818867311676166e-11,1.6719391773894942e-13,3.3937047461013304e-13,1.272034351142758e-13,1.317157500154338e-13
52,22.0,9.787521488842617e-13,1.2129246813992592e-13,4.3388048804951045e-14,1.5555528236467446e-12,6.145846303373999e-13,7.626265577806838e-14,1.6134378512178744e-12,1.2180977149918117e-13,5.0655841873573396e-14,1.0610553716802815e-13,6.888808574061966e-14,6.96586524083797e-14,1.2700347159036283e-13,7.811406316868113e-14,9.873340541569629e-14,1.2796233337832625e-13,7.554260685063034e-14,9.687160939380084e-14,5.520440996204919e-13,3.884058654585486e-13,2.343601731796229e-13,7.252225488681706e-13,4.047136394348288e-13,2.626513329904998e-13,8.063910511624894e-13,3.435315784293907e-13,3.3193556510423953e-13,4.0202689952514207e-13,1.849706832898302e-13,1.9291658751789207e-13,8.224614976975942e-13,2.638334185025879e-13,2.715850300489763e-13,4.274099838913638e-13,1.5728053928080242e-13,1.6931963050728995e-13,3.3962026228515823e-13,2.6345609697137235e-11,1.5320458949834032e-13,3.1356759323319283e-13,1.1832281509783213e-13,1.2424058108797112e-13
53,22.400000000000002,1.4671102665277903e-12,1.1452056249150415e-13,3.826644741677713e-14,1.475451853023753e-12,1.3404946864173017e-12,6.0476155030898e-14,1.3353817825303838e-12,1.5214679498057142e-13,4.9877785248067736e-14,1.0039988541815874e-13,6.521643145463691e-14,6.765256230413055e-14,1.21892324656035e-13,7.542509358204775e-14,9.568096037931361e-14,1.2165914721639315e-13,7.507112133411754e-14,9.22568333385053e-14,5.010770706941033e-13,3.4924113403833475e-13,2.176920959084387e-13,6.573111248149891e-13,3.647815957131206e-13,2.433131901095776e-13,7.420545046738209e-13,3.1665767762631097e-13,3.114138859705663e-13,3.9142958570433815e-13,1.6853411202168793e-13,1.7856706977377007e-13,7.771725365122421e-13,2.4447691547883094e-13,2.5177794354973216e-13,3.9609501602926837e-13,1.4900289962301898e-13,1.5880531768186664e-13,3.2496866792879223e-13,1.723899138898102e-11,1.45832168438427e-13,2.961419921233375e-13,1.1679932494257593e-13,1.1654198460304205e-13
54,22.8,2.0097048351984125e-12,8.910567711724816e-14,3.74290566251051e-14,1.3586683812734038e-12,1.0065259936573158e-12,6.561436963020823e-14,1.1909048681961966e-12,1.1385501701752123e-13,5.0472205729264703e-14,9.778329490489843e-14,6.357625278019045e-14,6.506009077241088e-14,1.173560299919642e-13,7.35892327680708e-14,9.109488761532966e-14,1.2003182374634216e-13,6.99137855438237e-14,8.761292833148534e-14,4.55076871914386e-13,3.268117350284242e-13,2.036993436544568e-13,6.396411052411223e-13,3.3908841197902845e-13,2.268274596822354e-13,6.904573828420746e-13,2.9961764545284287e-13,2.9460336748754467e-13,3.616807049370871e-13,1.5795384941563683e-13,1.68064152432396e-13,7.224822700023747e-13,2.36402873544912e-13,2.3683182829991937e-13,3.742518628438629e-13,1.4715703109190163e-13,1.4801906181325167e-13,3.0217468973589085e-13,5.011068165463285e-12,1.4023510292693196e-13,2.8287887585678363e-13,1.1127312734932682e-13,1.1076605256232493e-13
55,23.200000000000003,2.151464336161612e-12,9.50898949349457e-14,3.870440253202387e-14,9.998487516980801e-13,3.3282163663653025e-13,5.323807649063375e-14,1.0894476081290545e-12,2.6980340612182075e-13,4.841133696571518e-14,9.590322283430211e-14,6.17988639674322e-14,6.181544488690759e-14,1.1000279389628189e-13,7.115009569924598e-14,8.418564424751939e-14,1.1405421967049752e-13,6.661230366465132e-14,8.350422491219327e-14,4.076289457807809e-13,3.1415596869387025e-13,1.9027042530255827e-13,5.980955200049705e-13,3.1629507351213993e-13,2.1082466643863323e-13,6.509587658900152e-13,2.81528309170666e-13,2.7088823466367766e-13,3.381536353896195e-13,1.4937406934207853e-13,1.5668248479051746e-13,6.641390991852703e-13,2.1655808358105567e-13,2.2184227961166959e-13,3.5032875937468756e-13,1.335185735233948e-13,1.3994906500442917e-13,2.78974616938099e-13,2.8491932150478057e-12,1.3012163795367026e-13,2.6151649747512597e-13,1.0246866036542453e-13,1.0487239207055564e-13
56,23.6,1.5248529975699268e-12,9.544778829265732e-14,3.949959846437542e-14,5.496051089496377e-13,2.738046808869887e-13,6.279892707113494e-14,9.20685792805051e-13,1.3581716010168617e-13,4.5589689037675887e-14,9.112174183453e-14,5.812822289525637e-14,5.743958809991802e-14,1.0615239517062968e-13,6.739992124198601e-14,7.65737046428426e-14,1.0729621059545286e-13,6.329035427269202e-14,7.946460416231954e-14,4.0904332289803535e-13,2.871365797132009e-13,1.7925347970518592e-13,5.476381831742031e-13,2.9683955876097145e-13,1.952760875364897e-13,5.95876926000398e-13,2.6620848927023726e-13,2.530643826422913e-13,3.153365466530263e-13,1.4274277815374222e-13,1.4542079617832072e-13,6.420646983075926e-13,1.980166192416405e-13,2.0929253098538824e-13,3.3007901956471765e-13,1.2719470186234436e-13,1.3294509394017192e-13,2.6288573386149554e-13,9.383731799967139e-12,1.2286152676325815e-13,2.470228444272052e-13,1.0104652463023248e-13,1.0189453770846287e-13
57,24.0,6.766916049989937e-13,8.628591081203622e-14,3.348499594203945e-14,2.0873451046116093e-13,3.244699161142852e-13,5.487576243082825e-14,8.654516719413689e-13,2.816249373266102e-13,4.563889011379387e-14,9.085004534637134e-14,5.778325912173793e-14,5.578717482315536e-14,1.0505878003050345e-13,6.774803638096667e-14,7.249531132151745e-14,1.0656303491088248e-13,6.326663330810995e-14,7.902910153057997e-14,3.7439564636392967e-13,2.6041236927961865e-13,1.729505292569476e-13,5.023216325745368e-13,2.7000746890604156e-13,1.8229314463213407e-13,5.537950584143504e-13,2.5267040256039466e-13,2.427045449622417e-13,2.9350054340560824e-13,1.3646483593286276e-13,1.3693776005437993e-13,6.067517046707682e-13,1.8873422308743136e-13,1.9763374004301897e-13,3.0834143570755787e-13,1.2011922331441753e-13,1.2419202666864693e-13,2.487349968913721e-13,1.4268563180309276e-11,1.202667668241332e-13,2.3191851528206703e-13,9.642631271702683e-14,9.699726038737904e-14
58,24.400000000000002,3.6625738632978127e-13,9.899330861786237e-14,3.331434098743108e-14,4.065530019382036e-13,2.2889332100486653e-13,5.597163883101116e-14,1.1066931460941957e-12,1.4857762030880432e-13,4.2433321016813905e-14,8.843243686268565e-14,5.4906375811033557e-14,5.2145508579954765e-14,1.006092777735977e-13,6.248302647024925e-14,6.591313020182111e-14,1.0400981038075471e-13,5.862454498407442e-14,7.471773872472837e-14,3.451924137114974e-13,2.4049575758061817e-13,1.606868911205711e-13,4.5269883891648214e-13,2.4340390910913064e-13,1.725998057227168e-13,5.187445119004259e-13,2.289855752697689e-13,2.269151200984586e-13,2.6692396023977563e-13,1.2712979955144912e-13,1.2823660423808077e-13,5.572511222390634e-13,1.7829095439244018e-13,1.8579470494345772e-13,2.823145037430795e-13,1.1530721829844771e-13,1.1637257931459943e-13,2.31060294221376e-13,1.1626748477932375e-11,1.1169654787087041e-13,2.2080333050072621e-13,9.255777583081545e-14,9.100538412163264e-14
59,24.8,3.334269441381369e-13,7.543205009583784e-14,3.4490917423074206e-14,8.246643764134132e-13,2.0429118726268182e-13,4.618619143026541e-14,1.036759464362146e-12,2.475167893866745e-13,4.264580438987691e-14,8.527804695779863e-14,5.283205383639351e-14,5.091353355754446e-14,9.68856954560204e-14,5.986374369010274e-14,6.199559934043533e-14,1.0168103570755191e-13,5.744876988074395e-14,7.274884083781553e-14,3.232421431941717e-13,2.2065238220703064e-13,1.4991482964559354e-13,4.2486797756057927e-13,2.345968461607917e-13,1.607565786178377e-13,4.680864616768522e-13,2.2539223389266044e-13,2.143383500693239e-13,2.460016273129228e-13,1.2364167675929325e-13,1.2195074566001057e-13,5.136695177399696e-13,1.7193493302358827e-13,1.7226191565066644e-13,2.715111793935627e-13,1.1152652873947825e-13,1.0964785049901576e-13,2.1502867054939e-13,6.225677114783804e-12,1.035923699235581e-13,2.131972842617633e-13,8.973008056571528e-14,8.55980910873796e-14
60,25.200000000000003,5.809953966671356e-13,8.818376378158821e-14,3.1535403430279825e-14,7.998972339996726e-13,5.844964013098997e-13,6.185643978780982e-14,9.543222167078718e-13,3.7017735569953294e-13,4.144102730630679e-14,8.500360821828792e-14,4.969793830705634e-14,5.0004142948313386e-14,9.386453722795768e-14,6.097888254793147e-14,6.026145159621434e-14,9.537453938927971e-14,5.785080472723365e-14,7.080833224459553e-14,3.061817943117113e-13,2.0744309886914123e-13,1.415281839036691e-13,4.155687491565354e-13,2.2166036927141312e-13,1.522790004302569e-13,4.309415508518949e-13,2.118596573331378e-13,2.000708853568864e-13,2.2994133170035303e-13,1.1509936837027184e-13,1.1504236345374673e-13,4.766869530966989e-13,1.6178675342489897e-13,1.6138869958373765e-13,2.5303295948315414e-13,1.0742271475625942e-13,1.031818026898972e-13,2.0211902713230243e-13,1.7832246169307974e-12,1.030831862557772e-13,2.063337363689482e-13,8.445507488384222e-14,8.223822105271764e-14
61,25.6,8.014737255579496e-13,6.683147020132113e-14,2.9561402710722234e-14,1.0992400183447135e-12,6.813194024663549e-13,4.227624168624322e-14,8.608583797773035e-13,8.49851781396724e-14,3.838378775439573e-14,8.434980929669001e-14,4.7470758849323277e-14,4.7335566815146464e-14,9.234112032672423e-14,5.974994463677358e-14,5.714596819808886e-14,9.027848457313158e-14,5.675959882371057e-14,6.59634694210595e-14,2.872241237161231e-13,1.9117383573039026e-13,1.3255267399787748e-13,3.7783371417275144e-13,2.0773170179941135e-13,1.4708840710513342e-13,4.180758959969188e-13,1.96507473486439e-13,1.8808868562992647e-13,2.1304176867442337e-13,1.1210204627682671e-13,1.0910271198399121e-13,4.477675163972137e-13,1.5558983078270922e-13,1.5407650662420036e-13,2.279850630984061e-13,1.0040927068035346e-13,9.872311501966298e-14,1.9040967359497134e-13,2.9657503427412463e-12,1.0004618647632943e-13,1.8950839213983351e-13,8.247534583005569e-14,7.876846857224669e-14
62,26.0,7.185208667102407e-13,7.23312456072054e-14,3.2580728116437895e-14,1.2135134818830393e-12,3.934270064183204e-13,5.006783245243181e-14,6.545345935699158e-13,1.1490085949360067e-13,3.7389396269428886e-14,8.391445728431144e-14,4.987186251350978e-14,4.7665099365311153e-14,9.154746531587993e-14,5.791685190469565e-14,5.6698496157689654e-14,8.626889525136671e-14,5.5132757811605434e-14,6.469259838060842e-14,2.9279750767672555e-13,1.7794402016403216e-13,1.2465887379965335e-13,3.398746255148615e-13,1.9680601640119167e-13,1.383634908002297e-13,3.903204731330669e-13,1.8707378793925784e-13,1.7954464956046752e-13,1.978966400049359e-13,1.1013635903505399e-13,1.0208585501889137e-13,4.1148553687033713e-13,1.467677161763764e-13,1.4688895174390796e-13,2.1242901070462273e-13,9.222889237557751e-14,9.40422108668669e-14,1.7938041343934553e-13,9.010081149657458e-12,9.042757880301913e-14,1.696450253503664e-13,7.862981015214533e-14,7.43044538321087e-14
63,26.400000000000002,5.237148043674167e-13,6.842368756042962e-14,3.263808403264443e-14,7.990441114232872e-13,3.257588043741036e-13,4.399477250587255e-14,6.47515757853269e-13,1.2040247173293058e-13,3.5201912483256387e-14,8.239144433356833e-14,4.971396898527442e-14,4.4623905362815464e-14,8.777236472983335e-14,5.5687222201729393e-14,5.4751671604084705e-14,8.074749100670529e-14,5.197945513124461e-14,6.327426006683772e-14,2.647970392783431e-13,1.6781911013289424e-13,1.165018077989162e-13,3.304458090681726e-13,1.8341662009534611e-13,1.2911558920911472e-13,3.57505685399895e-13,1.7505898980365391e-13,1.677554477845922e-13,1.8797438894276734e-13,1.0319409147254513e-13,9.732880094759431e-14,3.874994305362572e-13,1.367220122197278e-13,1.3918543968698085e-13,2.0129481435961079e-13,8.766201693309464e-14,8.836351023639332e-14,1.6703410694538313e-13,1.2210463446797491e-11,8.942157871055875e-14,1.5010977187288843e-13,7.555090846699175e-14,7.2728477640301e-14
64,26.8,2.6155227866033094e-13,6.323453106327652e-14,3.1188848590871835e-14,7.25198003732089e-13,4.008371806120576e-13,5.408036517076602e-14,4.420718356621149e-13,1.2554118813177302e-13,3.409201427854197e-14,8.124974320898308e-14,4.76537503755566e-14,4.352403445214426e-14,8.400382736474387e-14,5.427875210758494e-14,5.3536488968043945e-14,7.722762746277669e-14,5.1455180610153983e-14,6.161205985461252e-14,2.2406850983858975e-13,1.623052708372589e-13,1.1094522498961993e-13,3.015438525898323e-13,1.6774170630588634e-13,1.2127151657279665e-13,3.2911448943171726e-13,1.670906208802164e-13,1.586984489616688e-13,1.7822759169543203e-13,9.722042527839811e-14,9.369915016761821e-14,3.685892944008288e-13,1.2832487158474913e-13,1.323786474943093e-13,1.861729357217691e-13,8.56187612396804e-14,8.476526598358366e-14,1.5677676758534496e-13,9.18048992621293e-12,8.980119979922612e-14,1.4495799753827258e-13,7.309243087510341e-14,6.934553207098741e-14
65,27.200000000000003,1.342351549874084e-13,6.050006660972852e-14,3.477200572421808e-14,6.924385403575697e-13,5.818790047312575e-13,5.3030657489001424e-14,4.5219040989575e-13,8.831354887394863e-14,3.414664743761742e-14,7.779149065392905e-14,4.6013059789388403e-14,4.184366470089988e-14,8.193123095131419e-14,5.605701397261997e-14,5.2382577752360365e-14,7.396025382701794e-14,5.180089337903186e-14,6.020047550696616e-14,2.1341272443305004e-13,1.494761082487616e-13,1.0571566748139633e-13,2.949767762760637e-13,1.5979122347265588e-13,1.153782587045545e-13,3.105281690859797e-13,1.6303515640051788e-13,1.5168038818982843e-13,1.6697961800263408e-13,9.52443496156673e-14,8.894858782809267e-14,3.3222540900331254e-13,1.1707754205593944e-13,1.2513509312127483e-13,1.7009836514919138e-13,7.967759864797414e-14,8.089394477071007e-14,1.450657077002016e-13,2.886614011200019e-12,8.086167436556968e-14,1.3717420620223642e-13,6.967382016888313e-14,6.602123792737588e-14
66,27.6,3.0684086414944825e-13,6.086145187071632e-14,3.508598634740066e-14,7.832178710204177e-13,3.502049808806439e-13,4.8421838901586024e-14,5.187683989977016e-13,7.848175034475645e-14,3.063387473191266e-14,7.320180337168391e-14,4.199016841704372e-14,3.9772288673555406e-14,7.847337375950621e-14,5.368338165473619e-14,4.978132447630417e-14,7.017077806620661e-14,4.8870959074020045e-14,5.685933352459382e-14,2.0716407156689158e-13,1.4610651339655415e-13,9.925878848631817e-14,2.593103803147038e-13,1.5243411793599129e-13,1.0890278017665631e-13,2.9432916086995653e-13,1.481120779047106e-13,1.4140059936783174e-13,1.530430019709803e-13,8.624258693951666e-14,8.26443561342701e-14,3.112855502396176e-13,1.1270073282855183e-13,1.1800376083062275e-13,1.550816497515558e-13,7.339191127831076e-14,7.672965860963171e-14,1.3564278106585708e-13,2.2294316778520827e-12,7.572644783262975e-14,1.2368398955808836e-13,6.587647612030965e-14,6.235607524528753e-14
67,28.0,4.083276959866843e-13,6.788671669118155e-14,3.1761813132969236e-14,8.095687721482593e-13,1.8697085543718483e-13,4.125057912983443e-14,5.121857273796394e-13,8.052616095487937e-14,2.870179954093273e-14,7.241375475020683e-14,4.3166719743059904e-14,3.9630437361807994e-14,7.810761110898324e-14,5.2823622051453585e-14,4.8926169923207825e-14,7.042897735072333e-14,4.926768793094457e-14,5.575624849499335e-14,1.9582559195603106e-13,1.352215751135396e-13,9.592207126841543e-14,2.474328099723195e-13,1.3939029945910574e-13,1.0139624731411345e-13,2.6416384378230266e-13,1.38282988655832e-13,1.3591499843508112e-13,1.4521854106740246e-13,8.191304922523867e-14,7.865984077075182e-14,2.897457986595587e-13,1.0928765857076886e-13,1.1248346686383568e-13,1.5271670548258952e-13,7.320115714865433e-14,7.306899486827401e-14,1.3210974433565504e-13,7.701394774360377e-12,7.577159120197605e-14,1.1860906350169687e-13,6.430214346553046e-14,5.979855109262581e-14
68,28.400000000000002,4.876469895354738e-13,5.531254863031321e-14,3.280673799816423e-14,7.559269817865891e-13,1.8547612989682084e-13,3.101775040357679e-14,5.110053888714532e-13,6.087475730878541e-14,2.8329237830093077e-14,7.078637185837223e-14,4.042658595465709e-14,3.75548806452629e-14,7.683949188482845e-14,5.096442074400054e-14,4.6292003502576704e-14,6.744915198779546e-14,4.8256491120593856e-14,5.3031476709679814e-14,1.9124007422671663e-13,1.261002776740161e-13,9.0990152830292e-14,2.4438721352105545e-13,1.3378688413885982e-13,9.714103688710272e-14,2.461699759417371e-13,1.3457754108758307e-13,1.3034314383019275e-13,1.3650326434184515e-13,7.769116840912567e-14,7.483486513931571e-14,2.793519848154364e-13,1.0209311726620539e-13,1.0716878725886602e-13,1.4750960742982975e-13,7.026051983536733e-14,7.089191198110429e-14,1.2122638411721526e-13,1.2493363464156287e-11,7.354124887974473e-14,1.0875920437104904e-13,6.374691164949998e-14,5.923253298821051e-14
69,28.8,4.2395280653861594e-13,4.908160499645045e-14,3.1001038326051166e-14,7.5932801423884e-13,3.240693098396989e-13,3.125707907452819e-14,5.742037775936065e-13,1.0581215111445437e-13,2.599811660377461e-14,7.058518318973673e-14,3.979480744659503e-14,3.6889275555995817e-14,7.539673501655143e-14,4.9777008201769156e-14,4.562545820635956e-14,6.508721209176958e-14,4.8176631292698253e-14,5.202243780034478e-14,1.8144022265379263e-13,1.2627810747113937e-13,8.586149060001286e-14,2.2162667223322318e-13,1.246643911878146e-13,8.956655636482432e-14,2.3880265703633e-13,1.3026637244377334e-13,1.2450346934789546e-13,1.2617380552760527e-13,7.264640065305291e-14,6.97022840014841e-14,2.6649759902895065e-13,9.514367533361223e-14,9.988242202904941e-14,1.3357691554677782e-13,6.676081980335565e-14,6.694783793326948e-14,1.129626729986342e-13,1.1943709267209674e-11,6.60899454996314e-14,1.0173801109892119e-13,6.124869883709542e-14,5.686950002858406e-14
70,29.200000000000003,1.9363039487079805e-13,4.525776647263874e-14,2.992023732399832e-14,5.778341454035666e-13,3.906288959266305e-13,3.024045769408096e-14,5.644283781260535e-13,5.645475050655233e-14,2.4641086499207497e-14,7.051848977590078e-14,4.1717973373775136e-14,3.6444256854093667e-14,7.157278427005104e-14,4.8128015591160526e-14,4.490874176366112e-14,6.241486994726701e-14,4.657489438508971e-14,5.0649329033345174e-14,1.6289820329178856e-13,1.201834067032935e-13,8.22199114026512e-14,2.093848655816009e-13,1.1978886304663346e-13,8.52754563699448e-14,2.2837695527537943e-13,1.2148110682984756e-13,1.1381351563605365e-13,1.1932526738473027e-13,7.046665663547066e-14,6.515126967615503e-14,2.5186108453330055e-13,9.035266776332362e-14,9.532011240867232e-14,1.234226804119355e-13,6.348860051582828e-14,6.338600555740156e-14,1.0694243585943527e-13,5.7614337346825434e-12,6.549286646451527e-14,1.0002596412157015e-13,5.978796628290559e-14,5.374406506889543e-14
71,29.6,1.8406378170752507e-13,4.787746977321119e-14,3.2882347394978624e-14,3.2750977947402996e-13,2.338973109211314e-13,3.131531503329624e-14,7.002367211935515e-13,4.059673575492809e-14,2.2614102472300684e-14,6.827440820926734e-14,3.9150385511659174e-14,3.4645205479905174e-14,6.97996510875464e-14,4.686084253487322e-14,4.2645991408527645e-14,6.064572372897399e-14,4.3808301348931696e-14,4.8646342991565425e-14,1.6825533446927467e-13,1.139671523405396e-13,7.823308339815778e-14,2.0123018969076642e-13,1.1166723020596931e-13,8.098565023166511e-14,2.1137573910108945e-13,1.1372150354758857e-13,1.0800921852172354e-13,1.1442613956269435e-13,6.464992239503366e-14,6.301119315725805e-14,2.333647325222954e-13,8.63809506735629e-14,8.88337357017125e-14,1.2138233814046046e-13,6.083488668421838e-14,6.018462913207147e-14,1.0353360540406315e-13,1.1957375335485006e-12,6.396851148587324e-14,1.0066087705553007e-13,5.705855642871009e-14,5.1591858096667726e-14
72,30.0,4.4633192227287764e-13,4.7738364998047504e-14,3.3496740797903324e-14,2.7970906630537745e-13,1.749780266658221e-13,3.008132396296775e-14,6.402966726653448e-13,4.624628098589749e-14,2.328122366479921e-14,6.918984304385047e-14,3.9612734583831224e-14,3.497834835551636e-14,6.937991129548545e-14,4.77715910241195e-14,4.3488973850053087e-14,6.052522445074136e-14,4.4144671920021047e-14,4.904943115766298e-14,1.5213102106931719e-13,1.0532619245200843e-13,7.58372089737299e-14,1.8512683407957692e-13,1.0501411345231576e-13,7.66755994956485e-14,2.0313661422103645e-13,1.1076371176050454e-13,1.0445622948920574e-13,1.085406209530237e-13,6.027545978821346e-14,6.000616729189435e-14,2.1794171798729258e-13,8.149542256502291e-14,8.40973422517284e-14,1.1432187575437318e-13,5.944519269224813e-14,5.778869497615588e-14,9.883889195015603e-14,2.3401778829903525e-12,5.964524860926617e-14,9.720361165541558e-14,5.5133031242489984e-14,5.0094559353908565e-14
73,30.400000000000002,1.0704413131995201e-12,5.227559400944037e-14,2.9832464046629475e-14,2.2601006874982264e-13,1.6095709481852635e-13,2.939726445624872e-14,6.477653510584826e-13,6.379548988473289e-14,2.1731393727950924e-14,6.944016406569207e-14,3.778880911246182e-14,3.340449747000921e-14,6.637985617291873e-14,4.62516284211262e-14,4.127092098566524e-14,5.824738640601281e-14,4.175286048811126e-14,4.729634484907996e-14,1.5703817124361828e-13,1.0291790992730475e-13,7.363061326513723e-14,1.7043414490718575e-13,1.0036850462439835e-13,7.348652642652792e-14,1.9060899864978422e-13,1.0787774036918408e-13,1.0075559874090627e-13,9.996014849904725e-14,5.916582361772805e-14,5.615045757496005e-14,2.0473700172745637e-13,8.029831874115335e-14,8.138517824991576e-14,1.0639968452120589e-13,5.610715035954879e-14,5.5609755938191564e-14,9.34441116127976e-14,7.327262746525847e-12,5.916919159035124e-14,9.040071996047928e-14,5.403348287850119e-14,4.923168775145992e-14
74,30.8,1.4645507228375353e-12,4.841277186914167e-14,2.7345512116374832e-14,1.8707434107439266e-13,1.9387102317509606e-13,2.67042966520614e-14,4.845160849669949e-13,1.2149598862295573e-13,2.1733423568849257e-14,6.928308780549798e-14,3.798240652729659e-14,3.3135743591361804e-14,6.633947015204015e-14,4.577215942758817e-14,4.0831480600483874e-14,5.806739838281337e-14,4.1956808219447534e-14,4.701955675698108e-14,1.478818584196249e-13,9.548446516647266e-14,7.096062472664632e-14,1.6649763318225213e-13,9.835920465553859e-14,7.098512462410661e-14,1.9102493980947138e-13,1.0238914154893111e-13,9.418923839958454e-14,9.431362897393773e-14,5.764669435237311e-14,5.428327158240812e-14,2.0241892271304414e-13,7.694017990576826e-14,7.782494024491079e-14,1.0231061895366355e-13,5.292046282670019e-14,5.4071136019917887e-14,8.830350006229226e-14,1.0052009040471277e-11,5.928627646728602e-14,8.352372541409303e-14,5.126658301603572e-14,4.783478748047396e-14
75,31.200000000000003,1.6936976062772307e-12,3.8886649294786493e-14,2.7604507814330728e-14,8.031546751799355e-13,4.211053403202064e-13,2.993767324365465e-14,4.466374084707418e-13,1.1226844681099864e-13,2.234994086174029e-14,6.661579838019242e-14,3.778556018605402e-14,3.2160557192123596e-14,6.646686848208598e-14,4.522088378594617e-14,4.0116213282571103e-14,5.760092019105099e-14,4.1837338904439473e-14,4.559369693608147e-14,1.3642876951952829e-13,9.490528769070585e-14,6.740173651666456e-14,1.6368421621992295e-13,9.335487156982947e-14,6.766935066749715e-14,1.7492725751370844e-13,9.76269254020315e-14,9.116126580678514e-14,9.253827424207911e-14,5.4260369163261924e-14,5.400167282393185e-14,1.908279544254283e-13,7.096039173970935e-14,7.539627379153376e-14,9.564959903179158e-14,5.0913068994751264e-14,5.253451209877657e-14,8.492508901041742e-14,6.606734392555947e-12,5.527849135894207e-14,7.677324594306107e-14,5.005753750666069e-14,4.6373050668636385e-14
76,31.6,1.3442247805467933e-12,4.6853555948870675e-14,2.943419669771941e-14,7.412400312906904e-13,1.27775291980705e-13,2.4356036784381072e-14,4.976664612180394e-13,3.78496578157085e-14,2.027498623354276e-14,6.412336243808199e-14,3.6119900456805376e-14,3.078983638906667e-14,6.493005041230078e-14,4.313281593295284e-14,3.842073889447661e-14,5.5879660233720625e-14,3.911395127131671e-14,4.380130256664459e-14,1.3976299137219674e-13,9.32699712856616e-14,6.441999726639344e-14,1.6269675339048865e-13,8.990426808405797e-14,6.492665803581298e-14,1.6518854202055145e-13,9.34549211767921e-14,8.8501696337129e-14,8.798671595234116e-14,5.2688052278114526e-14,5.2037523460893905e-14,1.7773529963418856e-13,6.8641655487565e-14,7.194307866224647e-14,9.016120905173117e-14,4.9875557938052586e-14,5.1188887566893375e-14,8.213258137029255e-14,2.249050249899163e-12,5.224637554942135e-14,7.569635443479337e-14,4.841477923274324e-14,4.473709859735915e-14
