,freqs,L1-L2_wake,L1-L2_REM,L1-L2_NREM,L2-L3_wake,L2-L3_REM,L2-L3_NREM,L3-L4_wake,L3-L4_REM,L3-L4_NREM,R1-R2_wake,R1-R2_REM,R1-R2_NREM,R2-R3_wake,R2-R3_REM,R2-R3_NREM,R3-R4_wake,R3-R4_REM,R3-R4_NREM,F7_wake,F7_REM,F7_NREM,F8_wake,F8_REM,F8_NREM,T7_wake,T7_REM,T7_NREM,P7_wake,P7_REM,P7_NREM,T8_wake,T8_REM,T8_NREM,P8_wake,P8_REM,P8_NREM,O1_wake,O1_REM,O1_NREM,O2_wake,O2_REM,O2_NREM
112,46.0,2.3580684186003764e-14,2.076554055703106e-14,1.5946220903098964e-14,2.7507287078119365e-14,2.1151217983770334e-14,1.8375861575521936e-14,2.1437470789517903e-14,1.9075786011984492e-14,1.6016464161538276e-14,2.058656076308864e-14,1.745478504907131e-14,1.439294743936908e-14,1.9799612261616252e-14,1.6130373134843546e-14,1.2806169062010533e-14,1.650470420446456e-14,1.3536419640898793e-14,1.2663325837296557e-14,2.882576722434559e-14,2.0608450373271822e-14,1.804950783878123e-14,3.108074526152965e-14,2.1483158116204525e-14,1.9375543358106143e-14,4.3415427519081926e-14,1.9173922742401784e-14,1.7642931966856243e-14,3.247626716468101e-14,1.4427847016020428e-14,1.654073726935394e-14,3.812061620551874e-14,2.3598446904475757e-14,1.991187350008921e-14,3.460488619127093e-14,2.0535601428939328e-14,1.7695114796553226e-14,2.7119898411540525e-14,1.5864153150271176e-14,1.4260193282503394e-14,3.1616819503600314e-14,1.9700100704487478e-14,1.586480098480674e-14
113,46.400000000000006,2.343955190083829e-14,2.0389129307299476e-14,1.587285621124375e-14,2.7160540971500533e-14,2.105861257258878e-14,1.830667194860122e-14,2.1032359339242985e-14,1.880599483577663e-14,1.5627453244545154e-14,2.0175984929802997e-14,1.6738765274552418e-14,1.4294391170876874e-14,1.9505305673448813e-14,1.5476428689865712e-14,1.274922618279533e-14,1.6514662991282857e-14,1.3824556720201994e-14,1.2405073111221997e-14,2.955425229801634e-14,1.9932487622256455e-14,1.7416457786745493e-14,2.943145038356945e-14,1.9769443426474525e-14,1.8908004964026555e-14,4.1164253024753574e-14,1.807558525554561e-14,1.7260401316904495e-14,3.0641447025070026e-14,1.376778684905597e-14,1.6227105528627735e-14,3.4099778721708127e-14,2.1471147134179842e-14,1.98238558584243e-14,3.454862921532694e-14,1.951741111340815e-14,1.7059772617913152e-14,2.637224826272886e-14,1.469263088815248e-14,1.3723272073054894e-14,2.900670136673815e-14,1.8254341321250896e-14,1.5339228662903085e-14
114,46.800000000000004,2.3096797833540668e-14,1.9893189270937677e-14,1.588021403191646e-14,2.6641846343381834e-14,2.0699963767409682e-14,1.794016890410825e-14,2.1167111957483056e-14,1.8960993486167447e-14,1.5710376001062402e-14,2.017044753241129e-14,1.7684883595272547e-14,1.4132525882666276e-14,1.930560924536763e-14,1.5863411956788417e-14,1.2784838603763606e-14,1.6208386659280406e-14,1.3268957956701143e-14,1.2239261796800576e-14,2.8531088799538496e-14,1.8460585008530275e-14,1.760315063773878e-14,2.7643004000185014e-14,1.9091874765479053e-14,1.8620244776074484e-14,3.475232735259112e-14,1.596769785703427e-14,1.7218949252445667e-14,2.895527305318386e-14,1.2842391405496881e-14,1.6069050077290814e-14,4.036679792431607e-14,2.034076844270678e-14,1.9286706309597426e-14,3.1557511234066397e-14,1.7842637005592596e-14,1.670194206622342e-14,2.7017726180012647e-14,1.433183333536474e-14,1.3753618009234483e-14,2.7814111686819903e-14,1.7147189063088832e-14,1.510482692459407e-14
115,47.2,2.259830549502406e-14,1.8611403401767025e-14,1.5530548667251017e-14,2.5930782577500296e-14,2.0386876918276774e-14,1.7380875618914263e-14,2.0615213688620232e-14,1.871803453362494e-14,1.5498548559688157e-14,1.995489624802166e-14,1.7844008135068534e-14,1.4064707256091086e-14,1.900918523053825e-14,1.5719505427827755e-14,1.256595755820947e-14,1.5857259337946822e-14,1.2164918018517705e-14,1.1947759300211006e-14,2.6256764360736722e-14,1.8475431856407842e-14,1.6908488037425917e-14,3.010791917468931e-14,1.966442430836237e-14,1.8028688526363213e-14,3.3025724175018194e-14,1.5987971677776494e-14,1.6257229801162297e-14,2.825264282237444e-14,1.3048801002763863e-14,1.5702886110442338e-14,3.569238541233975e-14,2.1043779839385227e-14,1.888905005821911e-14,3.1044337335585665e-14,1.8221136428665676e-14,1.6117633968520034e-14,2.5388353603222313e-14,1.4517094262088238e-14,1.3370888284088985e-14,2.7577439491838907e-14,1.67929817354342e-14,1.4804243217711698e-14
116,47.6,2.263912747694354e-14,1.866263063253546e-14,1.5405204945623536e-14,2.5262411942155656e-14,2.0583350699435547e-14,1.741848358331139e-14,2.0594131932334025e-14,1.7984280416518412e-14,1.5373774849971777e-14,2.0076476987868886e-14,1.734053868248426e-14,1.4157968721562446e-14,1.890223070957395e-14,1.6323706095031235e-14,1.2410833601418835e-14,1.5985797033919153e-14,1.2529446933583053e-14,1.1847375343911585e-14,2.5815876039987298e-14,1.7515473474096204e-14,1.6314634587605932e-14,2.7550684004587245e-14,1.9412038497827864e-14,1.7453926326614915e-14,4.0992542963107614e-14,1.617785284803715e-14,1.6198124300965193e-14,2.837525193629733e-14,1.3229817361516084e-14,1.5023052438864742e-14,3.384838108402117e-14,1.9947715095400664e-14,1.8149966388993497e-14,3.072170305430407e-14,1.781830308009157e-14,1.559259444638592e-14,2.429430640669317e-14,1.42650732977521e-14,1.2933646169697576e-14,2.725177943335483e-14,1.6661079702364172e-14,1.4296403266523154e-14
117,48.0,2.2204889496958584e-14,1.8941695073105223e-14,1.5296342918640825e-14,2.5259323666742466e-14,2.0596627578393816e-14,1.7179432165314522e-14,2.0243277274344647e-14,1.7729408140884294e-14,1.4838927900283933e-14,1.9721573896130812e-14,1.6837519345739988e-14,1.3786907914356488e-14,1.8716106004381452e-14,1.5479311467250937e-14,1.2302548016119395e-14,1.5510868716841902e-14,1.2763599196800626e-14,1.1773793285158169e-14,2.453673215343566e-14,1.7997365441900237e-14,1.639051087055192e-14,2.9068788451864575e-14,1.8159598876832296e-14,1.747059151277494e-14,4.260822566692267e-14,1.5589765548272372e-14,1.6511994916527284e-14,2.809716386089927e-14,1.2185805120417371e-14,1.5228639983326908e-14,3.2608894528643817e-14,1.8567880355086352e-14,1.8055518437630593e-14,3.070224156623267e-14,1.6683423380209736e-14,1.5475225920242454e-14,2.4485217190655783e-14,1.4189891031357202e-14,1.2683996131884017e-14,2.6924325178607147e-14,1.6530765711546047e-14,1.4182839304935528e-14
118,48.400000000000006,1.9637244017936904e-14,1.7322221379664065e-14,1.3674361823816522e-14,2.2593136393127354e-14,1.7842178099324633e-14,1.5271210148212847e-14,1.7750919287215978e-14,1.5741640470976055e-14,1.3480342527832618e-14,1.7406148219834167e-14,1.5489714529691655e-14,1.240193383883549e-14,1.678911934701675e-14,1.4174529673961366e-14,1.106578525498381e-14,1.3725100969801057e-14,1.1371958980316039e-14,1.0622248823375274e-14,2.2280863492659513e-14,1.6330545726504465e-14,1.4544948538291396e-14,2.4471322379512188e-14,1.5390901574852667e-14,1.529059388955033e-14,3.412325401134975e-14,1.3424653559840331e-14,1.4492686663375787e-14,2.606187910018873e-14,1.065386197354969e-14,1.318101316700801e-14,3.1192462260413306e-14,1.6513926796465976e-14,1.6068902365736417e-14,2.8331935389806828e-14,1.4873100561234814e-14,1.372557968752536e-14,2.1423494919465847e-14,1.2155888811517954e-14,1.103885016165683e-14,2.428233921241094e-14,1.48227306910098e-14,1.2401130879374706e-14
119,48.800000000000004,6.97882982428667e-15,5.984482142546734e-15,5.006795594604241e-15,7.978422469059046e-15,6.322085710268941e-15,5.502128851358059e-15,6.381613406180774e-15,6.0247918198027985e-15,4.9105135947934726e-15,6.250056833470595e-15,5.5144886204909236e-15,4.592633631858736e-15,5.91391758050851e-15,5.014359658415605e-15,4.057247981294637e-15,4.9963949729188514e-15,3.968388204050526e-15,3.939112985271326e-15,8.228695133733585e-15,5.834933658594391e-15,5.155333017713598e-15,8.926315211168319e-15,5.2892243890242055e-15,5.40717921515677e-15,1.2023893645734115e-14,4.9286749902519625e-15,5.120946067376601e-15,9.027975686546628e-15,3.926312034631059e-15,4.644937049441253e-15,1.2918173655548877e-14,5.979364412728967e-15,5.641256127685355e-15,9.047062220304201e-15,5.267972995075634e-15,4.855362378305095e-15,7.536031547621171e-15,4.349056487229046e-15,3.940398483822492e-15,8.301576299692567e-15,5.108065662267352e-15,4.3434872350622786e-15
120,49.2,2.9245580739368777e-16,2.984014937704784e-16,2.9578673668326777e-16,3.535352495170927e-16,2.746131843644487e-16,2.639534405975147e-16,2.848991383015405e-16,2.9257744698619826e-16,2.2332965967318985e-16,2.6223944446350945e-16,2.682447822877796e-16,2.243638719069949e-16,2.747617058752886e-16,2.8392460852526526e-16,2.2199570071320039e-16,2.5636139245843614e-16,2.2151666142579377e-16,1.9134490802349295e-16,4.049834870391802e-16,3.1562213008776304e-16,2.7970338592955604e-16,4.528472555791855e-16,3.3319671230316517e-16,3.0216103263498847e-16,5.474538024584794e-16,2.455137681963761e-16,2.7143083080033183e-16,3.7425367339489e-16,1.9202137067073484e-16,2.322444221300687e-16,5.576024852600467e-16,2.9217762848578773e-16,2.9609859637419483e-16,3.7748000716446267e-16,2.453175890157858e-16,2.5102468904217424e-16,3.200636704879515e-16,2.0273235059593066e-16,2.0505405186314755e-16,3.4561174816210934e-16,2.366176707081704e-16,2.2378961169137434e-16
121,49.6,4.8218619905291566e-17,9.237168993969686e-17,1.246803728141466e-16,7.194238953682283e-17,5.993809462226825e-17,7.15726579128884e-17,5.84697797489965e-17,9.967397975091589e-17,5.592684032061533e-17,4.0340411966902406e-17,7.977821707248118e-17,7.027128412062338e-17,6.953873407553037e-17,1.2148557748613716e-16,8.380050254385551e-17,8.281193711717418e-17,9.04670252830403e-17,5.88489947666548e-17,1.1624378085588711e-16,1.271968491375988e-16,1.0705719393713788e-16,1.5434127763116834e-16,1.515326549568581e-16,1.1860437951533098e-16,1.2159424939371254e-16,8.284051489910547e-17,9.825870878489151e-17,7.505337130544964e-17,4.946861849563737e-17,7.196352387607761e-17,8.38066507289716e-17,8.495576920054515e-17,1.0278181125245232e-16,7.786324059621898e-17,6.254428972303828e-17,8.286469213959116e-17,6.329518857546717e-17,4.7523106659257674e-17,6.765290783077365e-17,6.917928946180041e-17,5.760754776900719e-17,7.654863080927968e-17
122,50.0,4.906651406020609e-17,9.114682459884985e-17,1.2329812367941644e-16,7.255011378531387e-17,5.955805891330734e-17,7.068256100953298e-17,5.802705708142683e-17,9.899438047441826e-17,5.541089202803005e-17,4.2800194080606844e-17,7.884446727299375e-17,6.978187554439661e-17,7.155901103436331e-17,1.1967581780047457e-16,8.294523970315765e-17,8.295976094769507e-17,8.942487107054233e-17,5.836002429852227e-17,1.1378857492277602e-16,1.2561855951342914e-16,1.0580998747750111e-16,1.533590336861001e-16,1.4990271217842089e-16,1.1732215579013643e-16,1.2036858800630402e-16,8.173186057754267e-17,9.73804300468206e-17,8.34546785380143e-17,4.854464312284466e-17,7.110397629918427e-17,8.364307913523497e-17,8.372826364995525e-17,1.016632241922832e-16,8.439253029292258e-17,6.17169873017622e-17,8.189764579231188e-17,7.640277006537128e-17,4.6528071775446786e-17,6.69422360445058e-17,7.755428567855714e-17,5.673929683080928e-17,7.568432337902007e-17
123,50.400000000000006,4.697571485200003e-17,8.986156245996707e-17,1.2173473990603786e-16,7.014735049583682e-17,5.877828961403473e-17,6.962197561868138e-17,5.695075259938224e-17,9.763306849018028e-17,5.466854971997493e-17,3.950585461833342e-17,7.74265314189298e-17,6.887474680142883e-17,6.782699216045087e-17,1.1799057380230652e-16,8.181056126013216e-17,8.068472690487266e-17,8.829371147555753e-17,5.763951629727527e-17,1.12316579535327e-16,1.2386577389049475e-16,1.0424732018058234e-16,1.5119038423289445e-16,1.479012728108403e-16,1.1572039423686746e-16,1.179873947937782e-16,8.028922392439271e-17,9.601451748590177e-17,7.371142566616532e-17,4.729197312844792e-17,7.01364432703701e-17,8.182685768335913e-17,8.217592356487793e-17,1.000372541096902e-16,7.592152740622087e-17,6.07678841435549e-17,8.062572715676447e-17,6.207110196096559e-17,4.568730781049469e-17,6.588737951684466e-17,6.771840311081868e-17,5.588365624510301e-17,7.45820789913529e-17
124,50.800000000000004,2.73487774147689e-16,2.7791933536679873e-16,2.7679643924947175e-16,3.2722614964382496e-16,2.568065316486373e-16,2.4113950811704823e-16,2.6218406366682656e-16,2.7878862516722194e-16,2.0912294413229096e-16,2.454979335892943e-16,2.423635781667787e-16,2.100412012692494e-16,2.6127819309501905e-16,2.63227500161557e-16,2.0455648921984285e-16,2.373430268934255e-16,2.1336318035392607e-16,1.7509416372344237e-16,3.7079928211370735e-16,2.844161747911878e-16,2.584593965475904e-16,4.1476064662677017e-16,3.089601106847202e-16,2.808999442253477e-16,4.725206950905398e-16,2.1834934490387198e-16,2.5067956408546e-16,3.659279854758041e-16,1.570767300709011e-16,2.192547872866636e-16,3.794533316795721e-16,2.5086971139513806e-16,2.6581904151012247e-16,3.4722627127827184e-16,2.0965060147269292e-16,2.2575375814284624e-16,2.969388731303848e-16,1.6764639844312187e-16,1.8576849017871144e-16,3.2423872051092677e-16,2.030750859573373e-16,2.0442925360019202e-16
125,51.2,6.601331376221377e-15,5.584473771817055e-15,4.756773490611339e-15,7.596595292978218e-15,5.79217759228706e-15,5.266376079801984e-15,5.989329967924918e-15,5.562887758047611e-15,4.708013288862179e-15,6.17256957627469e-15,6.152352124662538e-15,4.91032959246969e-15,5.773615126897567e-15,5.192690451225142e-15,4.044513257522501e-15,4.780720991567011e-15,4.263528819763856e-15,3.841233861081915e-15,7.0916293012090245e-15,4.699822117238226e-15,4.4475891780939025e-15,7.613205445136714e-15,4.550093137310729e-15,4.655597160060477e-15,1.034354981839728e-14,4.120958851772997e-15,4.516881122331739e-15,8.16305060987242e-15,3.518707547765983e-15,4.208829523657888e-15,1.0167798952475589e-14,4.751150025262161e-15,4.859918903413959e-15,7.853523419526708e-15,4.1582544505978036e-15,4.149502980898062e-15,6.857095145261671e-15,3.621010058242503e-15,3.5121751765377012e-15,7.40296758064284e-15,4.109068050590277e-15,3.7720562771279624e-15
126,51.6,1.8824842219056277e-14,1.551205120473134e-14,1.3233551655441705e-14,2.1406882758533394e-14,1.6759415644602603e-14,1.4602126963087186e-14,1.68730985607784e-14,1.603287252392594e-14,1.321410108816689e-14,1.7259913110344674e-14,1.7177726552599344e-14,1.3749814804335622e-14,1.595716944738891e-14,1.3967328629783462e-14,1.133617495096021e-14,1.318566036827056e-14,1.1229307611612605e-14,1.0837559613741593e-14,1.9333871117007723e-14,1.3251707507482488e-14,1.2284230397320648e-14,2.1366426834907478e-14,1.233285652485339e-14,1.2854170312242118e-14,2.740959146500554e-14,1.1209293297930748e-14,1.2339132291110591e-14,2.13526952350571e-14,9.233448648530467e-15,1.1566521876992592e-14,2.94200726956627e-14,1.2631554721875733e-14,1.3472572156151544e-14,2.2352197890938638e-14,1.1470834346517443e-14,1.1374101081617993e-14,1.8635820779812625e-14,9.845516242787482e-15,9.638817089792426e-15,1.8667931939551568e-14,1.1151099254090526e-14,1.040055180845076e-14
127,52.0,2.0773916479743817e-14,1.734541899932767e-14,1.432209676515492e-14,2.3041373809075924e-14,1.7506310071391963e-14,1.547521745082453e-14,1.8416631105949355e-14,1.6497419793005978e-14,1.3773590176523679e-14,1.8279695654891015e-14,1.5511914385531115e-14,1.3227341964517426e-14,1.714595416469925e-14,1.3833237343820317e-14,1.1335962687791008e-14,1.4062556343790399e-14,1.1402650014938405e-14,1.0865781422502023e-14,2.1573266550818996e-14,1.3185164793804147e-14,1.345158803848396e-14,2.382492503666508e-14,1.4066020351358279e-14,1.4074693670179512e-14,2.921726380862789e-14,1.1735395977282565e-14,1.3213152981609863e-14,2.3812976402830397e-14,9.723505452918462e-15,1.2728479014147814e-14,3.5113842084287217e-14,1.461700505253749e-14,1.4839521982798784e-14,2.4355924990309186e-14,1.344402459557569e-14,1.2424785450389466e-14,1.9935261881960006e-14,1.0391205888360568e-14,1.0439047362431237e-14,1.9735413051823506e-14,1.243533885587538e-14,1.1329616121094507e-14
128,52.400000000000006,2.049151681164478e-14,1.8367543855822864e-14,1.4647295601782176e-14,2.3269016632456863e-14,1.805366207762786e-14,1.6062161426053932e-14,1.870499554033487e-14,1.702489966316319e-14,1.4633248863547677e-14,1.8509579544063058e-14,1.8584074989425146e-14,1.5240375315256935e-14,1.7168011100771893e-14,1.5224989400168988e-14,1.250502190574988e-14,1.4417083375273393e-14,1.2832934855025288e-14,1.2142367202027253e-14,2.1935098303043588e-14,1.341638953187938e-14,1.3081254268299214e-14,2.0901733195874903e-14,1.3115858222523742e-14,1.3773894170701263e-14,3.1086543837726144e-14,1.157564163972439e-14,1.3171694908887996e-14,2.3858567061194845e-14,9.784884591073944e-15,1.286149870286595e-14,2.791680419791208e-14,1.443299907686171e-14,1.4512110817804384e-14,2.4678196471464855e-14,1.321813245060194e-14,1.2072377518406795e-14,2.0251783678771197e-14,1.0609333835125436e-14,1.0261089270966522e-14,2.01685342048996e-14,1.2022109431186426e-14,1.1009491694049095e-14
129,52.800000000000004,2.0249640444450186e-14,1.663089095949614e-14,1.4035267985646568e-14,2.304039244668228e-14,1.847316053264878e-14,1.5449595922266492e-14,1.815872438201657e-14,1.6310864756913977e-14,1.3776964071602276e-14,1.803349553681979e-14,1.6389009947765454e-14,1.3881677841692415e-14,1.6817510238152865e-14,1.392485117649424e-14,1.1703551653460239e-14,1.3958236596154082e-14,1.203495139545081e-14,1.1236015760700809e-14,2.1550310750185947e-14,1.3803533509722403e-14,1.2667304794702232e-14,1.985281185169313e-14,1.389740454318346e-14,1.3320568946945733e-14,3.2449534595528905e-14,1.1523223301951993e-14,1.2639760935031957e-14,2.4088111575124332e-14,9.469147491745653e-15,1.2345249531727319e-14,2.334124669454863e-14,1.461977030555225e-14,1.4186617190709485e-14,2.416620126350517e-14,1.2152820542976993e-14,1.1752361112712204e-14,2.0556454271198932e-14,1.0160608420510057e-14,1.0070587284941193e-14,2.0238893014918973e-14,1.1651603663794446e-14,1.0644439131664017e-14
130,53.2,1.997553296698279e-14,1.7877635832650948e-14,1.4022109215401498e-14,2.2211180401283404e-14,1.7321590192916897e-14,1.5308815202129106e-14,1.7986606431912247e-14,1.6206704624379325e-14,1.386980462079599e-14,1.7820589378958604e-14,1.764454148186328e-14,1.3969112422094613e-14,1.6878205465027352e-14,1.4083931319665983e-14,1.1714420509223706e-14,1.4148391099812557e-14,1.2521652644988779e-14,1.1047294390205248e-14,2.1358172556568926e-14,1.3488185667166949e-14,1.2592237065965602e-14,2.213697356026626e-14,1.2898291624380553e-14,1.3084022871895867e-14,2.6142235648386157e-14,1.1246537677158497e-14,1.22223196719999e-14,2.4346218365876582e-14,9.572671822690827e-15,1.229370407239699e-14,2.7361240629897018e-14,1.3685438056158232e-14,1.3554133485871719e-14,2.3190360736618218e-14,1.1347401383773456e-14,1.1574301302726247e-14,1.9096952972558222e-14,1.0080877532942507e-14,9.958783210732242e-15,2.001390478237536e-14,1.0742548154332707e-14,1.0483225615849045e-14
131,53.6,1.982945075916544e-14,1.7537160030506236e-14,1.4241902866865544e-14,2.2021831325175072e-14,1.7915274059439243e-14,1.571202931289435e-14,1.8346961623135596e-14,1.76672178465027e-14,1.4366844083129484e-14,1.8590989037821007e-14,1.8904289322331868e-14,1.5218851270845457e-14,1.7066119768547685e-14,1.4861486415903587e-14,1.2287142175608218e-14,1.458282613477369e-14,1.3076750826904364e-14,1.1871254255485788e-14,2.056156793293843e-14,1.3560867392607794e-14,1.2488292455046142e-14,2.3240450194492178e-14,1.2469344662682194e-14,1.2745675761521796e-14,2.8449228709256334e-14,1.0930199523027512e-14,1.233557693402986e-14,2.3644914511636465e-14,9.345514850520794e-15,1.2228019288276128e-14,2.8719120020227085e-14,1.34725157889576e-14,1.3497663374012218e-14,2.2824827744007277e-14,1.1271931720419376e-14,1.1331463678496498e-14,1.7926221754406005e-14,9.62774864390965e-15,1.0066310774813487e-14,1.942212985875226e-14,1.0960873758086415e-14,1.0290678316142078e-14
132,54.0,1.9526926382717494e-14,1.7257099557385057e-14,1.3602703144462742e-14,2.162276788478163e-14,1.796029649589103e-14,1.5043566742965792e-14,1.7309989223605135e-14,1.5867673862158366e-14,1.3224845428264162e-14,1.8147018932898788e-14,1.48373613685976e-14,1.3114331117926834e-14,1.658664634205389e-14,1.3291683404280945e-14,1.0848296985897928e-14,1.36213421701705e-14,1.104578316700268e-14,1.0269984635437436e-14,1.9812042026194983e-14,1.2965251814989994e-14,1.2501401236657485e-14,2.2220827112398898e-14,1.1908952667175633e-14,1.2507892339343558e-14,2.648640823657074e-14,1.014745031818562e-14,1.2326372347782057e-14,2.438472101050296e-14,8.767322944613039e-15,1.201607365066375e-14,3.0486109961004584e-14,1.2876890569400075e-14,1.3562013680489766e-14,2.1917682703981643e-14,1.1333785656214088e-14,1.1184540621044677e-14,1.828050709071994e-14,9.327213525673604e-15,9.911871586438648e-15,1.8890919702641672e-14,1.1101132504566518e-14,9.952323523297605e-15
133,54.400000000000006,1.9810160797006228e-14,1.7132406046347908e-14,1.396118560380905e-14,2.1703386029905412e-14,1.8048365523345108e-14,1.5320334388482872e-14,1.7353915785455174e-14,1.6450380664667923e-14,1.4266232474840145e-14,1.867662816223912e-14,1.974001988097952e-14,1.5433455658479795e-14,1.6930750059613705e-14,1.5067036245040717e-14,1.2525446667041026e-14,1.4153405756122262e-14,1.285487893677982e-14,1.1796606768689708e-14,2.0596325910165414e-14,1.2527014288387579e-14,1.2232473148871615e-14,2.23007000641588e-14,1.0960441828226424e-14,1.2186049993736737e-14,2.92017534168142e-14,1.0489092310719981e-14,1.2301312864647011e-14,2.2697074420159356e-14,9.000700798393735e-15,1.2133273329093343e-14,3.0412820018018356e-14,1.2631408543674395e-14,1.3008238603183763e-14,2.102855668093432e-14,1.072993679763834e-14,1.0884254433598098e-14,1.9225639251029575e-14,9.208152897792369e-15,9.758330534994659e-15,1.8895254922549882e-14,1.1002853327751146e-14,9.817276332609762e-15
134,54.800000000000004,1.9139734652892658e-14,1.6068051466967666e-14,1.3528296485231333e-14,2.1572732711099974e-14,1.669726229499717e-14,1.4681031572207503e-14,1.7101613829244576e-14,1.484773671701207e-14,1.306647103284433e-14,1.7909952598057918e-14,1.6576212269710557e-14,1.3300666914125338e-14,1.637693007829799e-14,1.362279128118301e-14,1.1264839798884732e-14,1.3556471710176499e-14,1.1268747848596492e-14,1.0590334555837446e-14,1.996839146170778e-14,1.2841125703736824e-14,1.1778964842180498e-14,2.0325970501904537e-14,1.1605581444733843e-14,1.182631533038921e-14,2.879014649184728e-14,1.0220473467531438e-14,1.1926420726906201e-14,2.2723921208615337e-14,8.679152585416076e-15,1.1969097716888083e-14,2.906473336887439e-14,1.2527512200980685e-14,1.248281591707484e-14,2.0030159088234727e-14,1.0446080350081153e-14,1.0579699332228997e-14,1.9192075254934598e-14,8.774670322555815e-15,9.51152649459882e-15,1.8491619213362796e-14,1.0402850758528616e-14,9.709656066783933e-15
135,55.2,1.911938208509551e-14,1.6970570771566387e-14,1.3694616863610348e-14,2.1635553763495454e-14,1.7972782209072433e-14,1.505411318678738e-14,1.7295028295075664e-14,1.5976189291483732e-14,1.3471385604413654e-14,1.7757597896552478e-14,1.7821860554932875e-14,1.3938713245288965e-14,1.5934735599587774e-14,1.4128611740784022e-14,1.1475036030594163e-14,1.3407656179732551e-14,1.1712397343230028e-14,1.1125072945742697e-14,2.051407131840967e-14,1.2400223392727394e-14,1.155314548702093e-14,2.0482683107361017e-14,1.2409736871807052e-14,1.1707916761269311e-14,2.5559217012560792e-14,9.935910969312477e-15,1.1466750096501478e-14,2.120235284462174e-14,8.286437556999887e-15,1.19861488888898e-14,2.451488218779963e-14,1.2295608709300246e-14,1.2207517847639709e-14,2.040804439288901e-14,1.0380946786778837e-14,1.0511240626870423e-14,1.810976041947984e-14,8.789054449056528e-15,9.12355849818441e-15,1.771906693624147e-14,1.034280172027452e-14,9.43399531398289e-15
136,55.6,1.9047996895453387e-14,1.585158889177323e-14,1.3788179840517338e-14,2.198844897190655e-14,1.7999558197346063e-14,1.4938245506874078e-14,1.7312938475857766e-14,1.6519512029748063e-14,1.3673253920431628e-14,1.83528824449269e-14,1.8299558224716516e-14,1.4430801029246683e-14,1.6204316442114127e-14,1.482271489823138e-14,1.1816941310943353e-14,1.3740558142436363e-14,1.2124161008891504e-14,1.1563618735524901e-14,2.1219441535939322e-14,1.1874685776671239e-14,1.142466554084128e-14,2.155791490766761e-14,1.1364306527416448e-14,1.1785363635696178e-14,2.4769541052436116e-14,9.430782491971659e-15,1.1299530125583227e-14,2.1398296787500243e-14,8.352382238937935e-15,1.1785003428977696e-14,2.406711787956629e-14,1.1393724238165529e-14,1.2159985625472839e-14,2.1473239750481238e-14,1.0193011321848494e-14,1.0409491206520918e-14,1.748833162253066e-14,8.788669633791019e-15,9.181827469757106e-15,1.6998217900730456e-14,1.0282151558611623e-14,9.423014986583372e-15
137,56.0,1.8719104549893886e-14,1.5735074674924748e-14,1.3307527750115941e-14,2.1031898589971036e-14,1.658456203454769e-14,1.4517739117071544e-14,1.6742666513699326e-14,1.5453484157962193e-14,1.2992184812478104e-14,1.7458997674182438e-14,1.580531826234722e-14,1.2623571137998164e-14,1.5889491055618988e-14,1.3029125954769823e-14,1.0783212337083875e-14,1.3051436563755198e-14,1.0984247076655738e-14,1.0250304229644441e-14,2.0137526942134203e-14,1.0701386383823944e-14,1.1340991214765866e-14,1.9559724976805874e-14,1.0375801099895638e-14,1.1535372568298352e-14,2.3645268730664073e-14,8.9303745115998e-15,1.1085168453775322e-14,2.0774436375843652e-14,7.984546277317302e-15,1.1624703609212517e-14,2.1178200528546125e-14,1.1113625875405679e-14,1.2165725338519816e-14,2.0832487859741466e-14,1.0406545532946288e-14,1.0258201998957855e-14,1.7723073086168767e-14,8.596538782855187e-15,9.151196725213182e-15,1.687739779847563e-14,1.0113432538538344e-14,9.300484679362064e-15
138,56.400000000000006,1.8733321792787332e-14,1.66007979238422e-14,1.366680570229653e-14,2.0950195050696908e-14,1.747563310295041e-14,1.4859827674256126e-14,1.742357214825623e-14,1.676209888825955e-14,1.384281805612073e-14,1.7803043889397055e-14,1.793899497739571e-14,1.4745243905457338e-14,1.6262582441446106e-14,1.371090241093614e-14,1.1997575597331771e-14,1.3349864430342934e-14,1.2638013581208207e-14,1.1425914537719588e-14,1.8807125654233465e-14,1.1052149778206246e-14,1.1156983694597841e-14,1.9118724210770653e-14,1.062066929756568e-14,1.1365607268086415e-14,2.6505858075760772e-14,8.642295676921764e-15,1.1214549142347623e-14,2.1616297095863047e-14,7.898157154240497e-15,1.1665437035384681e-14,2.591315031270617e-14,1.152979324644244e-14,1.1803174513213474e-14,1.869397775091296e-14,1.0324585667292487e-14,1.0068708605324408e-14,1.751266255253056e-14,8.562877007907346e-15,9.000976492241538e-15,1.65069647917741e-14,1.0022853143593217e-14,9.183624196891887e-15
